"","Subject","Word","Affix","LogRT","PC1","PC2","PrevError","Rank","Sex","ResidSemRating","ResidFamSize","LogWordFreq","LogAffixFreq","LogCUP","LogUP","LogCUPtoEnd"
"410","2s12","dyrkede","ede",6.625644326,-0.136973766410214,-0.472075506324243,"CORRECT",-0.0599017117855063,"F",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"411","2s21","dyrkede","ede",6.7800469,-0.19815163492772,0.467799466405821,"CORRECT",-1.49872582033835,"F",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"412","2s04","dyrkede","ede",6.794373792,-1.47086993965658,-2.31399013381703,"CORRECT",1.42296803274345,"M",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"413","2s22","dyrkede","ede",6.700226677,-1.31376209730681,-0.119416747853091,"CORRECT",0.086917074801519,"F",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"414","2s07","dyrkede","ede",7.057105885,1.19952037397797,-0.400093782799476,"CORRECT",-1.1610426111882,"F",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"415","2s10","dyrkede","ede",6.67179241,0.430527630796297,0.918553028950773,"CORRECT",1.55510494067177,"M",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"416","2s20","dyrkede","ede",7.026355758,-0.505486886636245,0.889982497058264,"CORRECT",1.40828615408475,"F",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"417","2s15","dyrkede","ede",6.542270211,0.87082396158554,-0.290013462792818,"CORRECT",0.219053982729842,"M",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"418","2s14","dyrkede","ede",6.712980502,-0.117860984728755,-0.015851732781917,"CORRECT",1.42296803274345,"M",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"419","2s19","dyrkede","ede",7.153786889,0.39380284169383,-0.0593361850518673,"CORRECT",-0.727927190756471,"F",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"420","2s02","dyrkede","ede",6.623932417,-0.863711902979882,-0.147522918329172,"CORRECT",-1.39595266972744,"F",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"421","2s08","dyrkede","ede",6.844591812,-1.82316618414192,1.13322700394655,"CORRECT",0.703555978467025,"F",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"422","2s06","dyrkede","ede",6.826556069,0.0591128767750693,-0.870843005685316,"CORRECT",0.299804315352706,"F",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"423","2s05","dyrkede","ede",6.353117082,0.510346071333431,0.388560759507949,"CORRECT",-1.60149897094927,"F",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"424","2s09","dyrkede","ede",6.55639476,0.138531982682125,0.0597970515462331,"CORRECT",-1.53543051698511,"F",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"425","2s18","dyrkede","ede",6.643203624,0.824286314302215,-0.242544277911553,"CORRECT",0.00616674217865508,"F",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"426","2s11","dyrkede","ede",6.60992859,0.239741535076967,-0.0191732688589625,"CORRECT",-0.89676879533155,"M",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"427","2s16","dyrkede","ede",6.370568568,1.29293468382829,-0.150063882843131,"CORRECT",0.630146585173512,"M",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"428","2s13","dyrkede","ede",6.54375356,0.383055690527354,-0.518949865349856,"CORRECT",0.843033825724699,"F",1.93338345333414,0.326653558664336,5.758901774,12.61180772,6.084499413,5.484796933,4.15888308335967
"429","2s01","dystede","ede",6.950278226,-1.36126010080605,-0.284422851350947,"CORRECT",0.116280832118924,"M",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"430","2s20","dystede","ede",7.199626067,1.15697331568762,-0.817600320350953,"CORRECT",-0.125970165749668,"F",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"431","2s21","dystede","ede",6.91499898,-0.107986901490167,-0.182438514225038,"CORRECT",-1.14636073252949,"F",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"432","2s22","dystede","ede",7.141348047,-2.35449227741582,1.60787561944871,"CORRECT",0.0281895601667089,"F",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"433","2s03","dystede","ede",7.176988208,-1.14556865464937,0.739217148860783,"CORRECT",-1.51340769899706,"M",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"434","2s16","dystede","ede",6.398078994,0.676590417263844,-0.94521840580249,"CORRECT",-1.25647482246976,"M",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"435","2s10","dystede","ede",6.462530112,0.576051485475973,0.340081465102113,"CORRECT",1.67255996994139,"M",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"436","2s02","dystede","ede",6.625445417,0.770097314956662,-0.0560048688846747,"CORRECT",1.62851433396528,"F",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"437","2s17","dystede","ede",6.870572488,-0.354615268478302,-0.485324918718587,"CORRECT",1.54776400134242,"M",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"438","2s08","dystede","ede",7.036465066,-3.65088228778269,-0.906156812223825,"ERROR",-1.1610426111882,"F",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"439","2s15","dystede","ede",6.961068532,0.111206214267154,-0.888888321802017,"CORRECT",-1.09497415722403,"M",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"440","2s14","dystede","ede",6.862590535,-1.18808426868135,2.41436146298053,"CORRECT",0.828351947065996,"M",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"441","2s11","dystede","ede",6.69435164,0.760265265010766,-1.37514501701786,"CORRECT",-1.2050882471643,"M",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"442","2s19","dystede","ede",7.048673075,0.114275062280097,0.402305042345497,"CORRECT",0.725578796455079,"F",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"443","2s06","dystede","ede",6.489068144,0.882888898322354,0.420522874081218,"CORRECT",0.894420401030158,"F",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"444","2s13","dystede","ede",6.625829938,-0.274320390252423,-0.373473951791969,"CORRECT",-1.27115670112846,"F",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"445","2s18","dystede","ede",6.895632089,-1.15165435916839,0.482218326208037,"CORRECT",-0.14065204440837,"F",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"446","2s12","dystede","ede",6.4521909,0.24818495427977,0.0238763996658165,"CORRECT",-0.0378788937974525,"F",1.19330164230859,-0.794065886284327,3.258096538,12.61180772,6.126869184,5.579729826,4.06044301054642
"447","2s22","dE6monisk","isk",6.766456657,-2.05373604607338,-1.28910301495162,"CORRECT",-0.419607738923718,"F",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"448","2s04","dE6monisk","isk",6.865619922,-0.577271690034063,-0.461180049943769,"CORRECT",1.13667139889875,"M",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"449","2s13","dE6monisk","isk",6.562048535,-0.2336132155939,0.671005131167529,"CORRECT",0.644828463832215,"F",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"450","2s14","dE6monisk","isk",6.737725863,-2.53334655016769,2.90236541133367,"CORRECT",-1.35924797308068,"M",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"451","2s03","dE6monisk","isk",6.863176236,-0.821113381961957,0.510148352501983,"CORRECT",-1.10231509655339,"M",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"452","2s15","dE6monisk","isk",6.555499129,0.571144452624165,0.551309961738258,"CORRECT",1.46701366871956,"M",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"453","2s10","dE6monisk","isk",6.528177192,1.3458011021636,0.367952098543118,"CORRECT",0.630146585173512,"M",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"454","2s11","dE6monisk","isk",6.680327564,1.00274989270296,-0.315626660257333,"CORRECT",-1.19774730783495,"M",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"455","2s05","dE6monisk","isk",6.551937111,0.725062664765046,-0.655321938986745,"CORRECT",0.85037476505405,"F",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"456","2s09","dE6monisk","isk",6.73853157,0.35226889209604,-0.699303119530973,"CORRECT",1.27614924615642,"F",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"457","2s02","dE6monisk","isk",6.532421625,0.175339743567987,-0.153644612840776,"CORRECT",1.34221770012058,"F",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"458","2s07","dE6monisk","isk",6.704585909,0.405786376588708,0.367757874518166,"CORRECT",1.7019237272588,"F",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"459","2s21","dE6monisk","isk",6.656880754,0.1246382581415,0.462274251027436,"CORRECT",-0.537062768193338,"F",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"460","2s18","dE6monisk","isk",6.476803118,0.901780776824136,0.101880237726612,"CORRECT",1.56244588000112,"F",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"461","2s08","dE6monisk","isk",6.978698248,-2.3939065351192,-1.0181825636531,"CORRECT",-1.07295133923598,"F",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"462","2s20","dE6monisk","isk",6.618418505,0.183482151179801,-0.800024285071577,"CORRECT",-1.40329360905679,"F",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"463","2s19","dE6monisk","isk",6.680377777,0.225163528858136,0.87575265541873,"CORRECT",-0.926132552648955,"F",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"464","2s16","dE6monisk","isk",6.329720906,0.351006504331673,-0.129451173573412,"CORRECT",0.108939892789573,"M",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"465","2s12","dE6monisk","isk",6.837450833,0.149855358917474,-0.139221924392081,"CORRECT",-1.02890570325987,"F",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"466","2s01","dE6monisk","isk",6.692034113,-2.45079250862147,-4.73628139474927,"CORRECT",-0.426948678253069,"M",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"467","2s17","dE6monisk","isk",6.699795863,-0.47803819940821,-3.14702263616677,"CORRECT",-0.221402377031234,"M",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"468","2s06","dE6monisk","isk",6.512413754,0.993033670869874,0.453564349537308,"CORRECT",-1.06561039990663,"F",0.249894260356074,-1.58027457323439,3.850147602,12.31405223,6.054439346,5.533389489,5.34710753071747
"469","2s15","effektiv","iv",6.688504142,0.0839075440569048,-0.168455422546296,"CORRECT",-1.05826946057728,"M",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"470","2s20","effektiv","iv",6.579084531,-0.360180359022958,-0.510816070164824,"CORRECT",-1.22711106515236,"F",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"471","2s10","effektiv","iv",6.655659117,1.29568561710304,-0.526381212530544,"CORRECT",-0.786654705391281,"M",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"472","2s18","effektiv","iv",6.684411708,0.120271973500769,-0.376775328471809,"CORRECT",-1.491384881009,"F",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"473","2s02","effektiv","iv",6.49152746,0.95860470405361,0.43620006575511,"CORRECT",-0.382903042276962,"F",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"474","2s13","effektiv","iv",6.589847649,0.874778200462927,0.103261932433591,"CORRECT",-1.34456609442198,"F",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"475","2s17","effektiv","iv",6.84010793,0.608478185092485,1.64389200860218,"CORRECT",1.02655730895848,"M",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"476","2s14","effektiv","iv",6.507904382,0.921635702802267,0.597333506288045,"CORRECT",0.307145254682057,"M",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"477","2s08","effektiv","iv",6.789579666,-0.910795343646632,-0.731903674470568,"CORRECT",-0.559085586181392,"F",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"478","2s09","effektiv","iv",6.529316643,0.346772762307611,-0.711485467556982,"CORRECT",0.255758679376598,"F",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"479","2s01","effektiv","iv",6.626068532,-1.91265700614656,0.0424965451397022,"ERROR",-0.823359402038037,"M",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"480","2s03","effektiv","iv",6.628914011,-1.86780056987905,-0.132780495052371,"ERROR",0.343849951328813,"M",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"481","2s16","effektiv","iv",6.537647662,0.589489120436973,-0.781474549711339,"CORRECT",1.30551300347383,"M",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"482","2s12","effektiv","iv",6.461749387,0.718959174485865,-0.472147257335995,"CORRECT",0.696215039137674,"F",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"483","2s07","effektiv","iv",6.808641876,0.619517455695903,0.434849827478555,"CORRECT",0.747601614443132,"F",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"484","2s05","effektiv","iv",6.328847084,1.63356603598085,-0.0115764920147078,"CORRECT",1.49637742603696,"F",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"485","2s22","effektiv","iv",6.719025232,-2.087977171429,0.252643134507247,"CORRECT",-0.749950008744525,"F",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"486","2s21","effektiv","iv",6.7939929,-0.236983580946666,-0.29809596484056,"CORRECT",-1.491384881009,"F",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"487","2s19","effektiv","iv",6.630604227,0.744829935462541,0.0866427818912643,"CORRECT",0.578760009868053,"F",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"488","2s11","effektiv","iv",6.893849034,-0.314485482489482,0.110357820025379,"CORRECT",0.431941223281028,"M",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"489","2s04","effektiv","iv",6.532246952,0.645922311464069,-0.210485130617796,"CORRECT",-1.4620211236916,"M",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"490","2s06","effektiv","iv",6.571555005,-0.0201412213564932,-0.603761458589265,"CORRECT",1.62117339463593,"F",-1.03821930581663,0.183640689825295,7.276556403,11.00428079,6.109247583,5.497168225,4.80402104473326
"491","2s11","fjernet","et",6.653520877,0.0274859282872674,-0.000474549460924168,"CORRECT",-0.221402377031234,"M",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"492","2s14","fjernet","et",6.758222255,0.820416817350701,0.651814187383885,"CORRECT",1.65053715195334,"M",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"493","2s13","fjernet","et",6.984392194,0.492109573180144,0.0681132180301944,"CORRECT",-0.14065204440837,"F",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"494","2s21","fjernet","et",6.721220861,0.144125864129687,1.21414193776548,"CORRECT",-0.801336584049984,"F",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"495","2s17","fjernet","et",6.992041279,0.299895140788794,0.558372011742265,"ERROR",0.0648942568134652,"M",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"496","2s12","fjernet","et",6.672349351,1.33686443913573,-0.719756692421472,"CORRECT",0.277781497364652,"F",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"497","2s01","fjernet","et",6.716267844,-1.41050287097963,0.412167195237026,"CORRECT",0.79164725041924,"M",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"498","2s09","fjernet","et",6.621725175,0.857156296741933,-0.15818660916431,"CORRECT",0.475986859257136,"F",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"499","2s20","fjernet","et",6.634528227,-0.789586770620308,0.66403051845353,"CORRECT",-0.382903042276962,"F",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"500","2s10","fjernet","et",6.762278538,0.0279322863134842,0.444038512845427,"ERROR",0.123621771448275,"M",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"501","2s19","fjernet","et",6.58636474,0.708422794217519,-0.301658028750299,"CORRECT",0.835692886395348,"F",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"502","2s16","fjernet","et",6.7415472,0.459228035309413,0.668470465585344,"CORRECT",-0.25810707367799,"M",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"503","2s04","fjernet","et",6.847506212,0.750158408784667,-0.353980298555415,"CORRECT",-0.852723159355442,"M",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"504","2s15","fjernet","et",6.78692009,0.728407662289574,-0.020350389573019,"CORRECT",-1.58681709229057,"M",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"505","2s08","fjernet","et",7.071946809,-1.39511058028714,-0.753267754419782,"CORRECT",-0.390243981606313,"F",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"506","2s07","fjernet","et",6.602845661,0.0491649524524851,0.115564653311671,"CORRECT",0.637487524502864,"F",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"507","2s22","fjernet","et",6.885121046,-0.593840097954681,0.74730033418988,"CORRECT",1.12198952024005,"F",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"508","2s03","fjernet","et",6.87274967,-0.229513762905682,-0.223787938010142,"CORRECT",-0.926132552648955,"M",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"509","2s02","fjernet","et",6.938061375,1.04090283370344,-0.73181367040695,"CORRECT",-0.397584920935664,"F",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"510","2s06","fjernet","et",6.60687989,1.31451553941686,0.214124997362211,"ERROR",-0.170015801725775,"F",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"511","2s18","fjernet","et",6.786005637,0.258967544305885,0.144850163916794,"CORRECT",-1.08029227856533,"F",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"512","2s05","fjernet","et",6.653172659,1.06034665756354,0.28640361331242,"CORRECT",0.285122436694003,"F",1.70357136640131,0.257492038538934,7.425953657,13.39542408,6.340359304,5.948034989,0
"513","2s01","flytbar","bar",6.791412456,-0.539223928353532,1.24680962091707,"CORRECT",1.28349018548577,"M",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"514","2s09","flytbar","bar",6.751347053,-0.0887700608449355,0.646758546247076,"CORRECT",-0.272788952336693,"F",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"515","2s19","flytbar","bar",6.789005526,0.161093320206064,0.689259201099942,"CORRECT",-0.852723159355442,"F",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"516","2s22","flytbar","bar",7.016726269,-1.51023235058259,-1.24540984416677,"CORRECT",-1.60149897094927,"F",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"517","2s13","flytbar","bar",6.663796588,0.949053775296486,-0.430151103545896,"CORRECT",-0.250766134348639,"F",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"518","2s05","flytbar","bar",6.807238569,0.884768362194274,-1.10636145240226,"CORRECT",-1.44733924503289,"F",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"519","2s15","flytbar","bar",6.706446602,0.615831647238991,0.247588484091439,"CORRECT",-1.61618084960797,"M",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"520","2s12","flytbar","bar",7.2572072,0.442401298619844,0.075101730223577,"CORRECT",0.762283493101835,"F",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"521","2s21","flytbar","bar",6.94631231,0.336633424896858,-0.185601465245985,"CORRECT",-0.926132552648955,"F",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"522","2s07","flytbar","bar",6.664740598,-0.994047181619682,1.03256036760361,"CORRECT",0.0942580141308702,"F",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"523","2s02","flytbar","bar",6.918151055,-0.0063480121425349,1.2630143619013,"CORRECT",0.277781497364652,"F",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"524","2s20","flytbar","bar",6.628715752,0.812746363716313,-0.249543121376833,"CORRECT",-1.2050882471643,"F",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"525","2s17","flytbar","bar",6.908924595,0.446812714469612,-0.0154274933342761,"CORRECT",-1.55745333497316,"M",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"526","2s06","flytbar","bar",6.651261748,0.461621244523543,0.423082888017463,"CORRECT",-1.52074863832641,"F",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"527","2s11","flytbar","bar",6.672083577,-0.100359078382725,-0.286849551061995,"CORRECT",-1.62352178893732,"M",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"528","2s16","flytbar","bar",6.655491829,0.0268780415910449,1.30978039111927,"CORRECT",0.189690225412437,"M",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"529","2s10","flytbar","bar",6.664715096,1.00853261752443,-0.584451492205676,"CORRECT",0.299804315352706,"M",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"530","2s14","flytbar","bar",6.639980404,1.11691160335426,-0.151936777137189,"CORRECT",1.60649151597723,"M",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"531","2s03","flytbar","bar",6.646546347,0.328494251747789,-0.869043263032685,"CORRECT",1.4156270934141,"M",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"532","2s18","flytbar","bar",6.631843662,0.640732249544724,0.500712411735145,"CORRECT",1.39360427542604,"F",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"533","2s08","flytbar","bar",7.061102779,-2.51427742255857,-0.96242681307317,"CORRECT",-1.39595266972744,"F",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"534","2s04","flytbar","bar",7.113720118,-0.606419367139515,0.33318230267323,"CORRECT",1.01921636962913,"M",-0.525308331077496,0.687540940686241,2.079441542,9.065661361,5.828945618,5.484796933,5.62401750618734
"535","2s19","flF8jtende","ende",6.795358959,-0.455025729101807,-0.488793244089976,"CORRECT",-0.573767464840095,"F",0.91969177496983,0.00399920540051824,3.465735903,11.72353479,6.267200549,6.115892125,5.17048399503815
"536","2s16","flF8jtende","ende",6.686522401,0.543769050936127,-0.673962881983625,"CORRECT",-0.456312435570474,"M",0.91969177496983,0.00399920540051824,3.465735903,11.72353479,6.267200549,6.115892125,5.17048399503815
"537","2s17","flF8jtende","ende",7.018867223,-0.143391966228912,0.315149857746759,"CORRECT",1.24678548883902,"M",0.91969177496983,0.00399920540051824,3.465735903,11.72353479,6.267200549,6.115892125,5.17048399503815
"538","2s11","flF8jtende","ende",6.900227013,0.261824907580678,-0.0495372729291306,"CORRECT",-1.09497415722403,"M",0.91969177496983,0.00399920540051824,3.465735903,11.72353479,6.267200549,6.115892125,5.17048399503815
"539","2s10","flF8jtende","ende",6.775137754,1.26999191814055,-0.0359351454258439,"CORRECT",1.73862842390555,"M",0.91969177496983,0.00399920540051824,3.465735903,11.72353479,6.267200549,6.115892125,5.17048399503815
"540","2s18","flF8jtende","ende",6.961078013,-1.82735362913312,3.10442420738538,"CORRECT",-1.67490836424278,"F",0.91969177496983,0.00399920540051824,3.465735903,11.72353479,6.267200549,6.115892125,5.17048399503815
"541","2s15","flF8jtende","ende",6.789388323,0.228301038172535,-0.895184891213631,"CORRECT",0.857715704383401,"M",0.91969177496983,0.00399920540051824,3.465735903,11.72353479,6.267200549,6.115892125,5.17048399503815
