"","items","ritems","list","rlist","priming","fpriming","subjects","rsubject","error","int","RT"
"219","w19",40.2028705496675,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,24.1438104392035,400,497.753142507881
"220","w20",-21.943960207552,"listB",-2.34913028648494,"unprimed",0,"s6",35.7555918054946,2.63663476290698,400,414.099136074365
"221","w21",28.3753142853105,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,99.8837143689921,400,531.665490173312
"222","w22",-45.7732055077339,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,-82.5670517257339,400,275.066204285542
"223","w23",-32.4335453443465,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,-54.9964794499235,400,315.97643672474
"224","w24",15.9601880576444,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,135.515385500211,400,554.882035076865
"225","w25",-25.758226567385,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,-71.8617854782257,400,305.786449473399
"226","w26",1.25172362090864,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,-20.0481674962155,400,384.610017643703
"227","w27",-22.2237461092416,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,-10.8576537118051,400,370.325061697963
"228","w28",1.217735076466,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,-76.166592471787,400,328.457604123689
"229","w29",47.635328120839,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,23.5221493936102,400,474.563939033459
"230","w30",-12.962210799373,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,-101.72181627087,400,288.722434448767
"231","w31",-40.8238953005514,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,97.8322066477962,400,460.414772866255
"232","w32",-20.0884241119535,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,113.204572547877,400,496.522609954933
"233","w33",16.6675199835272,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,133.423252865834,400,553.49723436837
"234","w34",37.036130816623,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,-73.0981091245138,400,367.344483211119
"235","w35",-1.65788563792072,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,-86.3820630607464,400,315.366512820343
"236","w36",20.0887403304102,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,-182.67949034685,400,240.81571150257
"237","w37",9.60975752443314,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,-110.639892040547,400,302.376327002895
"238","w38",28.5310771347604,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,-58.5224739080076,400,373.415064745762
"239","w39",-24.4070761806073,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,-56.5580015593597,400,322.441383779043
"240","w40",8.86886711406276,"listB",-2.34913028648494,"primed",-30,"s6",35.7555918054946,-95.3446366039206,400,316.930692029152
"241","w1",-11.4022656220539,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,-39.6008136993298,400,297.850536805755
"242","w2",25.8668028674618,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,157.551076299781,400,532.271495294381
"243","w3",-15.6625190560187,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,13.5724266826666,400,346.763523753787
"244","w4",36.6395465169376,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,-56.5940491112402,400,328.899113532836
"245","w5",-29.5898383948701,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,-23.7717314448078,400,295.492046287461
"246","w6",-25.8451313558066,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,-110.435543690895,400,212.572941080438
"247","w7",-9.39572555513525,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,76.2081445704389,400,415.666035142443
"248","w8",1.7206820241705,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,140.224800720903,400,490.799098872213
"249","w9",-31.1027987013051,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,-0.563180872664567,400,317.187636553169
"250","w10",-33.2863494795341,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,-115.0920176521,400,200.475248995505
"251","w11",-25.8774294425214,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,-20.7320845000543,400,302.244102184563
"252","w12",-13.684292187844,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,33.1339624001655,400,368.30328633946
"253","w13",-12.5770666377171,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,96.8649283613444,400,433.141477850766
"254","w14",-31.7210495896367,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,9.4156841894887,400,326.548250726991
"255","w15",-9.43744568448902,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,155.392579175339,400,494.808749617989
"256","w16",-8.75033263673226,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,112.314221499406,400,452.417504989813
"257","w17",-4.30905645988011,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,-74.4741296179923,400,270.070430049267
"258","w18",20.7342169605257,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,16.3576043121203,400,385.945437399785
"259","w19",40.2028705496675,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,0.0860930428277906,400,389.142579719634
"260","w20",-21.943960207552,"listA",16.1601600061435,"primed",-30,"s7",-37.3065438790045,169.094690668532,400,496.004346588119
"261","w21",28.3753142853105,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,39.3380594019924,400,446.566989814442
"262","w22",-45.7732055077339,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,44.7352299925184,400,377.815640611923
"263","w23",-32.4335453443465,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,30.8104282600657,400,377.230499042858
"264","w24",15.9601880576444,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,57.8456525674795,400,452.659456752263
"265","w25",-25.758226567385,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,-104.296633231524,400,248.79875632823
"266","w26",1.25172362090864,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,21.8495206950995,400,401.954860443147
"267","w27",-22.2237461092416,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,48.2661456183005,400,404.896015636198
"268","w28",1.217735076466,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,-132.406988479865,400,247.66436272374
"269","w29",47.635328120839,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,20.9832252300226,400,447.472169478001
"270","w30",-12.962210799373,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,96.0521771673023,400,461.943582495068
"271","w31",-40.8238953005514,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,90.7438601536294,400,428.773580980217
"272","w32",-20.0884241119535,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,-111.248434726966,400,247.51675728822
"273","w33",16.6675199835272,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,-61.4056416043747,400,334.115494506291
"274","w34",37.036130816623,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,20.3896286801386,400,436.279375623901
"275","w35",-1.65788563792072,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,-33.5589006983827,400,343.636829790836
"276","w36",20.0887403304102,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,68.0063979879583,400,466.948754445507
"277","w37",9.60975752443314,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,-67.7882167695168,400,320.675156882055
"278","w38",28.5310771347604,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,-78.4960671914962,400,328.888626070403
"279","w39",-24.4070761806073,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,-29.0121875441792,400,325.434352402352
"280","w40",8.86886711406276,"listA",16.1601600061435,"unprimed",0,"s7",-37.3065438790045,47.4712648463096,400,435.193748087511
"281","w1",-11.4022656220539,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,-96.4321933681879,400,333.855091451664
"282","w2",25.8668028674618,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,-37.3023559623073,400,430.25399734706
"283","w3",-15.6625190560187,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,-52.3042030942198,400,373.722828291667
"284","w4",36.6395465169376,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,-148.579718438338,400,329.749378520505
"285","w5",-29.5898383948701,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,37.3340882990845,400,449.43380034612
"286","w6",-25.8451313558066,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,57.8100192319143,400,473.654438318013
"287","w7",-9.39572555513525,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,60.6143006877015,400,492.908125574472
"288","w8",1.7206820241705,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,-7.36964529904507,400,436.040587167031
"289","w9",-31.1027987013051,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,19.3448256416844,400,429.931577382285
"290","w10",-33.2863494795341,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,-59.2837777488151,400,349.119423213556
"291","w11",-25.8774294425214,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,-16.8945062457639,400,398.91761475362
"292","w12",-13.684292187844,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,-103.887243299049,400,324.118014955013
"293","w13",-12.5770666377171,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,-195.991108229789,400,233.1213755744
"294","w14",-31.7210495896367,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,-3.98496590124598,400,405.983534951023
"295","w15",-9.43744568448902,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,79.4833628137419,400,511.735467571158
"296","w16",-8.75033263673226,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,46.6856018132845,400,479.624819618458
"297","w17",-4.30905645988011,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,-2.14950900857134,400,435.230984973454
"298","w18",20.7342169605257,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,58.4214538868867,400,520.845221289318
"299","w19",40.2028705496675,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,0.835667696598424,400,482.728088688171
"300","w20",-21.943960207552,"listB",-2.34913028648494,"unprimed",0,"s8",44.0386807283905,71.2922426434923,400,491.037832877846
"301","w21",28.3753142853105,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,-75.9013447178916,400,364.163520009324
"302","w22",-45.7732055077339,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,-147.784048214778,400,218.132296719393
"303","w23",-32.4335453443465,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,29.4026982725855,400,408.658703370145
"304","w24",15.9601880576444,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,-112.749862830614,400,314.899875668935
"305","w25",-25.758226567385,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,38.5580926850836,400,424.489416559604
"306","w26",1.25172362090864,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,-174.983206623306,400,237.958067439508
"307","w27",-22.2237461092416,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,-125.126926647941,400,264.338877684723
"308","w28",1.217735076466,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,-40.4366842072811,400,372.47060131109
"309","w29",47.635328120839,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,-29.8853386436102,400,429.439539919134
"310","w30",-12.962210799373,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,11.9779018192553,400,410.705241461788
"311","w31",-40.8238953005514,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,-6.25261719989846,400,364.613037941456
"312","w32",-20.0884241119535,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,35.3716043843292,400,426.972730714281
"313","w33",16.6675199835272,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,82.2008103949475,400,510.55788082038
"314","w34",37.036130816623,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,129.881889651486,400,578.607570910015
"315","w35",-1.65788563792072,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,172.736326367946,400,582.767991171931
"316","w36",20.0887403304102,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,-108.929359894059,400,322.848930878257
"317","w37",9.60975752443314,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,119.852202568904,400,541.151510535243
"318","w38",28.5310771347604,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,27.5479404967536,400,467.76856807342
"319","w39",-24.4070761806073,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,8.59882062061955,400,395.881294881918
"320","w40",8.86886711406276,"listB",-2.34913028648494,"primed",-30,"s8",44.0386807283905,42.4957495233468,400,463.054167079315
"321","w1",-11.4022656220539,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,-37.1477762376324,400,308.823303146693
"322","w2",25.8668028674618,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,3.99822054971261,400,387.238368423553
"323","w3",-15.6625190560187,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,111.525012124946,400,453.235838075307
"324","w4",36.6395465169376,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,23.2144872539076,400,417.227378777224
"325","w5",-29.5898383948701,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,124.072764707768,400,451.856271319276
"326","w6",-25.8451313558066,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,-34.8920916724322,400,296.63612197814
"327","w7",-9.39572555513525,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,-133.505553929375,400,214.472065521869
"328","w8",1.7206820241705,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,-143.953827699626,400,215.140199330924
"329","w9",-31.1027987013051,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,-29.2807028300893,400,296.989843474984
"330","w10",-33.2863494795341,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,30.673085463096,400,354.760080989941
"331","w11",-25.8774294425214,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,135.38199919501,400,466.877914758867
"332","w12",-13.684292187844,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,-162.267821807506,400,181.421231011029
"333","w13",-12.5770666377171,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,-133.679923740067,400,211.116354628595
"334","w14",-31.7210495896367,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,70.3171828286136,400,395.969478245356
"335","w15",-9.43744568448902,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,-27.289710747182,400,320.646188574708
"336","w16",-8.75033263673226,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,-69.9229521580865,400,278.70006021156
"337","w17",-4.30905645988011,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,35.1969373868503,400,388.261225933349
"338","w18",20.7342169605257,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,71.5727151892477,400,449.680277156152
"339","w19",40.2028705496675,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,170.184120577938,400,567.760336133985
"340","w20",-21.943960207552,"listA",16.1601600061435,"primed",-30,"s9",-28.7868149997646,-31.8261413753116,400,303.603243423515
"341","w21",28.3753142853105,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,150.428144744041,400,566.176804035731
"342","w22",-45.7732055077339,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,38.106768581918,400,379.706908080563
"343","w23",-32.4335453443465,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,46.634664026126,400,401.574463688158
"344","w24",15.9601880576444,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,101.356821972815,400,504.690355036838
"345","w25",-25.758226567385,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,-38.583194872509,400,323.031923566485
"346","w26",1.25172362090864,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,68.4036471301576,400,457.028715757445
"347","w27",-22.2237461092416,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,34.9334748401477,400,400.083073737285
"348","w28",1.217735076466,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,188.034243661924,400,576.625323744769
"349","w29",47.635328120839,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,2.14551593276828,400,437.154189059986
"350","w30",-12.962210799373,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,72.4107143644763,400,446.821848571482
"351","w31",-40.8238953005514,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,-4.137381702406,400,342.412068003421
"352","w32",-20.0884241119535,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,74.0752414351304,400,441.360162329556
"353","w33",16.6675199835272,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,29.2225375367001,400,433.263402526606
"354","w34",37.036130816623,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,13.122742211179,400,437.532218034181
"355","w35",-1.65788563792072,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,65.5456342588522,400,451.26109362731
"356","w36",20.0887403304102,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,95.9451925685302,400,503.407277905319
"357","w37",9.60975752443314,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,2.70344320624719,400,399.686545737059
"358","w38",28.5310771347604,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,-104.103010290747,400,311.801411850393
"359","w39",-24.4070761806073,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,16.8298278430648,400,379.796096668836
"360","w40",8.86886711406276,"listA",16.1601600061435,"unprimed",0,"s9",-28.7868149997646,-81.8723942730346,400,314.369817847407
"361","w1",-11.4022656220539,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,-16.2438534822327,400,360.46645324773
"362","w2",25.8668028674618,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,176.965816041347,400,590.945191260825
"363","w3",-15.6625190560187,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,9.428040618802,400,381.8780939148
"364","w4",36.6395465169376,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,47.8057936650956,400,472.55791253405
"365","w5",-29.5898383948701,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,-49.4362738404172,400,309.086460116729
"366","w6",-25.8451313558066,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,-14.9967616332892,400,347.270679362921
"367","w7",-9.39572555513525,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,-112.150071557506,400,266.566775239375
"368","w8",1.7206820241705,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,-63.5454891197251,400,326.287765256462
"369","w9",-31.1027987013051,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,15.3440436817398,400,372.353817332451
"370","w10",-33.2863494795341,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,32.486810625875,400,387.313033498357
"371","w11",-25.8774294425214,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,80.5189250314854,400,442.75406794098
"372","w12",-13.684292187844,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,31.9349764384385,400,406.363256602611
"373","w13",-12.5770666377171,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,-41.456449528896,400,334.079056185403
"374","w14",-31.7210495896367,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,18.9311638304529,400,375.322686592833
"375","w15",-9.43744568448902,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,-21.8686824300876,400,356.80644423744
"376","w16",-8.75033263673226,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,98.5518874256941,400,477.914127140978
"377","w17",-4.30905645988011,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,-28.5932922969084,400,355.210223595228
"378","w18",20.7342169605257,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,-90.4444342254836,400,318.402355087059
"379","w19",40.2028705496675,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,-54.0332094287022,400,374.282233472982
"380","w20",-21.943960207552,"listB",-2.34913028648494,"unprimed",0,"s10",-9.53829736149853,93.3316755463396,400,459.500287690804
"381","w21",28.3753142853105,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,3.57806135830163,400,390.065947995629
"382","w22",-45.7732055077339,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,15.1807735811564,400,327.520140425439
"383","w23",-32.4335453443465,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,108.137278179219,400,433.816305186889
"384","w24",15.9601880576444,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,-58.9927426943935,400,315.080017715267
"385","w25",-25.758226567385,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,-68.7156426946474,400,263.638703089984
"386","w26",1.25172362090864,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,-61.3325073538807,400,298.031788619044
"387","w27",-22.2237461092416,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,39.0859179371902,400,374.974744179965
"388","w28",1.217735076466,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,84.1959330108402,400,443.526240439323
"389","w29",47.635328120839,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,-158.020033904572,400,247.727866568284
"390","w30",-12.962210799373,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,78.9596723227646,400,424.110033875408
"391","w31",-40.8238953005514,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,97.6588920534222,400,414.947569104887
"392","w32",-20.0884241119535,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,46.4863220750675,400,384.510470315131
"393","w33",16.6675199835272,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,-15.5486447229596,400,359.231447612584
"394","w34",37.036130816623,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,-37.2949566033938,400,357.853746565246
"395","w35",-1.65788563792072,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,-13.2751153621545,400,343.179571351941
"396","w36",20.0887403304102,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,17.2643510786343,400,395.465663761061
"397","w37",9.60975752443314,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,70.9192335203267,400,438.641563396776
"398","w38",28.5310771347604,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,-72.3237050899958,400,314.319944396781
"399","w39",-24.4070761806073,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,121.101336017227,400,454.806832188636
"400","w40",8.86886711406276,"listB",-2.34913028648494,"primed",-30,"s10",-9.53829736149853,-114.318542869211,400,252.662896596868
"401","w1",-11.4022656220539,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,15.3513374020376,400,423.163529437826
"402","w2",25.8668028674618,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,-36.9872622228402,400,408.093998302464
"403","w3",-15.6625190560187,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,-96.9422620399355,400,306.609676561888
"404","w4",36.6395465169376,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,-36.5643043604444,400,419.289699814335
"405","w5",-29.5898383948701,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,-23.1260866826312,400,366.498532580341
"406","w6",-25.8451313558066,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,61.9103225749668,400,455.279648877002
"407","w7",-9.39572555513525,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,12.5050372204635,400,422.32376932317
"408","w8",1.7206820241705,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,9.19282732116401,400,430.127967003176
"409","w9",-31.1027987013051,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,10.0484573086158,400,398.160116265153
"410","w10",-33.2863494795341,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,-16.3996078564254,400,369.528500321882
"411","w11",-25.8774294425214,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,-167.59100295699,400,225.746025258331
"412","w12",-13.684292187844,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,64.2715987325511,400,469.801764202549
"413","w13",-12.5770666377171,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,-47.7303124015417,400,358.907078618583
"414","w14",-31.7210495896367,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,55.3737361472356,400,442.867144215441
"415","w15",-9.43744568448902,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,-40.0578974159197,400,369.719114557433
"416","w16",-8.75033263673226,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,-64.1814404417454,400,346.282684579364
"417","w17",-4.30905645988011,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,-147.407360929619,400,267.498040268343
"418","w18",20.7342169605257,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,18.0018906402081,400,457.950565258576
"419","w19",40.2028705496675,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,-92.1238397337642,400,367.293488473745
"420","w20",-21.943960207552,"listA",16.1601600061435,"primed",-30,"s11",33.0542976516984,65.9063226063902,400,463.17682005668
"421","w21",28.3753142853105,"listA",16.1601600061435,"unprimed",0,"s11",33.0542976516984,3.4893167089566,400,481.079088652109
"422","w22",-45.7732055077339,"listA",16.1601600061435,"unprimed",0,"s11",33.0542976516984,7.71472363495636,400,411.155975785064
"423","w23",-32.4335453443465,"listA",16.1601600061435,"unprimed",0,"s11",33.0542976516984,7.98754532846091,400,424.768457641956
"424","w24",15.9601880576444,"listA",16.1601600061435,"unprimed",0,"s11",33.0542976516984,-149.624409885127,400,315.55023583036
"425","w25",-25.758226567385,"listA",16.1601600061435,"unprimed",0,"s11",33.0542976516984,-46.8737458129841,400,376.582485277473
"426","w26",1.25172362090864,"listA",16.1601600061435,"unprimed",0,"s11",33.0542976516984,-66.4081043287192,400,384.058076950031
"427","w27",-22.2237461092416,"listA",16.1601600061435,"unprimed",0,"s11",33.0542976516984,13.0036528408085,400,439.994364389409
"428","w28",1.217735076466,"listA",16.1601600061435,"unprimed",0,"s11",33.0542976516984,-6.57512808426826,400,443.85706465004
"429","w29",47.635328120839,"listA",16.1601600061435,"unprimed",0,"s11",33.0542976516984,173.292930730079,400,670.14271650876
"430","w30",-12.962210799373,"listA",16.1601600061435,"unprimed",0,"s11",33.0542976516984,172.651661279513,400,608.903908137982
"431","w31",-40.8238953005514,"listA",16.1601600061435,"unprimed",0,"s11",33.0542976516984,-73.0523473780336,400,335.338214979257
"432","w32",-20.0884241119535,"listA",16.1601600061435,"unprimed",0,"s11",33.0542976516984,66.0837864099833,400,495.209819955872
"433","w33",16.6675199835272,"listA",16.1601600061435,"unprimed",0,"s11",33.0542976516984,12.7175601291903,400,478.599537770559
"434","w34",37.036130816623,"listA",16.1601600061435,"unprimed",0,"s11",33.0542976516984,3.75135075286946,400,490.001939227334
"435","w35",-1.65788563792072,"listA",16.1601600061435,"unprimed",0,"s11",33.0542976516984,152.069628096298,400,599.626200116219
