"","uncb3","uncb10","uncj3","uncj10","pbexp10","pbinc_tot10","pbexp3","pbinc_tot3","ikar3","ikar4","july","bd","workExp","unEmpl","zeroLabEarn","laborEarnings","employed","whiteCollar","wage","age","industry","industry.SL","region","region.SL"
"1489",0,0,0,1,1.32446181774139,2.42500925064087,0,2.64185929298401,10.0862426757812,12.0246410369873,1,1990-07-09 19:00:00,8.60232734680176,0.613278567790985,"no",34.5594367980957,"yes","no",41.1399993896484,"25-29","SocInsur","3","Styria","Stmk"
"1490",0,0,1,1,8.81565570831299,25.5542087554932,4,10.201940536499,9.92197132110596,12.0246410369873,1,1990-07-20 19:00:00,10.954140663147,0,"no",21.1101322174072,"yes","no",27.5200004577637,"25-29","Clothes","7","Carinthia","Ktn"
"1491",0,0,0,1,8.48219203948975,25.0255737304688,0,2.92397236824036,10.1190967559814,0.0328542105853558,0,1990-06-02 19:00:00,10.636549949646,0.303901433944702,"no",36.8066024780273,"yes","yes",63.1100006103516,"25-29","Construction","14","Vienna","W"
"1492",0,0,0,1,2.58317017555237,5.22047472000122,0,2.62629866600037,9.3963041305542,9.363450050354,1,1990-07-20 19:00:00,11.9698839187622,0,"no",27.9942646026611,"yes","yes",36.0800018310547,"25-29","Retail","2","LowerAustria","NOe"
"1493",1,1,0,0,0,0,0,2.39079618453979,9.88911724090576,9.03490734100342,1,1990-07-27 19:00:00,11.030800819397,0,"no",25.760705947876,"yes","yes",37.2099990844727,"25-29","Law","11","Carinthia","Ktn"
"1494",0,0,0,0,0,0,0,2.06751561164856,10.1190967559814,0.0328542105853558,0,1990-06-16 19:00:00,6.79260778427124,0.722792625427246,"no",41.9182395935059,"yes","no",53.0299987792969,"25-29","Electrical","13","Vienna","W"
"1495",0,1,1,1,4.47123289108276,24.8542938232422,3.16712331771851,23.0079479217529,10.0533876419067,12.0246410369873,1,1990-07-27 19:00:00,7.40041065216064,0,"no",55.8223342895508,"yes","yes",72.9300003051758,"25-29","Banks","10","Styria","Stmk"
"1496",0,0,1,1,12.0093936920166,90.4279861450195,8.06575298309326,43.2278442382812,10.1190967559814,0.0328542105853558,1,1990-07-22 19:00:00,6.84462690353394,0.0876112282276154,"no",41.7761306762695,"yes","yes",64,"25-29","SocInsur","3","Vienna","W"
"1497",1,1,0,0,0,0,0,3.41568207740784,10.1190967559814,8.04928112030029,1,1990-07-14 19:00:00,10.9760437011719,0,"no",29.5333099365234,"yes","yes",53.2000007629395,"25-29","Wholesale","6","Salzburg","Sbg"
"1498",1,1,1,1,0,0,1.03013694286346,2.75800514221191,10.1190967559814,0.0328542105853558,0,1990-06-04 19:00:00,10.2888431549072,0.369609862565994,"no",37.0039176940918,"yes","no",56.6800003051758,"25-29","Other","1","Styria","Stmk"
"1499",1,1,1,1,4.67788648605347,21.2454204559326,6.32328748703003,23.2963771820068,9.2977409362793,0.0328542105853558,0,1990-06-19 19:00:00,2.16563987731934,0.40520191192627,"no",64.880744934082,"yes","yes",82.7399978637695,"25-29","Education","12","Tyrol","T"
"1500",0,0,1,1,4.87045001983643,26.6130199432373,3.63835620880127,26.6676864624023,9.65913772583008,0.0328542105853558,0,1990-06-28 19:00:00,8.63791942596436,0.514715969562531,"no",28.6843700408936,"yes","yes",51.6800003051758,"25-29","Retail","2","Vienna","W"
"1501",1,1,0,1,4.3913893699646,10.0510578155518,0,1.41366291046143,8.87063694000244,9.56057453155518,1,1990-07-01 19:00:00,6.60095834732056,1.27583849430084,"no",31.0269794464111,"no","no",0,"25-29","Other","1","Vienna","W"
"1502",0,1,0,1,9.02700614929199,31.1476821899414,0,5.25592184066772,10.1190967559814,12.0246410369873,1,1990-07-09 19:00:00,7.70157432556152,0,"no",39.3225288391113,"yes","yes",31.1499996185303,"25-29","SocInsur","3","Salzburg","Sbg"
"1503",0,0,1,1,12.0093936920166,26.3461284637451,3.01369857788086,6.7253565788269,10.1190967559814,0.0328542105853558,0,1990-06-07 19:00:00,10.852840423584,0,"no",41.3541679382324,"yes","no",54.6199989318848,"25-29","Chemicals","19","UpperAustria","OOe"
"1504",1,1,1,1,1.37142860889435,2.23204493522644,0.953424632549286,2.9495861530304,10.1190967559814,12.0246410369873,1,1990-07-01 19:00:00,7.91238880157471,1.58521556854248,"no",58.3396911621094,"yes","no",70.6699981689453,"25-29","Hotels","4","Tyrol","T"
"1505",1,1,0,1,9.6422700881958,31.0658264160156,0,3.29082489013672,9.06776142120361,9.363450050354,0,1990-06-14 19:00:00,10.8720054626465,0,"no",42.1728324890137,"yes","no",63.0200004577637,"25-29","Other","1","UpperAustria","OOe"
"1506",0,0,0,1,0.0281800385564566,0.110598087310791,0,3.00382423400879,10.1190967559814,12.0246410369873,1,1990-07-18 19:00:00,7.318274974823,0.566735088825226,"no",46.4317855834961,"yes","yes",53.0699996948242,"25-29","SocInsur","3","Tyrol","T"
"1507",0,1,1,1,3.9217221736908,11.7187957763672,3.01369857788086,9.09776306152344,9.79055404663086,0.0328542105853558,0,1990-06-27 19:00:00,0.402464061975479,0.643394947052002,"no",44.0299797058105,"yes","yes",39.7599983215332,"25-29","Text","16","Voralberg","Vbg"
"1508",0,0,1,1,12.0093936920166,47.5394096374512,8,21.9549655914307,9.19917869567871,0.0328542105853558,0,1990-06-02 19:00:00,10.8966464996338,0,"no",32.7634010314941,"yes","yes",50.8400001525879,"25-29","Law","11","UpperAustria","OOe"
"1509",1,1,1,1,0,0,0.876712322235107,4.61396980285645,9.98767948150635,12.0246410369873,1,1990-07-27 19:00:00,10.9897327423096,0,"no",30.2317695617676,"yes","yes",39.4300003051758,"25-29","Leather","20","Carinthia","Ktn"
"1510",0,0,1,1,12.0093936920166,84.3719253540039,4.74520540237427,32.7506294250488,9.363450050354,10.1519508361816,1,1990-07-27 19:00:00,9.87816524505615,0,"no",49.2646827697754,"yes","yes",64.4300003051758,"25-29","Banks","10","Styria","Stmk"
"1511",1,1,1,1,5.71115446090698,23.5376586914062,0.832876741886139,2.92433643341064,9.42915821075439,0.0328542105853558,0,1990-06-23 19:00:00,3.09103345870972,0,"no",57.8805923461914,"yes","yes",63.6100006103516,"25-29","Education","12","UpperAustria","OOe"
"1512",0,0,0,1,10.6332683563232,27.6706867218018,0,2.91018843650818,9.19917869567871,0.0328542105853558,0,1990-06-21 19:00:00,9.10335350036621,0,"no",42.0095062255859,"yes","yes",51.4700012207031,"25-29","Other","1","Vienna","W"
"1513",0,0,0,1,9.30880641937256,25.7104339599609,0,3.15430927276611,10.1190967559814,12.0246410369873,1,1990-07-05 19:00:00,7.99452447891235,0,"no",46.7431678771973,"yes","yes",54.5999984741211,"25-29","Law","11","Tyrol","T"
"1514",0,0,1,1,3.71976518630981,11.5177717208862,4.14246559143066,18.0377864837646,9.88911724090576,12.0246410369873,1,1990-06-30 19:00:00,4.91444206237793,0,"no",59.7823295593262,"yes","yes",76.7699966430664,"25-29","Education","12","LowerAustria","NOe"
"1515",0,0,1,1,7.51467704772949,14.3431167602539,1.19452059268951,7.36962080001831,9.19917869567871,12.0246410369873,1,1990-07-13 19:00:00,10.6611909866333,0.05749486759305,"no",28.1689701080322,"yes","no",41.8300018310547,"25-29","Other","1","Salzburg","Sbg"
"1516",1,1,0,0,0,0,0,0,10.1190967559814,8.41067790985107,1,1990-07-16 19:00:00,7.19780969619751,0,"no",40.527042388916,"yes","yes",60.3699989318848,"25-29","Health","5","Salzburg","Sbg"
"1517",0,1,1,1,6.31232881546021,14.882830619812,3.9890410900116,17.8044300079346,10.1190967559814,0.0328542105853558,0,1990-06-03 19:00:00,5.70841884613037,0,"no",30.9115314483643,"yes","yes",32.9599990844727,"25-29","SocInsur","3","Vienna","W"
"1518",0,0,1,1,11.1545991897583,32.182014465332,8,34.9587059020996,10.1190967559814,0.0328542105853558,0,1990-06-08 19:00:00,8.93634510040283,0,"no",43.7068405151367,"yes","yes",60.8400001525879,"25-29","Construction","14","Tyrol","T"
"1519",0,0,1,1,12.0093936920166,93.5575790405273,3.81369853019714,27.4756774902344,10.0205335617065,12.0246410369873,1,1990-07-09 19:00:00,4.38056135177612,0,"no",58.3298149108887,"yes","yes",69.7699966430664,"25-29","Other","1","Vienna","W"
"1520",0,0,1,1,12.0093936920166,40.3311805725098,3.48493146896362,13.0428581237793,9.16632461547852,12.0246410369873,1,1990-07-16 19:00:00,3.18138265609741,0,"no",54.5211486816406,"yes","yes",57.6199989318848,"25-29","SocInsur","3","Salzburg","Sbg"
"1521",0,1,0,1,0.666927576065063,1.64214622974396,0,0,9.19917869567871,0.0328542105853558,0,1990-06-06 19:00:00,2.56536626815796,0.988364160060883,"no",54.4579010009766,"yes","yes",59.6699981689453,"25-29","SocInsur","3","UpperAustria","OOe"
"1522",0,0,0,1,4.62152624130249,14.5194654464722,0,3.25495147705078,9.19917869567871,12.0246410369873,1,1990-07-13 19:00:00,6.22313499450684,0.637919247150421,"no",45.3516502380371,"yes","yes",38.689998626709,"25-29","SocInsur","3","UpperAustria","OOe"
"1523",1,1,0,0,0,0,0,2.28956913948059,10.1190967559814,8.31211471557617,1,1990-07-16 19:00:00,10.0041065216064,0,"no",40.6011619567871,"yes","yes",55.9300003051758,"25-29","Food","9","Styria","Stmk"
"1524",0,0,1,1,12.0093936920166,70.4970397949219,8,42.1205787658691,10.0533876419067,0.0328542105853558,0,1990-06-02 19:00:00,10.7980833053589,0,"no",31.3089179992676,"yes","yes",47.6100006103516,"25-29","Retail","2","Vienna","W"
"1525",1,1,1,1,0.225440308451653,6.91041421890259,0.701369881629944,6.10306787490845,8.31211471557617,11.4989728927612,1,1990-07-16 19:00:00,9.90828227996826,0,"no",48.4245338439941,"yes","no",50.9199981689453,"25-29","SocInsur","3","Tyrol","T"
"1526",1,1,1,1,11.5726022720337,103.511283874512,9.27123260498047,72.155632019043,0,0,0,1990-06-01 19:00:00,1.5003422498703,0.00273785088211298,"no",56.8163185119629,"yes","yes",88.1399993896484,"25-29","Health","5","Salzburg","Sbg"
"1527",0,0,1,1,12.0093936920166,41.0328483581543,3.76986312866211,12.3769903182983,9.85626316070557,0.0328542105853558,0,1990-06-09 19:00:00,7.86310768127441,0,"no",36.0224990844727,"yes","no",40.9799995422363,"25-29","Metal","15","Styria","Stmk"
"1528",1,1,0,1,10.9714288711548,85.0762481689453,0,4.0965895652771,9.82340908050537,8.31211471557617,1,1990-07-22 19:00:00,8.67077350616455,0,"no",38.5033226013184,"yes","yes",64.1399993896484,"25-29","Health","5","Voralberg","Vbg"
"1529",0,0,1,1,0,0,5.04109573364258,29.8593902587891,8.87063694000244,0.0328542105853558,0,1990-06-06 19:00:00,5.87816572189331,0,"no",62.6289863586426,"yes","yes",65.8600006103516,"25-29","Education","12","UpperAustria","OOe"
"1530",0,1,0,0,0,42.0530204772949,0,0,10.1190967559814,12.0246410369873,1,1990-07-23 19:00:00,9.75769996643066,0,"no",32.1963539123535,"no","no",0,"25-29","Other","1","Vienna","W"
"1531",0,1,1,1,10.0414876937866,41.0517921447754,8.03287696838379,50.212100982666,10.0533876419067,0,1,1990-07-02 19:00:00,6.97604370117188,0,"no",45.0381736755371,"yes","yes",61.560001373291,"25-29","Banks","10","Carinthia","Ktn"
"1532",1,1,0,0,0,0,0,2.7316780090332,9.98767948150635,10.0862426757812,1,1990-07-25 19:00:00,6.54620122909546,0,"no",35.7763633728027,"yes","yes",43.4500007629395,"25-29","SocInsur","3","Styria","Stmk"
"1533",0,0,1,1,12.0093936920166,33.1039161682129,0.909589052200317,4.77337312698364,10.1190967559814,0.0328542105853558,0,1990-06-22 19:00:00,7.39767265319824,0.364134162664413,"no",43.2034950256348,"yes","no",48.3899993896484,"25-29","Other","1","Tyrol","T"
"1534",1,1,0,1,2.79452061653137,7.62783575057983,0,0.526573240756989,10.1190967559814,5.71663236618042,0,1990-06-05 19:00:00,3.46885704994202,0.175222456455231,"no",12.2922916412354,"no","no",0,"25-29","Other","1","Vienna","W"
"1535",0,0,0,1,10.8634052276611,21.7134189605713,0,2.10158395767212,10.1190967559814,0.0328542105853558,0,1990-06-14 19:00:00,8.26009559631348,0,"no",30.8363647460938,"yes","no",34.8800010681152,"25-29","Clothes","7","LowerAustria","NOe"
"1536",0,0,1,1,7.17651653289795,21.2536029815674,1.35890412330627,9.50485897064209,8.90349102020264,0.0328542105853558,0,1990-06-06 19:00:00,5.88911724090576,0,"no",38.1330337524414,"yes","yes",74.5999984741211,"25-29","Health","5","Styria","Stmk"
"1537",1,1,0,0,0,0,0,0,10.1190967559814,12.0246410369873,1,1990-07-08 19:00:00,8.78576278686523,1.6262834072113,"no",57.2794494628906,"yes","no",69.9199981689453,"25-29","Hotels","4","Tyrol","T"
"1538",1,1,1,1,0.67162424325943,30.6359806060791,4.23013687133789,21.5121631622314,8.27926063537598,0,0,1990-06-11 19:00:00,3.9644079208374,0,"no",52.0653991699219,"yes","yes",61.1599998474121,"25-29","Health","5","Carinthia","Ktn"
"1539",0,0,0,1,5.11467695236206,18.3008804321289,0,3.17852473258972,10.0862426757812,12.0246410369873,1,1990-07-24 19:00:00,8.94455814361572,0.700889825820923,"no",40.5179023742676,"yes","no",51.7000007629395,"25-29","Chemicals","19","Vienna","W"
"1540",1,1,1,1,6.2230920791626,32.8153266906738,7.95616436004639,21.1030254364014,0,0,0,1990-06-17 19:00:00,7.10746049880981,0,"no",41.7873954772949,"yes","yes",59.3400001525879,"25-29","Health","5","Vienna","W"
"1541",0,0,0,1,6.06810188293457,20.4296283721924,0,1.38326919078827,9.19917869567871,0.0328542105853558,0,1990-06-05 19:00:00,7.46064329147339,2.57905554771423,"no",31.6281471252441,"yes","no",36.3899993896484,"25-29","Hotels","4","Tyrol","T"
"1542",1,1,1,1,3.20313119888306,16.4494857788086,3.4082190990448,19.1573123931885,10.1190967559814,6.43942499160767,0,1990-06-26 19:00:00,9.05954837799072,0.851471602916718,"no",34.0014839172363,"yes","no",60.0499992370605,"25-29","Hotels","4","LowerAustria","NOe"
"1543",0,0,0,1,9.78786659240723,10.5278768539429,0,0,9.92197132110596,12.0246410369873,1,1990-07-16 19:00:00,9.86447620391846,0.624229967594147,"no",29.0343780517578,"yes","no",31.7900009155273,"25-29","Hotels","4","Salzburg","Sbg"
"1544",0,1,1,1,8.28023529052734,24.0519943237305,8,29.4126567840576,10.1190967559814,0.0328542105853558,0,1990-06-15 19:00:00,10.179328918457,0.689938426017761,"no",34.2232093811035,"yes","no",28.6299991607666,"25-29","Hotels","4","LowerAustria","NOe"
"1545",0,1,0,1,0.117416828870773,0.148663774132729,0,2.19797372817993,10.1190967559814,0.0328542105853558,0,1990-06-13 19:00:00,6.98973321914673,0.399726212024689,"no",30.4946575164795,"no","no",0,"25-29","Other","1","Vienna","W"
"1546",0,0,0,1,12.0093936920166,69.0743560791016,0,7.9111590385437,9.62628364562988,12.0246410369873,1,1990-07-08 19:00:00,10.852840423584,0,"no",33.0525093078613,"yes","no",50.2400016784668,"25-29","Other","1","Tyrol","T"
"1547",0,0,0,1,0.0892367884516716,0.252070099115372,0,2.39194488525391,10.1190967559814,12.0246410369873,1,1990-07-05 19:00:00,5.3963041305542,0,"no",34.531681060791,"yes","yes",41.4900016784668,"25-29","Retail","2","Vienna","W"
"1548",0,1,1,1,6.15733861923218,21.2969551086426,2.41095900535583,11.455265045166,8.18069839477539,12.0246410369873,1,1990-07-06 19:00:00,7.34839153289795,0,"no",46.3837280273438,"yes","yes",63.9500007629395,"25-29","SocInsur","3","Styria","Stmk"
"1549",0,0,1,1,11.0700588226318,42.308952331543,3.9890410900116,19.5575923919678,9.72484588623047,12.0246410369873,1,1990-07-07 19:00:00,9.14442157745361,0,"no",48.5960426330566,"yes","yes",64.4300003051758,"25-29","Wholesale","6","Carinthia","Ktn"
"1550",0,1,1,1,1.33855187892914,20.4045314788818,1.67671227455139,12.7986726760864,9.19917869567871,12.0246410369873,1,1990-06-30 19:00:00,7.06639289855957,0.235455170273781,"no",48.1478042602539,"yes","yes",61.5499992370605,"25-29","Chemicals","19","LowerAustria","NOe"
"1551",1,1,0,1,8.40704536437988,20.4959812164307,0,3.65497303009033,9.88911724090576,8.11498928070068,1,1990-07-25 19:00:00,3.20602321624756,0.142368242144585,"no",28.5733013153076,"yes","yes",37.9599990844727,"25-29","Chemicals","19","Voralberg","Vbg"
"1552",1,1,1,1,0,11.0592155456543,1.55616438388824,1.4240654706955,10.0862426757812,0.0328542105853558,0,1990-06-26 19:00:00,5.3579740524292,1.10882961750031,"no",25.9541187286377,"no","no",0,"25-29","Other","1","Vienna","W"
"1553",1,1,1,1,12.0093936920166,55.9243927001953,4.13150691986084,14.2671308517456,9.75769996643066,8.57494831085205,1,1990-07-12 19:00:00,0,0,"yes",0,"no","no",0,"25-29","Other","1","Vienna","W"
"1554",1,1,0,0,0,0,0,0,10.1190967559814,5.74948644638062,0,1990-06-25 19:00:00,6.71868562698364,1.04038333892822,"no",25.0675868988037,"no","no",0,"25-29","Other","1","Vienna","W"
"1555",1,1,1,1,10.7929553985596,59.6359367370605,7.46301364898682,42.4566230773926,6.27515411376953,0,1,1990-07-26 19:00:00,9.93018436431885,0,"no",44.5163154602051,"yes","no",56.8199996948242,"25-29","SocInsur","3","Voralberg","Vbg"
"1556",0,0,0,0,0,73.2692489624023,0,40.3211326599121,3.41683769226074,0,0,1990-06-25 19:00:00,9.2429838180542,0,"no",46.8080291748047,"yes","yes",64.4199981689453,"25-29","Retail","2","UpperAustria","OOe"
"1557",0,1,0,1,5.56555795669556,15.8303604125977,0,1.44135272502899,10.1190967559814,0.0328542105853558,0,1990-06-13 19:00:00,8.75017070770264,0.785763204097748,"no",22.9551200866699,"yes","no",21.0900001525879,"25-29","Hygiene","8","Vienna","W"
"1558",0,0,1,1,12.0093936920166,28.0732021331787,7.7260274887085,14.1337041854858,10.1190967559814,0.0328542105853558,0,1990-06-04 19:00:00,8.84325790405273,0,"no",45.6664428710938,"yes","yes",58.6399993896484,"25-29","Banks","10","UpperAustria","OOe"
"1559",0,1,1,1,7.66966724395752,24.446985244751,2.21369862556458,7.19960021972656,7.55646800994873,0.0328542105853558,0,1990-06-04 19:00:00,5.44284725189209,0,"no",93.757080078125,"yes","yes",68.379997253418,"25-29","SocInsur","3","Vienna","W"
"1560",1,1,0,1,2.25909972190857,25.6864700317383,0,2.45467329025269,10.1190967559814,8.31211471557617,1,1990-07-24 19:00:00,11.0280628204346,0,"no",25.8705291748047,"yes","yes",40.3600006103516,"25-29","Retail","2","Tyrol","T"
"1561",1,1,0,1,7.61800384521484,15.4477853775024,0,1.94003999233246,9.19917869567871,12.0246410369873,1,1990-07-10 19:00:00,10.2614650726318,0.375085562467575,"no",43.6389694213867,"yes","no",58.2200012207031,"25-29","Electrical","13","UpperAustria","OOe"
"1562",0,1,1,1,5.91780805587769,34.8738136291504,6.37808227539062,53.3314056396484,0,0,1,1990-07-19 19:00:00,6.14373731613159,0.28747433423996,"no",54.7121543884277,"yes","yes",72.9100036621094,"25-29","Health","5","Tyrol","T"
"1563",0,1,1,1,7.12954998016357,38.533390045166,3.33150696754456,20.2323341369629,9.85626316070557,12.0246410369873,1,1990-07-06 19:00:00,3.86858320236206,0.1149897351861,"no",31.0202159881592,"yes","yes",47.9199981689453,"25-29","SocInsur","3","Styria","Stmk"
"1564",0,0,0,1,8.42583179473877,18.6255931854248,0,2.83657264709473,10.1190967559814,12.0246410369873,1,1990-07-05 19:00:00,10.2231349945068,0.881587982177734,"no",37.8984451293945,"yes","yes",42.2299995422363,"25-29","Chemicals","19","Vienna","W"
"1565",1,1,0,1,8.3412914276123,44.084056854248,0,5.21979188919067,10.0205335617065,8.31211471557617,1,1990-07-14 19:00:00,1.9466118812561,0,"no",75.2712631225586,"yes","yes",90.7699966430664,"25-29","Other","1","Vienna","W"
"1566",0,0,0,0,0,6.8242506980896,0,0,10.1190967559814,0.0328542105853558,0,1990-06-22 19:00:00,1.06228613853455,0,"no",34.8587112426758,"no","no",0,"25-29","Other","1","Vienna","W"
"1567",0,1,0,1,1.57808220386505,2.74850463867188,0,0,10.1190967559814,0.0328542105853558,0,1990-05-31 19:00:00,10.5215606689453,0.273785084486008,"no",26.6349010467529,"yes","yes",41.2700004577637,"25-29","Other","1","Styria","Stmk"
"1568",0,1,0,0,0,0,0,3.5700056552887,0,0,1,1990-06-30 19:00:00,5.85626268386841,0,"no",56.657054901123,"yes","yes",61.3699989318848,"25-29","SocInsur","3","Carinthia","Ktn"
"1569",1,1,0,0,0,0,0,2.26484727859497,9.42915821075439,9.3963041305542,1,1990-07-16 19:00:00,9.02669429779053,0,"no",26.2176666259766,"yes","yes",30.9099998474121,"25-29","Health","5","Tyrol","T"
"1570",0,0,1,1,11.4974555969238,83.3735580444336,3.81369853019714,29.3268451690674,10.1190967559814,10.7104721069336,1,1990-07-01 19:00:00,0.40793976187706,0.470910340547562,"no",51.1761703491211,"yes","yes",46.8600006103516,"25-29","SocInsur","3","Carinthia","Ktn"
"1571",0,0,0,1,11.727593421936,22.4511013031006,0,3.59918665885925,10.1190967559814,0.0328542105853558,0,1990-06-02 19:00:00,10.8391513824463,0,"no",38.6127052307129,"yes","no",56.060001373291,"25-29","Wholesale","6","UpperAustria","OOe"
"1572",0,0,1,1,8.7874755859375,38.1525001525879,0.416438370943069,8.08487415313721,9.19917869567871,12.0246410369873,1,1990-07-19 19:00:00,7.87953472137451,1.7686516046524,"no",31.3057155609131,"yes","no",51.5999984741211,"25-29","Other","1","UpperAustria","OOe"
"1573",0,0,0,0,0,0,0,2.51713752746582,9.69199180603027,0.0328542105853558,0,1990-06-11 19:00:00,9.86995220184326,0,"no",34.333553314209,"yes","no",40.7400016784668,"25-29","Clothes","7","UpperAustria","OOe"
"1574",0,0,1,1,11.8684930801392,55.1130790710449,6.11506843566895,16.1936321258545,10.1190967559814,0.0328542105853558,0,1990-06-11 19:00:00,2.6940450668335,1.04859685897827,"no",40.4057273864746,"yes","yes",46.7700004577637,"25-29","Wholesale","6","Styria","Stmk"
"1575",0,1,0,1,11.0559682846069,33.1957244873047,0,6.26972007751465,9.88911724090576,0.0328542105853558,0,1990-06-29 19:00:00,7.06913089752197,0,"no",46.1677856445312,"yes","yes",67.5299987792969,"25-29","SocInsur","3","Vienna","W"
"1576",0,0,1,1,11.1405086517334,47.4914093017578,0.602739751338959,1.84016835689545,8.54209423065186,12.0246410369873,1,1990-07-01 19:00:00,9.05133438110352,0,"no",40.7237091064453,"yes","yes",62.7000007629395,"25-29","Health","5","LowerAustria","NOe"
"1577",0,0,0,1,6.03992176055908,22.02565574646,0,0,10.1190967559814,12.0246410369873,1,1990-07-09 19:00:00,0.470910340547562,2.95961666107178,"no",28.8544178009033,"no","no",0,"25-29","Other","1","Vienna","W"
"1578",0,0,0,1,8.28023529052734,18.2735481262207,0,4.23680067062378,9.82340908050537,12.0246410369873,1,1990-07-29 19:00:00,10.8281993865967,0.361396312713623,"no",26.1047019958496,"yes","yes",38.3300018310547,"25-29","Wood","18","Salzburg","Sbg"
"1579",0,1,1,1,6.38277864456177,23.4933567047119,7.46301364898682,14.3933935165405,9.2977409362793,0.0328542105853558,0,1990-06-19 19:00:00,7.87679672241211,0,"no",49.3754234313965,"yes","yes",56.4799995422363,"25-29","SocInsur","3","Voralberg","Vbg"
"1580",0,1,1,1,9.30880641937256,39.7500190734863,8.89863014221191,38.2761421203613,7.45790576934814,0,1,1990-07-04 19:00:00,5.60711860656738,0.969199180603027,"no",32.4831275939941,"yes","yes",38.8499984741211,"25-29","SocInsur","3","Tyrol","T"
"1581",0,0,0,1,10.6755380630493,16.3549175262451,0,3.62277412414551,9.19917869567871,12.0246410369873,1,1990-07-16 19:00:00,7.15674209594727,0,"no",46.2454681396484,"yes","yes",52.560001373291,"25-29","SocInsur","3","Vienna","W"
"1582",1,1,0,1,10.0086107254028,9.03428363800049,0,2.83281254768372,10.1190967559814,11.8932237625122,1,1990-07-01 19:00:00,10.573579788208,0.191649556159973,"no",30.5836963653564,"yes","yes",47.4500007629395,"25-29","Health","5","UpperAustria","OOe"
"1583",1,1,1,1,10.7553815841675,31.1500244140625,2.20273971557617,8.18239879608154,10.1190967559814,1.41273105144501,0,1990-06-12 19:00:00,10.8665294647217,0,"no",27.832612991333,"yes","yes",44.3400001525879,"25-29","Law","11","UpperAustria","OOe"
"1584",1,1,0,1,0.572994112968445,10.342734336853,0,4.57405805587769,9.85626316070557,8.31211471557617,1,1990-07-01 19:00:00,8.91718006134033,0,"no",46.6277542114258,"yes","yes",57.6800003051758,"25-29","Banks","10","Tyrol","T"
"1585",0,0,0,1,9.88649749755859,14.9891138076782,0,1.95817625522614,9.98767948150635,0.0328542105853558,0,1990-06-05 19:00:00,10.7597532272339,0.238193020224571,"no",32.7284774780273,"yes","no",36.7200012207031,"25-29","Food","9","Burgenland","Bgld"
"1586",0,0,1,1,11.5585126876831,29.654691696167,3.9890410900116,14.0273694992065,9.33059501647949,12.0246410369873,1,1990-07-05 19:00:00,10.1300477981567,0.791238903999329,"no",34.1978492736816,"yes","yes",34.2799987792969,"25-29","Wholesale","6","UpperAustria","OOe"
"1587",1,1,0,1,6.38747549057007,17.5249080657959,0,1.5491224527359,9.95482540130615,8.31211471557617,1,1990-07-23 19:00:00,7.72347688674927,0,"no",22.3382949829102,"yes","no",24.4400005340576,"25-29","Hygiene","8","Salzburg","Sbg"
"1588",1,1,1,1,4.35381603240967,14.9629096984863,1.77534246444702,11.6075773239136,9.42915821075439,12.0246410369873,1,1990-07-23 19:00:00,7.80561256408691,0,"no",42.1066741943359,"yes","yes",56.25,"25-29","SocInsur","3","Vienna","W"
"1589",0,0,0,1,9.50606632232666,28.5663776397705,0,0.147574201226234,9.95482540130615,12.0246410369873,1,1990-07-14 19:00:00,0.309377133846283,0.136892542243004,"no",79.5193481445312,"no","no",0,"25-29","Other","1","Vienna","W"
"1590",0,0,1,1,10.5252447128296,32.5280303955078,0.0109589044004679,2.64308643341064,10.1190967559814,12.0246410369873,1,1990-07-20 19:00:00,7.49897336959839,0.301163583993912,"no",35.1789932250977,"yes","no",42.4199981689453,"25-29","Health","5","UpperAustria","OOe"
"1591",0,1,1,1,5.99295520782471,28.7326564788818,3.9890410900116,21.9466876983643,10.0533876419067,12.0246410369873,1,1990-07-17 19:00:00,10.8501024246216,0,"no",39.9822692871094,"yes","yes",64.0500030517578,"25-29","Health","5","Styria","Stmk"
"1592",0,0,0,1,0.789041101932526,1.73429250717163,0,0.442950934171677,10.1190967559814,12.0246410369873,1,1990-07-17 19:00:00,10.5516767501831,0.413415461778641,"no",22.4942150115967,"yes","no",30.2700004577637,"25-29","Hotels","4","Vienna","W"
"1593",0,0,0,1,7.98904132843018,20.5301761627197,0,2.11381983757019,9.98767948150635,0.0328542105853558,0,1990-06-08 19:00:00,10.6967830657959,0.0191649552434683,"no",21.0349311828613,"yes","no",37.9799995422363,"25-29","Hygiene","8","LowerAustria","NOe"
"1594",0,0,1,1,0,44.2920341491699,5.106849193573,32.4405097961426,0,0,1,1990-07-25 19:00:00,8.33401775360107,0.0930869281291962,"no",30.7939338684082,"no","no",0,"25-29","Other","1","Vienna","W"
"1595",0,1,1,1,7.43013715744019,40.2707672119141,3.06849312782288,15.2108087539673,10.1190967559814,12.0246410369873,1,1990-07-27 19:00:00,0.0711841210722923,0,"no",107.162803649902,"no","no",0,"25-29","Other","1","Vienna","W"
"1596",0,0,1,1,12.0093936920166,52.0556602478027,3.9890410900116,17.655179977417,10.1190967559814,12.0246410369873,1,1990-07-04 19:00:00,10.7570161819458,0,"no",37.3505058288574,"yes","no",42.9199981689453,"25-29","Health","5","UpperAustria","OOe"
