"","time","vehicles"
"1126",47.875,1667
"1127",47.9166666666667,1358
"1128",47.9583333333333,1146
"1129",48,662
"1130",48.0416666666667,351
"1131",48.0833333333333,271
"1132",48.125,219
"1133",48.1666666666667,223
"1134",48.2083333333333,421
"1135",48.25,1306
"1136",48.2916666666667,4189
"1137",48.3333333333333,5407
"1138",48.375,4577
"1139",48.4166666666667,3626
"1140",48.4583333333333,3172
"1141",48.5,3173
"1142",48.5416666666667,3081
"1143",48.5833333333333,3037
"1144",48.625,2897
"1145",48.6666666666667,3093
"1146",48.7083333333333,3477
"1147",48.75,3919
"1148",48.7916666666667,3404
"1149",48.8333333333333,2928
"1150",48.875,1984
"1151",48.9166666666667,1560
"1152",48.9583333333333,1332
"1153",49,1027
"1154",49.0416666666667,537
"1155",49.0833333333333,325
"1156",49.125,229
"1157",49.1666666666667,214
"1158",49.2083333333333,325
"1159",49.25,833
"1160",49.2916666666667,1866
"1161",49.3333333333333,2055
"1162",49.375,3083
"1163",49.4166666666667,2871
"1164",49.4583333333333,2820
"1165",49.5,3017
"1166",49.5416666666667,2996
"1167",49.5833333333333,2686
"1168",49.625,2499
"1169",49.6666666666667,2193
"1170",49.7083333333333,2188
"1171",49.75,2747
"1172",49.7916666666667,2871
"1173",49.8333333333333,2683
"1174",49.875,1978
"1175",49.9166666666667,1573
"1176",49.9583333333333,1404
"1177",50,1714
"1178",50.0416666666667,1015
"1179",50.0833333333333,559
"1180",50.125,353
"1181",50.1666666666667,226
"1182",50.2083333333333,163
"1183",50.25,359
"1184",50.2916666666667,886
"1185",50.3333333333333,1125
"1186",50.375,1753
"1187",50.4166666666667,2224
"1188",50.4583333333333,2461
"1189",50.5,2645
"1190",50.5416666666667,2712
"1191",50.5833333333333,2773
"1192",50.625,2422
"1193",50.6666666666667,2311
"1194",50.7083333333333,2785
"1195",50.75,3139
"1196",50.7916666666667,3044
"1197",50.8333333333333,2607
"1198",50.875,2261
"1199",50.9166666666667,1954
"1200",50.9583333333333,1390
"1201",51,707
"1202",51.0416666666667,398
"1203",51.0833333333333,219
"1204",51.125,184
"1205",51.1666666666667,211
"1206",51.2083333333333,368
"1207",51.25,1335
"1208",51.2916666666667,4112
"1209",51.3333333333333,5521
"1210",51.375,4782
"1211",51.4166666666667,3647
"1212",51.4583333333333,2870
"1213",51.5,2687
"1214",51.5416666666667,2690
"1215",51.5833333333333,2576
"1216",51.625,2618
"1217",51.6666666666667,2892
"1218",51.7083333333333,3332
"1219",51.75,3977
"1220",51.7916666666667,3017
"1221",51.8333333333333,2155
"1222",51.875,1322
"1223",51.9166666666667,1051
"1224",51.9583333333333,905
"1225",52,1357
"1226",52.0416666666667,299
"1227",52.0833333333333,185
"1228",52.125,204
"1229",52.1666666666667,212
"1230",52.2083333333333,350
"1231",52.25,1265
"1232",52.2916666666667,3826
"1233",52.3333333333333,5069
"1234",52.375,4181
"1235",52.4166666666667,3085
"1236",52.4583333333333,2829
"1237",52.5,2651
"1238",52.5416666666667,2656
"1239",52.5833333333333,2705
"1240",52.625,2448
"1241",52.6666666666667,2862
"1242",52.7083333333333,3504
"1243",52.75,4007
"1244",52.7916666666667,2901
"1245",52.8333333333333,2217
"1246",52.875,1487
"1247",52.9166666666667,1158
"1248",52.9583333333333,1082
"1249",53,592
"1250",53.0416666666667,324
"1251",53.0833333333333,211
"1252",53.125,192
"1253",53.1666666666667,223
"1254",53.2083333333333,359
"1255",53.25,1213
"1256",53.2916666666667,3518
"1257",53.3333333333333,4352
"1258",53.375,4342
"1259",53.4166666666667,3484
"1260",53.4583333333333,3000
"1261",53.5,2900
"1262",53.5416666666667,2863
"1263",53.5833333333333,2718
"1264",53.625,2514
"1265",53.6666666666667,2958
"1266",53.7083333333333,3402
"1267",53.75,3958
"1268",53.7916666666667,3242
"1269",53.8333333333333,2188
"1270",53.875,1470
"1271",53.9166666666667,1176
"1272",53.9583333333333,1140
"1273",54,2058
"1274",54.0416666666667,367
"1275",54.0833333333333,263
"1276",54.125,226
"1277",54.1666666666667,198
"1278",54.2083333333333,393
"1279",54.25,1355
"1280",54.2916666666667,4184
"1281",54.3333333333333,5458
"1282",54.375,4434
"1283",54.4166666666667,3578
"1284",54.4583333333333,3197
"1285",54.5,3137
"1286",54.5416666666667,3016
"1287",54.5833333333333,2936
"1288",54.625,2915
"1289",54.6666666666667,3238
"1290",54.7083333333333,3585
"1291",54.75,4148
"1292",54.7916666666667,3940
"1293",54.8333333333333,3161
"1294",54.875,2236
"1295",54.9166666666667,1621
"1296",54.9583333333333,1234
"1297",55,810
"1298",55.0416666666667,521
"1299",55.0833333333333,298
"1300",55.125,231
"1301",55.1666666666667,234
"1302",55.2083333333333,326
"1303",55.25,774
"1304",55.2916666666667,1784
"1305",55.3333333333333,1926
"1306",55.375,2876
"1307",55.4166666666667,2847
"1308",55.4583333333333,2919
"1309",55.5,2772
"1310",55.5416666666667,2777
"1311",55.5833333333333,2774
"1312",55.625,2544
"1313",55.6666666666667,2355
"1314",55.7083333333333,2146
"1315",55.75,2328
"1316",55.7916666666667,2600
"1317",55.8333333333333,2588
"1318",55.875,1986
"1319",55.9166666666667,1422
"1320",55.9583333333333,1239
"1321",56,1799
"1322",56.0416666666667,851
"1323",56.0833333333333,464
"1324",56.125,279
"1325",56.1666666666667,213
"1326",56.2083333333333,182
"1327",56.25,346
"1328",56.2916666666667,867
"1329",56.3333333333333,908
"1330",56.375,1214
"1331",56.4166666666667,2088
"1332",56.4583333333333,2449
"1333",56.5,2849
"1334",56.5416666666667,2927
"1335",56.5833333333333,2871
"1336",56.625,2645
"1337",56.6666666666667,2461
"1338",56.7083333333333,2597
"1339",56.75,2864
"1340",56.7916666666667,2707
"1341",56.8333333333333,2091
"1342",56.875,1753
"1343",56.9166666666667,1494
"1344",56.9583333333333,1347
"1345",57,908
"1346",57.0416666666667,484
"1347",57.0833333333333,238
"1348",57.125,171
"1349",57.1666666666667,156
"1350",57.2083333333333,165
"1351",57.25,354
"1352",57.2916666666667,879
"1353",57.3333333333333,1243
"1354",57.375,1370
"1355",57.4166666666667,1672
"1356",57.4583333333333,2227
"1357",57.5,3005
"1358",57.5416666666667,3022
"1359",57.5833333333333,2860
"1360",57.625,2879
"1361",57.6666666666667,3243
"1362",57.7083333333333,3309
"1363",57.75,3422
"1364",57.7916666666667,3197
"1365",57.8333333333333,2743
"1366",57.875,2140
"1367",57.9166666666667,1549
"1368",57.9583333333333,1072
"1369",58,644
"1370",58.0416666666667,309
"1371",58.0833333333333,182
"1372",58.125,217
"1373",58.1666666666667,232
"1374",58.2083333333333,426
"1375",58.25,1211
"1376",58.2916666666667,3567
"1377",58.3333333333333,5466
"1378",58.375,4703
"1379",58.4166666666667,3619
"1380",58.4583333333333,3125
"1381",58.5,2942
"1382",58.5416666666667,2811
"1383",58.5833333333333,2809
"1384",58.625,2615
"1385",58.6666666666667,2805
"1386",58.7083333333333,3410
"1387",58.75,3946
"1388",58.7916666666667,3129
"1389",58.8333333333333,2262
"1390",58.875,1413
"1391",58.9166666666667,1177
"1392",58.9583333333333,1036
"1393",59,548
"1394",59.0416666666667,315
"1395",59.0833333333333,183
"1396",59.125,198
"1397",59.1666666666667,203
"1398",59.2083333333333,357
"1399",59.25,1337
"1400",59.2916666666667,4282
"1401",59.3333333333333,5416
"1402",59.375,4575
"1403",59.4166666666667,3752
"1404",59.4583333333333,3138
"1405",59.5,2966
"1406",59.5416666666667,2838
"1407",59.5833333333333,2787
"1408",59.625,2638
"1409",59.6666666666667,3102
"1410",59.7083333333333,3482
"1411",59.75,3940
"1412",59.7916666666667,3150
"1413",59.8333333333333,2203
"1414",59.875,1512
"1415",59.9166666666667,1201
"1416",59.9583333333333,1076
"1417",60,1793
"1418",60.0416666666667,420
"1419",60.0833333333333,240
"1420",60.125,208
"1421",60.1666666666667,240
"1422",60.2083333333333,404
"1423",60.25,1250
"1424",60.2916666666667,4197
"1425",60.3333333333333,5549
"1426",60.375,4593
"1427",60.4166666666667,3511
"1428",60.4583333333333,3156
"1429",60.5,2897
"1430",60.5416666666667,2774
"1431",60.5833333333333,2849
"1432",60.625,2654
"1433",60.6666666666667,2958
"1434",60.7083333333333,3447
"1435",60.75,4102
"1436",60.7916666666667,3603
"1437",60.8333333333333,2761
"1438",60.875,1574
"1439",60.9166666666667,1454
"1440",60.9583333333333,1189
"1441",61,676
"1442",61.0416666666667,326
"1443",61.0833333333333,264
"1444",61.125,226
"1445",61.1666666666667,239
"1446",61.2083333333333,404
"1447",61.25,1305
"1448",61.2916666666667,4114
"1449",61.3333333333333,5445
"1450",61.375,4526
"1451",61.4166666666667,3616
"1452",61.4583333333333,3201
"1453",61.5,3162
"1454",61.5416666666667,2905
"1455",61.5833333333333,2886
"1456",61.625,2869
"1457",61.6666666666667,3161
"1458",61.7083333333333,3488
"1459",61.75,4043
"1460",61.7916666666667,3893
"1461",61.8333333333333,3222
"1462",61.875,2118
"1463",61.9166666666667,1547
"1464",61.9583333333333,1284
"1465",62,920
"1466",62.0416666666667,534
"1467",62.0833333333333,352
"1468",62.125,237
"1469",62.1666666666667,264
"1470",62.2083333333333,325
"1471",62.25,761
"1472",62.2916666666667,1859
"1473",62.3333333333333,1986
"1474",62.375,3031
"1475",62.4166666666667,2842
"1476",62.4583333333333,2932
"1477",62.5,2942
"1478",62.5416666666667,3030
"1479",62.5833333333333,2908
"1480",62.625,2841
"1481",62.6666666666667,2525
"1482",62.7083333333333,2410
"1483",62.75,2770
"1484",62.7916666666667,3010
"1485",62.8333333333333,2655
"1486",62.875,1850
"1487",62.9166666666667,1414
"1488",62.9583333333333,1373
"1489",63,1097
"1490",63.0416666666667,775
"1491",63.0833333333333,510
"1492",63.125,313
"1493",63.1666666666667,207
"1494",63.2083333333333,160
"1495",63.25,360
"1496",63.2916666666667,885
"1497",63.3333333333333,997
"1498",63.375,1507
"1499",63.4166666666667,2231
"1500",63.4583333333333,2587
"1501",63.5,2763
"1502",63.5416666666667,3032
"1503",63.5833333333333,3290
"1504",63.625,2842
"1505",63.6666666666667,2680
"1506",63.7083333333333,3241
"1507",63.75,2997
"1508",63.7916666666667,2729
"1509",63.8333333333333,2293
"1510",63.875,1927
"1511",63.9166666666667,1498
"1512",63.9583333333333,1156
"1513",64,653
"1514",64.0416666666667,320
"1515",64.0833333333333,197
"1516",64.125,169
"1517",64.1666666666667,214
"1518",64.2083333333333,408
"1519",64.25,1276
"1520",64.2916666666667,4187
"1521",64.3333333333333,5518
"1522",64.375,4488
"1523",64.4166666666667,3623
"1524",64.4583333333333,3092
"1525",64.5,2786
"1526",64.5416666666667,2754
"1527",64.5833333333333,2778
"1528",64.625,2572
"1529",64.6666666666667,2855
"1530",64.7083333333333,3295
"1531",64.75,3855
"1532",64.7916666666667,3045
"1533",64.8333333333333,2009
"1534",64.875,1359
"1535",64.9166666666667,981
"1536",64.9583333333333,892
"1537",65,486
"1538",65.0416666666667,273
"1539",65.0833333333333,179
"1540",65.125,178
"1541",65.1666666666667,212
"1542",65.2083333333333,377
"1543",65.25,1288
"1544",65.2916666666667,4219
"1545",65.3333333333333,5158
"1546",65.375,4642
"1547",65.4166666666667,3694
"1548",65.4583333333333,3110
"1549",65.5,2833
"1550",65.5416666666667,2890
"1551",65.5833333333333,2771
"1552",65.625,2623
"1553",65.6666666666667,2831
"1554",65.7083333333333,3458
"1555",65.75,4021
"1556",65.7916666666667,3152
"1557",65.8333333333333,2304
"1558",65.875,1377
"1559",65.9166666666667,1079
"1560",65.9583333333333,1027
"1561",66,582
"1562",66.0416666666667,320
"1563",66.0833333333333,196
"1564",66.125,227
"1565",66.1666666666667,233
"1566",66.2083333333333,387
"1567",66.25,1272
"1568",66.2916666666667,4035
"1569",66.3333333333333,4980
"1570",66.375,4467
"1571",66.4166666666667,3756
"1572",66.4583333333333,2973
"1573",66.5,2708
"1574",66.5416666666667,2699
"1575",66.5833333333333,2674
"1576",66.625,2699
"1577",66.6666666666667,2897
"1578",66.7083333333333,3377
"1579",66.75,3976
"1580",66.7916666666667,3327
"1581",66.8333333333333,2176
"1582",66.875,1487
"1583",66.9166666666667,1215
"1584",66.9583333333333,976
"1585",67,654
"1586",67.0416666666667,334
"1587",67.0833333333333,221
"1588",67.125,220
"1589",67.1666666666667,247
"1590",67.2083333333333,404
"1591",67.25,1175
"1592",67.2916666666667,4092
"1593",67.3333333333333,4959
"1594",67.375,4378
"1595",67.4166666666667,3070
"1596",67.4583333333333,2879
"1597",67.5,2652
"1598",67.5416666666667,2140
"1599",67.5833333333333,2257
"1600",67.625,2156
"1601",67.6666666666667,2596
"1602",67.7083333333333,3238
"1603",67.75,3833
"1604",67.7916666666667,3670
"1605",67.8333333333333,2751
"1606",67.875,1737
"1607",67.9166666666667,1398
"1608",67.9583333333333,1128
"1609",68,833
"1610",68.0416666666667,539
"1611",68.0833333333333,303
"1612",68.125,229
"1613",68.1666666666667,198
"1614",68.2083333333333,288
"1615",68.25,745
"1616",68.2916666666667,1749
"1617",68.3333333333333,1633
"1618",68.375,1976
"1619",68.4166666666667,1924
"1620",68.4583333333333,1886
"1621",68.5,1796
"1622",68.5416666666667,1866
"1623",68.5833333333333,2051
"1624",68.625,1811
"1625",68.6666666666667,1784
"1626",68.7083333333333,2552
"1627",68.75,2780
"1628",68.7916666666667,2709
"1629",68.8333333333333,2409
"1630",68.875,1578
"1631",68.9166666666667,1324
"1632",68.9583333333333,1156
"1633",69,955
"1634",69.0416666666667,785
"1635",69.0833333333333,469
"1636",69.125,340
"1637",69.1666666666667,237
"1638",69.2083333333333,182
"1639",69.25,358
"1640",69.2916666666667,913
"1641",69.3333333333333,1151
"1642",69.375,1465
"1643",69.4166666666667,1566
"1644",69.4583333333333,1776
"1645",69.5,1910
"1646",69.5416666666667,2031
"1647",69.5833333333333,2006
"1648",69.625,2280
"1649",69.6666666666667,2273
"1650",69.7083333333333,2646
"1651",69.75,2813
"1652",69.7916666666667,2490
"1653",69.8333333333333,1762
"1654",69.875,1535
"1655",69.9166666666667,1257
"1656",69.9583333333333,875
"1657",70,562
"1658",70.0416666666667,283
"1659",70.0833333333333,171
"1660",70.125,171
"1661",70.1666666666667,191
"1662",70.2083333333333,388
"1663",70.25,1205
"1664",70.2916666666667,3974
"1665",70.3333333333333,4999
"1666",70.375,4317
"1667",70.4166666666667,2808
"1668",70.4583333333333,2182
"1669",70.5,2284
"1670",70.5416666666667,2368
"1671",70.5833333333333,2297
"1672",70.625,2349
"1673",70.6666666666667,2566
"1674",70.7083333333333,3059
"1675",70.75,3771
"1676",70.7916666666667,2953
"1677",70.8333333333333,1853
"1678",70.875,1172
"1679",70.9166666666667,988
"1680",70.9583333333333,785
"1681",71,465
"1682",71.0416666666667,249
"1683",71.0833333333333,178
"1684",71.125,181
"1685",71.1666666666667,194
"1686",71.2083333333333,373
"1687",71.25,1218
"1688",71.2916666666667,4076
"1689",71.3333333333333,5137
