"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256"
"151",232.140625,233.4375,233.4375,230.84375,232.140625,230.84375,230.84375,232.140625,228.25,229.546875,232.140625,232.140625,230.84375,228.25,230.84375,228.25,230.84375,230.84375,230.84375,230.84375,230.84375,232.140625,229.546875,232.140625,232.140625,230.84375,228.25,226.953125,226.953125,223.0625,217.875,213.984375,211.390625,206.203125,201.015625,194.53125,193.234375,191.9375,182.859375,178.96875,176.375,164.703125,171.1875,169.890625,177.671875,201.015625,186.75,175.078125,171.1875,175.078125,180.265625,186.75,190.640625,191.9375,193.234375,193.234375,193.234375,195.828125,188.046875,180.265625,171.1875,171.1875,173.78125,172.484375,180.265625,182.859375,186.75,197.125,211.390625,216.578125,220.46875,221.765625,224.359375,223.0625,220.46875,215.28125,208.796875,204.90625,198.421875,172.484375,166,162.109375,151.734375,154.328125,145.25,145.25,138.765625,133.578125,127.09375,106.34375,101.15625,101.15625,106.34375,114.125,115.421875,115.421875,121.90625,123.203125,120.609375,121.90625,121.90625,128.390625,128.390625,123.203125,123.203125,118.015625,119.3125,120.609375,119.3125,111.53125,103.75,92.078125,95.96875,98.5625,106.34375,101.15625,107.640625,108.9375,118.015625,123.203125,120.609375,106.34375,95.96875,85.59375,92.078125,99.859375,90.78125,68.734375,49.28125,58.359375,60.953125,77.8125,92.078125,103.75,108.9375,121.90625,136.171875,133.578125,137.46875,130.984375,116.71875,102.453125,103.75,110.234375,115.421875,128.390625,130.984375,146.546875,176.375,207.5,213.984375,217.875,219.171875,221.765625,220.46875,221.765625,215.28125,211.390625,215.28125,198.421875,178.96875,130.984375,134.875,134.875,118.015625,93.375,90.78125,108.9375,130.984375,114.125,57.0625,37.609375,115.421875,173.78125,199.71875,216.578125,219.171875,215.28125,216.578125,216.578125,216.578125,213.984375,208.796875,207.5,197.125,180.265625,129.6875,103.75,83,50.578125,38.90625,29.828125,32.421875,28.53125,29.828125,23.34375,28.53125,25.9375,25.9375,31.125,29.828125,35.015625,32.421875,32.421875,33.71875,38.90625,41.5,35.015625,41.5,41.5,54.46875,53.171875,66.140625,76.515625,85.59375,94.671875,98.5625,108.9375,118.015625,112.828125,125.796875,124.5,130.984375,138.765625,141.359375,142.65625,151.734375,151.734375,163.40625,163.40625,159.515625,166,173.78125,181.5625,186.75,182.859375,175.078125,168.59375,159.515625,159.515625,159.515625,158.21875,143.953125,133.578125,136.171875,125.796875,130.984375,147.84375,169.890625,173.78125,175.078125,177.671875,176.375,175.078125,173.78125,166
"152",234.734375,234.734375,232.140625,232.140625,233.4375,232.140625,232.140625,230.84375,230.84375,229.546875,232.140625,232.140625,230.84375,230.84375,232.140625,230.84375,230.84375,230.84375,232.140625,232.140625,232.140625,232.140625,230.84375,232.140625,232.140625,232.140625,230.84375,229.546875,228.25,226.953125,220.46875,217.875,216.578125,215.28125,213.984375,208.796875,206.203125,199.71875,194.53125,190.640625,184.15625,175.078125,178.96875,178.96875,190.640625,194.53125,193.234375,185.453125,186.75,184.15625,189.34375,194.53125,191.9375,191.9375,198.421875,197.125,198.421875,198.421875,197.125,195.828125,191.9375,195.828125,193.234375,194.53125,193.234375,198.421875,201.015625,203.609375,211.390625,215.28125,223.0625,219.171875,223.0625,221.765625,213.984375,215.28125,211.390625,202.3125,195.828125,177.671875,172.484375,172.484375,154.328125,150.4375,140.0625,138.765625,134.875,127.09375,129.6875,108.9375,111.53125,102.453125,107.640625,116.71875,120.609375,116.71875,125.796875,125.796875,127.09375,120.609375,119.3125,123.203125,124.5,118.015625,115.421875,116.71875,111.53125,110.234375,107.640625,99.859375,99.859375,94.671875,99.859375,102.453125,103.75,102.453125,98.5625,94.671875,107.640625,121.90625,121.90625,107.640625,94.671875,94.671875,97.265625,102.453125,94.671875,70.03125,57.0625,71.328125,76.515625,81.703125,97.265625,110.234375,105.046875,123.203125,129.6875,129.6875,129.6875,127.09375,111.53125,106.34375,107.640625,111.53125,115.421875,132.28125,133.578125,162.109375,184.15625,212.6875,216.578125,216.578125,221.765625,221.765625,223.0625,221.765625,216.578125,213.984375,213.984375,201.015625,175.078125,118.015625,119.3125,112.828125,94.671875,66.140625,73.921875,95.96875,128.390625,112.828125,59.65625,38.90625,112.828125,173.78125,198.421875,216.578125,219.171875,219.171875,219.171875,217.875,213.984375,213.984375,208.796875,210.09375,195.828125,182.859375,128.390625,103.75,86.890625,55.765625,44.09375,35.015625,32.421875,28.53125,33.71875,27.234375,32.421875,28.53125,29.828125,33.71875,33.71875,38.90625,36.3125,38.90625,42.796875,49.28125,53.171875,46.6875,51.875,50.578125,68.734375,60.953125,83,88.1875,101.15625,110.234375,112.828125,123.203125,129.6875,136.171875,142.65625,143.953125,146.546875,147.84375,159.515625,158.21875,162.109375,164.703125,173.78125,180.265625,180.265625,177.671875,180.265625,185.453125,189.34375,175.078125,166,163.40625,160.8125,162.109375,154.328125,146.546875,141.359375,133.578125,128.390625,130.984375,146.546875,171.1875,180.265625,182.859375,173.78125,175.078125,155.625,162.109375,149.140625,150.4375
"153",234.734375,232.140625,232.140625,232.140625,232.140625,232.140625,232.140625,229.546875,229.546875,232.140625,229.546875,229.546875,228.25,229.546875,230.84375,230.84375,229.546875,229.546875,230.84375,229.546875,229.546875,230.84375,230.84375,230.84375,232.140625,230.84375,229.546875,232.140625,228.25,225.65625,220.46875,219.171875,217.875,216.578125,213.984375,211.390625,208.796875,199.71875,195.828125,195.828125,188.046875,189.34375,186.75,189.34375,193.234375,191.9375,190.640625,190.640625,190.640625,184.15625,188.046875,191.9375,190.640625,193.234375,195.828125,195.828125,198.421875,198.421875,207.5,211.390625,201.015625,210.09375,201.015625,201.015625,199.71875,203.609375,201.015625,201.015625,210.09375,215.28125,219.171875,219.171875,219.171875,217.875,213.984375,208.796875,207.5,199.71875,194.53125,175.078125,172.484375,167.296875,151.734375,150.4375,140.0625,136.171875,127.09375,127.09375,128.390625,111.53125,120.609375,102.453125,105.046875,115.421875,120.609375,120.609375,125.796875,127.09375,124.5,118.015625,125.796875,119.3125,123.203125,114.125,110.234375,111.53125,111.53125,101.15625,99.859375,99.859375,97.265625,94.671875,102.453125,102.453125,99.859375,95.96875,93.375,93.375,107.640625,116.71875,116.71875,107.640625,94.671875,93.375,97.265625,110.234375,94.671875,76.515625,55.765625,71.328125,73.921875,89.484375,97.265625,108.9375,105.046875,120.609375,127.09375,124.5,123.203125,120.609375,108.9375,119.3125,107.640625,119.3125,112.828125,141.359375,133.578125,164.703125,185.453125,211.390625,215.28125,219.171875,220.46875,221.765625,220.46875,221.765625,215.28125,213.984375,213.984375,198.421875,172.484375,112.828125,111.53125,103.75,85.59375,66.140625,66.140625,92.078125,125.796875,111.53125,58.359375,36.3125,108.9375,171.1875,197.125,215.28125,219.171875,219.171875,217.875,216.578125,213.984375,211.390625,208.796875,208.796875,195.828125,180.265625,121.90625,97.265625,81.703125,53.171875,44.09375,35.015625,29.828125,32.421875,29.828125,32.421875,31.125,27.234375,29.828125,33.71875,33.71875,36.3125,33.71875,49.28125,42.796875,50.578125,53.171875,49.28125,57.0625,68.734375,68.734375,67.4375,97.265625,92.078125,115.421875,112.828125,116.71875,137.46875,136.171875,142.65625,149.140625,159.515625,151.734375,154.328125,168.59375,169.890625,164.703125,164.703125,177.671875,193.234375,190.640625,176.375,180.265625,184.15625,184.15625,166,164.703125,168.59375,164.703125,163.40625,147.84375,134.875,132.28125,127.09375,133.578125,134.875,164.703125,176.375,180.265625,177.671875,173.78125,166,155.625,151.734375,149.140625,141.359375
"154",232.140625,232.140625,232.140625,232.140625,232.140625,229.546875,230.84375,230.84375,232.140625,230.84375,232.140625,229.546875,228.25,229.546875,229.546875,228.25,232.140625,229.546875,232.140625,230.84375,228.25,230.84375,230.84375,230.84375,232.140625,230.84375,229.546875,232.140625,232.140625,230.84375,223.0625,221.765625,225.65625,224.359375,219.171875,220.46875,213.984375,208.796875,206.203125,201.015625,202.3125,190.640625,194.53125,195.828125,211.390625,203.609375,204.90625,212.6875,202.3125,197.125,198.421875,198.421875,206.203125,203.609375,201.015625,201.015625,204.90625,206.203125,212.6875,220.46875,216.578125,216.578125,208.796875,203.609375,201.015625,201.015625,202.3125,207.5,211.390625,212.6875,215.28125,216.578125,216.578125,212.6875,211.390625,201.015625,198.421875,194.53125,193.234375,172.484375,166,164.703125,159.515625,158.21875,145.25,141.359375,138.765625,133.578125,138.765625,128.390625,132.28125,120.609375,127.09375,130.984375,138.765625,132.28125,140.0625,142.65625,141.359375,127.09375,129.6875,134.875,136.171875,112.828125,112.828125,108.9375,111.53125,107.640625,110.234375,110.234375,107.640625,103.75,103.75,107.640625,102.453125,111.53125,110.234375,106.34375,116.71875,121.90625,114.125,103.75,93.375,94.671875,98.5625,110.234375,102.453125,77.8125,60.953125,79.109375,77.8125,98.5625,102.453125,106.34375,106.34375,120.609375,127.09375,136.171875,127.09375,132.28125,128.390625,128.390625,124.5,127.09375,125.796875,149.140625,146.546875,175.078125,189.34375,213.984375,216.578125,221.765625,221.765625,221.765625,221.765625,220.46875,216.578125,219.171875,216.578125,195.828125,156.921875,110.234375,110.234375,108.9375,92.078125,70.03125,72.625,99.859375,129.6875,116.71875,60.953125,40.203125,118.015625,180.265625,199.71875,216.578125,217.875,219.171875,216.578125,213.984375,211.390625,208.796875,206.203125,207.5,191.9375,175.078125,118.015625,95.96875,80.40625,58.359375,49.28125,46.6875,38.90625,32.421875,37.609375,37.609375,37.609375,36.3125,32.421875,37.609375,45.390625,51.875,50.578125,54.46875,58.359375,62.25,62.25,66.140625,77.8125,93.375,107.640625,94.671875,115.421875,114.125,121.90625,130.984375,136.171875,155.625,149.140625,154.328125,156.921875,171.1875,167.296875,171.1875,181.5625,172.484375,175.078125,180.265625,191.9375,193.234375,188.046875,178.96875,180.265625,178.96875,171.1875,164.703125,167.296875,171.1875,163.40625,160.8125,149.140625,140.0625,132.28125,142.65625,142.65625,159.515625,169.890625,177.671875,175.078125,171.1875,166,162.109375,155.625,151.734375,145.25,132.28125
"155",234.734375,234.734375,234.734375,233.4375,233.4375,232.140625,233.4375,233.4375,230.84375,230.84375,229.546875,230.84375,232.140625,232.140625,232.140625,230.84375,229.546875,232.140625,229.546875,232.140625,230.84375,233.4375,232.140625,233.4375,233.4375,233.4375,232.140625,230.84375,230.84375,229.546875,226.953125,225.65625,225.65625,223.0625,221.765625,220.46875,219.171875,216.578125,213.984375,208.796875,206.203125,202.3125,203.609375,206.203125,213.984375,213.984375,213.984375,213.984375,210.09375,206.203125,206.203125,204.90625,206.203125,207.5,207.5,206.203125,210.09375,212.6875,219.171875,221.765625,220.46875,216.578125,213.984375,207.5,204.90625,198.421875,203.609375,207.5,210.09375,211.390625,215.28125,216.578125,216.578125,206.203125,207.5,201.015625,199.71875,195.828125,193.234375,178.96875,168.59375,164.703125,160.8125,160.8125,150.4375,145.25,140.0625,138.765625,138.765625,137.46875,133.578125,124.5,129.6875,137.46875,141.359375,137.46875,141.359375,147.84375,145.25,133.578125,134.875,134.875,136.171875,120.609375,118.015625,110.234375,114.125,111.53125,118.015625,116.71875,114.125,108.9375,110.234375,110.234375,107.640625,107.640625,115.421875,111.53125,123.203125,121.90625,114.125,99.859375,94.671875,93.375,99.859375,112.828125,110.234375,86.890625,64.84375,83,84.296875,98.5625,105.046875,108.9375,108.9375,124.5,133.578125,136.171875,134.875,129.6875,127.09375,136.171875,132.28125,136.171875,137.46875,156.921875,153.03125,175.078125,185.453125,210.09375,217.875,219.171875,220.46875,223.0625,221.765625,221.765625,219.171875,216.578125,213.984375,191.9375,143.953125,110.234375,112.828125,112.828125,95.96875,73.921875,77.8125,105.046875,123.203125,114.125,60.953125,41.5,124.5,180.265625,203.609375,219.171875,220.46875,220.46875,219.171875,215.28125,213.984375,210.09375,207.5,202.3125,191.9375,166,118.015625,95.96875,79.109375,58.359375,51.875,44.09375,42.796875,35.015625,40.203125,32.421875,45.390625,45.390625,40.203125,44.09375,57.0625,60.953125,58.359375,60.953125,64.84375,72.625,73.921875,79.109375,92.078125,97.265625,111.53125,105.046875,121.90625,124.5,134.875,143.953125,146.546875,158.21875,159.515625,163.40625,166,175.078125,177.671875,180.265625,185.453125,181.5625,186.75,189.34375,195.828125,195.828125,182.859375,184.15625,182.859375,178.96875,175.078125,176.375,180.265625,180.265625,163.40625,156.921875,145.25,145.25,138.765625,149.140625,155.625,169.890625,178.96875,177.671875,172.484375,169.890625,167.296875,163.40625,160.8125,158.21875,146.546875,133.578125
"156",234.734375,234.734375,232.140625,234.734375,233.4375,232.140625,233.4375,233.4375,232.140625,232.140625,230.84375,232.140625,230.84375,232.140625,232.140625,229.546875,229.546875,232.140625,229.546875,228.25,230.84375,232.140625,232.140625,230.84375,232.140625,232.140625,232.140625,232.140625,230.84375,229.546875,229.546875,228.25,228.25,225.65625,223.0625,221.765625,220.46875,220.46875,219.171875,215.28125,213.984375,215.28125,216.578125,215.28125,217.875,215.28125,215.28125,217.875,216.578125,213.984375,212.6875,210.09375,210.09375,211.390625,210.09375,207.5,215.28125,219.171875,221.765625,221.765625,221.765625,219.171875,215.28125,207.5,203.609375,204.90625,194.53125,198.421875,199.71875,203.609375,208.796875,208.796875,207.5,197.125,193.234375,201.015625,201.015625,193.234375,191.9375,184.15625,177.671875,171.1875,162.109375,158.21875,153.03125,151.734375,138.765625,141.359375,136.171875,134.875,133.578125,133.578125,133.578125,130.984375,133.578125,130.984375,137.46875,141.359375,141.359375,138.765625,132.28125,133.578125,138.765625,127.09375,127.09375,120.609375,118.015625,110.234375,112.828125,106.34375,111.53125,107.640625,103.75,106.34375,105.046875,107.640625,112.828125,115.421875,124.5,120.609375,111.53125,98.5625,94.671875,102.453125,102.453125,111.53125,118.015625,105.046875,64.84375,79.109375,89.484375,101.15625,106.34375,110.234375,114.125,129.6875,138.765625,138.765625,137.46875,132.28125,129.6875,141.359375,138.765625,140.0625,143.953125,154.328125,155.625,173.78125,184.15625,204.90625,216.578125,220.46875,221.765625,220.46875,223.0625,224.359375,223.0625,219.171875,211.390625,182.859375,142.65625,108.9375,116.71875,103.75,88.1875,70.03125,79.109375,108.9375,124.5,106.34375,53.171875,41.5,141.359375,189.34375,206.203125,219.171875,221.765625,219.171875,217.875,215.28125,211.390625,207.5,202.3125,193.234375,182.859375,162.109375,99.859375,85.59375,77.8125,64.84375,62.25,47.984375,41.5,35.015625,40.203125,36.3125,45.390625,46.6875,53.171875,63.546875,58.359375,63.546875,62.25,62.25,75.21875,83,86.890625,90.78125,99.859375,106.34375,124.5,124.5,132.28125,137.46875,158.21875,158.21875,156.921875,164.703125,167.296875,169.890625,177.671875,189.34375,191.9375,191.9375,206.203125,197.125,198.421875,197.125,195.828125,190.640625,186.75,188.046875,189.34375,181.5625,178.96875,188.046875,186.75,181.5625,151.734375,142.65625,146.546875,146.546875,154.328125,163.40625,172.484375,169.890625,172.484375,171.1875,172.484375,171.1875,172.484375,171.1875,164.703125,153.03125,141.359375,143.953125
"157",234.734375,233.4375,232.140625,232.140625,232.140625,230.84375,232.140625,232.140625,232.140625,232.140625,230.84375,232.140625,229.546875,230.84375,229.546875,229.546875,229.546875,229.546875,249,228.25,228.25,230.84375,229.546875,230.84375,230.84375,230.84375,230.84375,230.84375,230.84375,229.546875,228.25,228.25,226.953125,224.359375,221.765625,221.765625,219.171875,220.46875,217.875,216.578125,217.875,215.28125,216.578125,215.28125,216.578125,217.875,215.28125,215.28125,216.578125,213.984375,211.390625,208.796875,210.09375,215.28125,210.09375,208.796875,216.578125,219.171875,220.46875,223.0625,219.171875,216.578125,213.984375,206.203125,201.015625,197.125,194.53125,195.828125,199.71875,201.015625,206.203125,207.5,203.609375,197.125,190.640625,201.015625,201.015625,191.9375,186.75,181.5625,178.96875,169.890625,164.703125,158.21875,153.03125,149.140625,138.765625,134.875,136.171875,129.6875,130.984375,134.875,133.578125,130.984375,133.578125,130.984375,133.578125,134.875,141.359375,136.171875,132.28125,133.578125,136.171875,128.390625,127.09375,121.90625,119.3125,110.234375,108.9375,106.34375,108.9375,105.046875,103.75,103.75,103.75,112.828125,111.53125,119.3125,120.609375,120.609375,115.421875,97.265625,95.96875,102.453125,103.75,111.53125,121.90625,105.046875,70.03125,79.109375,88.1875,105.046875,106.34375,107.640625,112.828125,127.09375,142.65625,140.0625,136.171875,132.28125,129.6875,141.359375,143.953125,146.546875,143.953125,154.328125,158.21875,175.078125,181.5625,204.90625,212.6875,216.578125,219.171875,220.46875,221.765625,221.765625,220.46875,216.578125,211.390625,177.671875,141.359375,112.828125,119.3125,103.75,83,70.03125,79.109375,108.9375,120.609375,101.15625,49.28125,44.09375,151.734375,197.125,206.203125,217.875,219.171875,216.578125,215.28125,213.984375,211.390625,206.203125,197.125,193.234375,176.375,151.734375,99.859375,83,77.8125,68.734375,62.25,50.578125,41.5,35.015625,41.5,36.3125,47.984375,47.984375,59.65625,68.734375,62.25,67.4375,67.4375,72.625,75.21875,89.484375,93.375,93.375,103.75,112.828125,132.28125,133.578125,138.765625,141.359375,158.21875,172.484375,164.703125,167.296875,167.296875,175.078125,195.828125,199.71875,194.53125,194.53125,203.609375,198.421875,198.421875,197.125,193.234375,194.53125,186.75,186.75,185.453125,176.375,177.671875,185.453125,181.5625,175.078125,147.84375,143.953125,143.953125,143.953125,160.8125,167.296875,172.484375,166,177.671875,172.484375,185.453125,172.484375,171.1875,166,156.921875,146.546875,141.359375,143.953125
"158",232.140625,234.734375,233.4375,233.4375,233.4375,233.4375,232.140625,233.4375,230.84375,232.140625,232.140625,230.84375,232.140625,232.140625,232.140625,230.84375,232.140625,230.84375,230.84375,230.84375,230.84375,232.140625,232.140625,232.140625,233.4375,232.140625,232.140625,232.140625,233.4375,232.140625,230.84375,228.25,228.25,228.25,225.65625,223.0625,221.765625,219.171875,219.171875,219.171875,217.875,219.171875,219.171875,217.875,219.171875,217.875,216.578125,217.875,217.875,217.875,215.28125,212.6875,215.28125,215.28125,213.984375,213.984375,219.171875,221.765625,221.765625,223.0625,221.765625,219.171875,216.578125,206.203125,201.015625,191.9375,194.53125,194.53125,197.125,202.3125,203.609375,207.5,204.90625,201.015625,194.53125,201.015625,194.53125,194.53125,186.75,185.453125,181.5625,171.1875,163.40625,160.8125,153.03125,150.4375,137.46875,134.875,138.765625,130.984375,132.28125,141.359375,138.765625,136.171875,140.0625,136.171875,136.171875,136.171875,140.0625,136.171875,137.46875,138.765625,138.765625,132.28125,130.984375,127.09375,123.203125,112.828125,111.53125,107.640625,111.53125,107.640625,107.640625,106.34375,108.9375,112.828125,115.421875,120.609375,125.796875,123.203125,114.125,103.75,101.15625,105.046875,106.34375,112.828125,129.6875,120.609375,81.703125,88.1875,93.375,107.640625,111.53125,114.125,116.71875,128.390625,141.359375,145.25,138.765625,133.578125,133.578125,141.359375,153.03125,151.734375,147.84375,162.109375,167.296875,180.265625,181.5625,204.90625,210.09375,216.578125,219.171875,221.765625,221.765625,219.171875,220.46875,217.875,212.6875,176.375,145.25,121.90625,127.09375,107.640625,84.296875,71.328125,81.703125,110.234375,119.3125,99.859375,53.171875,51.875,166,201.015625,210.09375,219.171875,220.46875,219.171875,216.578125,215.28125,212.6875,206.203125,195.828125,189.34375,173.78125,143.953125,99.859375,86.890625,85.59375,75.21875,70.03125,54.46875,45.390625,42.796875,47.984375,44.09375,57.0625,55.765625,60.953125,72.625,75.21875,80.40625,79.109375,90.78125,92.078125,101.15625,107.640625,105.046875,115.421875,123.203125,142.65625,143.953125,149.140625,153.03125,166,177.671875,175.078125,177.671875,177.671875,186.75,201.015625,204.90625,202.3125,203.609375,203.609375,201.015625,199.71875,201.015625,195.828125,193.234375,193.234375,189.34375,186.75,180.265625,182.859375,185.453125,171.1875,171.1875,149.140625,145.25,145.25,147.84375,166,172.484375,173.78125,169.890625,181.5625,182.859375,180.265625,175.078125,168.59375,160.8125,151.734375,146.546875,145.25,149.140625
"159",234.734375,233.4375,233.4375,230.84375,232.140625,232.140625,232.140625,232.140625,230.84375,232.140625,232.140625,230.84375,230.84375,232.140625,230.84375,230.84375,232.140625,230.84375,230.84375,232.140625,232.140625,232.140625,232.140625,230.84375,232.140625,232.140625,232.140625,232.140625,233.4375,232.140625,230.84375,230.84375,230.84375,229.546875,226.953125,226.953125,224.359375,220.46875,221.765625,220.46875,219.171875,219.171875,219.171875,219.171875,219.171875,219.171875,221.765625,220.46875,219.171875,220.46875,219.171875,219.171875,219.171875,217.875,217.875,217.875,221.765625,221.765625,221.765625,221.765625,221.765625,219.171875,216.578125,206.203125,206.203125,201.015625,201.015625,202.3125,198.421875,199.71875,190.640625,189.34375,191.9375,193.234375,188.046875,194.53125,189.34375,182.859375,178.96875,176.375,168.59375,166,167.296875,168.59375,155.625,153.03125,143.953125,142.65625,141.359375,132.28125,134.875,145.25,153.03125,147.84375,145.25,142.65625,142.65625,146.546875,145.25,145.25,146.546875,145.25,145.25,132.28125,134.875,136.171875,130.984375,116.71875,115.421875,119.3125,116.71875,112.828125,110.234375,111.53125,121.90625,118.015625,121.90625,125.796875,130.984375,124.5,118.015625,108.9375,105.046875,108.9375,106.34375,112.828125,125.796875,136.171875,105.046875,97.265625,90.78125,111.53125,119.3125,115.421875,116.71875,125.796875,134.875,133.578125,142.65625,140.0625,142.65625,147.84375,167.296875,162.109375,164.703125,180.265625,177.671875,189.34375,190.640625,204.90625,211.390625,212.6875,216.578125,219.171875,217.875,217.875,216.578125,206.203125,203.609375,166,146.546875,133.578125,130.984375,106.34375,86.890625,85.59375,98.5625,118.015625,107.640625,89.484375,54.46875,73.921875,182.859375,204.90625,215.28125,220.46875,221.765625,217.875,213.984375,210.09375,198.421875,197.125,182.859375,173.78125,158.21875,140.0625,102.453125,84.296875,88.1875,72.625,66.140625,55.765625,50.578125,51.875,60.953125,57.0625,68.734375,68.734375,84.296875,177.671875,95.96875,95.96875,92.078125,107.640625,110.234375,124.5,134.875,140.0625,146.546875,142.65625,166,158.21875,169.890625,177.671875,188.046875,186.75,189.34375,197.125,201.015625,207.5,207.5,208.796875,212.6875,213.984375,206.203125,203.609375,195.828125,198.421875,197.125,195.828125,193.234375,185.453125,182.859375,181.5625,184.15625,175.078125,166,158.21875,156.921875,158.21875,151.734375,153.03125,164.703125,169.890625,173.78125,184.15625,188.046875,166,160.8125,156.921875,151.734375,147.84375,145.25,149.140625,159.515625,162.109375
"160",232.140625,232.140625,232.140625,232.140625,230.84375,232.140625,230.84375,232.140625,230.84375,230.84375,230.84375,230.84375,232.140625,232.140625,229.546875,232.140625,230.84375,230.84375,229.546875,230.84375,229.546875,230.84375,232.140625,230.84375,230.84375,230.84375,230.84375,230.84375,232.140625,230.84375,229.546875,230.84375,230.84375,228.25,226.953125,226.953125,223.0625,224.359375,220.46875,219.171875,223.0625,221.765625,220.46875,217.875,220.46875,220.46875,219.171875,217.875,217.875,219.171875,217.875,217.875,219.171875,217.875,217.875,217.875,220.46875,220.46875,219.171875,220.46875,220.46875,219.171875,215.28125,212.6875,206.203125,201.015625,204.90625,202.3125,195.828125,198.421875,186.75,190.640625,191.9375,190.640625,188.046875,190.640625,189.34375,180.265625,175.078125,175.078125,168.59375,166,176.375,169.890625,159.515625,155.625,153.03125,153.03125,151.734375,136.171875,137.46875,149.140625,156.921875,154.328125,163.40625,147.84375,158.21875,150.4375,151.734375,147.84375,149.140625,147.84375,149.140625,136.171875,140.0625,150.4375,142.65625,133.578125,120.609375,119.3125,129.6875,123.203125,124.5,118.015625,121.90625,121.90625,124.5,125.796875,130.984375,123.203125,116.71875,111.53125,107.640625,111.53125,108.9375,108.9375,124.5,136.171875,110.234375,95.96875,83,102.453125,114.125,112.828125,114.125,124.5,134.875,133.578125,143.953125,143.953125,145.25,156.921875,176.375,171.1875,172.484375,180.265625,190.640625,191.9375,193.234375,206.203125,210.09375,212.6875,213.984375,219.171875,215.28125,216.578125,213.984375,206.203125,195.828125,159.515625,146.546875,134.875,121.90625,98.5625,85.59375,97.265625,110.234375,121.90625,97.265625,79.109375,70.03125,86.890625,188.046875,207.5,215.28125,219.171875,219.171875,219.171875,216.578125,206.203125,198.421875,190.640625,175.078125,164.703125,151.734375,136.171875,98.5625,84.296875,81.703125,70.03125,62.25,58.359375,55.765625,55.765625,66.140625,63.546875,76.515625,76.515625,84.296875,110.234375,101.15625,103.75,102.453125,114.125,118.015625,136.171875,143.953125,153.03125,159.515625,156.921875,166,169.890625,178.96875,185.453125,188.046875,190.640625,193.234375,203.609375,211.390625,207.5,211.390625,212.6875,213.984375,216.578125,206.203125,207.5,198.421875,199.71875,195.828125,193.234375,189.34375,181.5625,181.5625,181.5625,181.5625,166,163.40625,166,163.40625,158.21875,149.140625,151.734375,172.484375,169.890625,177.671875,182.859375,172.484375,166,156.921875,145.25,145.25,142.65625,143.953125,150.4375,167.296875,167.296875
