"","V1","V2"
"1586",135582.313948608,5480220.37183099
"1587",127038.910694065,5486689.4396533
"1588",112757.400776022,5493074.4936078
"1589",106679.258162094,5493746.60455038
"1590",100133.566116324,5491772.27865655
"1591",87382.2179752148,5498745.42968581
"1592",73738.2754642277,5496771.10379198
"1593",61794.5127053885,5484463.07215601
"1594",58054.1172506631,5484883.14149512
"1595",52018.4791305379,5489125.84182015
"1596",47257.9758245238,5495552.90270856
"1597",19332.5233954943,5499963.63076923
"1598",1523.14049174485,5492990.47973998
"1599",-5830.13693629508,5479338.22621885
"1600",-9400.51441580569,5480934.48970748
"1601",-11143.1986617572,5485051.16923077
"1602",-16796.296337649,5485723.28017335
"1603",-20664.2052737855,5482236.70465872
"1604",-26742.3478877143,5482950.82253521
"1605",-27082.3838381439,5486899.47432286
"1606",-21599.3041374668,5491730.27172264
"1607",-22831.9344577743,5505214.49750813
"1608",-28995.0860593104,5505550.55297941
"1609",-33840.598352932,5508070.96901408
"1610",-37708.5072890684,5513993.94669556
"1611",-39621.2095102349,5526385.99219935
"1612",-42936.5600269233,5529494.50530878
"1613",-60235.8890050284,5522521.35427952
"1614",-69799.4001108604,5510255.32957746
"1615",-82720.7662271847,5512943.77334778
"1616",-82465.7392643624,5520757.06305525
"1617",-90754.1155560835,5526049.93672806
"1618",NA,NA
"1619",-90754.1155560835,5526049.93672806
"1620",-90499.0885932613,5542852.71029252
"1621",-102867.896290137,5552514.30509209
"1622",-106013.228831611,5559949.53239437
"1623",-104143.031104248,5571879.50162514
"1624",-125182.755537079,5577844.48624052
"1625",-140229.346343588,5591748.78136511
"1626",-145414.894587639,5586077.84528711
"1627",-151025.487769727,5583599.43618635
"1628",-154808.387718256,5584019.50552546
"1629",-168452.330229243,5600528.23055255
"1630",-171257.626820287,5607123.3191766
"1631",-164499.4123055,5607501.3815818
"1632",-158761.305642,5610777.92242687
"1633",-157868.711272123,5619683.39241603
"1634",-160248.96292513,5622707.89165764
"1635",-168282.312254029,5616952.94171181
"1636",-182648.831159679,5619809.41321777
"1637",-206196.320726927,5637410.31852654
"1638",-219712.749756503,5642535.16446371
"1639",-222007.992421903,5640056.75536295
"1640",-215759.831832759,5627958.75839653
"1641",-215462.300376133,5617709.06652221
"1642",-221412.929508651,5619179.3092091
"1643",-226428.459777487,5617835.08732394
"1644",-238584.745005345,5607081.31224269
"1645",-242665.1764105,5608341.52026002
"1646",-246830.616803262,5612332.17898158
"1647",-247850.724654551,5621069.6212351
"1648",-252866.254923388,5631865.40325027
"1649",-270208.088395296,5646399.80238353
"1650",-270378.106370511,5648374.12827736
"1651",-262727.297485846,5654549.1475623
"1652",-256054.091958665,5654591.15449621
"1653",-249763.426875718,5661312.26392199
"1654",-257244.217785168,5671561.95579632
"1655",-264469.981731797,5673998.35796316
"1656",-280324.157920577,5670343.75471289
"1657",-285807.237621253,5678031.02361863
"1658",-296135.829615552,5685508.25785482
"1659",-325081.38989587,5692775.45742145
"1660",-325931.479771945,5699538.57378115
"1661",-331542.072954033,5706469.71787649
"1662",-329884.397695688,5714114.97984832
"1663",-337067.657148513,5720037.95752979
"1664",-349096.42889496,5716341.34734561
"1665",-351816.716498396,5704873.45438787
"1666",-364950.605083739,5706385.70400867
"1667",NA,NA
"1668",-364950.605083739,5706385.70400867
"1669",-350881.617634715,5726338.99761647
"1670",-342933.277293424,5750114.92221018
"1671",-346546.159266738,5757592.15644637
"1672",-344973.492996001,5770740.32676056
"1673",-354324.481632815,5774983.02708559
"1674",-362357.830961714,5781788.1503792
"1675",-357639.832149503,5787501.09339112
"1676",-356577.219804411,5794432.23748646
"1677",-361890.281529873,5800145.18049837
"1678",-365970.712935028,5810856.94864572
"1679",-364355.542170488,5814973.62816901
"1680",-360870.173678584,5816107.81538462
"1681",-354919.544546067,5823669.06348862
"1682",-349989.023264838,5836817.23380282
"1683",-350329.059215267,5857022.56901408
"1684",-357979.868099933,5864205.75471289
"1685",-359382.516395455,5876513.78634886
"1686",-350159.041240052,5885881.33261105
"1687",-348586.374969315,5894996.83726977
"1688",-375534.22404086,5934357.33434453
"1689",-372813.936437423,5947337.47692308
"1690",-368350.964588035,5947505.50465872
"1691",-360955.182666192,5951538.17031419
"1692",-357044.769236251,5955990.90530878
"1693",-349563.978326801,5978548.62881907
"1694",-351476.680547967,6026016.46413868
"1695",NA,NA
"1696",-351476.680547967,6026016.46413868
"1697",-354919.544546067,6026814.59588299
"1698",-370646.207253435,6038786.57204767
"1699",-379657.159939819,6050842.56208017
"1700",-374429.107201964,6055337.30400867
"1701",-377064.385817793,6073316.27172264
"1702",-375874.25999129,6080037.38114843
"1703",NA,NA
"1704",-351476.680547967,6026016.46413868
"1705",-333157.243718573,6018791.27150596
"1706",-327079.101104644,6028074.80390032
"1707",-326058.993253356,6033997.7815818
"1708",-329204.325794829,6038870.58591549
"1709",-338385.296456428,6042273.1475623
"1710",-345058.501983609,6037274.32242687
"1711",-351179.149091341,6045717.71614301
"1712",NA,NA
"1713",-351179.149091341,6045717.71614301
"1714",-361295.218616621,6048952.25005417
"1715",-370093.648833987,6046893.91029252
"1716",-377531.935249634,6050338.47887324
"1717",-365673.181478402,6059453.98353196
"1718",-362485.344443125,6057479.65763814
"1719",-359977.579308707,6061428.30942579
"1720",-364610.56913331,6070753.84875406
"1721",-367585.883699568,6071467.96663055
"1722",-370263.666809201,6066343.12069339
"1723",-373451.503844479,6065839.03748646
"1724",-375576.728534664,6071720.00823402
"1725",-375109.179102823,6079449.28407367
"1726",NA,NA
"1727",-364950.605083739,5706385.70400867
"1728",-367628.388193372,5701596.91354279
"1729",-381102.312729144,5707099.82188516
"1730",-378849.574557549,5715459.20173348
"1731",-380974.799247733,5723146.47063922
"1732",-386542.887936018,5727347.16403034
"1733",-400271.839434612,5731253.80888407
"1734",-404904.829259215,5725624.87973998
"1735",-398019.101263016,5718063.63163597
"1736",-403247.154000871,5712014.63315276
"1737",-425817.040210635,5710334.35579632
"1738",-435040.515366037,5705923.62773564
"1739",-455782.708342242,5704663.41971831
"1740",-460245.68019163,5702016.98288191
"1741",-461010.761080097,5697648.26175515
"1742",-465983.786855129,5694707.77638137
"1743",-471551.875543414,5698488.40043337
"1744",-480265.296773172,5696850.13001083
"1745",-486428.448374708,5687188.53521127
"1746",-493696.71681514,5688910.81950162
"1747",-501772.570637843,5680929.5020585
"1748",-506490.569450054,5682021.68234019
"1749",-512143.667125945,5687902.65308776
"1750",-533820.958965831,5686012.34106176
"1751",-544064.541972523,5678535.10682557
"1752",-549632.630660807,5672024.03206934
"1753",-550312.702561666,5668075.38028169
"1754",-553883.080041177,5670553.78938245
"1755",-558091.024927743,5682273.72394366
"1756",-562213.960826701,5684080.02210184
"1757",NA,NA
"1758",-562213.960826701,5684080.02210184
"1759",-559068.628285228,5666437.10985915
"1760",-560301.258605535,5659295.93109426
"1761",-554350.629473017,5650054.4056338
"1762",-543639.497034485,5640098.76229686
"1763",-541089.227406264,5631655.36858071
"1764",-548952.558759948,5619893.42708559
"1765",-551757.855350992,5609013.6312026
"1766",-547379.892489211,5605905.11809317
"1767",-542491.875701786,5575492.09794149
"1768",-535563.643211783,5563940.19111593
"1769",-524895.015267055,5561419.77508126
"1770",-514311.396309934,5540332.29425785
"1771",-501560.048168825,5524117.61776815
"1772",-500964.985255573,5517396.50834236
"1773",-488341.150595874,5510927.44052004
"1774",-481795.458550105,5500719.75557963
"1775",-478055.06309538,5500299.68624052
"1776",-473634.595739795,5488831.79328277
"1777",NA,NA
"1778",-473634.595739795,5488831.79328277
"1779",-469979.209272677,5487613.59219935
"1780",-452807.393775983,5469130.54127844
"1781",-444136.477040028,5463459.60520043
"1782",-435508.064797878,5463627.63293608
"1783",-426412.103123887,5466862.16684724
"1784",-418463.762782595,5465938.01430119
"1785",-413193.205550937,5459847.00888407
"1786",-410897.962885537,5462325.41798483
"1787",-409325.2966148,5472365.0751896
"1788",-404862.324765412,5476523.7616468
"1789",-397891.587781605,5481606.60065005
"1790",-389900.74294651,5480682.44810401
"1791",-385267.753121907,5501307.85265439
"1792",-382802.492481292,5504962.45590466
"1793",-378126.998162886,5504416.36576381
"1794",-356747.237779626,5497611.24247021
"1795",-335239.963914954,5482194.69772481
"1796",-323083.678687097,5480766.46197183
"1797",-309397.231682306,5467450.26392199
"1798",-285892.246608861,5461989.36251354
"1799",-278368.951205606,5470516.77009751
"1800",-273183.402961555,5469928.67302275
"1801",-256521.641390506,5457410.60671723
"1802",-247680.706679336,5455982.37096425
"1803",-245980.526927189,5445186.58894908
"1804",NA,NA
"1805",-245980.526927189,5445186.58894908
"1806",-235864.457401908,5461275.24463705
"1807",-223878.190149266,5470852.8255688
"1808",-220137.79469454,5470432.75622969
"1809",-210659.292576316,5463837.66760563
"1810",-185836.668194956,5463711.6468039
"1811",-168154.798772618,5476187.70617551
"1812",-154935.901199667,5481312.55211268
"1813",-148985.27206715,5488873.80021668
"1814",-141929.526095736,5506852.76793066
"1815",-133768.663285426,5507104.80953413
"1816",-127477.998202479,5510675.39891658
"1817",-111793.839988914,5525713.88125677
"1818",-90754.1155560835,5526049.93672806
"1819",NA,NA
"1820",-813840.564144594,5414899.58959913
"1821",-800494.153090232,5413009.27757313
"1822",-795521.1273152,5417714.05417118
"1823",-788295.363368571,5412631.21516793
"1824",-778264.302830898,5401499.37768147
"1825",-768870.809700281,5384696.60411701
"1826",-769720.899576355,5328911.39588299
"1827",-758117.172767946,5334204.2695558
"1828",-748341.139193095,5388771.27670639
"1829",-747236.022354199,5405406.02253521
"1830",-743963.176331314,5404733.91159263
"1831",-738352.583149226,5398054.80910076
"1832",-728279.01811775,5398474.87843987
"1833",-714635.075606762,5392215.84528711
"1834",-708089.383560993,5342815.69100758
"1835",-696655.674727798,5324332.64008667
"1836",-682714.200760185,5331515.82578548
"1837",-672003.068321653,5370414.24658721
"1838",-664139.736967969,5362138.88060672
"1839",-653258.586554223,5386040.82600217
"1840",-629753.601480778,5386586.91614301
"1841",-618702.433091816,5373438.74582882
"1842",-614877.028649483,5375959.16186349
"1843",-614536.992699054,5385914.80520043
"1844",-597195.159227145,5383940.47930661
"1845",-588056.69305935,5356593.96533044
"1846",-584273.793110821,5359240.40216685
"1847",-583423.703234747,5380075.84138678
"1848",-577515.578596033,5380411.89685807
"1849",-572245.021364374,5369490.09404117
"1850",-570842.373068852,5356972.02773564
"1851",-574880.299980204,5338446.96988082
"1852",-570672.355093637,5318031.6
"1853",NA,NA
"1854",-570629.850599834,5318031.6
"1855",-567229.491095538,5318409.6624052
"1856",-562511.492283328,5327903.22946912
"1857",-552480.431745655,5363315.07475623
"1858",-551927.873326207,5381756.11874323
"1859",-558813.601322406,5382596.25742145
"1860",-549590.126167003,5396038.47627302
"1861",-554180.611497803,5409144.6396533
"1862",-561873.924876272,5423763.05265439
"1863",-561193.852975413,5430190.1135428
"1864",-542024.326269945,5440481.81235103
"1865",-531908.256744665,5442246.1035753
"1866",-523959.916403373,5441321.95102925
"1867",-515629.035617849,5445816.69295775
"1868",-508658.298634042,5453671.98959913
"1869",-506235.542487231,5469466.59674973
"1870",-498839.760565388,5470936.83943662
"1871",-488978.71800293,5463543.61906826
"1872",-484855.782103971,5462661.47345612
"1873",-478140.072082987,5468962.51354279
"1874",-473634.595739795,5488831.79328277
"1875",NA,NA
"1876",-813840.564144594,5414899.58959913
"1877",-832585.045912024,5434768.86933911
"1878",-849161.798495467,5441153.92329361
"1879",-856557.58041731,5438717.52112676
"1880",-860893.038785287,5439767.69447454
"1881",-864335.902783387,5450605.48342362
"1882",-868033.793744309,5448547.14366197
"1883",-866673.64994259,5444472.47107259
"1884",-871476.657742408,5447244.92871073
"1885",-868926.388114186,5454176.07280607
"1886",-876067.143073207,5461275.24463705
"1887",-887543.356400206,5460645.14062839
"1888",-896341.786617571,5453503.96186349
"1889",-891963.82375579,5445816.69295775
"1890",-886353.230573702,5447412.95644637
"1891",-881082.673342044,5446152.74842904
"1892",-880700.132897811,5443968.38786566
"1893",-886268.221586095,5439011.56966414
"1894",-886055.699117076,5441489.9787649
"1895",-889413.554127569,5443968.38786566
"1896",-898126.975357327,5438885.54886241
"1897",-913896.142558499,5448043.06045504
"1898",-928347.670451756,5444304.44333694
"1899",-952830.258882686,5443422.29772481
"1900",-958823.392509007,5446950.88017335
"1901",-955593.050979926,5451655.6567714
"1902",-954062.889202993,5456234.41256771
"1903",-961968.725050481,5455562.30162514
"1904",NA,NA
"1905",-961968.725050481,5455562.30162514
"1906",-962648.79695134,5470180.71462622
"1907",-946582.098293542,5497107.15926327
"1908",-947644.710638635,5505718.58071506
"1909",-943649.288221087,5515632.21711809
"1910",-924479.761515619,5535375.47605634
"1911",-923587.167145742,5541844.54387866
"1912",-913343.584139051,5560747.66413868
"1913",-905055.20784733,5567972.8567714
"1914",-883505.429488855,5580070.85373781
"1915",-878447.394726215,5588472.24052004
"1916",-868968.89260799,5596285.53022752
"1917",-880742.637391614,5603216.67432286
"1918",-886948.293486954,5610105.81148429
"1919",-908880.612289662,5614012.45633803
"1920",-916573.925668132,5627958.75839653
"1921",-921419.437961753,5632411.49339112
"1922",-926222.445761571,5633545.68060672
"1923",-927965.130007523,5631067.27150596
"1924",-935828.461361207,5628714.88320693
"1925",-949429.89937839,5633167.61820152
"1926",-952362.709450845,5640560.83856988
"1927",-957718.275670111,5645853.71224269
"1928",-963073.841889377,5637830.38786566
"1929",-965199.066579562,5629471.00801733
"1930",-971447.227168706,5623127.96099675
"1931",-976165.225980916,5644929.55969664
"1932",-980160.648398464,5645853.71224269
"1933",-983093.458470919,5642913.22686891
"1934",-986323.8,5636822.22145179
"1935",NA,NA
"1936",-986323.8,5636822.22145179
"1937",-983646.016890367,5651524.64832069
"1938",-977142.829338401,5672234.06673889
"1939",-971107.191218276,5683954.00130011
"1940",-966686.723862692,5701680.92741062
"1941",-972509.839513798,5694203.69317443
"1942",-982200.864101041,5690339.0552546
"1943",-985983.76404957,5699244.52524377
"1944",-982328.377582452,5717559.54842904
"1945",NA,NA
"1946",-973147.406920854,5800481.23596966
"1947",-970724.650774043,5811991.13586132
"1948",-965666.616011403,5823248.99414951
"1949",-964731.517147721,5828499.86088841
"1950",-966601.714875084,5832952.59588299
"1951",-974210.019265946,5824089.13282774
"1952",-974040.001290731,5831524.36013001
"1953",-971404.722674902,5837699.37941495
"1954",-964518.994678703,5847697.02968581
"1955",-957378.239719682,5861979.3872156
"1956",-957250.726238271,5872607.14149512
"1957",-942289.144419369,5894786.80260022
"1958",-938166.20852041,5908901.13239437
"1959",-944371.86461575,5924107.64247021
"1960",-945179.44999802,5936037.61170097
"1961",-950067.466785446,5941330.48537378
"1962",-947432.188169616,5943136.78353196
"1963",-947687.215132439,5947337.47692308
"1964",-931025.453561389,5954352.63488624
"1965",-921036.89751752,5946833.39371614
"1966",-913768.629077088,5945111.10942579
"1967",-902122.397774874,5948135.60866739
"1968",-895364.183260086,5946119.27583965
"1969",-891028.724892109,5947967.58093174
"1970",-886480.744055114,5953512.49620802
"1971",-891708.796792968,5961745.8552546
"1972",-890943.715904502,5966114.57638136
"1973",-888350.941782476,5969139.07562297
"1974",-881592.727267688,5968845.02708559
"1975",-878489.899220018,5972583.64420368
"1976",-866886.172411609,5977666.48320693
"1977",-866036.082535535,5983421.43315276
"1978",-860595.507328661,5991822.81993499
"1979",-863740.839870135,6002450.57421452
"1980",-866546.136461179,6001442.40780065
"1981",-874706.999271489,6005181.02491874
"1982",-879637.520552718,6009801.78764897
"1983",-878659.917195233,6015976.80693391
"1984",-874239.449839648,6016606.91094258
"1985",-874409.467814863,6024588.2283857
"1986",-870584.06337253,6026184.49187432
"1987",-853624.770344855,6020975.63206934
"1988",-847079.078299085,6038660.55124594
"1989",-836325.44136675,6049456.33326111
"1990",-831989.982998773,6056891.56056338
"1991",-825189.263990181,6081297.58916576
"1992",NA,NA
"1993",-973147.406920854,5800481.23596966
"1994",-966346.687912262,5796658.60498375
"1995",-960991.121692996,5799851.131961
"1996",-963413.877839807,5793172.02946912
"1997",-964136.45423447,5782544.2751896
"1998",-960736.094730174,5786492.92697725
"1999",-959545.96890367,5784770.64268689
"2000",-960353.554285941,5768850.01473456
"2001",-978162.93718969,5733732.21798483
"2002",-982328.377582452,5717559.54842904
"2003",NA,NA
"2004",176259.114518747,5446866.86630553
"2005",180127.023454884,5447202.92177681
"2006",198446.460284278,5436113.09122427
"2007",198191.433321455,5442246.1035753
"2008",NA,NA
"2009",199339.054654155,5445060.56814735
"2010",196023.704137467,5450857.52502709
"2011",188585.41772182,5455646.31549296
"2012",193048.389571208,5468080.36793066
"2013",NA,NA
"2014",193558.443496852,5468878.49967497
"2015",193600.947990656,5481942.65612134
"2016",189605.525573108,5497947.29794149
"2017",NA,NA
"2018",193133.398558815,5502736.08840737
"2019",196873.794013541,5509583.21863489
"2020",NA,NA
"2021",196873.794013541,5509583.21863489
"2022",197808.892877222,5510381.3503792
"2023",NA,NA
"2024",214215.62748545,5530376.65092091
"2025",215235.735336738,5531594.85200433
"2026",NA,NA
"2027",222631.517258582,5540374.30119177
"2028",231089.911525518,5550792.02080173
"2029",NA,NA
"2030",239845.837249079,5559529.46305525
"2031",241333.494532209,5561545.79588299
"2032",NA,NA
"2033",245838.970875401,5567132.71809317
"2034",246774.069739082,5567930.84983749
"2035",NA,NA
"2036",271851.721083264,5591790.78829902
"2037",276909.755845904,5594521.23900325
"2038",291743.824183395,5594983.31527627
"2039",298842.074648612,5609097.64507042
"2040",NA,NA
"2041",301009.803832601,5613088.30379198
"2042",300712.272375975,5627412.66825569
"2043",295016.670206279,5635309.97183099
"2044",293529.01292315,5641863.05352113
"2045",NA,NA
"2046",294931.661218672,5643039.24767064
"2047",305940.32511383,5644383.4695558
"2048",NA,NA
"2049",306535.388027081,5646021.73997833
"2050",296971.87692125,5654423.12676056
"2051",293869.04887358,5662236.41646804
"2052",293444.003935542,5670847.83791983
"2053",288555.987148117,5682399.7447454
"2054",282605.3580156,5687818.63921994
"2055",280437.628831611,5696472.06760563
"2056",281372.727695292,5705419.54452871
"2057",NA,NA
"2058",282520.349027992,5708234.00910076
"2059",278014.8726848,5723440.5191766
"2060",NA,NA
"2061",278014.8726848,5723440.5191766
"2062",275209.576093756,5725960.93521127
"2063",274231.972736271,5737428.82816901
"2064",276102.170463634,5738605.02231853
"2065",277292.296290137,5750408.97074756
"2066",283837.988335907,5771454.44463705
"2067",287493.374803025,5777503.44312026
"2068",286643.284926951,5786072.85763814
"2069",283625.465866888,5790651.61343445
"2070",269513.973924061,5801195.35384615
"2071",259270.390917369,5803085.66587216
"2072",256465.094326325,5809680.75449621
"2073",276314.692932652,5837783.39328277
"2074",292933.950009898,5847150.93954496
"2075",300287.227437938,5846940.90487541
"2076",312996.071085244,5856434.47193933
"2077",315758.863182484,5862063.40108342
"2078",317671.56540365,5897559.26023835
"2079",315546.340713466,5914740.09620802
"2080",303772.595929841,5956663.01625135
"2081",291658.815195787,6003416.73369447
"2082",NA,NA
"2083",291658.815195787,6003416.73369447
"2084",289151.050061369,6017110.99414951
"2085",282775.375990814,6032443.52502709
"2086",269301.451455042,6044583.52892741
"2087",260460.516743873,6048238.13217768
"2088",250854.501144237,6058781.87258938
"2089",242056.070926872,6060588.17074756
"2090",240058.359718098,6054917.23466956
"2091",NA,NA
"2092",240058.359718098,6054917.23466956
"2093",231769.983426377,6071089.90422535
"2094",228879.677847725,6099990.67475623
"2095",NA,NA
"2096",231089.911525518,6104737.45828819
"2097",232705.082290058,6110366.38743229
"2098",NA,NA
"2099",233045.118240488,6112214.69252438
"2100",229687.263229996,6123136.49534128
"2101",221526.400419686,6131873.9375948
"2102",216680.888126064,6131621.89599133
"2103",212217.916276676,6141031.44918743
"2104",207924.962402502,6143089.78894908
"2105",188415.399746605,6141997.60866739
"2106",NA,NA
"2107",188415.399746605,6141997.60866739
"2108",187820.336833353,6141493.52546045
"2109",NA,NA
"2110",186715.219994457,6140065.28970748
"2111",185822.625624579,6137712.90140845
"2112",180637.077380528,6138763.07475623
"2113",162530.163020153,6149768.89144095
"2114",156324.506924813,6155859.89685807
"2115",149821.319372847,6158254.29209101
"2116",138515.124021063,6168672.01170097
"2117",134052.152171675,6164723.35991333
"2118",NA,NA
"2119",231089.911525518,6104737.45828819
"2120",230324.830637051,6103309.22253521
"2121",NA,NA
"2122",238868.233891594,6053951.0751896
"2123",223779.138591282,6050296.47193933
"2124",206012.260181336,6049288.30552546
"2125",NA,NA
"2126",198658.982753296,6047482.00736728
"2127",148843.716015362,6047860.06977248
"2128",52103.4881181455,6062520.48970748
"2129",NA,NA
"2130",291658.815195787,6003416.73369447
"2131",302327.443140516,6001232.37313109
"2132",323622.194536168,6003836.80303359
"2133",327532.607966108,6008667.60043337
"2134",331995.579815496,6005727.11505959
"2135",333908.282036663,6001652.44247021
"2136",341899.126871758,5998879.98483207
"2137",350527.539113909,6013246.35622969
"2138",355033.015457101,6013498.39783315
"2139",357795.807554341,6010431.89165764
"2140",362726.32883557,6012070.16208017
"2141",363278.887255018,6016270.85547129
"2142",358093.339010967,6027528.71375948
"2143",359921.032244526,6032233.49035753
"2144",366339.210808885,6035342.00346696
"2145",370419.64221404,6030973.2823402
"2146",376625.298309379,6038240.48190683
"2147",377220.361222631,6043827.40411701
"2148",383596.035293186,6048826.22925244
"2149",387421.439735519,6049036.26392199
"2150",389206.628475274,6055589.34561213
"2151",391416.862153067,6055253.29014084
"2152",396729.923878529,6048196.12524377
"2153",396687.419384725,6041727.05742145
"2154",394902.23064497,6040214.80780065
"2155",397920.049705032,6035762.07280607
"2156",410458.875377123,6036476.19068256
"2157",409098.731575405,6049792.38873239
"2158",402213.003579206,6059117.92806067
"2159",394307.167731718,6058193.77551463
"2160",392819.510448588,6063654.67692308
"2161",394052.140768896,6083103.88732394
"2162",398345.094643069,6091211.2255688
"2163",394562.19469454,6102259.04918743
"2164",395242.266595399,6111416.56078007
"2165",399875.256420002,6123766.59934995
"2166",406973.50688522,6131663.90292524
"2167",417259.594385715,6131453.86825569
"2168",421892.584210318,6133554.21495125
"2169",429713.411070198,6150609.03011918
"2170",443782.398519222,6150314.9815818
"2171",461719.294904383,6162791.04095341
"2172",459976.610658431,6166865.71354279
"2173",456193.710709902,6168377.9631636
"2174",450923.153478244,6169596.16424702
"2175",445100.037827137,6167117.75514626
"2176",441784.687310449,6169764.19198267
"2177",451815.747848121,6196270.56728061
"2178",451348.198416281,6205050.01646804
"2179",NA,NA
"2180",451348.198416281,6205050.01646804
"2181",444504.974913885,6205176.03726977
"2182",435536.526721305,6209754.79306609
"2183",431158.563859524,6214963.65287107
"2184",427290.654923388,6224919.29620802
"2185",412456.586585897,6235799.09209101
"2186",391416.862153067,6254870.24008667
"2187",375860.217420913,6256298.47583965
"2188",361196.167058637,6261339.30790899
"2189",350995.08854575,6286039.38504875
"2190",337011.110084333,6278268.10227519
"2191",329870.355125312,6269236.61148429
"2192",321837.005796413,6268312.45893824
"2193",317033.997996595,6272051.07605634
"2194",307342.973409352,6267472.32026002
"2195",293146.472478917,6275453.63770314
"2196",273466.891847804,6279108.24095341
"2197",271469.180639031,6276251.76944745
"2198",268026.316640931,6275579.65850488
"2199",257187.670720988,6280914.53911159
"2200",247581.655121353,6278520.14387866
"2201",243203.692259572,6273479.31180932
"2202",239123.260854417,6276125.74864572
"2203",237763.117052698,6281292.60151679
"2204",233002.613746684,6286123.39891658
"2205",226371.912713307,6281124.57378115
"2206",217148.437557905,6279108.24095341
"2207",214980.708373916,6282804.8511376
"2208",210857.772474957,6283981.04528711
"2209",195641.163693233,6284275.09382449
"2210",185822.625624579,6287047.55146262
"2211",161510.055168864,6276545.81798483
"2212",151521.499124995,6274529.4851571
"2213",142170.510488181,6268144.4312026
"2214",138387.610539652,6268228.44507042
"2215",131671.900518668,6262137.4396533
"2216",128696.585952409,6252685.87952329
"2217",119558.119784614,6252853.90725894
"2218",NA,NA
"2219",451348.198416281,6205050.01646804
"2220",453728.450069288,6207192.37009751
"2221",460911.709522113,6205974.16901408
"2222",466309.780235182,6208410.57118093
"2223",473960.589119848,6220340.5404117
"2224",484671.72155838,6221222.68602384
"2225",494787.79108366,6217021.99263272
"2226",510344.435815813,6215635.76381365
"2227",513192.236900661,6220298.53347779
"2228",514212.34475195,6227985.80238353
"2229",524030.882820604,6236933.27930661
"2230",531596.682717662,6247014.94344529
"2231",543582.949970305,6253021.93499458
"2232",545878.192635705,6252601.86565547
"2233",NA,NA
"2234",545878.192635705,6252601.86565547
"2235",546260.733079938,6252601.86565547
"2236",NA,NA
"2237",546260.733079938,6252601.86565547
"2238",547025.813968405,6252937.92112676
"2239",NA,NA
"2240",547790.894856871,6253315.98353196
"2241",550851.218410738,6264573.84182015
"2242",546260.733079938,6285871.35731311
"2243",534529.492790118,6310613.44138678
"2244",534869.528740547,6320485.0708559
"2245",529726.4849903,6326071.99306609
"2246",524413.423264838,6326534.06933911
"2247",NA,NA
"2248",521608.126673793,6332835.10942579
"2249",530066.520940729,6357535.18656555
"2250",NA,NA
"2251",530449.061384962,6358249.30444204
"2252",531639.187211466,6370683.35687974
"2253",512002.111074158,6386435.95709642
"2254",NA,NA
"2255",503033.662881577,6402314.57811484
"2256",506774.058336303,6411766.13824485
"2257",514807.407665202,6423318.04507042
"2258",523605.837882567,6424956.31549296
"2259",NA,NA
"2260",531341.65575484,6429199.01581798
"2261",524073.387314408,6438860.61061755
"2262",523690.846870174,6450202.48277356
"2263",515912.524504098,6456209.47432286
"2264",512384.651518391,6463980.75709642
"2265",511534.561642317,6473138.26868906
"2266",515572.488553668,6479649.34344529
"2267",NA,NA
"2268",516380.073935938,6481455.64160347
"2269",511109.51670428,6526907.14409534
"2270",NA,NA
"2271",512342.147024587,6529091.50465872
"2272",516677.605392564,6534132.33672806
"2273",NA,NA
"2274",517867.731219068,6535560.57248104
"2275",518632.812107534,6535896.62795233
"2276",NA,NA
"2277",518632.812107534,6535896.62795233
"2278",528026.305238151,6543415.86912243
"2279",NA,NA
"2280",530406.556891159,6546272.34062839
"2281",534486.988296314,6553539.54019502
"2282",NA,NA
"2283",534869.528740547,6554253.65807151
"2284",534912.033234351,6554967.775948
"2285",NA,NA
"2286",535294.573678584,6555681.89382449
"2287",541160.193823494,6570972.41776815
"2288",NA,NA
"2289",542350.319649998,6572400.65352113
"2290",556546.820580433,6575425.15276273
"2291",NA,NA
"2292",557354.405962704,6576853.38851571
"2293",558417.018307796,6580928.06110509
"2294",NA,NA
"2295",558884.567739636,6581642.17898158
"2296",556801.847543255,6588657.33694475
"2297",551191.254361167,6593866.19674973
"2298",NA,NA
"2299",502778.635918755,6395383.4340195
"2300",499335.771920655,6393997.20520043
"2301",486499.414791939,6397903.85005417
"2302",482503.992374391,6403448.76533044
"2303",473833.075638437,6405465.09815818
"2304",463376.970162727,6400172.22448537
"2305",457851.385968246,6394795.33694474
"2306",452878.360193214,6393787.17053088
"2307",438044.291855723,6405423.09122427
"2308",423932.799912895,6426552.57898158
"2309",418704.747175041,6429199.01581798
"2310",410713.902339946,6430081.16143012
"2311",399875.256420002,6435794.10444204
"2312",381088.270158768,6453731.0652221
"2313",379515.603888031,6452260.82253521
"2314",380833.243195946,6446421.85872156
"2315",376965.334259809,6443901.44268689
"2316",374542.578112999,6451630.71852654
"2317",368889.480437106,6452848.91960997
"2318",346829.648152987,6442305.17919827
"2319",335735.975270222,6441423.03358613
"2320",329105.274236845,6436424.2084507
"2321",327065.058534268,6432811.61213434
"2322",321369.456364572,6432937.63293608
"2323",NA,NA
"2324",513319.750382072,6391896.85850488
"2325",512937.209937839,6391140.73369447
"2326",NA,NA
"2327",547790.894856871,6253315.98353196
"2328",547025.813968405,6252937.92112676
"2329",NA,NA
"2330",546260.733079938,6252601.86565547
