"boot","aircondit7","Failures of Air-conditioning Equipment","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/aircondit7.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/aircondit7.html'>Documentation</a>"
"boot","amis","Car Speeding and Warning Signs","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/amis.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/amis.html'>Documentation</a>"
"boot","aml","Remission Times for Acute Myelogenous Leukaemia","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/aml.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/aml.html'>Documentation</a>"
"boot","bigcity","Population of U.S. Cities","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/bigcity.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/bigcity.html'>Documentation</a>"
"boot","brambles","Spatial Location of Bramble Canes","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/brambles.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/brambles.html'>Documentation</a>"
"boot","breslow","Smoking Deaths Among Doctors","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/breslow.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/breslow.html'>Documentation</a>"
"boot","calcium","Calcium Uptake Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/calcium.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/calcium.html'>Documentation</a>"
"boot","cane","Sugar-cane Disease Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/cane.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/cane.html'>Documentation</a>"
"boot","capability","Simulated Manufacturing Process Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/capability.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/capability.html'>Documentation</a>"
"boot","catsM","Weight Data for Domestic Cats","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/catsM.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/catsM.html'>Documentation</a>"
"boot","cav","Position of Muscle Caveolae","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/cav.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/cav.html'>Documentation</a>"
"boot","cd4","CD4 Counts for HIV-Positive Patients","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/cd4.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/cd4.html'>Documentation</a>"
"boot","channing","Channing House Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/channing.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/channing.html'>Documentation</a>"
"boot","city","Population of U.S. Cities","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/city.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/city.html'>Documentation</a>"
"boot","claridge","Genetic Links to Left-handedness","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/claridge.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/claridge.html'>Documentation</a>"
"boot","cloth","Number of Flaws in Cloth","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/cloth.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/cloth.html'>Documentation</a>"
"boot","co.transfer","Carbon Monoxide Transfer","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/co.transfer.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/co.transfer.html'>Documentation</a>"
"boot","coal","Dates of Coal Mining Disasters","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/coal.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/coal.html'>Documentation</a>"
"boot","darwin","Darwins Plant Height Differences","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/darwin.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/darwin.html'>Documentation</a>"
"boot","dogs","Cardiac Data for Domestic Dogs","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/dogs.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/dogs.html'>Documentation</a>"
"boot","downs.bc","Incidence of Downs Syndrome in British Columbia","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/downs.bc.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/downs.bc.html'>Documentation</a>"
"boot","ducks","Behavioral and Plumage Characteristics of Hybrid Ducks","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/ducks.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/ducks.html'>Documentation</a>"
"boot","fir","Counts of Balsam-fir Seedlings","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/fir.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/fir.html'>Documentation</a>"
"boot","frets","Head Dimensions in Brothers","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/frets.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/frets.html'>Documentation</a>"
"boot","grav","Acceleration Due to Gravity","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/grav.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/grav.html'>Documentation</a>"
"boot","gravity","Acceleration Due to Gravity","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/gravity.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/gravity.html'>Documentation</a>"
"boot","hirose","Failure Time of PET Film","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/hirose.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/hirose.html'>Documentation</a>"
"boot","islay","Jura Quartzite Azimuths on Islay","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/islay.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/islay.html'>Documentation</a>"
"boot","manaus","Average Heights of the Rio Negro river at Manaus","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/manaus.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/manaus.html'>Documentation</a>"
"boot","melanoma","Survival from Malignant Melanoma","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/melanoma.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/melanoma.html'>Documentation</a>"
"boot","motor","Data from a Simulated Motorcycle Accident","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/motor.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/motor.html'>Documentation</a>"
"boot","neuro","Neurophysiological Point Process Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/neuro.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/neuro.html'>Documentation</a>"
"boot","nitrofen","Toxicity of Nitrofen in Aquatic Systems","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/nitrofen.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/nitrofen.html'>Documentation</a>"
"boot","nodal","Nodal Involvement in Prostate Cancer","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/nodal.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/nodal.html'>Documentation</a>"
"boot","nuclear","Nuclear Power Station Construction Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/nuclear.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/nuclear.html'>Documentation</a>"
"boot","paulsen","Neurotransmission in Guinea Pig Brains","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/paulsen.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/paulsen.html'>Documentation</a>"
"boot","poisons","Animal Survival Times","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/poisons.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/poisons.html'>Documentation</a>"
"boot","polar","Pole Positions of New Caledonian Laterites","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/polar.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/polar.html'>Documentation</a>"
"boot","remission","Cancer Remission and Cell Activity","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/remission.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/remission.html'>Documentation</a>"
"boot","salinity","Water Salinity and River Discharge","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/salinity.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/salinity.html'>Documentation</a>"
"boot","survival","Survival of Rats after Radiation Doses","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/survival.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/survival.html'>Documentation</a>"
"boot","tau","Tau Particle Decay Modes","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/tau.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/tau.html'>Documentation</a>"
"boot","tuna","Tuna Sighting Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/tuna.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/tuna.html'>Documentation</a>"
"boot","urine","Urine Analysis Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/urine.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/urine.html'>Documentation</a>"
"boot","wool","Australian Relative Wool Prices","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/boot/wool.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/boot/wool.html'>Documentation</a>"
"breakage","break.data","Sample recording of SICM pipette breakage","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/breakage/break.data.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/breakage/break.data.html'>Documentation</a>"
"bReeze","winddata","Example data for bReeze","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/bReeze/winddata.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/bReeze/winddata.html'>Documentation</a>"
"BSagri","Brachycera","Eklektor counts of Brachycera","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/BSagri/Brachycera.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/BSagri/Brachycera.html'>Documentation</a>"
"BSagri","Cica1","Catches of Planthoppers and Leafhoppers","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/BSagri/Cica1.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/BSagri/Cica1.html'>Documentation</a>"
"BSagri","Cica2","Catches of Planthoppers and Leafhoppers","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/BSagri/Cica2.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/BSagri/Cica2.html'>Documentation</a>"
"BSagri","CountRep","Simulated count data incl. repeated measurements","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/BSagri/CountRep.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/BSagri/CountRep.html'>Documentation</a>"
"BSagri","Decomp","A simulated data set","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/BSagri/Decomp.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/BSagri/Decomp.html'>Documentation</a>"
"BSagri","Diptera","Soil eklektor data for some families of Diptera","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/BSagri/Diptera.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/BSagri/Diptera.html'>Documentation</a>"
"BSagri","ExNBCov","Simulated example data, drawn from a Negative Binomial Distribution","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/BSagri/ExNBCov.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/BSagri/ExNBCov.html'>Documentation</a>"
"BSagri","ExPCov","Simulated example data following a Poisson distribution","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/BSagri/ExPCov.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/BSagri/ExPCov.html'>Documentation</a>"
"BSagri","fakeln","A simulated data set of lognormal data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/BSagri/fakeln.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/BSagri/fakeln.html'>Documentation</a>"
"BSagri","Feeding","Pupation and Hatching rate in a feeding experiment with four varieties","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/BSagri/Feeding.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/BSagri/Feeding.html'>Documentation</a>"
"BSagri","Lepi","Insect counts of 12 Species","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/BSagri/Lepi.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/BSagri/Lepi.html'>Documentation</a>"
"BSagri","MM1","Simulated data set for a simple mixed model","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/BSagri/MM1.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/BSagri/MM1.html'>Documentation</a>"
"BSagri","MMPois","Simulated data for a simple mixed model with Poisson response","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/BSagri/MMPois.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/BSagri/MMPois.html'>Documentation</a>"
"BSagri","MMPoisRep","Simulated data for a simple mixed model with Poisson response","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/BSagri/MMPoisRep.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/BSagri/MMPoisRep.html'>Documentation</a>"
"BSagri","Nematocera","Trap counts of Nematocera","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/BSagri/Nematocera.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/BSagri/Nematocera.html'>Documentation</a>"
"car","Adler","Experimenter Expectations","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Adler.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Adler.html'>Documentation</a>"
"car","AMSsurvey","American Math Society Survey Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/AMSsurvey.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/AMSsurvey.html'>Documentation</a>"
"car","Angell","Moral Integration of American Cities","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Angell.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Angell.html'>Documentation</a>"
"car","Anscombe","U. S. State Public-School Expenditures","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Anscombe.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Anscombe.html'>Documentation</a>"
"car","Baumann","Methods of Teaching Reading Comprehension","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Baumann.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Baumann.html'>Documentation</a>"
"car","Bfox","Canadian Womens Labour-Force Participation","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Bfox.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Bfox.html'>Documentation</a>"
"car","Blackmore","Exercise Histories of Eating-Disordered and Control Subjects","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Blackmore.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Blackmore.html'>Documentation</a>"
"car","Burt","Perhaps Fraudulent Data on Iqs of Twins Raised Apart","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Burt.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Burt.html'>Documentation</a>"
"car","CanPop","Canadian Population Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/CanPop.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/CanPop.html'>Documentation</a>"
"car","Chile","Voting Intentions in the 1988 Chilean Plebiscite","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Chile.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Chile.html'>Documentation</a>"
"car","Chirot","The 1907 Romanian Peasant Rebellion","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Chirot.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Chirot.html'>Documentation</a>"
"car","Cowles","Cowles and Daviss Data on Volunteering","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Cowles.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Cowles.html'>Documentation</a>"
"car","Davis","Self-Reports of Height and Weight","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Davis.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Davis.html'>Documentation</a>"
"car","DavisThin","Daviss Data on Drive for Thinness","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/DavisThin.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/DavisThin.html'>Documentation</a>"
"car","Depredations","Minnesota Wolf Depredation Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Depredations.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Depredations.html'>Documentation</a>"
"car","Duncan","Duncans Occupational Prestige Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Duncan.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Duncan.html'>Documentation</a>"
"car","Ericksen","The 1980 U.S. Census Undercount","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Ericksen.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Ericksen.html'>Documentation</a>"
"car","Florida","Florida County Voting","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Florida.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Florida.html'>Documentation</a>"
"car","Freedman","Crowding and Crime in U. S. Metropolitan Areas","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Freedman.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Freedman.html'>Documentation</a>"
"car","Friendly","Format Effects on Recall","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Friendly.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Friendly.html'>Documentation</a>"
"car","Ginzberg","Data on Depression","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Ginzberg.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Ginzberg.html'>Documentation</a>"
"car","Greene","Refugee Appeals","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Greene.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Greene.html'>Documentation</a>"
"car","Guyer","Anonymity and Cooperation","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Guyer.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Guyer.html'>Documentation</a>"
"car","Hartnagel","Canadian Crime-Rates Time Series","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Hartnagel.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Hartnagel.html'>Documentation</a>"
"car","Highway1","Highway Accidents","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Highway1.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Highway1.html'>Documentation</a>"
"car","KosteckiDillon","Treatment of Migraine Headaches","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/KosteckiDillon.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/KosteckiDillon.html'>Documentation</a>"
"car","Leinhardt","Data on Infant-Mortality","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Leinhardt.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Leinhardt.html'>Documentation</a>"
"car","LoBD","Cancer drug data use to provide an example of the use of the skew power distributions.","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/LoBD.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/LoBD.html'>Documentation</a>"
"car","Mandel","Contrived Collinear Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Mandel.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Mandel.html'>Documentation</a>"
"car","Migration","Canadian Interprovincial Migration Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Migration.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Migration.html'>Documentation</a>"
"car","Moore","Status Authoritarianism and Conformity","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Moore.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Moore.html'>Documentation</a>"
"car","Mroz","U.S. Womens Labor-Force Participation","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Mroz.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Mroz.html'>Documentation</a>"
"car","OBrienKaiser","OBrien and Kaisers Repeated-Measures Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/OBrienKaiser.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/OBrienKaiser.html'>Documentation</a>"
"car","Ornstein","Interlocking Directorates Among Major Canadian Firms","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Ornstein.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Ornstein.html'>Documentation</a>"
"car","Pottery","Chemical Composition of Pottery","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Pottery.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Pottery.html'>Documentation</a>"
"car","Prestige","Prestige of Canadian Occupations","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Prestige.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Prestige.html'>Documentation</a>"
"car","Quartet","Four Regression Datasets","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Quartet.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Quartet.html'>Documentation</a>"
"car","Robey","Fertility and Contraception","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Robey.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Robey.html'>Documentation</a>"
"car","Sahlins","Agricultural Production in Mazulu Village","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Sahlins.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Sahlins.html'>Documentation</a>"
"car","Salaries","Salaries for Professors","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Salaries.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Salaries.html'>Documentation</a>"
"car","SLID","Survey of Labour and Income Dynamics","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/SLID.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/SLID.html'>Documentation</a>"
"car","Soils","Soil Compositions of Physical and Chemical Characteristics","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Soils.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Soils.html'>Documentation</a>"
"car","States","Education and Related Statistics for the U.S. States","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/States.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/States.html'>Documentation</a>"
"car","Transact","Transaction data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Transact.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Transact.html'>Documentation</a>"
"car","UN","GDP and Infant Mortality","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/UN.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/UN.html'>Documentation</a>"
"car","USPop","Population of the United States","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/USPop.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/USPop.html'>Documentation</a>"
"car","Vocab","Vocabulary and Education","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Vocab.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Vocab.html'>Documentation</a>"
"car","WeightLoss","Weight Loss Data","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/WeightLoss.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/WeightLoss.html'>Documentation</a>"
"car","Womenlf","Canadian Womens Labour-Force Participation","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Womenlf.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Womenlf.html'>Documentation</a>"
"car","Wong","Post-Coma Recovery of IQ","<a href='https://raw.github.com/smasongarrison/smasongarrison.github.io/master/datalists/csv/car/Wong.csv'>csv</a>","<a href='http://smasongarrison.github.io/datalists/doc/car/Wong.html'>Documentation</a>"
