"car","OBrienKaiser","O'Brien and Kaiser's Repeated-Measures Data",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","Ornstein","Interlocking Directorates Among Major Canadian Firms",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","Pottery","Chemical Composition of Pottery",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","Prestige","Prestige of Canadian Occupations",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","Quartet","Four Regression Datasets",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","Robey","Fertility and Contraception",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","SLID","Survey of Labour and Income Dynamics",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","Sahlins","Agricultural Production in Mazulu Village",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","Salaries","Salaries for Professors",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","Soils","Soil Compositions of Physical and Chemical Characteristics",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","States","Education and Related Statistics for the U.S. States",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","Transact","Transaction data",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","UN","GDP and Infant Mortality",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","USPop","Population of the United States",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","Vocab","Vocabulary and Education",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","WeightLoss","Weight Loss Data",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","Womenlf","Canadian Women's Labour-Force Participation",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"car","Wool","Wool data",<a href='https://cran.r-project.org/web/packages/car/car.pdf'>Documentation</a>
"cluster","agriculture","European Union Agricultural Workforces",<a href='https://cran.r-project.org/web/packages/cluster/cluster.pdf'>Documentation</a>
"cluster","animals","Attributes of Animals",<a href='https://cran.r-project.org/web/packages/cluster/cluster.pdf'>Documentation</a>
"cluster","chorSub","Subset of C-horizon of Kola Data",<a href='https://cran.r-project.org/web/packages/cluster/cluster.pdf'>Documentation</a>
"cluster","flower","Flower Characteristics",<a href='https://cran.r-project.org/web/packages/cluster/cluster.pdf'>Documentation</a>
"cluster","plantTraits","Plant Species Traits Data",<a href='https://cran.r-project.org/web/packages/cluster/cluster.pdf'>Documentation</a>
"cluster","pluton","Isotopic Composition Plutonium Batches",<a href='https://cran.r-project.org/web/packages/cluster/cluster.pdf'>Documentation</a>
"cluster","ruspini","Ruspini Data",<a href='https://cran.r-project.org/web/packages/cluster/cluster.pdf'>Documentation</a>
"cluster","votes.repub","Votes for Republican Candidate in Presidential Elections",<a href='https://cran.r-project.org/web/packages/cluster/cluster.pdf'>Documentation</a>
"cluster","xclara","Bivariate Data Set with 3 Clusters",<a href='https://cran.r-project.org/web/packages/cluster/cluster.pdf'>Documentation</a>
"COUNT","affairs","affairs",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","azcabgptca","azcabgptca",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","azdrg112","azdrg112",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","azpro","azpro",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","azprocedure","azprocedure",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","badhealth","badhealth",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","fasttrakg","fasttrakg",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","fishing","fishing",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","lbw","lbw",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","lbwgrp","lbwgrp",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","loomis","loomis",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","mdvis","mdvis",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","medpar","medpar",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","nuts","nuts",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","rwm","rwm",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","rwm1984","rwm1984",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","rwm5yr","rwm5yr",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","ships","ships",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","smoking","smoking",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","titanic","titanic",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"COUNT","titanicgrp","titanicgrp",<a href='https://cran.r-project.org/web/packages/COUNT/COUNT.pdf'>Documentation</a>
"Ecdat","Accident","Ship Accidents",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Airline","Cost for U.S. Airlines",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Airq","Air Quality for Californian Metropolitan Areas",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Benefits","Unemployement of Blue Collar Workers",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Bids","Bids Received By U.S. Firms",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","BudgetFood","Budget Share of Food for Spanish Households",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","BudgetItaly","Budget Shares for Italian Households",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","BudgetUK","Budget Shares of British Households",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Bwages","Wages in Belgium",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","CPSch3","Earnings from the Current Population Survey",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","CRANpackages","Growth of CRAN",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Capm","Stock Market Data",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Car","Stated Preferences for Car Choice",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Caschool","The California Test Score Data Set",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Catsup","Choice of Brand for Catsup",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Cigar","Cigarette Consumption",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Cigarette","The Cigarette Consumption Panel Data Set",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Clothing","Sales Data of Men's Fashion Stores",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Computers","Prices of Personal Computers",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Cracker","Choice of Brand for Crakers",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Crime","Crime in North Carolina",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","DM","DM Dollar Exchange Rate",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Diamond","Pricing the C's of Diamond Stones",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Doctor","Number of Doctor Visits",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","DoctorAUS","Doctor Visits in Australia",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","DoctorContacts","Contacts With Medical Doctor",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Earnings","Earnings for Three Age Groups",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Electricity","Cost Function for Electricity Producers",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Fair","Extramarital Affairs Data",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Fatality","Drunk Driving Laws and Traffic Deaths",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Fishing","Choice of Fishing Mode",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Forward","Exchange Rates of US Dollar Against Other Currencies",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","FriendFoe","Data from the Television Game Show Friend Or Foe ?",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Garch","Daily Observations on Exchange Rates of the US Dollar Against Other Currencies",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Gasoline","Gasoline Consumption",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Griliches","Wage Datas",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Grunfeld","Grunfeld Investment Data",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","HC","Heating and Cooling System Choice in Newly Built Houses in California",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","HI","Health Insurance and Hours Worked By Wives",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Hdma","The Boston HDMA Data Set",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Heating","Heating System Choice in California Houses",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Hedonic","Hedonic Prices of Cencus Tracts in Boston",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Housing","Sales Prices of Houses in the City of Windsor",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Icecream","Ice Cream Consumption",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Journals","Economic Journals Dat Set",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Kakadu","Willingness to Pay for the Preservation of the Kakadu National Park",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Ketchup","Choice of Brand for Ketchup",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Klein","Klein's Model I",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","LaborSupply","Wages and Hours Worked",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Labour","Belgian Firms",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","MCAS","The Massashusets Test Score Data Set",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Males","Wages and Education of Young Males",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Mathlevel","Level of Calculus Attained for Students Taking Advanced Micro-economics",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","MedExp","Structure of Demand for Medical Care",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Metal","Production for SIC 33",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Mode","Mode Choice",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","ModeChoice","Data to Study Travel Mode Choice",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Mofa","International Expansion of U.S. Mofa's (majority-owned Foreign Affiliates in Fire (finance Insurance and Real Estate)",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Mroz","Labor Supply Data",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","MunExp","Municipal Expenditure Data",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","NaturalPark","Willingness to Pay for the Preservation of the Alentejo Natural Park",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Nerlove","Cost Function for Electricity Producers 1955",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","OFP","Visits to Physician Office",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Oil","Oil Investment",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","PSID","Panel Survey of Income Dynamics",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Participation","Labor Force Participation",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","PatentsHGH","Dynamic Relation Between Patents and R&D",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","PatentsRD","Patents R&D and Technological Spillovers for a Panel of Firms",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Pound","Pound-dollar Exchange Rate",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Produc","Us States Production",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","RetSchool","Return to Schooling",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","SP500","Returns on Standard & Poor's 500 Index",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Schooling","Wages and Schooling",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Somerville","Visits to Lake Somerville",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Star","Effects on Learning of Small Class Sizes",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Strike","Strike Duration Data",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","StrikeDur","Strikes Duration",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","StrikeNb","Number of Strikes in Us Manufacturing",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","SumHes","The Penn Table",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Tobacco","Households Tobacco Budget Share",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Train","Stated Preferences for Train Traveling",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","TranspEq","Statewide Data on Transportation Equipment Manufacturing",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Treatment","Evaluating Treatment Effect of Training on Earnings",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Tuna","Choice of Brand for Tuna",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","USFinanceIndustry","US Finance Industry Profits",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","USclassifiedDocuments","Official Secrecy of the United States Government",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","USstateAbbreviations","Standard abbreviations for states of the United States",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","UStaxWords","Number of Words in US Tax Law",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","UnempDur","Unemployment Duration",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Unemployment","Unemployment Duration",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","University","Provision of University Teaching and Research",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","VietNamH","Medical Expenses in Viet-nam (household Level)",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","VietNamI","Medical Expenses in Viet-nam (individual Level)",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Wages","Panel Datas of Individual Wages",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Wages1","Wages Experience and Schooling",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Workinghours","Wife Working Hours",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Yen","Yen-dollar Exchange Rate",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","Yogurt","Choice of Brand for Yogurts",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","bankingCrises","Countries in Banking Crises",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","incomeInequality","Income Inequality in the US",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","nonEnglishNames","Names with Character Set Problems",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"Ecdat","politicalKnowledge","Political knowledge in the US and Europe",<a href='https://cran.r-project.org/web/packages/Ecdat/Ecdat.pdf'>Documentation</a>
"gap","PD","A study of Parkinson's disease and APOE LRRK2 SNCA makers",<a href='https://cran.r-project.org/web/packages/gap/gap.pdf'>Documentation</a>
"gap","aldh2","ALDH2 markers and Alcoholism",<a href='https://cran.r-project.org/web/packages/gap/gap.pdf'>Documentation</a>
"gap","apoeapoc","APOE/APOC1 markers and Alzheimer's",<a href='https://cran.r-project.org/web/packages/gap/gap.pdf'>Documentation</a>
"gap","cf","Cystic fibrosis data",<a href='https://cran.r-project.org/web/packages/gap/gap.pdf'>Documentation</a>
"gap","crohn","Crohn's disease data",<a href='https://cran.r-project.org/web/packages/gap/gap.pdf'>Documentation</a>
"gap","fa","Friedreich Ataxia data",<a href='https://cran.r-project.org/web/packages/gap/gap.pdf'>Documentation</a>
"gap","fsnps","A case-control data involving four SNPs with missing genotype",<a href='https://cran.r-project.org/web/packages/gap/gap.pdf'>Documentation</a>
"gap","hla","The HLA data",<a href='https://cran.r-project.org/web/packages/gap/gap.pdf'>Documentation</a>
"gap","hr1420","An example data for Manhattan plot with annotation",<a href='https://cran.r-project.org/web/packages/gap/gap.pdf'>Documentation</a>
"gap","l51","An example pedigree data",<a href='https://cran.r-project.org/web/packages/gap/gap.pdf'>Documentation</a>
"gap","lukas","An example pedigree",<a href='https://cran.r-project.org/web/packages/gap/gap.pdf'>Documentation</a>
"gap","mao","A study of Parkinson's disease and MAO gene",<a href='https://cran.r-project.org/web/packages/gap/gap.pdf'>Documentation</a>
"gap","mfblong","Example data for ACEnucfam",<a href='https://cran.r-project.org/web/packages/gap/gap.pdf'>Documentation</a>
"gap","mhtdata","An example data for Manhattan plot",<a href='https://cran.r-project.org/web/packages/gap/gap.pdf'>Documentation</a>
"gap","nep499","A study of Alzheimer's disease with eight SNPs and APOE",<a href='https://cran.r-project.org/web/packages/gap/gap.pdf'>Documentation</a>
"ggplot2","diamonds","Prices of 50000 round cut diamonds",<a href='https://cran.r-project.org/web/packages/ggplot2/ggplot2.pdf'>Documentation</a>
"ggplot2","economics","US economic time series.",<a href='https://cran.r-project.org/web/packages/ggplot2/ggplot2.pdf'>Documentation</a>
"ggplot2","midwest","Midwest demographics.",<a href='https://cran.r-project.org/web/packages/ggplot2/ggplot2.pdf'>Documentation</a>
"ggplot2","movies","Movie information and user ratings from IMDB.com.",<a href='https://cran.r-project.org/web/packages/ggplot2/ggplot2.pdf'>Documentation</a>
"ggplot2","mpg","Fuel economy data from 1999 and 2008 for 38 popular models of car",<a href='https://cran.r-project.org/web/packages/ggplot2/ggplot2.pdf'>Documentation</a>
"ggplot2","msleep","An updated and expanded version of the mammals sleep dataset.",<a href='https://cran.r-project.org/web/packages/ggplot2/ggplot2.pdf'>Documentation</a>
"ggplot2","presidential","Terms of 10 presidents from Eisenhower to Bush W.",<a href='https://cran.r-project.org/web/packages/ggplot2/ggplot2.pdf'>Documentation</a>
"ggplot2","seals","Vector field of seal movements.",<a href='https://cran.r-project.org/web/packages/ggplot2/ggplot2.pdf'>Documentation</a>
"HistData","Arbuthnot","Arbuthnot's data on male and female birth ratios in London from 1629-1710.",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Bowley","Bowley's data on values of British and Irish trade 1855-1899",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Cavendish","Cavendish's Determinations of the Density of the Earth",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","ChestSizes","Chest measurements of 5738 Scottish Militiamen",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","CushnyPeebles","Cushny-Peebles Data: Soporific Effects of Scopolamine Derivatives",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","CushnyPeeblesN","Cushny-Peebles Data: Soporific Effects of Scopolamine Derivatives",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Dactyl","Edgeworth's counts of dactyls in Virgil's Aeneid",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","DrinksWages","Elderton and Pearson's (1910) data on drinking and wages",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Fingerprints","Waite's data on Patterns in Fingerprints",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Galton","Galton's data on the heights of parents and their children",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","GaltonFamilies","Galton's data on the heights of parents and their children by child",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Guerry","Data from A.-M. Guerry ""Essay on the Moral Statistics of France""",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Jevons","W. Stanley Jevons' data on numerical discrimination",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Langren.all","van Langren's Data on Longitude Distance between Toledo and Rome",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Langren1644","van Langren's Data on Longitude Distance between Toledo and Rome",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Macdonell","Macdonell's Data on Height and Finger Length of Criminals used by Gosset (1908)",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","MacdonellDF","Macdonell's Data on Height and Finger Length of Criminals used by Gosset (1908)",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Michelson","Michelson's Determinations of the Velocity of Light",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","MichelsonSets","Michelson's Determinations of the Velocity of Light",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Minard.cities","Data from Minard's famous graphic map of Napoleon's march on Moscow",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Minard.temp","Data from Minard's famous graphic map of Napoleon's march on Moscow",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Minard.troops","Data from Minard's famous graphic map of Napoleon's march on Moscow",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Nightingale","Florence Nightingale's data on deaths from various causes in the Crimean War",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","OldMaps","Latitudes and Longitudes of 39 Points in 11 Old Maps",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","PearsonLee","Pearson and Lee's data on the heights of parents and children classified by gender",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","PolioTrials","Polio Field Trials Data",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Prostitutes","Parent-Duchatelet's time-series data on the number of prostitutes in Paris",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Pyx","Trial of the Pyx",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Quarrels","Statistics of Deadly Quarrels",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
"HistData","Snow.deaths","John Snow's map and data on the 1854 London Cholera outbreak",<a href='https://cran.r-project.org/web/packages/HistData/HistData.pdf'>Documentation</a>
