"","x"
"1941",16.2
"1942",16.7
"1943",14.9
"1944",15.5
"1945",15.3
"1946",15.7
"1947",17.3
"1948",17.1
"1949",16.2
"1950",15.4
"1951",15
"1952",19
"1953",19.7
"1954",19.7
"1955",15.1
"1956",16.4
"1957",21.7
"1958",19.5
"1959",17.2
"1960",16.4
"1961",18
"1962",19.5
"1963",16.2
"1964",16
"1965",14.4
"1966",15.4
"1967",18.2
"1968",13.8
"1969",16.1
"1970",13.7
"1971",16.8
"1972",15.9
"1973",16.7
"1974",14.6
"1975",15.2
"1976",14
"1977",14.1
"1978",16
"1979",16.7
"1980",15.2
"1981",13.3
"1982",14
"1983",15.9
"1984",14.5
"1985",14.2
"1986",13
"1987",13.7
"1988",14.7
"1989",14.6
"1990",13.9
"1991",14.2
"1992",16.8
"1993",14.7
"1994",12.1
"1995",10.2
"1996",10.8
"1997",11.9
"1998",11.8
"1999",12
"2000",12.7
"2001",13.6
"2002",13
"2003",13.1
"2004",11.1
"2005",12.8
"2006",13.3
"2007",11.7
"2008",14.3
"2009",15.4
"2010",14.2
"2011",13
"2012",13.1
"2013",12.4
"2014",11.2
"2015",9.2
"2016",12.4
"2017",12.7
"2018",13.7
"2019",12.7
"2020",15
"2021",16.4
"2022",14
"2023",13.2
"2024",13.6
"2025",15.4
"2026",13.8
"2027",15
"2028",14.5
"2029",14.8
"2030",14
"2031",8.2
"2032",10
"2033",11.2
"2034",13.3
"2035",13.7
"2036",15
"2037",12.5
"2038",15.3
"2039",16.4
"2040",17.6
"2041",15
"2042",14.8
"2043",13.8
"2044",14.8
"2045",16.6
"2046",17.3
"2047",12.2
"2048",12.1
"2049",13.9
"2050",16.8
"2051",16.8
"2052",14.5
"2053",15.1
"2054",13.8
"2055",13
"2056",14.5
"2057",18
"2058",20.2
"2059",21
"2060",16.5
"2061",12.2
"2062",15
"2063",15.7
"2064",17.7
"2065",18.9
"2066",14.9
"2067",11.4
"2068",15.4
"2069",15.2
"2070",17.6
"2071",17.2
"2072",21.6
"2073",18.7
"2074",13.9
"2075",13.3
"2076",14.6
"2077",16.5
"2078",17.7
"2079",13.6
"2080",15.2
"2081",15.5
"2082",16.5
"2083",18.8
"2084",13.6
"2085",14
"2086",13.8
"2087",16
"2088",19.3
"2089",16.9
"2090",14.3
"2091",16.7
"2092",21.3
"2093",19.4
"2094",18.7
"2095",14.7
"2096",16.2
"2097",15.5
"2098",23.4
"2099",22
"2100",16.7
"2101",14.4
"2102",16.4
"2103",19.6
"2104",18.3
"2105",14.4
"2106",14.8
"2107",17.1
"2108",15.2
"2109",19.5
"2110",21.1
"2111",21.7
"2112",14.6
"2113",18.2
"2114",17.8
"2115",23.5
"2116",20.8
"2117",15.7
"2118",16.1
"2119",21
"2120",15
"2121",16
"2122",16
"2123",14.8
"2124",14.6
"2125",16.1
"2126",21.6
"2127",23.8
"2128",27
"2129",20.7
"2130",19.7
"2131",20
"2132",28.8
"2133",30
"2134",33.1
"2135",18.9
"2136",16.3
"2137",19
"2138",18.3
"2139",21.2
"2140",16.5
"2141",16.7
"2142",19.5
"2143",29.1
"2144",19.7
"2145",22.6
"2146",20.7
"2147",14
"2148",15.5
"2149",14.8
"2150",19.2
"2151",27.4
"2152",18.5
"2153",18.5
"2154",31.5
"2155",16.7
"2156",15.7
"2157",16.7
"2158",22
"2159",25.7
"2160",29.2
"2161",27.7
"2162",29.4
"2163",19.9
"2164",27.8
"2165",31.2
"2166",22.8
"2167",17.6
"2168",19.4
"2169",27.5
"2170",18.4
"2171",17.3
"2172",17.5
"2173",17.3
"2174",21.9
"2175",21.1
"2176",17.9
"2177",19.6
"2178",23.6
"2179",18.2
"2180",20
"2181",17.5
"2182",18.9
"2183",18.7
"2184",28.9
"2185",21.6
"2186",20.7
"2187",21.8
"2188",21.9
"2189",35
"2190",26
"2191",20
"2192",33.6
"2193",20.1
"2194",23.5
"2195",23.6
"2196",24.5
"2197",27
"2198",17
"2199",18.9
"2200",21.8
"2201",27.5
"2202",22.8
"2203",26.5
"2204",22.7
"2205",22.5
"2206",37.8
"2207",22
"2208",27.6
"2209",21.2
"2210",22.6
"2211",18.7
"2212",17.5
"2213",17.7
"2214",30.3
"2215",25.6
"2216",32.7
"2217",22.9
"2218",21
"2219",22.5
"2220",25.7
"2221",37.8
"2222",21.3
"2223",38.7
"2224",21.5
"2225",18.8
"2226",21.7
"2227",30.6
"2228",40
"2229",20.8
"2230",23.7
"2231",22
"2232",20.5
"2233",23.3
"2234",34.2
"2235",36.7
"2236",21.3
"2237",28.7
"2238",27.6
"2239",28.8
"2240",37
"2241",21.7
"2242",22.7
"2243",18.5
"2244",25.4
"2245",28.7
"2246",18.4
"2247",24.3
"2248",33
"2249",16.5
"2250",18
"2251",22.1
"2252",24.3
"2253",24.7
"2254",30.1
"2255",22.7
"2256",22.9
"2257",16.4
"2258",16.2
"2259",19
"2260",27
"2261",21.7
"2262",16.7
"2263",17.7
"2264",21.6
"2265",33.8
"2266",31.8
"2267",32
"2268",17.6
"2269",20.2
"2270",17.3
"2271",17
"2272",15.6
"2273",17.1
"2274",21.9
"2275",20.1
"2276",29.7
"2277",20.7
"2278",16.5
"2279",15.8
"2280",17.4
"2281",19.4
"2282",21.1
"2283",19.9
"2284",28.6
"2285",29.7
"2286",29.7
"2287",19.9
"2288",17.4
"2289",18.6
"2290",23
"2291",25.1
"2292",26.6
"2293",19
"2294",21.2
"2295",16.5
"2296",17.5
"2297",18.2
"2298",24
"2299",22.8
"2300",15.1
"2301",16.1
"2302",15.8
"2303",17
"2304",19.7
"2305",24.9
"2306",26.9
"2307",27.9
"2308",18.5
"2309",17
"2310",16.4
"2311",20.8
"2312",16.7
"2313",15.8
"2314",18.5
"2315",16.5
"2316",16.6
"2317",17.4
"2318",21.7
"2319",22.7
"2320",23.3
"2321",22.5
"2322",21.9
"2323",17.9
"2324",20.1
"2325",16
"2326",16.6
"2327",15.6
"2328",15.2
"2329",14.3
"2330",15
"2331",14.5
"2332",16.9
"2333",18.3
"2334",18
"2335",13.5
"2336",13.7
"2337",10.9
"2338",13.6
"2339",15.2
"2340",14.1
"2341",13.2
"2342",13.8
"2343",14.6
"2344",16.2
"2345",14.5
"2346",14.3
"2347",15.6
"2348",15.9
"2349",19.3
"2350",16
"2351",20.3
"2352",15.8
"2353",16.2
"2354",12.8
"2355",15
"2356",13.4
"2357",13.2
"2358",13.8
"2359",15.7
"2360",16.2
"2361",14.9
"2362",18.3
"2363",15.3
"2364",15.2
"2365",14.2
"2366",12
"2367",13.7
"2368",13.8
"2369",12.3
"2370",12.8
"2371",13.1
"2372",14.5
"2373",14
"2374",13.3
"2375",15.7
"2376",16
"2377",16.2
"2378",18
"2379",16.3
"2380",15.8
"2381",13.3
"2382",13.7
"2383",11.5
"2384",13.7
"2385",12.3
"2386",12.6
"2387",12.7
"2388",14.8
"2389",14.9
"2390",12
"2391",12.8
"2392",12.4
"2393",13
"2394",13.1
"2395",12.9
"2396",13.8
"2397",15.2
"2398",13.1
"2399",11.1
"2400",10.8
"2401",13.1
"2402",15
"2403",15.7
"2404",16.4
"2405",14.1
"2406",15.5
"2407",14.8
"2408",13.9
"2409",15.4
"2410",14.8
"2411",10.9
"2412",12.9
"2413",12.8
"2414",18.6
"2415",14.6
"2416",18
"2417",18.5
"2418",11.8
"2419",13.3
"2420",14.5
"2421",14
"2422",13.3
"2423",15
"2424",18.4
"2425",13.6
"2426",15.3
"2427",16.1
"2428",19
"2429",15.5
"2430",16.2
"2431",14.9
"2432",17.9
"2433",10.1
"2434",12.1
"2435",13.1
"2436",12.9
"2437",15.4
"2438",15.6
"2439",14
"2440",14.2
"2441",17.4
"2442",14
"2443",13.6
"2444",15.7
"2445",14
"2446",15
"2447",16.4
"2448",15.1
"2449",17.1
"2450",18.9
"2451",23.8
"2452",25.9
"2453",15
"2454",17
"2455",19
"2456",26.5
"2457",26.9
"2458",23.7
"2459",30.7
"2460",29.6
"2461",25.9
"2462",20.2
"2463",14.8
"2464",13.9
"2465",15.7
"2466",22.8
"2467",18.7
"2468",17
"2469",19
"2470",14.1
"2471",17.6
"2472",19
"2473",15.8
"2474",12.9
"2475",14.5
"2476",15.9
"2477",21.9
"2478",24.1
"2479",19.4
"2480",15.4
"2481",17.6
"2482",20.5
"2483",19.4
"2484",18
"2485",16.8
"2486",15.8
"2487",16
"2488",22.1
"2489",26.8
"2490",26.3
"2491",17.5
"2492",19
"2493",30.3
"2494",32.7
"2495",35
"2496",36.1
"2497",18.1
"2498",18.1
"2499",16.8
"2500",18.6
"2501",20.5
"2502",27.8
"2503",18.8
"2504",16.8
"2505",17.2
"2506",19.6
"2507",18.8
"2508",18.5
"2509",19.8
"2510",30.5
"2511",28.3
"2512",32.6
"2513",30.1
"2514",19.8
"2515",19.9
"2516",23.8
"2517",24.3
"2518",17.4
"2519",18.2
"2520",18.4
"2521",16.9
"2522",24
"2523",32.8
"2524",18.9
"2525",15.5
"2526",16
"2527",16.6
"2528",20.8
"2529",19.6
"2530",18.5
"2531",17.6
"2532",20.8
"2533",21.5
"2534",25
"2535",21.2
"2536",22.6
"2537",25.6
"2538",25.1
"2539",32.5
"2540",27.8
"2541",21.5
"2542",20.7
"2543",19.9
"2544",18.4
"2545",22.3
"2546",24.6
"2547",25.6
"2548",19
"2549",18.7
"2550",29.2
"2551",31.8
"2552",18.4
"2553",19.2
"2554",30.8
"2555",32.2
"2556",22
"2557",21.4
"2558",20
"2559",20.6
"2560",22.2
"2561",30
"2562",40.4
"2563",26.3
"2564",39
"2565",30.6
"2566",39.2
"2567",37.8
"2568",28.8
"2569",30.8
"2570",38.7
"2571",25.2
"2572",20.6
"2573",21
"2574",25.6
"2575",36.2
"2576",24.9
"2577",26.2
"2578",20
"2579",19.7
"2580",20.3
"2581",25.1
"2582",29.1
"2583",37.5
"2584",39.2
"2585",33.7
"2586",19.5
"2587",19.9
"2588",21
"2589",20.3
"2590",22.6
"2591",32.9
"2592",21.3
"2593",19.5
"2594",19.2
"2595",22
"2596",27.2
"2597",32.2
"2598",25.4
"2599",25
"2600",25.2
"2601",26.7
"2602",25.3
"2603",29.9
"2604",27.6
"2605",20.6
"2606",21
"2607",21.6
"2608",24
"2609",23.8
"2610",21.9
"2611",29.4
"2612",37.4
"2613",21.5
"2614",21.1
"2615",21
"2616",36.3
"2617",28.7
"2618",19.4
"2619",20.3
"2620",20.8
"2621",30.5
"2622",30.3
"2623",23.4
"2624",25.7
"2625",15.7
"2626",19.3
"2627",18.8
"2628",17
"2629",17.6
"2630",18.5
"2631",21
"2632",26.9
"2633",30.6
"2634",32.7
"2635",29.2
"2636",25.8
"2637",28.2
"2638",24.7
"2639",30.6
"2640",30.6
"2641",29
"2642",26.5
"2643",25.5
"2644",24.9
"2645",20.9
"2646",23.4
"2647",18.1
"2648",20.7
"2649",20.3
"2650",21.1
"2651",19.5
"2652",20.4
"2653",17.3
"2654",18.5
"2655",21
"2656",23.5
"2657",25.7
"2658",23.1
"2659",24.8
"2660",22.4
"2661",17.4
"2662",18.3
"2663",26
"2664",25.5
"2665",21.8
"2666",21.2
"2667",25.2
"2668",21.7
"2669",22.6
"2670",24.3
"2671",17
"2672",20.7
"2673",22.7
"2674",25.4
"2675",24.9
"2676",25
"2677",20.5
"2678",20.2
"2679",19.4
"2680",21.4
"2681",25.5
"2682",19.4
"2683",18.8
"2684",17
"2685",15.5
"2686",16.2
"2687",16.7
"2688",20.1
"2689",21.4
"2690",16.4
"2691",17.3
"2692",17
"2693",18.2
"2694",17.5
"2695",14.9
"2696",18
"2697",16.7
"2698",17.1
"2699",16.8
"2700",17.7
"2701",18.4
"2702",18.5
"2703",15.5
"2704",15.4
"2705",17.5
"2706",16.8
"2707",18.9
"2708",19.4
"2709",20.3
"2710",19.3
"2711",17
"2712",16.4
"2713",13.3
"2714",13.6
"2715",14.1
"2716",14.8
"2717",14.1
"2718",17
"2719",16
"2720",16.5
"2721",14.9
"2722",14.4
"2723",13.5
"2724",11.3
"2725",15
"2726",13
"2727",14.9
"2728",14.6
"2729",14.1
"2730",15.5
"2731",14.4
"2732",12
"2733",17.5
"2734",13.3
"2735",14.3
"2736",14
"2737",13.5
"2738",13.3
"2739",12.3
"2740",12.6
"2741",14.1
"2742",16.6
"2743",17.3
"2744",17.1
"2745",16.1
"2746",15
"2747",15.4
"2748",14.6
"2749",14.6
"2750",16.8
"2751",16.5
"2752",15.6
"2753",14.8
"2754",15.2
"2755",15.2
"2756",15
"2757",14.1
"2758",15.5
"2759",12.6
"2760",12.9
"2761",15.1
"2762",13
"2763",15.6
"2764",13.4
"2765",14.4
"2766",14.5
"2767",15.4
"2768",16.7
"2769",16.1
"2770",16.6
"2771",16.5
"2772",13.8
"2773",13.4
"2774",11.9
"2775",10.7
"2776",13.2
"2777",13.1
"2778",12.8
"2779",16.2
"2780",18
"2781",18.9
"2782",18.3
"2783",19.8
"2784",19.3
"2785",16.2
"2786",17.6
"2787",17.5
"2788",13.2
"2789",13.2
"2790",13.4
"2791",14.2
"2792",16.1
"2793",14.2
"2794",14.3
"2795",14.5
"2796",17.1
"2797",18.2
"2798",22.2
"2799",22.4
"2800",15.6
"2801",16.6
"2802",14.5
"2803",17.7
"2804",21
"2805",14.3
"2806",20
"2807",20.2
"2808",19.2
"2809",19.8
"2810",14.8
"2811",14.2
"2812",17.2
"2813",17.2
"2814",22.1
"2815",15.4
"2816",16.1
"2817",14.8
"2818",15.1
"2819",20.2
"2820",22.3
"2821",24.6
"2822",18.4
"2823",18.2
"2824",23.4
"2825",23.8
"2826",20.1
"2827",20.5
"2828",19.5
"2829",18.8
"2830",19.8
"2831",26.2
"2832",21.2
"2833",21.2
"2834",17.3
"2835",20.5
"2836",19.2
"2837",18
"2838",17.7
"2839",23.7
"2840",16.9
"2841",23.2
"2842",22.3
"2843",18.7
"2844",24
"2845",16.4
"2846",18.8
"2847",19
"2848",26.7
"2849",19.3
"2850",19.5
"2851",21.2
"2852",17
"2853",24.4
"2854",29
"2855",19.2
"2856",24.6
"2857",23.4
"2858",22.6
"2859",21.1
"2860",29.1
"2861",36.1
"2862",23.1
"2863",16.5
"2864",16.2
"2865",21.3
"2866",25.4
"2867",26.4
"2868",21.1
"2869",21.1
"2870",19.7
"2871",31.2
"2872",34.5
"2873",22.9
"2874",13.5
"2875",16.2
"2876",15.3
"2877",19.2
"2878",29.4
"2879",27.7
"2880",19.6
"2881",16.8
"2882",19.9
"2883",20.4
"2884",18.3
"2885",16.7
"2886",16.9
"2887",18.9
"2888",17.6
"2889",18.6
"2890",21.4
"2891",28.7
"2892",28
"2893",22.8
"2894",17.2
"2895",18.7
"2896",19.9
"2897",23
"2898",30.8
"2899",31.7
"2900",20.8
"2901",20.8
"2902",25.2
"2903",31.3
"2904",32.1
"2905",34.3
"2906",33.7
"2907",28.6
"2908",19.2
"2909",20.9
"2910",21.1
"2911",26.1
"2912",26.4
"2913",36.8
"2914",26.3
"2915",17.9
"2916",21.3
"2917",19.5
"2918",20.1
"2919",21.7
"2920",19.5
"2921",24.8
"2922",30.2
"2923",31.6
"2924",19
"2925",21.3
"2926",20.6
"2927",22.8
"2928",33.2
"2929",24.7
"2930",21.3
"2931",17.9
"2932",18.7
"2933",25.3
"2934",31
"2935",33.2
"2936",31
"2937",18.2
"2938",19.1
"2939",22.2
"2940",20.3
"2941",19.8
"2942",18.3
"2943",27.5
"2944",29.8
"2945",31
"2946",32.9
"2947",35.5
"2948",36
"2949",36.6
"2950",21.7
"2951",19.8
"2952",26.7
"2953",22.9
"2954",19.8
"2955",24.9
"2956",24.8
"2957",28.8
"2958",32.7
"2959",33.7
"2960",24.7
"2961",21.6
"2962",26.2
"2963",33.4
"2964",22.9
"2965",31.2
"2966",23.1
"2967",24.4
"2968",30.7
"2969",38.8
"2970",21.5
"2971",20.7
"2972",20.3
"2973",21.3
"2974",30
"2975",37.1
"2976",21.1
"2977",22
"2978",34.4
"2979",33.8
"2980",37.8
"2981",38.4
"2982",32.8
"2983",34.4
"2984",26.4
"2985",27.3
"2986",28
"2987",30.7
"2988",30.7
"2989",23.4
"2990",26.1
"2991",26.1
"2992",21.8
"2993",18.9
"2994",18.5
"2995",17.5
"2996",21.5
"2997",25.1
"2998",21.9
"2999",24.2
"3000",24.2
"3001",27.4
"3002",21.3
"3003",18
"3004",18.7
"3005",20
"3006",20.9
"3007",19.3
"3008",19.3
"3009",22.2
"3010",17.7
"3011",21.9
"3012",25.2
"3013",25.1
"3014",28.5
"3015",27.6
"3016",19.6
"3017",18.5
"3018",19.2
"3019",20.4
"3020",22.8
"3021",23
"3022",20.3
"3023",18
"3024",18
"3025",20.2
"3026",18.1
"3027",19.2
"3028",17.8
"3029",19.8
"3030",20.3
"3031",18.3
"3032",18.3
"3033",20.2
"3034",22
"3035",24.3
"3036",24.7
"3037",25.4
"3038",19.9
"3039",23
"3040",21.8
"3041",19.3
"3042",18.5
"3043",20.6
"3044",17.2
"3045",17.5
"3046",19.1
"3047",18
"3048",18.9
"3049",23.4
"3050",19.3
"3051",19.2
"3052",21.2
"3053",21.5
"3054",17.2
"3055",16.8
"3056",16
"3057",18.9
"3058",20.6
"3059",15.9
"3060",16.7
"3061",18.4
"3062",16.2
"3063",16.2
"3064",15.8
"3065",16.2
"3066",18.3
"3067",18.5
"3068",19.4
"3069",17
"3070",14.6
"3071",11
"3072",12.4
"3073",14
"3074",10.8
"3075",13.1
"3076",15
"3077",13
"3078",17.5
"3079",16
"3080",10.2
"3081",13.7
"3082",15.4
"3083",13.6
"3084",12.9
"3085",14.2
"3086",15
"3087",15.2
"3088",18.2
"3089",12.3
"3090",13.8
"3091",13.9
"3092",14.6
"3093",14.9
"3094",12.6
"3095",11.2
"3096",12.9
"3097",14.1
"3098",12.8
"3099",15.8
"3100",16
"3101",16
"3102",16.6
"3103",16.6
"3104",16
"3105",12.7
"3106",12.3
"3107",11.8
"3108",14.1
"3109",12.6
"3110",12.9
"3111",11.5
"3112",12.9
"3113",11.8
"3114",11.9
"3115",14.2
"3116",12
"3117",11.7
"3118",11.8
"3119",13
"3120",11.4
"3121",11
"3122",12.3
"3123",13.1
"3124",11.4
"3125",16
"3126",15.3
"3127",13.2
"3128",15.9
"3129",16
"3130",19.6
"3131",15.2
"3132",10.6
"3133",14.8
"3134",15.8
"3135",14.1
"3136",14.4
"3137",10.7
"3138",13.2
"3139",13
"3140",13.2
"3141",16
"3142",13.2
"3143",11.8
"3144",11.6
"3145",13.4
"3146",15.2
"3147",15.5
"3148",13.5
"3149",14
"3150",18.5
"3151",14.9
"3152",13.9
"3153",15.9
"3154",11.3
"3155",12.2
"3156",13.8
"3157",13.8
"3158",11.3
"3159",13
"3160",13.6
"3161",13.2
"3162",16
"3163",17.2
"3164",14.7
"3165",15.5
"3166",15.2
"3167",16
"3168",16.6
"3169",17.8
"3170",19.8
"3171",20.6
"3172",19
"3173",19.5
"3174",12.6
"3175",14.3
"3176",14.9
"3177",13.7
"3178",14.2
"3179",18.4
"3180",15.4
"3181",18.7
"3182",16.9
"3183",16.5
"3184",20
"3185",17.2
"3186",15.8
"3187",20
"3188",14.3
"3189",14.2
"3190",14.7
"3191",22.4
"3192",25.3
"3193",21.5
"3194",15
"3195",13.8
"3196",15.6
"3197",22.8
"3198",18
"3199",16.6
"3200",20
"3201",17.5
"3202",18.1
"3203",17.1
"3204",18.4
"3205",18.8
"3206",21.8
"3207",19.7
"3208",26.1
"3209",18.7
"3210",20.8
"3211",29.7
"3212",21
"3213",17.3
"3214",16.8
"3215",19.4
"3216",16.8
"3217",21.1
"3218",20.4
"3219",26.1
"3220",15
"3221",17
"3222",24
"3223",22.5
"3224",16.3
"3225",17.9
"3226",17.7
"3227",18.4
"3228",25.6
"3229",28.3
"3230",15.1
"3231",16.8
"3232",19.6
"3233",15.8
"3234",16.9
"3235",17.8
"3236",18.2
"3237",19.2
"3238",19
"3239",18.4
"3240",22
"3241",16.4
"3242",16.7
"3243",17.4
"3244",20.6
"3245",30.4
"3246",30.3
"3247",35.5
"3248",18.8
"3249",24.7
"3250",27.3
"3251",29.4
"3252",32.5
"3253",33.9
"3254",25
"3255",33.6
"3256",25.7
"3257",19
"3258",18.4
"3259",22.1
"3260",25.2
"3261",23.9
"3262",28.7
"3263",31.1
"3264",29.1
"3265",25.6
"3266",23.2
"3267",19
"3268",17.1
"3269",18
"3270",20
"3271",32.9
"3272",32.1
"3273",25.2
"3274",18.5
"3275",18.9
"3276",20.8
"3277",23.7
"3278",28
"3279",35.2
"3280",23.2
"3281",18
"3282",19.8
"3283",31.9
"3284",21.5
"3285",33
"3286",21.6
"3287",31.2
"3288",36.6
"3289",19.6
"3290",23.1
"3291",21.9
"3292",21.1
"3293",27.6
"3294",27.3
"3295",30.1
"3296",33.5
"3297",24.2
"3298",21.4
"3299",20.4
"3300",20.3
"3301",18.5
"3302",29.5
"3303",25.4
"3304",25.2
"3305",21.6
"3306",21.8
"3307",25.4
"3308",36.6
"3309",36.6
"3310",28.7
"3311",27.2
"3312",25.5
"3313",23.6
"3314",25.6
"3315",35.9
"3316",19.1
"3317",15
"3318",20.7
"3319",21.9
"3320",18.2
"3321",21.9
"3322",25.3
"3323",29.6
"3324",29.9
"3325",24.4
"3326",20.2
"3327",23.5
"3328",26
"3329",25.9
"3330",27.4
"3331",31.5
"3332",35.8
"3333",23.9
"3334",27.8
"3335",26
"3336",31.1
"3337",35.2
"3338",27.8
"3339",21.3
"3340",21.5
"3341",23
"3342",24.4
"3343",27.4
"3344",23.8
"3345",25.2
"3346",28.5
"3347",25.3
"3348",25.6
"3349",24.1
"3350",19.3
"3351",22.7
"3352",31.2
"3353",25.8
"3354",21.5
"3355",20.3
"3356",18.9
"3357",25.2
"3358",26.8
"3359",19.2
"3360",21.5
"3361",30.8
"3362",18.6
"3363",19.8
"3364",21.3
"3365",21.3
"3366",29.9
"3367",32
"3368",32.4
"3369",32.5
"3370",32.6
"3371",31.5
"3372",21
"3373",20.6
"3374",19.7
"3375",19.7
"3376",20.1
"3377",17.8
"3378",22.1
"3379",28.8
"3380",26.8
"3381",27.1
"3382",19.4
"3383",19.1
"3384",22.5
"3385",26
"3386",22.2
"3387",28.4
"3388",25.2
"3389",20.9
"3390",17.6
"3391",17.2
"3392",17.2
"3393",18.7
"3394",18.6
"3395",21.8
"3396",16.7
"3397",17.9
"3398",20.8
"3399",21.2
"3400",17.5
"3401",16.6
"3402",17.5
"3403",18.1
"3404",18.5
"3405",19.8
"3406",23
"3407",21.2
"3408",21.2
"3409",23.1
"3410",20.2
"3411",18.1
"3412",16.2
"3413",18.7
"3414",21.2
"3415",19.3
"3416",21.8
"3417",19.9
"3418",13.6
"3419",14.7
"3420",18
"3421",19.3
"3422",17.7
"3423",14.6
"3424",14.5
"3425",14.4
"3426",15.4
"3427",14.5
"3428",16.2
"3429",14.2
"3430",13.2
"3431",15.2
"3432",17.4
"3433",13.7
"3434",16.8
"3435",17.7
"3436",16.2
"3437",13.2
"3438",16.3
"3439",16.3
"3440",14.6
"3441",13.9
"3442",16
"3443",18.4
"3444",19
"3445",17.4
"3446",16.2
"3447",16.3
"3448",16.8
"3449",14.6
"3450",14.2
"3451",13.3
"3452",14
"3453",11.7
"3454",12.9
"3455",12.7
"3456",14.6
"3457",15.1
"3458",16.1
"3459",16.2
"3460",13
"3461",12.4
"3462",12.6
"3463",9.7
"3464",11.8
"3465",15.8
"3466",13.6
"3467",8.9
"3468",12.2
"3469",13.2
"3470",15.2
"3471",12.6
"3472",12.9
"3473",15.9
"3474",15.4
"3475",15
"3476",14.2
"3477",15.7
"3478",14.4
"3479",14.7
"3480",14.5
"3481",15.5
"3482",19.2
"3483",18.2
"3484",13.9
"3485",15
"3486",15.8
"3487",15.7
"3488",15.6
"3489",17.7
"3490",18.8
"3491",15.2
"3492",14.5
"3493",13.5
"3494",13.4
"3495",12.4
"3496",15.5
"3497",13.2
"3498",14
"3499",14.1
"3500",15.1
"3501",17.2
"3502",15.1
"3503",14.5
"3504",13.6
"3505",13.1
"3506",13.1
"3507",13.3
"3508",14.8
"3509",15
"3510",16.4
"3511",15.3
"3512",13.8
"3513",13.5
"3514",12.7
"3515",13.1
"3516",15.8
"3517",16
"3518",14.4
"3519",11.9
"3520",13.2
"3521",12
"3522",11.6
"3523",12.1
"3524",17.3
"3525",17
"3526",14.7
"3527",17.8
"3528",13.7
"3529",16.6
"3530",14.5
"3531",13.6
"3532",15.8
"3533",16.4
"3534",16.8
"3535",14.6
"3536",15.7
"3537",19.7
"3538",20.7
"3539",18.6
"3540",13.7
"3541",11.9
"3542",14
"3543",14.6
"3544",13.4
"3545",16.6
"3546",21
"3547",23.2
"3548",23.9
"3549",17.8
"3550",16.2
"3551",22.1
"3552",24.3
"3553",19
"3554",16.5
"3555",17.1
"3556",17.3
"3557",16.8
"3558",21.7
"3559",20.1
"3560",15
"3561",14.8
"3562",19.8
"3563",24
"3564",14
"3565",15.3
"3566",14.8
"3567",16.8
"3568",20.8
"3569",12.9
"3570",14.3
"3571",18.9
"3572",22.6
"3573",24.7
"3574",19.6
"3575",20.2
"3576",23.9
"3577",15.1
"3578",17.1
"3579",15.3
"3580",16
"3581",16.8
"3582",19.8
"3583",27.2
"3584",29.1
"3585",31.4
"3586",33.2
"3587",33.7
"3588",19.6
"3589",31.8
"3590",22.4
"3591",21.4
"3592",22
"3593",21.6
"3594",30.7
"3595",30.2
"3596",32.6
"3597",26.6
"3598",22
"3599",16.3
"3600",17.2
"3601",25.5
"3602",32.1
"3603",18.4
"3604",21
"3605",16.8
"3606",15.6
"3607",18.5
"3608",21.5
"3609",28.1
"3610",31.4
"3611",20.9
"3612",18.7
"3613",19.9
"3614",21.9
"3615",19.1
"3616",28.5
"3617",26.2
"3618",20.1
"3619",19.9
"3620",22.2
"3621",31.4
"3622",24.1
"3623",35.2
"3624",36.9
"3625",33.2
"3626",35.7
"3627",21.1
"3628",21.6
"3629",18.6
"3630",18.8
"3631",18.7
"3632",21.6
"3633",22.4
"3634",20.9
"3635",23.3
"3636",34.4
"3637",20.7
"3638",24.2
"3639",22.2
"3640",23.5
"3641",30.3
"3642",19.8
"3643",23.3
"3644",29.3
"3645",20.9
"3646",37.6
"3647",23.2
"3648",25.1
"3649",24.4
"3650",24.6
