"","x","y","z"
"alabama,talladega,13",-86.1499328613281,33.6841888427734,NA
"alabama,talladega,14",-86.0467987060547,33.6727294921875,NA
"alabama,talladega,15",-85.9895095825195,33.5925178527832,NA
"alabama,talladega,16",-85.8004302978516,33.586784362793,NA
"alabama,talladega,17",-85.8004302978516,33.5581359863281,NA
"alabama,talladega,18",-85.8519973754883,33.4951095581055,NA
"alabama,talladega,19",-85.903564453125,33.5008430480957,NA
"alabama,talladega,20",-85.903564453125,33.4607353210449,NA
"alabama,talladega,21",-85.9264755249023,33.4607353210449,NA
"alabama,talladega,22",-85.9264755249023,33.4034385681152,NA
"alabama,talladega,23",-85.9780426025391,33.3919792175293,NA
"alabama,talladega,24",-85.9780426025391,33.2888450622559,NA
"alabama,talladega,25",-86.1040954589844,33.2888450622559,NA
"alabama,talladega,26",-86.1098251342773,33.1971740722656,NA
"alabama,talladega,27",-86.1671295166016,33.2029037475586,NA
"alabama,talladega,28",-86.1728515625,33.1112289428711,NA
"alabama,talladega,29",-86.4822463989258,33.1112289428711,NA
"alabama,talladega,30",-86.4650573730469,33.12841796875,NA
"alabama,talladega,31",-86.4937133789062,33.185718536377,NA
"alabama,talladega,32",-86.4707870483398,33.2086334228516,NA
"alabama,talladega,33",-86.4306793212891,33.2831192016602,NA
"alabama,talladega,34",-86.361930847168,33.3003082275391,NA
"alabama,talladega,35",-86.350471496582,33.3633346557617,NA
"alabama,talladega,36",-86.3733901977539,33.3977088928223,NA
"alabama,tallapoosa",NA,NA,0.579686962750125
"alabama,tallapoosa,1",-85.6457290649414,33.1112289428711,NA
"alabama,tallapoosa,2",-85.5941619873047,33.1054992675781,NA
"alabama,tallapoosa,3",-85.5941619873047,32.733081817627,NA
"alabama,tallapoosa,4",-85.6113510131836,32.7388076782227,NA
"alabama,tallapoosa,5",-85.6113510131836,32.7216186523438,NA
"alabama,tallapoosa,6",-85.6972961425781,32.7216186523438,NA
"alabama,tallapoosa,7",-85.6972961425781,32.5955696105957,NA
"alabama,tallapoosa,8",-85.72021484375,32.5955696105957,NA
"alabama,tallapoosa,9",-85.8004302978516,32.5841102600098,NA
"alabama,tallapoosa,10",-85.8004302978516,32.4981651306152,NA
"alabama,tallapoosa,11",-85.8691864013672,32.4924354553223,NA
"alabama,tallapoosa,12",-85.8921051025391,32.538272857666,NA
"alabama,tallapoosa,13",-85.8749160766602,32.5841102600098,NA
"alabama,tallapoosa,14",-85.897834777832,32.6700553894043,NA
"alabama,tallapoosa,15",-85.8863677978516,32.7502670288086,NA
"alabama,tallapoosa,16",-86.0124206542969,32.7502670288086,NA
"alabama,tallapoosa,17",-86.0124206542969,33.0940437316895,NA
"alabama,tallapoosa,18",-85.9723129272461,33.1112289428711,NA
"alabama,tallapoosa,19",-85.6457290649414,33.1112289428711,NA
"alabama,tuscaloosa",NA,NA,0.932410544728019
"alabama,tuscaloosa,1",-87.0609359741211,33.2487411499023,NA
"alabama,tuscaloosa,2",-87.1296920776367,33.2430114746094,NA
"alabama,tuscaloosa,3",-87.1755294799805,33.2143630981445,NA
"alabama,tuscaloosa,4",-87.1869888305664,33.1456069946289,NA
"alabama,tuscaloosa,5",-87.255744934082,33.1398811340332,NA
"alabama,tuscaloosa,6",-87.3015823364258,33.0825843811035,NA
"alabama,tuscaloosa,7",-87.3015823364258,33.0138282775879,NA
"alabama,tuscaloosa,8",-87.4104385375977,33.002368927002,NA
"alabama,tuscaloosa,9",-87.8229675292969,33.0252876281738,NA
"alabama,tuscaloosa,10",-87.8344268798828,33.5180282592773,NA
"alabama,tuscaloosa,11",-87.6682739257812,33.5180282592773,NA
"alabama,tuscaloosa,12",-87.6625442504883,33.586784362793,NA
"alabama,tuscaloosa,13",-87.6281661987305,33.586784362793,NA
"alabama,tuscaloosa,14",-87.6281661987305,33.6154365539551,NA
"alabama,tuscaloosa,15",-87.3531494140625,33.5982437133789,NA
"alabama,tuscaloosa,16",-87.3073120117188,33.5925178527832,NA
"alabama,tuscaloosa,17",-87.3073120117188,33.5180282592773,NA
"alabama,tuscaloosa,18",-87.2442779541016,33.5065727233887,NA
"alabama,tuscaloosa,19",-87.2500076293945,33.5008430480957,NA
"alabama,tuscaloosa,20",-87.261474609375,33.5065727233887,NA
"alabama,tuscaloosa,21",-87.261474609375,33.4893836975098,NA
"alabama,tuscaloosa,22",-87.3187713623047,33.4951095581055,NA
"alabama,tuscaloosa,23",-87.3187713623047,33.4607353210449,NA
"alabama,tuscaloosa,24",-87.255744934082,33.4320907592773,NA
"alabama,tuscaloosa,25",-87.2270965576172,33.3747901916504,NA
"alabama,tuscaloosa,26",-87.1927185058594,33.3633346557617,NA
"alabama,tuscaloosa,27",-87.1697998046875,33.3232269287109,NA
"alabama,tuscaloosa,28",-87.1411514282227,33.3232269287109,NA
"alabama,tuscaloosa,29",-87.1411514282227,33.306037902832,NA
"alabama,tuscaloosa,30",-87.0552062988281,33.2659301757812,NA
"alabama,tuscaloosa,31",-87.0609359741211,33.2487411499023,NA
"alabama,walker",NA,NA,1
"alabama,walker,1",-87.1125030517578,33.9993171691895,NA
"alabama,walker,2",-87.083854675293,33.9248313903809,NA
"alabama,walker,3",-87.078125,33.896183013916,NA
"alabama,walker,4",-86.9979095458984,33.896183013916,NA
"alabama,walker,5",-86.9463500976562,33.8503456115723,NA
"alabama,walker,6",-86.9520797729492,33.8102378845215,NA
"alabama,walker,7",-87.0150985717773,33.7873191833496,NA
"alabama,walker,8",-87.0265579223633,33.6956481933594,NA
"alabama,walker,9",-87.0552062988281,33.6956481933594,NA
"alabama,walker,10",-87.0552062988281,33.6612701416016,NA
"alabama,walker,11",-87.078125,33.6612701416016,NA
"alabama,walker,12",-87.083854675293,33.638355255127,NA
"alabama,walker,13",-87.1411514282227,33.638355255127,NA
"alabama,walker,14",-87.1411514282227,33.6211624145508,NA
"alabama,walker,15",-87.1755294799805,33.6211624145508,NA
"alabama,walker,16",-87.1755294799805,33.5982437133789,NA
"alabama,walker,17",-87.2041702270508,33.5982437133789,NA
"alabama,walker,18",-87.2270965576172,33.5294914245605,NA
"alabama,walker,19",-87.261474609375,33.5294914245605,NA
"alabama,walker,20",-87.3073120117188,33.5180282592773,NA
"alabama,walker,21",-87.3073120117188,33.5925178527832,NA
"alabama,walker,22",-87.4104385375977,33.6097030639648,NA
"alabama,walker,23",-87.4104385375977,33.6956481933594,NA
"alabama,walker,24",-87.5193023681641,33.6956481933594,NA
"alabama,walker,25",-87.5193023681641,33.8789939880371,NA
"alabama,walker,26",-87.6281661987305,33.8789939880371,NA
"alabama,walker,27",-87.6281661987305,34.0107727050781,NA
"alabama,walker,28",-87.1125030517578,33.9993171691895,NA
"alabama,washington",NA,NA,0.886275293538347
"alabama,washington,1",-88.4532241821289,31.432466506958,NA
"alabama,washington,2",-88.4646835327148,31.6960258483887,NA
"alabama,washington,3",-88.0922622680664,31.7017555236816,NA
"alabama,washington,4",-88.0808029174805,31.6043510437012,NA
"alabama,washington,5",-88.0292358398438,31.5871620178223,NA
"alabama,washington,6",-87.9031829833984,31.5069484710693,NA
"alabama,washington,7",-87.9089126586914,31.4152774810791,NA
"alabama,washington,8",-87.9375686645508,31.3808975219727,NA
"alabama,washington,9",-87.9031829833984,31.3923587799072,NA
"alabama,washington,10",-87.8859939575195,31.3808975219727,NA
"alabama,washington,11",-87.9031829833984,31.3407917022705,NA
"alabama,washington,12",-87.9261016845703,31.3236026763916,NA
"alabama,washington,13",-87.9547500610352,31.3236026763916,NA
"alabama,washington,14",-87.9490203857422,31.2949542999268,NA
"alabama,washington,15",-87.9719390869141,31.2663078308105,NA
"alabama,washington,16",-87.9375686645508,31.2433891296387,NA
"alabama,washington,17",-87.9375686645508,31.1860942840576,NA
"alabama,washington,18",-87.9833984375,31.180362701416,NA
"alabama,washington,19",-88.0235061645508,31.1517143249512,NA
"alabama,washington,20",-88.3271713256836,31.1517143249512,NA
"alabama,washington,21",-88.3329010009766,31.1287956237793,NA
"alabama,washington,22",-88.430305480957,31.123067855835,NA
"alabama,washington,23",-88.4532241821289,31.432466506958,NA
"alabama,wilcox",NA,NA,0.99122805139
"alabama,wilcox,1",-86.9062423706055,32.0569877624512,NA
"alabama,wilcox,2",-86.8661346435547,32.0512619018555,NA
"alabama,wilcox,3",-86.8604049682617,31.9595851898193,NA
"alabama,wilcox,4",-86.9062423706055,31.9595851898193,NA
"alabama,wilcox,5",-86.9062423706055,31.8278045654297,NA
"alabama,wilcox,6",-87.1812591552734,31.8220767974854,NA
"alabama,wilcox,7",-87.6052474975586,31.8335342407227,NA
"alabama,wilcox,8",-87.610969543457,31.8793716430664,NA
"alabama,wilcox,9",-87.6625442504883,31.8793716430664,NA
"alabama,wilcox,10",-87.6625442504883,32.0054244995117,NA
"alabama,wilcox,11",-87.6052474975586,32.0111541748047,NA
"alabama,wilcox,12",-87.6052474975586,32.1429328918457,NA
"alabama,wilcox,13",-87.5078430175781,32.1429328918457,NA
"alabama,wilcox,14",-87.5078430175781,32.2632522583008,NA
"alabama,wilcox,15",-87.4791946411133,32.2804412841797,NA
"alabama,wilcox,16",-87.3817901611328,32.2517929077148,NA
"alabama,wilcox,17",-87.3588790893555,32.2116889953613,NA
"alabama,wilcox,18",-87.2385559082031,32.1429328918457,NA
"alabama,wilcox,19",-87.2442779541016,32.1200141906738,NA
"alabama,wilcox,20",-87.1640701293945,32.0627174377441,NA
"alabama,wilcox,21",-86.9062423706055,32.0569877624512,NA
"alabama,winston",NA,NA,1
"alabama,winston,1",-87.6281661987305,34.3087120056152,NA
"alabama,winston,2",-87.1125030517578,34.2972526550293,NA
"alabama,winston,3",-87.1125030517578,33.9993171691895,NA
"alabama,winston,4",-87.6281661987305,34.0107727050781,NA
"alabama,winston,5",-87.6281661987305,34.3087120056152,NA
"georgia,appling",NA,NA,0.61808317577748
"georgia,appling,1",-82.4486236572266,31.948127746582,NA
"georgia,appling,2",-82.3397674560547,31.9309368133545,NA
"georgia,appling,3",-82.1334991455078,31.885103225708,NA
"georgia,appling,4",-82.1163101196289,31.8908290863037,NA
"georgia,appling,5",-82.1105804443359,31.8449954986572,NA
"georgia,appling,6",-82.0647430419922,31.8220767974854,NA
"georgia,appling,7",-82.1392288208008,31.8220767974854,NA
"georgia,appling,8",-82.1449584960938,31.7876968383789,NA
"georgia,appling,9",-82.1277694702148,31.7819690704346,NA
"georgia,appling,10",-82.1678771972656,31.7762393951416,NA
"georgia,appling,11",-82.1678771972656,31.6902942657471,NA
"georgia,appling,12",-82.1449584960938,31.6902942657471,NA
"georgia,appling,13",-82.1621475219727,31.6731071472168,NA
"georgia,appling,14",-82.1678771972656,31.4725723266602,NA
"georgia,appling,15",-82.1965255737305,31.4783000946045,NA
"georgia,appling,16",-82.276741027832,31.569974899292,NA
"georgia,appling,17",-82.5059280395508,31.6731071472168,NA
"georgia,appling,18",-82.5288391113281,31.7246723175049,NA
"georgia,appling,19",-82.5632171630859,31.7304019927979,NA
"georgia,appling,20",-82.5288391113281,31.7475910186768,NA
"georgia,appling,21",-82.5231094360352,31.8220767974854,NA
"georgia,appling,22",-82.4486236572266,31.8220767974854,NA
"georgia,appling,23",-82.4486236572266,31.948127746582,NA
"georgia,atkinson",NA,NA,0.607424265237058
"georgia,atkinson,1",-82.735107421875,31.1918201446533,NA
"georgia,atkinson,2",-82.740837097168,31.174633026123,NA
"georgia,atkinson,3",-83.0445022583008,31.1631755828857,NA
"georgia,atkinson,4",-83.0502319335938,31.2491188049316,NA
"georgia,atkinson,5",-83.0846099853516,31.3064136505127,NA
"georgia,atkinson,6",-83.1247100830078,31.3465213775635,NA
"georgia,atkinson,7",-83.1304473876953,31.3694400787354,NA
"georgia,atkinson,8",-83.1476364135742,31.3808975219727,NA
"georgia,atkinson,9",-82.8840713500977,31.3808975219727,NA
"georgia,atkinson,10",-82.8439636230469,31.3522510528564,NA
"georgia,atkinson,11",-82.6606216430664,31.3522510528564,NA
"georgia,atkinson,12",-82.6606216430664,31.2834949493408,NA
"georgia,atkinson,13",-82.735107421875,31.2663078308105,NA
"georgia,atkinson,14",-82.735107421875,31.1918201446533,NA
"georgia,bacon",NA,NA,0.662194595332428
"georgia,bacon,1",-82.6434326171875,31.6616497039795,NA
"georgia,bacon,2",-82.5288391113281,31.6673755645752,NA
"georgia,bacon,3",-82.5231094360352,31.6960258483887,NA
"georgia,bacon,4",-82.2939300537109,31.575704574585,NA
"georgia,bacon,5",-82.2538223266602,31.5298671722412,NA
"georgia,bacon,6",-82.2939300537109,31.4840297698975,NA
"georgia,bacon,7",-82.3283081054688,31.4840297698975,NA
"georgia,bacon,8",-82.3340377807617,31.4553852081299,NA
"georgia,bacon,9",-82.3397674560547,31.4553852081299,NA
"georgia,bacon,10",-82.3741455078125,31.4210052490234,NA
"georgia,bacon,11",-82.5001983642578,31.4095478057861,NA
"georgia,bacon,12",-82.5173797607422,31.4553852081299,NA
"georgia,bacon,13",-82.6377029418945,31.4553852081299,NA
"georgia,bacon,14",-82.6319732666016,31.5527858734131,NA
"georgia,bacon,15",-82.6606216430664,31.5527858734131,NA
"georgia,bacon,16",-82.6606216430664,31.6501884460449,NA
"georgia,bacon,17",-82.6434326171875,31.6616497039795,NA
"georgia,baker",NA,NA,0.531185800285522
"georgia,baker,1",-84.551383972168,31.0715007781982,NA
"georgia,baker,2",-84.5571136474609,31.2491188049316,NA
"georgia,baker,3",-84.6545104980469,31.2491188049316,NA
"georgia,baker,4",-84.6545104980469,31.4152774810791,NA
"georgia,baker,5",-84.4883575439453,31.4210052490234,NA
"georgia,baker,6",-84.4654388427734,31.4381923675537,NA
"georgia,baker,7",-84.4425201416016,31.4152774810791,NA
"georgia,baker,8",-84.2534408569336,31.4095478057861,NA
"georgia,baker,9",-84.2534408569336,31.4267349243164,NA
"georgia,baker,10",-84.1674957275391,31.4095478057861,NA
"georgia,baker,11",-84.1961441040039,31.3980865478516,NA
"georgia,baker,12",-84.2190704345703,31.3522510528564,NA
"georgia,baker,13",-84.3565826416016,31.2949542999268,NA
"georgia,baker,14",-84.4196014404297,31.180362701416,NA
"georgia,baker,15",-84.4539794921875,31.180362701416,NA
"georgia,baker,16",-84.5227355957031,31.0657730102539,NA
"georgia,baker,17",-84.551383972168,31.0715007781982,NA
"georgia,baldwin",NA,NA,0.338630818211972
"georgia,baldwin,1",-83.37109375,32.9393424987793,NA
"georgia,baldwin,2",-83.4283828735352,33.185718536377,NA
"georgia,baldwin,3",-83.3137969970703,33.185718536377,NA
"georgia,baldwin,4",-83.2679595947266,33.1914443969727,NA
"georgia,baldwin,5",-83.1419067382812,33.1570663452148,NA
"georgia,baldwin,6",-83.1017990112305,33.1513366699219,NA
"georgia,baldwin,7",-83.1017990112305,33.0596656799316,NA
"georgia,baldwin,8",-83.0616912841797,33.0711250305176,NA
"georgia,baldwin,9",-83.0731506347656,32.9794540405273,NA
"georgia,baldwin,10",-83.0903396606445,32.9679908752441,NA
"georgia,baldwin,11",-83.0846099853516,32.9278831481934,NA
"georgia,baldwin,12",-83.1590957641602,32.996639251709,NA
"georgia,baldwin,13",-83.37109375,32.9393424987793,NA
"georgia,banks",NA,NA,0.65735407704477
"georgia,banks,1",-83.6231842041016,34.2857933044434,NA
"georgia,banks,2",-83.6632919311523,34.3889274597168,NA
"georgia,banks,3",-83.5257873535156,34.486328125,NA
"georgia,banks,4",-83.4398422241211,34.4748725891113,NA
"georgia,banks,5",-83.3882751464844,34.4404945373535,NA
"georgia,banks,6",-83.3882751464844,34.4175758361816,NA
"georgia,banks,7",-83.3882751464844,34.360279083252,NA
"georgia,banks,8",-83.3882751464844,34.3259010314941,NA
"georgia,banks,9",-83.3023300170898,34.2571449279785,NA
"georgia,banks,10",-83.4112014770508,34.2055816650391,NA
"georgia,banks,11",-83.5028686523438,34.2686042785645,NA
"georgia,banks,12",-83.5601654052734,34.2571449279785,NA
"georgia,banks,13",-83.6231842041016,34.2857933044434,NA
"georgia,barrow",NA,NA,0.495454185346846
"georgia,barrow,1",-83.8008041381836,33.9248313903809,NA
"georgia,barrow,2",-83.8638381958008,33.9935836791992,NA
"georgia,barrow,3",-83.8695602416992,34.0852584838867,NA
"georgia,barrow,4",-83.8294525146484,34.1253662109375,NA
"georgia,barrow,5",-83.7549667358398,34.0566101074219,NA
"georgia,barrow,6",-83.640380859375,34.039421081543,NA
"georgia,barrow,7",-83.5544357299805,34.0222358703613,NA
"georgia,barrow,8",-83.5487060546875,33.9534797668457,NA
"georgia,barrow,9",-83.646110534668,33.901912689209,NA
"georgia,barrow,10",-83.7606964111328,33.8847236633301,NA
"georgia,barrow,11",-83.8008041381836,33.9248313903809,NA
"georgia,bartow",NA,NA,0.749809619224682
"georgia,bartow,1",-85.1300735473633,34.0795288085938,NA
"georgia,bartow,2",-85.0613098144531,34.090991973877,NA
"georgia,bartow,3",-85.0555877685547,34.211311340332,NA
"georgia,bartow,4",-85.0383987426758,34.211311340332,NA
"georgia,bartow,5",-85.0383987426758,34.348819732666,NA
"georgia,bartow,6",-85.0212020874023,34.348819732666,NA
"georgia,bartow,7",-85.0097503662109,34.3774681091309,NA
"georgia,bartow,8",-84.9868316650391,34.3717384338379,NA
"georgia,bartow,9",-84.7404556274414,34.4003829956055,NA
"georgia,bartow,10",-84.6659698486328,34.4003829956055,NA
"georgia,bartow,11",-84.6659698486328,34.0795288085938,NA
"georgia,bartow,12",-85.1300735473633,34.0795288085938,NA
"georgia,ben hill",NA,NA,0.473580814698401
"georgia,ben hill,1",-83.4856796264648,31.7590503692627,NA
"georgia,ben hill,2",-83.5200576782227,31.8392658233643,NA
"georgia,ben hill,3",-83.193473815918,31.8449954986572,NA
"georgia,ben hill,4",-83.1648254394531,31.8220767974854,NA
"georgia,ben hill,5",-83.1533660888672,31.8392658233643,NA
"georgia,ben hill,6",-83.0960693359375,31.7819690704346,NA
"georgia,ben hill,7",-83.0387725830078,31.7647819519043,NA
"georgia,ben hill,8",-83.0387725830078,31.6731071472168,NA
"georgia,ben hill,9",-83.3080596923828,31.6616497039795,NA
"georgia,ben hill,10",-83.3080596923828,31.6845645904541,NA
"georgia,ben hill,11",-83.3596343994141,31.6902942657471,NA
"georgia,ben hill,12",-83.365364074707,31.7590503692627,NA
"georgia,ben hill,13",-83.4856796264648,31.7590503692627,NA
"georgia,berrien",NA,NA,0.491032386322674
"georgia,berrien,1",-83.0445022583008,31.1631755828857,NA
"georgia,berrien,2",-83.0445022583008,31.1287956237793,NA
"georgia,berrien,3",-83.1648254394531,31.123067855835,NA
"georgia,berrien,4",-83.1648254394531,31.0485820770264,NA
"georgia,berrien,5",-83.2049331665039,31.0485820770264,NA
"georgia,berrien,6",-83.2106552124023,31.0313930511475,NA
"georgia,berrien,7",-83.2851486206055,31.0256633758545,NA
"georgia,berrien,8",-83.3252563476562,31.0944194793701,NA
"georgia,berrien,9",-83.3252563476562,31.1689052581787,NA
"georgia,berrien,10",-83.3882751464844,31.254846572876,NA
"georgia,berrien,11",-83.4283828735352,31.2663078308105,NA
"georgia,berrien,12",-83.4513092041016,31.3407917022705,NA
"georgia,berrien,13",-83.4398422241211,31.3579788208008,NA
"georgia,berrien,14",-83.4341125488281,31.3637104034424,NA
"georgia,berrien,15",-83.4112014770508,31.3808975219727,NA
"georgia,berrien,16",-83.3997344970703,31.4553852081299,NA
"georgia,berrien,17",-83.37109375,31.4668426513672,NA
"georgia,berrien,18",-83.1648254394531,31.4668426513672,NA
"georgia,berrien,19",-83.1648254394531,31.4439239501953,NA
"georgia,berrien,20",-83.1247100830078,31.3465213775635,NA
"georgia,berrien,21",-83.0846099853516,31.3064136505127,NA
"georgia,berrien,22",-83.0502319335938,31.2491188049316,NA
"georgia,berrien,23",-83.0445022583008,31.1631755828857,NA
"georgia,bibb",NA,NA,0.0404407142950677
"georgia,bibb,1",-83.7205963134766,32.6929702758789,NA
"georgia,bibb,2",-83.8294525146484,32.733081817627,NA
"georgia,bibb,3",-83.8867492675781,32.7903747558594,NA
"georgia,bibb,4",-83.90966796875,32.853401184082,NA
"georgia,bibb,5",-83.7091293334961,32.9622611999512,NA
"georgia,bibb,6",-83.6919479370117,32.9164276123047,NA
"georgia,bibb,7",-83.6632919311523,32.9049644470215,NA
"georgia,bibb,8",-83.6060028076172,32.8992347717285,NA
"georgia,bibb,9",-83.5143280029297,32.8190231323242,NA
"georgia,bibb,10",-83.6231842041016,32.733081817627,NA
"georgia,bibb,11",-83.6289215087891,32.6700553894043,NA
"georgia,bibb,12",-83.7205963134766,32.6929702758789,NA
"georgia,bleckley",NA,NA,0.263259353377421
"georgia,bleckley,1",-83.5200576782227,32.4637908935547,NA
"georgia,bleckley,2",-83.2564926147461,32.5841102600098,NA
"georgia,bleckley,3",-83.1648254394531,32.4179534912109,NA
"georgia,bleckley,4",-83.1992034912109,32.4523277282715,NA
"georgia,bleckley,5",-83.3309783935547,32.3434677124023,NA
"georgia,bleckley,6",-83.3195266723633,32.3262786865234,NA
"georgia,bleckley,7",-83.37109375,32.2804412841797,NA
"georgia,bleckley,8",-83.3825454711914,32.2861709594727,NA
"georgia,bleckley,9",-83.5257873535156,32.400764465332,NA
"georgia,bleckley,10",-83.5200576782227,32.4637908935547,NA
"georgia,brantley",NA,NA,0.781739686437141
"georgia,brantley,1",-81.9157791137695,31.0199356079102,NA
"georgia,brantley,2",-82.104850769043,31.0944194793701,NA
"georgia,brantley,3",-82.1392288208008,31.0142059326172,NA
"georgia,brantley,4",-82.1793365478516,31.0084743499756,NA
"georgia,brantley,5",-82.2423629760742,31.0485820770264,NA
"georgia,brantley,6",-82.2480926513672,31.1631755828857,NA
"georgia,brantley,7",-82.3053817749023,31.1860942840576,NA
"georgia,brantley,8",-82.3111114501953,31.2090129852295,NA
"georgia,brantley,9",-82.1907958984375,31.2090129852295,NA
"georgia,brantley,10",-82.1736068725586,31.2605762481689,NA
"georgia,brantley,11",-82.0246353149414,31.2834949493408,NA
"georgia,brantley,12",-82.0532913208008,31.3236026763916,NA
"georgia,brantley,13",-82.0418243408203,31.3465213775635,NA
"georgia,brantley,14",-81.8183746337891,31.3579788208008,NA
"georgia,brantley,15",-81.7209701538086,31.3236026763916,NA
"georgia,brantley,16",-81.7954559326172,31.1402568817139,NA
"georgia,brantley,17",-81.835563659668,31.1517143249512,NA
"georgia,brantley,18",-81.8584747314453,31.0944194793701,NA
"georgia,brantley,19",-81.9157791137695,31.0944194793701,NA
"georgia,brantley,20",-81.9386901855469,31.0657730102539,NA
"georgia,brantley,21",-81.9157791137695,31.0199356079102,NA
"georgia,brooks",NA,NA,0.707736568732999
"georgia,brooks,1",-83.5888137817383,31.0657730102539,NA
"georgia,brooks,2",-83.4856796264648,31.0256633758545,NA
"georgia,brooks,3",-83.4283828735352,30.8881549835205,NA
"georgia,brooks,4",-83.3882751464844,30.8766975402832,NA
"georgia,brooks,5",-83.3825454711914,30.8423175811768,NA
"georgia,brooks,6",-83.4684906005859,30.8251285552979,NA
"georgia,brooks,7",-83.4513092041016,30.802209854126,NA
"georgia,brooks,8",-83.4684906005859,30.7735633850098,NA
"georgia,brooks,9",-83.4971389770508,30.7334575653076,NA
"georgia,brooks,10",-83.3825454711914,30.6303253173828,NA
"georgia,brooks,11",-83.7606964111328,30.6589698791504,NA
"georgia,brooks,12",-83.7606964111328,31.0256633758545,NA
"georgia,brooks,13",-83.5830841064453,31.0256633758545,NA
"georgia,brooks,14",-83.5888137817383,31.0657730102539,NA
"georgia,bryan",NA,NA,0.785733219975628
"georgia,bryan,1",-81.1766586303711,31.7533206939697,NA
"georgia,bryan,2",-81.199577331543,31.7304019927979,NA
"georgia,bryan,3",-81.2683334350586,31.7705097198486,NA
"georgia,bryan,4",-81.2912521362305,31.8163471221924,NA
"georgia,bryan,5",-81.4001083374023,31.8621845245361,NA
"georgia,bryan,6",-81.4803237915039,31.9595851898193,NA
"georgia,bryan,7",-81.5777282714844,31.9710464477539,NA
"georgia,bryan,8",-81.6808700561523,32.085636138916,NA
"georgia,bryan,9",-81.7152404785156,32.097095489502,NA
"georgia,bryan,10",-81.7438888549805,32.1085548400879,NA
"georgia,bryan,11",-81.7839965820312,32.1601181030273,NA
"georgia,bryan,12",-81.4402160644531,32.2460632324219,NA
"georgia,bryan,13",-81.3256301879883,31.9825038909912,NA
"georgia,bryan,14",-81.2912521362305,31.9767742156982,NA
"georgia,bryan,15",-81.2568740844727,31.9022903442383,NA
"georgia,bryan,16",-81.2339553833008,31.9022903442383,NA
"georgia,bryan,17",-81.2110366821289,31.9194793701172,NA
"georgia,bryan,18",-81.1766586303711,31.8965606689453,NA
"georgia,bryan,19",-81.1537399291992,31.8564529418945,NA
"georgia,bryan,20",-81.1766586303711,31.8163471221924,NA
"georgia,bryan,21",-81.1766586303711,31.7533206939697,NA
"georgia,bulloch",NA,NA,0.83867934288108
"georgia,bulloch,1",-82.0246353149414,32.6070289611816,NA
"georgia,bulloch,2",-81.8126373291016,32.6414070129395,NA
"georgia,bulloch,3",-81.6751327514648,32.549732208252,NA
"georgia,bulloch,4",-81.5605392456055,32.5038986206055,NA
"georgia,bulloch,5",-81.5318908691406,32.4580612182617,NA
"georgia,bulloch,6",-81.5376205444336,32.3950347900391,NA
"georgia,bulloch,7",-81.4688720703125,32.3262786865234,NA
"georgia,bulloch,8",-81.4402160644531,32.2460632324219,NA
"georgia,bulloch,9",-81.7839965820312,32.1601181030273,NA
"georgia,bulloch,10",-81.7954559326172,32.1887702941895,NA
"georgia,bulloch,11",-81.8699417114258,32.2689819335938,NA
"georgia,bulloch,12",-81.9787979125977,32.2804412841797,NA
"georgia,bulloch,13",-81.9501495361328,32.2976303100586,NA
"georgia,bulloch,14",-81.9215087890625,32.3893051147461,NA
"georgia,bulloch,15",-81.9845275878906,32.4637908935547,NA
"georgia,bulloch,16",-81.9845275878906,32.5210838317871,NA
"georgia,bulloch,17",-82.0532913208008,32.5554618835449,NA
"georgia,bulloch,18",-82.0246353149414,32.6070289611816,NA
"georgia,burke",NA,NA,0.728605129401475
"georgia,burke,1",-82.3283081054688,32.8419418334961,NA
"georgia,burke,2",-82.282470703125,32.9622611999512,NA
"georgia,burke,3",-82.2939300537109,33.0825843811035,NA
"georgia,burke,4",-82.2423629760742,33.2315521240234,NA
"georgia,burke,5",-82.2595520019531,33.2659301757812,NA
"georgia,burke,6",-82.1678771972656,33.2773895263672,NA
"georgia,burke,7",-82.0933990478516,33.2315521240234,NA
"georgia,burke,8",-81.9386901855469,33.2544708251953,NA
"georgia,burke,9",-81.8527450561523,33.2487411499023,NA
"georgia,burke,10",-81.8126373291016,33.2143630981445,NA
"georgia,burke,11",-81.7610778808594,33.2029037475586,NA
"georgia,burke,12",-81.7725372314453,33.1742553710938,NA
"georgia,burke,13",-81.7381591796875,33.12841796875,NA
"georgia,burke,14",-81.554817199707,33.0424728393555,NA
"georgia,burke,15",-81.7725372314453,32.9164276123047,NA
"georgia,burke,16",-81.8642120361328,32.9565353393555,NA
"georgia,burke,17",-81.9616165161133,32.9221534729004,NA
"georgia,burke,18",-82.09912109375,32.9221534729004,NA
"georgia,burke,19",-82.1506881713867,32.8935089111328,NA
"georgia,burke,20",-82.1564178466797,32.8190231323242,NA
"georgia,burke,21",-82.3283081054688,32.8419418334961,NA
"georgia,butts",NA,NA,0.303459392735152
"georgia,butts,1",-83.9325866699219,33.449275970459,NA
"georgia,butts,2",-83.8466415405273,33.3346824645996,NA
"georgia,butts,3",-83.82373046875,33.2315521240234,NA
"georgia,butts,4",-83.82373046875,33.185718536377,NA
"georgia,butts,5",-84.1445846557617,33.1971740722656,NA
"georgia,butts,6",-84.1388549804688,33.2143630981445,NA
"georgia,butts,7",-84.1331253051758,33.2430114746094,NA
"georgia,butts,8",-84.093017578125,33.2888450622559,NA
