"","x","y"
"9585",-964954.633877093,7236616.45142437
"9586",-911521.116929262,7291079.13559984
"9587",-979704.43243519,7302253.56827133
"9588",-925899.983575097,7383027.91894935
"9589",-852428.924312464,7415312.31619099
"9590",-855088.295921553,7351844.08629004
"9591",-823083.899853471,7435859.11674856
"9592",-771629.677288069,7407771.89538022
"9593",-807345.303404474,7375579.56473077
"9594",-824475.478418418,7352814.24333195
"9595",NA,NA
"9596",-939196.416970382,7351091.41046659
"9597",-939381.989089052,7353191.3949143
"9598",-941082.712968397,7353136.66982678
"9599",-939196.416970382,7351091.41046659
"9600",NA,NA
"9601",627996.439527285,-164183.43123773
"9602",625089.776303186,-163564.847347661
"9603",627161.543346355,-158151.77435013
"9604",627996.439527285,-164183.43123773
"9605",NA,NA
"9606",1116101.45983736,241404.505742403
"9607",1262336.7541959,241466.332328868
"9608",1263909.03068385,111541.580985185
"9609",1091373.61606947,111615.508437897
"9610",1041610.13014169,129943.547036379
"9611",1092240.57226379,260972.056197644
"9612",1116101.45983736,241404.505742403
"9613",NA,NA
"9614",985919.660565585,389798.748975872
"9615",940216.66438398,364708.021773011
"9616",966933.342174354,416816.723064322
"9617",997298.738914498,412602.402566173
"9618",985919.660565585,389798.748975872
"9619",NA,NA
"9620",2670646.86798851,7988353.39393328
"9621",2665853.8959929,7998307.02113921
"9622",2674137.5132613,7997363.98179683
"9623",2670646.86798851,7988353.39393328
"9624",NA,NA
"9625",2559327.37719524,8093953.00924391
"9626",2597392.63179403,8060674.03151911
"9627",2448378.69162581,7951110.97238421
"9628",2471446.87310543,7997779.06481741
"9629",2430320.4438293,8074158.30976638
"9630",2559327.37719524,8093953.00924391
"9631",NA,NA
"9632",2600979.67974585,8079485.99254239
"9633",2566779.6605064,8096209.25361401
"9634",2587895.2981175,8109625.52470029
"9635",2600979.67974585,8079485.99254239
"9636",NA,NA
"9637",2591208.500122,8172405.07122104
"9638",2572685.60477094,8185730.0154528
"9639",2603948.01396786,8179964.77966828
"9640",2591208.500122,8172405.07122104
"9641",NA,NA
"9642",2532487.02345059,8180386.88593527
"9643",2565388.50082995,8145106.05097155
"9644",2453728.8176728,8167427.06402247
"9645",2532487.02345059,8180386.88593527
"9646",NA,NA
"9647",2869847.30814956,8317570.71025241
"9648",3118708.04107041,8284557.7054872
"9649",3135910.01934371,8247645.61969062
"9650",3053060.04304286,8140208.58863712
"9651",3097247.8696353,7940869.77642466
"9652",3047043.66984345,7870395.50839995
"9653",2951234.10106342,7868417.92883877
"9654",2815826.29697689,7985075.64675861
"9655",2706731.19224864,7940440.23968891
"9656",2733511.65610724,8036372.03148835
"9657",2641456.44847371,8045623.49176508
"9658",2615512.43926893,8114573.21445341
"9659",2657752.39741145,8130539.66877049
"9660",2614121.27959249,8139431.27743649
"9661",2612018.45441139,8225128.51219548
"9662",2869847.30814956,8317570.71025241
"9663",NA,NA
"9664",4462488.80639845,1787551.09592183
"9665",4499471.59026876,1755428.81251706
"9666",4450305.66736756,1759024.3453723
"9667",4462488.80639845,1787551.09592183
"9668",NA,NA
"9669",4465395.13566407,1811189.32921841
"9670",4450522.18377715,1806137.72239174
"9671",4456149.60667573,1815758.89737097
"9672",4465395.13566407,1811189.32921841
"9673",NA,NA
"9674",4318948.556912,1997011.25209825
"9675",4421733.40498515,1698901.88252882
"9676",4439575.58164999,1745672.03371687
"9677",4471796.34034316,1686158.97420899
"9678",4583085.21827647,1646883.14486198
"9679",4800250.50918123,1426429.31013106
"9680",4719915.12885789,1399212.91160199
"9681",4478166.93216228,1625148.50448566
"9682",4344134.14642602,1649490.56652158
"9683",4280172.08208654,1622159.21971957
"9684",4220276.07346777,1675790.2491154
"9685",4182519.50781693,1585950.38438897
"9686",4151289.04731386,1626118.49359916
"9687",4067927.6692723,1604298.46353461
"9688",4056847.70639519,1706487.65237495
"9689",4115821.43303274,1835947.06370624
"9690",4118356.62311605,1929427.6195084
"9691",4165941.14133106,1924808.11478073
"9692",4297009.48902747,2036949.38350898
"9693",4318948.556912,1997011.25209825
"9694",NA,NA
"9695",-9761205.50881479,1478970.47455082
"9696",-9765132.74913048,1478938.69202728
"9697",-9765287.26058372,1484274.43189602
"9698",-9761205.50881479,1478970.47455082
"9699",NA,NA
"9700",-9945254.03044498,1621999.56959244
"9701",-9848528.85885318,1557617.95071576
"9702",-9768317.59976208,1558637.25799686
"9703",-9775585.87195495,1506084.92496157
"9704",-9789190.00428582,1477604.77316865
"9705",-9856074.09393914,1481924.00596141
"9706",-10029484.2571122,1545072.5369521
"9707",-9946208.59507852,1623823.82410549
"9708",-9945254.03044498,1621999.56959244
"9709",NA,NA
"9710",4067927.6692723,1604298.46353461
"9711",4151289.04731386,1626118.49359916
"9712",4182519.50781693,1585950.38438897
"9713",4220276.07346777,1675790.2491154
"9714",4280172.08208654,1622159.21971957
"9715",4344134.14642602,1649490.56652158
"9716",4478166.93216228,1625148.50448566
"9717",4719915.12885789,1399212.91160199
"9718",4656339.12051248,1316132.89523047
"9719",4652010.239474,1233020.27573744
"9720",4780514.4540195,1232383.27961212
"9721",4749229.55828543,1190456.86376814
"9722",4769823.44144321,1144174.89294152
"9723",4899232.1268514,1006834.92886554
"9724",5233345.22200394,893588.530157717
"9725",5342026.77482387,893925.43554677
"9726",5003903.39501551,546410.841702199
"9727",4863146.2441184,545231.559431232
"9728",4664861.85204709,443444.241953498
"9729",4583177.83609281,439223.832716356
"9730",4540028.28639102,477781.404363556
"9731",4399840.20073082,379421.073279481
"9732",4243622.44235489,402315.339625144
"9733",4123242.65820594,487558.69602341
"9734",4000883.94746917,515133.364662731
"9735",3987649.28452825,594035.104707809
"9736",3929794.0961342,599563.409991948
"9737",3863311.75852314,745055.420057958
"9738",3752734.54609448,855289.981944807
"9739",3672552.89798793,885033.399796521
"9740",3701682.20310228,945047.384934704
"9741",3798282.47422542,958398.257721502
"9742",3816712.30648218,1181585.45304951
"9743",3851035.89035643,1219382.78825019
"9744",3881091.81891213,1202068.2809638
"9745",3906973.3778826,1326019.81157472
"9746",3974226.04636993,1421612.11626738
"9747",4023386.18065762,1426268.52251912
"9748",4067927.6692723,1604298.46353461
"9749",NA,NA
"9750",1539950.53235223,6236533.84264041
"9751",1636427.68411854,6204126.38845253
"9752",1672668.07830477,6278066.05160946
"9753",1886440.35113014,6210469.98199177
"9754",1910953.34828078,6108934.14227092
"9755",1898429.90556654,6058651.74637318
"9756",1831267.29454725,6056767.48503538
"9757",1860581.27869683,6031306.07234177
"9758",1837946.57531434,5943161.22170444
"9759",1793557.92836053,5920834.92613074
"9760",1619141.77094918,5845892.62761924
"9761",1527153.68896859,5865144.36766544
"9762",1384876.13646624,5891754.2133652
"9763",1350057.96009438,5942345.52058282
"9764",1165652.54817671,5921100.82966656
"9765",1068515.1605105,5952499.80069463
"9766",1061272.04652254,5987002.34345964
"9767",1064962.84423979,6030739.9494257
"9768",1132490.13791092,5987031.05582761
"9769",1166411.63578443,6039235.02901961
"9770",1235151.42134927,6006970.85035786
"9771",1417715.38625025,6054471.23115403
"9772",1449008.63094612,6019175.77192582
"9773",1420251.13293102,6127489.8533948
"9774",1539950.53235223,6236533.84264041
"9775",NA,NA
"9776",1636427.68411854,6204126.38845253
"9777",1539950.53235223,6236533.84264041
"9778",1410912.65216786,6347284.24994137
"9779",1346264.97108459,6502321.37854303
"9780",1592950.85511382,6630781.13267979
"9781",1650682.4788731,6597594.65452966
"9782",1819176.66201321,6561565.52373651
"9783",1804024.74348236,6520010.94248055
"9784",1852572.39793171,6465057.86830961
"9785",1892678.47275521,6483931.48657609
"9786",1880216.70103887,6522729.45285105
"9787",1972890.28844376,6501830.40987485
"9788",1965654.63286169,6465010.13565102
"9789",2068006.78207411,6431472.21157468
"9790",2098511.10553874,6363106.36796611
"9791",1886440.35113014,6210469.98199177
"9792",1672668.07830477,6278066.05160946
"9793",1636427.68411854,6204126.38845253
"9794",NA,NA
"9795",-5954962.57780275,621290.4781659
"9796",-5820370.52294475,550321.432823926
"9797",-5793066.41220144,482627.821020517
"9798",-5771978.27050455,518577.065981291
"9799",-5753444.02056543,449452.483681026
"9800",-5889884.09029009,244498.870795019
"9801",-6078465.3189464,259356.246338513
"9802",-6011376.51274952,384098.624407176
"9803",-6064407.67101005,529126.005552594
"9804",-6029836.84654674,596084.925145714
"9805",-6004543.05448768,640573.590931982
"9806",-5954962.57780275,621290.4781659
"9807",NA,NA
"9808",2541826.11001624,8390033.80970587
"9809",2568418.97680681,8388861.7150814
"9810",2551164.59162191,8377137.46300609
"9811",2541826.11001624,8390033.80970587
"9812",NA,NA
"9813",2497885.4350062,8398809.23847435
"9814",2488207.23327482,8414656.94043728
"9815",2498071.00712487,8415896.13435768
"9816",2497885.4350062,8398809.23847435
"9817",NA,NA
"9818",2404284.47201958,8421601.15999178
"9819",2391730.1147739,8425137.0897091
"9820",2410685.22383815,8434451.10643436
"9821",2404284.47201958,8421601.15999178
"9822",NA,NA
"9823",2421075.13923289,8424578.04410434
"9824",2417364.54615981,8440606.09013109
"9825",2436258.08095127,8439299.5393771
"9826",2421075.13923289,8424578.04410434
"9827",NA,NA
"9828",2381865.9162737,8439610.35785317
"9829",2380598.33555464,8434700.27892228
"9830",2367579.8356872,8441724.95540001
"9831",2381865.9162737,8439610.35785317
"9832",NA,NA
"9833",2449121.58351135,8428613.3295659
"9834",2442071.11695236,8437684.17804675
"9835",2455800.90583301,8445272.2861445
"9836",2449121.58351135,8428613.3295659
"9837",NA,NA
"9838",2877454.30681394,8443404.42703734
"9839",2873217.99684631,8445333.81565441
"9840",2880391.61195088,8446889.31603798
"9841",2877454.30681394,8443404.42703734
"9842",NA,NA
"9843",2540805.67568864,8450500.71368451
"9844",2501289.43066583,8399738.31446853
"9845",2499091.44145247,8448508.41169747
"9846",2514459.95528952,8444961.22817325
"9847",2540805.67568864,8450500.71368451
"9848",NA,NA
"9849",2475993.02080501,8440170.54741175
"9850",2473271.86259806,8448569.96830703
"9851",2481806.05680609,8455296.42397092
"9852",2475993.02080501,8440170.54741175
"9853",NA,NA
"9854",2487124.80002427,8463027.8191946
"9855",2456697.34231473,8459785.29327701
"9856",2459727.64583608,8468582.66485089
"9857",2487124.80002427,8463027.8191946
"9858",NA,NA
"9859",2491701.25476777,8464213.50567873
"9860",2485238.50402626,8474639.33745093
"9861",2502122.16962398,8472141.27651671
"9862",2491701.25476777,8464213.50567873
"9863",NA,NA
"9864",2447111.71431761,8472266.50246346
"9865",2425651.59397639,8483141.85874861
"9866",2427599.88889735,8504126.07694866
"9867",2447111.71431761,8472266.50246346
"9868",NA,NA
"9869",2421384.28454729,8511531.41606192
"9870",2413901.52412833,8501240.77904991
"9871",2418972.69630489,8516493.17898983
"9872",2422683.28937798,8516997.13423367
"9873",2421384.28454729,8511531.41606192
"9874",NA,NA
"9875",2391513.54319376,8516493.17898983
"9876",2385855.07984987,8505066.84340615
"9877",2373547.86899564,8521648.27516423
"9878",2391513.54319376,8516493.17898983
"9879",NA,NA
"9880",2374321.15693179,8507639.92216868
"9881",2368415.12254629,8506948.73861148
"9882",2362972.80613239,8523786.64993245
"9883",2374321.15693179,8507639.92216868
"9884",NA,NA
"9885",2370022.84804122,8537322.28693546
"9886",2369899.2748455,8525799.50346348
"9887",2361550.22810597,8539023.79254799
"9888",2370022.84804122,8537322.28693546
"9889",NA,NA
"9890",2374166.5842746,8597685.89245384
"9891",2366003.10965374,8616389.17173969
"9892",2377475.03364887,8607922.72615586
"9893",2374166.5842746,8597685.89245384
"9894",NA,NA
"9895",2346645.85689068,9169583.13563602
"9896",2385267.36403239,9148704.62082958
"9897",2365199.24690627,9135825.82066614
"9898",2346645.85689068,9169583.13563602
"9899",NA,NA
"9900",2469159.12582616,9165594.73515122
"9901",2453574.46505912,9175912.11601673
"9902",2470457.70600669,9179630.10172152
"9903",2469159.12582616,9165594.73515122
"9904",NA,NA
"9905",2373702.44165284,9171508.26032132
"9906",2363529.09783824,9180526.79296285
"9907",2380134.19293288,9184385.36379581
"9908",2373702.44165284,9171508.26032132
"9909",NA,NA
"9910",2546278.56691386,9299156.4961226
"9911",2523767.43743371,9297756.22096937
"9912",2538764.80703342,9318582.97588835
"9913",2546278.56691386,9299156.4961226
"9914",NA,NA
"9915",2753487.46039057,9593753.18132584
"9916",2733079.19848858,9614958.59552734
"9917",2786883.64734868,9617887.94607725
"9918",2753487.46039057,9593753.18132584
"9919",NA,NA
"9920",2723122.00160397,9812521.43932226
"9921",2720308.26966276,9814102.29723449
"9922",2727667.45688599,9817041.49056367
"9923",2723122.00160397,9812521.43932226
"9924",NA,NA
"9925",3135406.34616792,11040204.6725072
"9926",3247869.84448453,10951030.368183
"9927",3204238.73943904,10800842.5374658
"9928",3223516.58262272,10766840.798401
"9929",3165029.51647984,10718849.1117781
"9930",3208289.477288,10702634.6615223
"9931",3167874.24788252,10606916.9756324
"9932",3194127.39454738,10505937.9880657
"9933",3342769.81230183,10356871.5197199
"9934",3236614.06741938,10126444.0434418
"9935",3354519.88214989,9800403.74442906
"9936",3319423.3959626,9782602.24954406
"9937",3299138.70725634,9589446.79914363
"9938",3403933.44838516,9406204.25264003
"9939",3338842.64764861,9284953.03796599
"9940",3516463.61677644,9079296.05390828
"9941",3095553.77822066,8522406.48040556
"9942",2949657.14838227,8499923.39376563
"9943",2967684.82150333,8545329.56216948
"9944",2885401.20985465,8453739.14308648
"9945",2550298.7299515,8356449.46683898
"9946",2598011.57230742,8404191.69322882
"9947",2546371.56529827,8432215.75835159
"9948",2570026.70230175,8477388.8734215
"9949",2566563.68027027,8478827.55548188
"9950",2522809.00202905,8449380.51176013
"9951",2513037.3772631,8446764.52199268
"9952",2498813.29559955,8454362.01582957
"9953",2519407.55427036,8487520.58427699
"9954",2377629.60630607,8546717.52630342
"9955",2412076.8024031,8752505.94898803
"9956",2344914.13354986,9005792.27990734
"9957",2414086.67159684,9106382.55988294
"9958",2393121.69333885,9151929.83476513
"9959",2486568.08366826,9167656.64136648
"9960",2469962.98857362,9214703.84443319
"9961",2595846.70580632,9323570.95994258
"9962",2709887.35480655,9483991.78536838
"9963",2732027.76469951,9556538.32965014
"9964",2832771.76797937,9596453.03009471
"9965",2817589.25091115,9744306.41879173
"9966",2746159.27262881,9782977.20230364
"9967",2748385.28875253,9848468.62098855
"9968",2690259.17524323,9826131.82635753
"9969",2634035.49443791,9962822.63376204
"9970",2672533.4283839,10099468.1483122
"9971",2623985.72381904,10200836.7757851
"9972",2645816.9883976,10275635.3405934
"9973",2608339.48877922,10289980.8366712
"9974",2634499.63705966,10429684.8291016
"9975",2427785.46101602,10618669.3004996
"9976",2291058.72667091,10769544.6389425
"9977",2373424.29579992,10852845.7007059
"9978",2493370.97918564,10661631.9408635
"9979",2669039.40689095,10698950.424578
"9980",2775742.52582595,10621798.908816
"9981",2867713.68150946,10747422.6810423
"9982",2888276.94071881,10963214.7528997
"9983",2944400.40408704,11045067.9029619
"9984",3135406.34616792,11040204.6725072
"9985",NA,NA
"9986",2858375.1999038,8452243.77960845
"9987",2845449.69842078,8459161.96054153
"9988",2849562.43519268,8446142.29289783
"9989",2858375.1999038,8452243.77960845
"9990",NA,NA
"9991",2638920.66984565,8383551.4604086
"9992",2620274.70609579,8390899.00638642
"9993",2601536.59326184,8380035.43787334
"9994",2638920.66984565,8383551.4604086
"9995",NA,NA
"9996",-19893657.2892845,-2353101.34031136
"9997",-19896935.5369689,-2352110.60667761
"9998",-19896194.9283966,-2349731.1403428
"9999",-19893657.2892845,-2353101.34031136
"10000",NA,NA
"10001",-19838405.1958632,-2255566.28072967
"10002",-19838218.2904381,-2252475.62203608
"10003",-19836920.6391339,-2253593.79103519
"10004",-19838405.1958632,-2255566.28072967
"10005",NA,NA
"10006",-19859029.5805614,-2176728.93979356
"10007",-19862185.5994449,-2175845.08689407
"10008",-19859243.6479422,-2170149.39020431
"10009",-19859029.5805614,-2176728.93979356
"10010",NA,NA
"10011",20012983.9910505,-2177940.28084685
"10012",20008591.3239438,-2177088.66848582
"10013",20012243.3824783,-2169461.77239103
"10014",20012983.9910505,-2177940.28084685
"10015",NA,NA
"10016",-19874826.5955414,-2176368.86417868
"10017",-19881321.9765097,-2173291.4624377
"10018",-19880085.439606,-2168316.58209359
"10019",-19874826.5955414,-2176368.86417868
"10020",NA,NA
"10021",19870338.8615896,-2153758.37704518
"10022",19809423.6117131,-2170411.08252875
"10023",19849034.9827195,-2147350.02790544
"10024",19870338.8615896,-2153758.37704518
"10025",NA,NA
"10026",-19919143.1074652,-2153693.27427653
"10027",-19922540.2443657,-2152385.4960953
"10028",-19920559.6479855,-2146206.13100448
"10029",-19919143.1074652,-2153693.27427653
"10030",NA,NA
"10031",-20013422.1445663,-2148624.98651345
"10032",-20022913.9122683,-2155557.9126033
"10033",-20020253.9330358,-2145814.13802464
"10034",-20013422.1445663,-2148624.98651345
"10035",NA,NA
"10036",19873651.1730381,-2144440.51787949
"10037",19867926.9021826,-2141172.59803401
"10038",19872937.7264216,-2138427.39474965
"10039",19873651.1730381,-2144440.51787949
"10040",NA,NA
"10041",-19870376.2649385,-2116677.23094231
"10042",-19871273.0547563,-2112042.86340923
"10043",-19867529.3802809,-2113837.66597399
"10044",-19870376.2649385,-2116677.23094231
"10045",NA,NA
"10046",20027795.7172175,-2112825.75671324
"10047",20019414.8067142,-2105125.50631469
"10048",20033486.0356284,-2100918.02577224
"10049",20027795.7172175,-2112825.75671324
"10050",NA,NA
"10051",19777388.0886526,-2106756.78715737
"10052",19772468.8803544,-2100656.90010235
"10053",19773769.9825629,-2095210.78536197
"10054",19777388.0886526,-2106756.78715737
"10055",NA,NA
"10056",19829643.7953403,-2086474.5596291
"10057",19827048.3814124,-2085301.41962633
"10058",19830421.6959419,-2078784.39365753
"10059",19829643.7953403,-2086474.5596291
"10060",NA,NA
"10061",-19901514.9981811,-2066799.22583899
"10062",-19907110.1384274,-2059799.97507987
"10063",-19898083.7975164,-2061134.29195372
"10064",-19901514.9981811,-2066799.22583899
"10065",NA,NA
"10066",19965361.9581672,-2051729.48917998
"10067",19953549.9583186,-2041808.13587753
"10068",19955873.6413694,-2030071.80259977
"10069",19965361.9581672,-2051729.48917998
"10070",NA,NA
"10071",-19927493.4051086,-2036995.73331848
"10072",-19933798.5410671,-2029649.64954321
"10073",-19925200.2235982,-2031794.31839168
"10074",-19927493.4051086,-2036995.73331848
"10075",NA,NA
"10076",-19846816.607907,-2033582.16081874
"10077",-19853587.281976,-2025164.45327391
"10078",-19842084.3050339,-2027926.8441108
"10079",-19846816.607907,-2033582.16081874
"10080",NA,NA
"10081",19973155.2130786,-2019804.03256091
"10082",19969910.8065194,-2012560.71014882
"10083",19973063.4858182,-2013827.32370592
"10084",19973155.2130786,-2019804.03256091
"10085",NA,NA
"10086",-19958751.0275674,-2012269.49576315
"10087",-19963051.8560942,-2010873.33642168
"10088",-19961716.8014411,-2005678.45053708
"10089",-19958751.0275674,-2012269.49576315
"10090",NA,NA
"10091",19906179.2848454,-2007462.6481949
"10092",19898107.6198875,-2004768.06106403
"10093",19903026.7168661,-1993247.74192302
"10094",19906179.2848454,-2007462.6481949
"10095",NA,NA
"10096",-19941995.9970496,-1976416.46784721
"10097",-19946103.2409819,-1971295.05092383
"10098",-19942145.4991258,-1971067.52842223
"10099",-19941995.9970496,-1976416.46784721
"10100",NA,NA
"10101",19846130.4345657,-1967793.69035521
"10102",19890348.4287402,-2046719.55861774
"10103",19736849.2036489,-2046752.11254597
"10104",19760351.0858646,-1980208.96510414
"10105",19846130.4345657,-1967793.69035521
"10106",NA,NA
"10107",19716068.5263856,-1957459.21184665
"10108",19714709.6493615,-1952407.27034577
"10109",19719350.2249741,-1949686.79593572
"10110",19716068.5263856,-1957459.21184665
"10111",NA,NA
"10112",-19940508.1007357,-1953864.1678373
"10113",-19944312.8896115,-1950043.35921248
"10114",-19939706.2664435,-1950950.47164934
"10115",-19940508.1007357,-1953864.1678373
"10116",NA,NA
"10117",19970651.4150917,-1966789.39100951
"10118",19965949.7250785,-1951046.99010578
"10119",19974395.0895671,-1949039.42547818
"10120",19970651.4150917,-1966789.39100951
"10121",NA,NA
"10122",-19917872.5067973,-1950788.20971368
"10123",-19924612.5680063,-1957880.50362136
"10124",-19928420.8077864,-1938648.60896386
"10125",-19917872.5067973,-1950788.20971368
"10126",NA,NA
"10127",19732894.9126969,-1935218.84553973
"10128",19723274.0143856,-1939878.78261239
"10129",19734841.4453129,-1926872.58248778
"10130",19732894.9126969,-1935218.84553973
"10131",NA,NA
"10132",19851942.9817775,-1901723.60903404
"10133",19846283.2762266,-1901497.28169772
"10134",19845726.1221752,-1896328.78862083
"10135",19851942.9817775,-1901723.60903404
"10136",NA,NA
"10137",20031661.7318133,-1921148.76751477
"10138",20024422.2913685,-1916654.03438425
"10139",20037508.3427892,-1896090.54034134
"10140",20031661.7318133,-1921148.76751477
"10141",NA,NA
"10142",-20036764.3946323,-1915619.52466356
"10143",-20022105.3988066,-1883644.03704483
"10144",-20017593.9538033,-1895357.90519628
"10145",-20036764.3946323,-1915619.52466356
"10146",NA,NA
"10147",19752867.0764986,-1901949.82239079
"10148",19765885.1117105,-1883315.98018185
"10149",19769564.3322007,-1884510.62783247
"10150",19752867.0764986,-1901949.82239079
"10151",NA,NA
"10152",20029650.6338926,-1881185.52961003
"10153",20027952.0097826,-1881508.67471229
"10154",20024643.1492383,-1880992.29549688
"10155",20028230.5311486,-1877312.80126807
"10156",20031692.3446733,-1875828.58099051
"10157",20029650.6338926,-1881185.52961003
"10158",NA,NA
"10159",20037508.3427892,-1867101.60437242
"10160",20035402.066704,-1865537.12933403
"10161",20037508.3427892,-1862034.09028638
"10162",20037508.3427892,-1867101.60437242
"10163",NA,NA
"10164",-20034855.1540457,-1866795.040875
"10165",-20036241.1930255,-1860023.1462001
"10166",-20025978.2038914,-1854702.12784684
"10167",-20034855.1540457,-1866795.040875
"10168",NA,NA
"10169",20032833.8147318,-1827605.49726536
"10170",19979463.7999413,-1886060.16296553
"10171",20029990.3809785,-1858151.7900474
"10172",20031970.8660392,-1864214.96421498
"10173",20023185.7544648,-1881863.77952631
"10174",20032154.3205601,-1890806.25143627
"10175",20026620.2947143,-1894003.73941914
"10176",19955778.4632047,-1884833.4726309
"10177",19898046.3941675,-1922215.90210581
"10178",19868174.8106885,-1895424.87734117
"10179",20032833.8147318,-1827605.49726536
"10180",NA,NA
"10181",-20034043.1896798,-1824141.11663944
"10182",-20037508.3427892,-1822648.56226947
"10183",-20030955.1870052,-1819590.62435807
"10184",-20034043.1896798,-1824141.11663944
"10185",NA,NA
"10186",19716843.0874025,-1404312.40179171
"10187",19706546.2571431,-1403488.78436389
"10188",19716809.1349578,-1400923.20913392
"10189",19716843.0874025,-1404312.40179171
"10190",NA,NA
"10191",-6644846.64295859,-6844143.34186473
"10192",-6652577.00235775,-6849750.19837016
"10193",-6651710.7140804,-6830923.28385692
"10194",-6643980.35468124,-6831427.33323737
"10195",-6644846.64295859,-6844143.34186473
"10196",NA,NA
"10197",-6504955.00110239,-6817120.71258585
"10198",-6515962.82894949,-6804546.63131802
"10199",-6504676.47973643,-6798368.14450836
"10200",-6504955.00110239,-6817120.71258585
"10201",NA,NA
"10202",-6815474.48677875,-6775702.49942759
"10203",-6825431.68127173,-6768494.78043108
"10204",-6814423.07418821,-6763544.02928523
"10205",-6815474.48677875,-6775702.49942759
"10206",NA,NA
"10207",-6794323.56088905,-6776553.95253974
"10208",-6775770.60927548,-6782666.19911883
"10209",-6807125.07969129,-6772849.16987666
"10210",-6783871.99653744,-6764094.66366567
"10211",-6794323.56088905,-6776553.95253974
"10212",NA,NA
"10213",-6812289.63614715,-6745963.17257387
"10214",-6825647.41844489,-6752101.66565243
"10215",-6824441.38308164,-6744816.26794444
"10216",-6812289.63614715,-6745963.17257387
"10217",NA,NA
"10218",-6591288.9435066,-6694241.06316775
"10219",-6720141.36541931,-6828957.12043052
"10220",-6788355.50034863,-6811334.75018507
"10221",-6699268.96089557,-6756647.61332861
"10222",-6750228.68607142,-6750055.88446885
"10223",-6697382.65212409,-6739130.82981816
"10224",-6750661.8302101,-6684430.80833471
"10225",-6693888.66726655,-6709276.3866474
"10226",-6681334.27773386,-6688789.48597177
"10227",-6591288.9435066,-6694241.06316775
"10228",NA,NA
"10229",-6534083.52698029,-6681064.210483
"10230",-6481794.64708437,-6737884.94488662
"10231",-6487638.58639255,-6695480.1116727
"10232",-6446728.67352603,-6688145.83504018
"10233",-6430000.02572758,-6717077.65769474
"10234",-6472425.10818329,-6719862.2357481
"10235",-6426629.16022687,-6744665.59832673
"10236",-6561233.0149509,-6764394.20717655
"10237",-6528548.61057856,-6812289.37335877
"10238",-6600102.10759271,-6800880.02148949
"10239",-6571777.08579934,-6826184.54371738
"10240",-6617851.66644123,-6825631.12202883
"10241",-6606595.93008814,-6862393.65684186
"10242",-6647783.58508419,-6822054.65754441
"10243",-6534083.52698029,-6681064.210483
"10244",NA,NA
"10245",-6671996.24224867,-6683589.11788078
"10246",-6681984.04960163,-6674138.08875679
"10247",-6668717.9945643,-6675077.98144616
"10248",-6671996.24224867,-6683589.11788078
"10249",NA,NA
"10250",-6691476.70785952,-6693298.78403585
"10251",-6712597.02088927,-6669441.13546528
"10252",-6686746.07477878,-6675868.75724365
"10253",-6691476.70785952,-6693298.78403585
"10254",NA,NA
"10255",-6624437.99543349,-6681212.46128436
"10256",-6658142.42029995,-6669145.24124428
"10257",-6621191.13984553,-6668254.77633937
"10258",-6624437.99543349,-6681212.46128436
"10259",NA,NA
"10260",17106956.8465178,589376.78119765
"10261",17105349.9496682,589904.791460746
"10262",17111070.880939,593041.298124399
"10263",17106956.8465178,589376.78119765
"10264",NA,NA
"10265",18145909.3351363,586706.271330425
"10266",18134406.3581941,591643.799369008
"10267",18146901.3031187,599594.381837956
"10268",18145909.3351363,586706.271330425
"10269",NA,NA
"10270",15925766.9917331,748355.710966813
"10271",15924775.0237506,749196.367080965
"10272",15925766.9917331,749725.538726314
"10273",15925766.9917331,748355.710966813
"10274",NA,NA
"10275",16622254.3064438,747359.270012322
"10276",16621479.7454269,747826.328431373
"10277",16622780.9589547,750005.875119238
"10278",16622254.3064438,747359.270012322
"10279",NA,NA
"10280",17582045.2787694,749632.168308572
"10281",17580900.3578066,750005.875119238
"10282",17583186.748828,751407.018264252
"10283",17582045.2787694,749632.168308572
"10284",NA,NA
"10285",17585537.5938345,751842.837184618
"10286",17584487.8510364,752154.234633591
"10287",17587671.0318756,753368.679324175
"10288",17585537.5938345,751842.837184618
"10289",NA,NA
"10290",17621626.0369158,757198.718893539
"10291",17601925.7153106,773300.630679109
"10292",17623973.5423377,773362.979819832
"10293",17621626.0369158,757198.718893539
"10294",NA,NA
"10295",17616740.8923819,779312.95214671
"10296",17615378.5644535,780372.121418369
"10297",17617420.2752342,781213.393421188
"10298",17616740.8923819,779312.95214671
"10299",NA,NA
"10300",16905033.9768899,816928.460958382
"10301",16902747.697188,822727.471470627
"10302",16905716.8106464,821418.016463753
"10303",16905033.9768899,816928.460958382
"10304",NA,NA
"10305",16609049.4771264,821948.147405739
"10306",16608278.2556942,821729.831100125
"10307",16609205.658372,823413.529208646
"10308",16609049.4771264,821948.147405739
"10309",NA,NA
"10310",16607904.5561636,823319.9140967
"10311",16606392.8374786,824099.484171114
"10312",16607534.3075372,824317.810885654
"10313",16607904.5561636,823319.9140967
"10314",NA,NA
"10315",16021129.8353966,823787.654672825
"10316",16020202.3213993,824099.484171114
"10317",16020450.3412248,825097.284382197
"10318",16021129.8353966,823787.654672825
"10319",NA,NA
"10320",16880394.0755198,817832.624993308
"10321",16872383.5249623,819453.786255232
"10322",16876959.5352703,825533.835303664
"10323",16880394.0755198,817832.624993308
"10324",NA,NA
