"","Chrom","Read","Strand"
"3021",8,1427755,1
"3022",8,1428818,0
"3023",8,1428908,0
"3024",8,1429003,1
"3025",8,1429859,1
"3026",8,1430757,1
"3027",8,1431077,0
"3028",8,1431292,0
"3029",8,1431636,0
"3030",8,1432581,0
"3031",8,1434459,0
"3032",8,1434781,1
"3033",8,1435861,0
"3034",8,1435891,1
"3035",8,1436370,1
"3036",8,1437574,0
"3037",8,1437772,1
"3038",8,1437800,0
"3039",8,1437965,0
"3040",8,1438444,1
"3041",8,1438554,1
"3042",8,1439460,1
"3043",8,1440037,0
"3044",8,1440075,1
"3045",8,1441178,1
"3046",8,1441429,1
"3047",8,1441646,0
"3048",8,1442165,0
"3049",8,1444048,1
"3050",8,1446450,1
"3051",8,1448049,0
"3052",8,1448130,0
"3053",8,1448691,1
"3054",8,1448822,1
"3055",8,1449059,1
"3056",8,1449125,1
"3057",8,1449871,1
"3058",8,1450139,1
"3059",8,1450221,0
"3060",8,1450789,0
"3061",8,1450955,1
"3062",8,1451794,1
"3063",8,1452310,1
"3064",8,1453081,1
"3065",8,1453119,0
"3066",8,1454908,0
"3067",8,1455965,1
"3068",8,1456108,1
"3069",8,1456190,1
"3070",8,1457529,0
"3071",8,1458036,0
"3072",8,1458130,1
"3073",8,1460983,0
"3074",8,1462190,0
"3075",8,1462487,0
"3076",8,1463814,1
"3077",8,1463833,0
"3078",8,1464463,0
"3079",8,1465185,1
"3080",8,1465253,1
"3081",8,1465693,1
"3082",8,1466961,0
"3083",8,1467472,1
"3084",8,1467610,0
"3085",8,1467685,1
"3086",8,1468867,1
"3087",8,1468883,0
"3088",8,1469557,1
"3089",8,1469911,0
"3090",8,1470290,0
"3091",8,1470447,1
"3092",8,1470890,1
"3093",8,1471195,0
"3094",8,1471358,1
"3095",8,1471507,1
"3096",8,1472005,0
"3097",8,1472273,1
"3098",8,1472772,0
"3099",8,1473085,1
"3100",8,1473779,0
"3101",8,1473951,0
"3102",8,1474359,0
"3103",8,1475555,0
"3104",8,1475810,1
"3105",8,1475954,0
"3106",8,1475958,0
"3107",8,1477374,1
"3108",8,1477467,1
"3109",8,1477918,0
"3110",8,1478137,1
"3111",8,1478569,0
"3112",8,1479023,1
"3113",8,1480623,0
"3114",8,1481461,0
"3115",8,1481849,0
"3116",8,1483813,0
"3117",8,1484059,1
"3118",8,1485004,0
"3119",8,1485392,0
"3120",8,1485750,0
"3121",8,1485997,1
"3122",8,1486587,0
"3123",8,1487067,1
"3124",8,1487378,1
"3125",8,1487723,1
"3126",8,1488161,1
"3127",8,1488380,0
"3128",8,1489567,0
"3129",8,1489612,0
"3130",8,1490163,1
"3131",8,1490492,1
"3132",8,1490603,0
"3133",8,1490607,0
"3134",8,1491269,1
"3135",8,1491365,1
"3136",8,1491652,0
"3137",8,1492049,0
"3138",8,1493957,0
"3139",8,1493964,0
"3140",8,1493990,1
"3141",8,1495549,0
"3142",8,1495811,0
"3143",8,1495875,1
"3144",8,1496090,0
"3145",8,1496309,1
"3146",8,1496545,1
"3147",8,1497177,1
"3148",8,1498818,0
"3149",8,1500051,0
"3150",8,1500524,0
"3151",8,1500606,1
"3152",8,1501154,0
"3153",8,1501442,0
"3154",8,1502834,1
"3155",8,1504679,0
"3156",8,1505029,1
"3157",8,1505208,0
"3158",8,1506945,0
"3159",8,1507321,1
"3160",8,1508397,1
"3161",8,1509154,0
"3162",8,1510810,1
"3163",8,1511253,0
"3164",8,1511576,1
"3165",8,1511693,0
"3166",8,1513671,0
"3167",8,1514883,0
"3168",8,1515063,1
"3169",8,1515889,0
"3170",8,1515939,0
"3171",8,1516143,1
"3172",8,1516160,0
"3173",8,1516659,0
"3174",8,1518576,0
"3175",8,1519271,1
"3176",8,1519360,0
"3177",8,1519918,0
"3178",8,1520800,1
"3179",8,1521066,0
"3180",8,1521373,1
"3181",8,1521622,1
"3182",8,1521961,0
"3183",8,1522168,1
"3184",8,1522405,1
"3185",8,1522766,0
"3186",8,1523027,1
"3187",8,1526053,1
"3188",8,1526476,1
"3189",8,1526514,0
"3190",8,1527382,0
"3191",8,1527975,1
"3192",8,1528305,1
"3193",8,1528532,0
"3194",8,1528949,0
"3195",8,1530522,0
"3196",8,1531115,0
"3197",8,1532511,1
"3198",8,1532765,0
"3199",8,1533070,0
"3200",8,1533616,0
"3201",8,1534800,0
"3202",8,1535334,0
"3203",8,1535426,1
"3204",8,1536262,1
"3205",8,1536470,1
"3206",8,1537310,1
"3207",8,1537743,1
"3208",8,1538168,1
"3209",8,1538667,0
"3210",8,1538853,0
"3211",8,1538961,1
"3212",8,1540229,0
"3213",8,1541629,1
"3214",8,1543299,1
"3215",8,1543588,0
"3216",8,1544305,1
"3217",8,1545813,1
"3218",8,1546057,1
"3219",8,1546100,0
"3220",8,1546201,1
"3221",8,1546347,1
"3222",8,1546796,1
"3223",8,1548054,1
"3224",8,1549440,0
"3225",8,1550073,1
"3226",8,1550151,1
"3227",8,1550690,1
"3228",8,1551028,0
"3229",8,1551862,0
"3230",8,1552024,1
"3231",8,1552562,1
"3232",8,1554879,0
"3233",8,1556805,1
"3234",8,1557525,1
"3235",8,1557568,1
"3236",8,1558216,0
"3237",8,1558585,1
"3238",8,1559163,1
"3239",8,1559732,1
"3240",8,1560212,1
"3241",8,1560756,1
"3242",8,1561183,1
"3243",8,1563488,1
"3244",8,1564187,0
"3245",8,1564274,1
"3246",8,1565750,0
"3247",8,1565884,0
"3248",8,1565919,1
"3249",8,1567347,0
"3250",8,1568211,0
"3251",8,1569315,0
"3252",8,1569607,0
"3253",8,1569869,1
"3254",8,1570166,0
"3255",8,1570305,1
"3256",8,1570922,1
"3257",8,1571117,0
"3258",8,1571309,0
"3259",8,1573809,1
"3260",8,1576784,0
"3261",8,1577665,1
"3262",8,1578227,1
"3263",8,1578251,0
"3264",8,1579598,0
"3265",8,1580167,1
"3266",8,1581376,0
"3267",8,1582684,0
"3268",8,1583568,1
"3269",8,1584217,0
"3270",8,1585341,0
"3271",8,1585368,1
"3272",8,1585942,1
"3273",8,1586455,0
"3274",8,1586616,0
"3275",8,1587486,1
"3276",8,1589121,1
"3277",8,1590126,0
"3278",8,1590206,1
"3279",8,1590382,1
"3280",8,1592040,1
"3281",8,1592220,1
"3282",8,1593093,1
"3283",8,1595987,0
"3284",8,1597608,0
"3285",8,1598598,1
"3286",8,1598880,0
"3287",8,1600284,1
"3288",8,1601395,0
"3289",8,1601863,1
"3290",8,1602110,0
"3291",8,1602964,0
"3292",8,1603897,1
"3293",8,1604161,1
"3294",8,1606343,1
"3295",8,1606509,0
"3296",8,1606986,0
"3297",8,1607097,0
"3298",8,1607717,0
"3299",8,1607797,0
"3300",8,1608686,1
"3301",8,1609261,1
"3302",8,1611006,1
"3303",8,1612032,0
"3304",8,1612438,1
"3305",8,1612583,1
"3306",8,1612778,1
"3307",8,1612958,1
"3308",8,1613071,0
"3309",8,1613525,1
"3310",8,1613550,1
"3311",8,1615030,0
"3312",8,1615232,0
"3313",8,1615561,1
"3314",8,1615956,1
"3315",8,1617239,1
"3316",8,1618103,1
"3317",8,1619359,0
"3318",8,1619618,1
"3319",8,1621008,0
"3320",8,1621084,1
"3321",8,1621392,0
"3322",8,1621653,1
"3323",8,1621813,1
"3324",8,1622094,0
"3325",8,1622631,1
"3326",8,1622761,0
"3327",8,1625701,0
"3328",8,1627308,1
"3329",8,1627392,0
"3330",8,1627703,0
"3331",8,1627792,1
"3332",8,1628480,0
"3333",8,1628936,0
"3334",8,1629404,1
"3335",8,1630038,1
"3336",8,1631415,1
"3337",8,1632159,0
"3338",8,1632611,0
"3339",8,1633278,1
"3340",8,1634143,0
"3341",8,1634532,1
"3342",8,1635756,1
"3343",8,1636398,1
"3344",8,1636704,1
"3345",8,1636820,1
"3346",8,1637578,1
"3347",8,1638116,1
"3348",8,1638213,1
"3349",8,1638376,1
"3350",8,1638417,0
"3351",8,1639077,1
"3352",8,1639448,1
"3353",8,1639617,1
"3354",8,1639975,0
"3355",8,1640258,0
"3356",8,1640636,1
"3357",8,1642591,1
"3358",8,1643596,0
"3359",8,1643999,1
"3360",8,1644674,0
"3361",8,1645426,1
"3362",8,1645590,0
"3363",8,1646761,0
"3364",8,1646894,0
"3365",8,1649456,1
"3366",8,1649691,1
"3367",8,1651621,1
"3368",8,1653861,0
"3369",8,1655346,0
"3370",8,1655371,0
"3371",8,1655601,1
"3372",8,1655697,0
"3373",8,1655881,0
"3374",8,1656892,1
"3375",8,1657261,0
"3376",8,1657315,1
"3377",8,1657381,1
"3378",8,1658155,1
"3379",8,1658641,0
"3380",8,1658661,1
"3381",8,1659748,1
"3382",8,1660157,0
"3383",8,1661111,1
"3384",8,1662070,0
"3385",8,1662427,1
"3386",8,1663867,0
"3387",8,1664333,1
"3388",8,1664964,0
"3389",8,1665104,0
"3390",8,1665225,0
"3391",8,1665676,0
"3392",8,1666423,1
"3393",8,1667547,0
"3394",8,1667586,1
"3395",8,1667709,0
"3396",8,1668338,1
"3397",8,1668500,0
"3398",8,1668909,0
"3399",8,1668974,0
"3400",8,1669699,0
"3401",8,1670939,0
"3402",8,1670941,1
"3403",8,1671105,1
"3404",8,1671513,1
"3405",8,1671767,1
"3406",8,1672769,0
"3407",8,1672834,0
"3408",8,1672980,1
"3409",8,1673077,1
"3410",8,1673480,1
"3411",8,1673728,0
"3412",8,1673879,0
"3413",8,1674543,0
"3414",8,1674675,0
"3415",8,1675522,1
"3416",8,1676137,1
"3417",8,1676516,1
"3418",8,1677092,1
"3419",8,1677360,0
"3420",8,1677591,1
"3421",8,1678213,0
"3422",8,1680393,1
"3423",8,1680536,1
"3424",8,1680540,1
"3425",8,1680752,0
"3426",8,1682219,1
"3427",8,1683654,0
"3428",8,1684090,0
"3429",8,1686116,1
"3430",8,1686140,0
"3431",8,1686780,0
"3432",8,1686951,0
"3433",8,1687169,1
"3434",8,1687268,0
"3435",8,1687473,0
"3436",8,1687635,1
"3437",8,1687943,0
"3438",8,1688131,0
"3439",8,1688556,1
"3440",8,1690007,1
"3441",8,1691159,1
"3442",8,1692125,1
"3443",8,1693615,1
"3444",8,1693818,1
"3445",8,1694545,1
"3446",8,1695680,1
"3447",8,1697664,1
"3448",8,1698226,1
"3449",8,1698486,1
"3450",8,1699162,1
"3451",8,1699957,1
"3452",8,1700020,0
"3453",8,1700148,0
"3454",8,1702052,0
"3455",8,1702752,0
"3456",8,1703671,0
"3457",8,1703696,1
"3458",8,1706159,0
"3459",8,1707364,0
"3460",8,1707414,1
"3461",8,1707719,0
"3462",8,1707824,0
"3463",8,1709830,1
"3464",8,1710469,1
"3465",8,1711546,1
"3466",8,1712078,1
"3467",8,1712287,0
"3468",8,1713036,1
"3469",8,1713923,0
"3470",8,1715331,0
"3471",8,1716006,1
"3472",8,1716025,0
"3473",8,1717661,0
"3474",8,1720243,0
"3475",8,1720404,1
"3476",8,1720848,1
"3477",8,1721605,1
"3478",8,1721863,1
"3479",8,1722258,0
"3480",8,1722540,1
"3481",8,1722609,1
"3482",8,1723895,0
"3483",8,1724245,1
"3484",8,1724388,0
"3485",8,1724472,1
"3486",8,1724998,1
"3487",8,1725025,1
"3488",8,1725478,1
"3489",8,1727363,0
"3490",8,1728258,0
"3491",8,1728562,0
"3492",8,1728843,1
"3493",8,1728867,0
"3494",8,1729600,0
"3495",8,1730213,1
"3496",8,1730825,0
"3497",8,1731599,1
"3498",8,1731890,0
"3499",8,1731891,1
"3500",8,1732522,0
"3501",8,1732597,0
"3502",8,1732916,1
"3503",8,1733993,1
"3504",8,1735007,0
"3505",8,1735525,1
"3506",8,1735845,0
"3507",8,1736194,1
"3508",8,1736295,1
"3509",8,1736697,0
"3510",8,1737760,0
"3511",8,1737892,0
"3512",8,1738573,0
"3513",8,1738805,0
"3514",8,1739721,0
"3515",8,1740932,1
"3516",8,1741725,0
"3517",8,1742465,1
"3518",8,1743256,0
"3519",8,1743829,1
"3520",8,1743984,1
"3521",8,1744063,0
"3522",8,1744279,0
"3523",8,1744734,1
"3524",8,1746729,1
"3525",8,1747570,1
"3526",8,1748565,1
"3527",8,1749175,0
"3528",8,1749224,1
"3529",8,1749525,0
"3530",8,1749572,1
"3531",8,1751074,1
"3532",8,1751734,1
"3533",8,1752415,1
"3534",8,1752436,0
"3535",8,1753472,0
"3536",8,1754221,0
"3537",8,1754492,1
"3538",8,1754619,0
"3539",8,1755501,1
"3540",8,1755567,0
"3541",8,1755577,1
"3542",8,1755730,1
"3543",8,1757049,1
"3544",8,1757862,0
"3545",8,1758003,1
"3546",8,1759257,1
"3547",8,1759874,0
"3548",8,1760119,0
"3549",8,1760608,0
"3550",8,1760876,0
"3551",8,1762745,1
"3552",8,1764932,0
"3553",8,1765440,1
"3554",8,1765734,1
"3555",8,1765748,1
"3556",8,1766641,0
"3557",8,1766958,1
"3558",8,1767732,0
"3559",8,1768192,0
"3560",8,1769727,0
"3561",8,1770116,0
"3562",8,1770205,1
"3563",8,1770406,0
"3564",8,1770543,0
"3565",8,1770923,1
"3566",8,1771250,0
"3567",8,1771642,1
"3568",8,1771736,0
"3569",8,1772124,0
"3570",8,1772416,1
"3571",8,1772743,1
"3572",8,1773242,1
"3573",8,1774497,1
"3574",8,1774557,1
"3575",8,1775937,0
"3576",8,1776390,0
"3577",8,1779614,1
"3578",8,1780430,0
"3579",8,1780687,0
"3580",8,1780979,0
"3581",8,1782232,0
"3582",8,1783139,0
"3583",8,1783535,1
"3584",8,1784071,0
"3585",8,1784516,1
"3586",8,1785036,1
"3587",8,1785530,0
"3588",8,1786659,1
"3589",8,1786921,1
"3590",8,1788011,1
"3591",8,1788110,0
"3592",8,1788367,1
"3593",8,1789721,0
"3594",8,1790038,0
"3595",8,1790294,0
"3596",8,1790580,1
"3597",8,1790583,1
"3598",8,1790684,1
"3599",8,1790815,0
"3600",8,1791092,1
"3601",8,1791989,1
"3602",8,1792452,0
"3603",8,1793363,0
"3604",8,1793453,1
"3605",8,1793619,0
"3606",8,1796766,1
"3607",8,1798795,1
"3608",8,1800213,0
"3609",8,1801242,0
"3610",8,1801314,1
"3611",8,1802209,1
"3612",8,1802662,0
"3613",8,1804854,1
"3614",8,1805659,1
"3615",8,1806437,0
"3616",8,1807065,1
"3617",8,1807220,0
"3618",8,1807270,0
"3619",8,1807589,1
"3620",8,1808552,1
"3621",8,1809706,1
"3622",8,1810172,1
"3623",8,1810466,1
"3624",8,1810699,0
"3625",8,1812474,0
"3626",8,1812862,1
"3627",8,1813126,0
"3628",8,1813265,0
"3629",8,1814355,0
"3630",8,1814492,1
"3631",8,1814565,0
"3632",8,1815710,0
"3633",8,1815714,1
"3634",8,1816400,0
"3635",8,1816443,1
"3636",8,1816589,0
"3637",8,1818028,0
"3638",8,1818124,1
"3639",8,1819235,0
"3640",8,1819876,0
"3641",8,1820533,1
"3642",8,1820566,1
"3643",8,1821117,0
"3644",8,1821237,1
"3645",8,1821351,0
"3646",8,1821777,0
"3647",8,1822344,0
"3648",8,1822392,1
"3649",8,1822819,1
"3650",8,1824519,1
"3651",8,1824639,1
"3652",8,1825758,0
"3653",8,1825972,0
"3654",8,1826762,1
"3655",8,1827072,1
"3656",8,1827267,1
"3657",8,1827841,1
"3658",8,1828546,0
"3659",8,1829134,0
"3660",8,1831378,1
"3661",8,1831389,1
"3662",8,1831446,0
"3663",8,1831883,1
"3664",8,1832313,1
"3665",8,1832479,1
"3666",8,1833607,0
"3667",8,1834483,0
"3668",8,1834502,1
"3669",8,1834884,0
"3670",8,1835927,0
"3671",8,1836649,1
"3672",8,1836728,0
"3673",8,1837813,1
"3674",8,1838424,1
"3675",8,1838643,0
"3676",8,1839148,1
"3677",8,1840553,0
"3678",8,1840750,1
"3679",8,1844529,1
"3680",8,1845398,1
"3681",8,1845663,1
"3682",8,1846192,1
"3683",8,1846585,0
"3684",8,1847266,0
"3685",8,1847466,0
"3686",8,1847795,0
"3687",8,1847852,0
"3688",8,1848539,1
"3689",8,1848940,1
"3690",8,1848955,0
"3691",8,1850089,0
"3692",8,1850610,1
"3693",8,1851589,1
"3694",8,1852066,0
"3695",8,1854197,0
"3696",8,1856466,1
"3697",8,1857792,1
"3698",8,1857801,0
"3699",8,1857909,0
"3700",8,1858415,0
"3701",8,1859054,1
"3702",8,1859432,1
"3703",8,1859677,0
"3704",8,1860415,0
"3705",8,1860727,0
"3706",8,1861360,0
"3707",8,1864175,0
"3708",8,1865802,0
"3709",8,1866115,0
"3710",8,1866300,1
"3711",8,1866789,1
"3712",8,1866907,1
"3713",8,1868111,0
"3714",8,1868282,0
"3715",8,1870297,1
"3716",8,1872186,1
"3717",8,1872479,0
"3718",8,1873167,1
"3719",8,1873693,1
"3720",8,1873694,0
"3721",8,1875048,1
"3722",8,1875115,1
"3723",8,1876027,0
"3724",8,1876933,1
"3725",8,1877566,0
"3726",8,1877722,1
"3727",8,1877994,1
"3728",8,1878117,1
"3729",8,1878647,1
"3730",8,1879767,0
"3731",8,1879938,1
"3732",8,1880018,0
"3733",8,1880023,1
"3734",8,1880381,0
"3735",8,1880769,1
"3736",8,1881134,0
"3737",8,1881448,1
"3738",8,1881932,1
"3739",8,1882066,1
"3740",8,1882132,0
"3741",8,1882749,0
"3742",8,1883143,1
"3743",8,1883531,0
"3744",8,1883786,1
"3745",8,1884738,1
"3746",8,1884982,1
"3747",8,1885060,1
"3748",8,1885420,1
"3749",8,1885489,1
"3750",8,1886539,1
"3751",8,1887377,1
"3752",8,1887408,0
"3753",8,1888720,1
"3754",8,1889212,0
"3755",8,1889269,1
"3756",8,1890057,0
"3757",8,1890893,1
"3758",8,1891025,1
"3759",8,1891380,0
"3760",8,1891479,0
"3761",8,1891686,1
"3762",8,1891910,0
"3763",8,1892134,0
"3764",8,1892434,1
"3765",8,1892619,0
"3766",8,1893627,1
"3767",8,1893750,1
"3768",8,1894099,1
"3769",8,1894110,0
"3770",8,1895090,0
"3771",8,1895831,1
"3772",8,1896103,0
"3773",8,1896632,1
"3774",8,1896999,0
"3775",8,1897188,1
"3776",8,1897850,0
"3777",8,1899444,0
"3778",8,1899745,0
"3779",8,1899884,1
"3780",8,1900007,1
"3781",8,1900196,1
"3782",8,1900631,0
"3783",8,1900965,0
"3784",8,1901052,0
"3785",8,1901616,0
"3786",8,1902304,0
"3787",8,1902417,0
"3788",8,1902837,1
"3789",8,1903636,1
"3790",8,1904469,0
"3791",8,1904665,1
"3792",8,1906562,0
"3793",8,1907154,1
"3794",8,1907300,0
"3795",8,1908654,0
"3796",8,1908655,0
"3797",8,1908930,1
"3798",8,1909348,0
"3799",8,1910165,0
"3800",8,1910789,1
"3801",8,1910953,0
"3802",8,1911084,1
"3803",8,1912273,0
"3804",8,1912436,1
"3805",8,1912722,1
"3806",8,1912771,0
"3807",8,1913784,0
"3808",8,1914042,0
"3809",8,1914201,0
"3810",8,1915008,1
"3811",8,1916362,1
"3812",8,1916539,0
"3813",8,1916944,1
"3814",8,1920670,1
"3815",8,1921410,1
"3816",8,1921602,0
"3817",8,1922868,0
"3818",8,1923252,0
"3819",8,1923879,1
"3820",8,1924079,1
"3821",8,1924484,0
"3822",8,1924535,1
"3823",8,1925180,0
"3824",8,1925359,1
"3825",8,1926127,1
"3826",8,1929965,1
"3827",8,1930559,0
"3828",8,1931138,0
"3829",8,1931148,1
"3830",8,1931714,1
"3831",8,1932343,1
"3832",8,1932812,1
"3833",8,1933001,0
"3834",8,1933133,0
"3835",8,1933167,0
"3836",8,1933481,1
"3837",8,1933939,1
"3838",8,1933967,1
"3839",8,1934315,0
"3840",8,1934395,1
"3841",8,1934887,0
"3842",8,1935042,0
"3843",8,1935461,1
"3844",8,1935999,0
"3845",8,1937986,0
"3846",8,1938616,1
"3847",8,1939044,0
"3848",8,1939656,0
"3849",8,1939753,0
"3850",8,1939925,1
"3851",8,1941078,0
"3852",8,1941744,1
"3853",8,1941930,1
"3854",8,1943011,0
"3855",8,1943127,1
"3856",8,1943174,0
"3857",8,1944526,0
"3858",8,1944738,0
"3859",8,1945044,1
"3860",8,1945678,1
"3861",8,1946314,1
"3862",8,1946634,0
"3863",8,1946966,1
"3864",8,1948086,1
"3865",8,1949092,0
"3866",8,1949169,1
"3867",8,1949299,1
"3868",8,1949573,1
"3869",8,1949890,0
"3870",8,1950149,1
"3871",8,1950240,0
"3872",8,1950867,0
"3873",8,1950979,1
"3874",8,1951149,0
"3875",8,1951360,1
"3876",8,1951510,0
"3877",8,1951554,1
"3878",8,1953437,1
"3879",8,1953498,0
"3880",8,1953825,1
"3881",8,1953984,1
"3882",8,1955694,0
"3883",8,1956552,0
"3884",8,1958924,0
"3885",8,1959185,1
"3886",8,1959260,1
"3887",8,1960050,1
"3888",8,1960258,1
"3889",8,1960954,0
"3890",8,1962016,0
"3891",8,1962112,1
"3892",8,1963685,0
"3893",8,1964452,0
"3894",8,1966426,1
"3895",8,1966818,0
"3896",8,1969306,0
"3897",8,1969937,1
"3898",8,1970258,0
"3899",8,1972183,0
"3900",8,1972505,1
"3901",8,1972682,1
"3902",8,1973380,1
"3903",8,1974489,1
"3904",8,1976709,1
"3905",8,1976753,1
"3906",8,1977193,0
"3907",8,1977388,0
"3908",8,1977689,1
"3909",8,1977987,0
"3910",8,1978015,1
"3911",8,1978443,1
"3912",8,1978502,1
"3913",8,1979004,1
"3914",8,1979386,0
"3915",8,1980510,1
"3916",8,1981352,0
"3917",8,1981367,1
"3918",8,1982011,0
"3919",8,1982040,1
"3920",8,1982148,0
"3921",8,1982932,1
"3922",8,1983798,1
"3923",8,1983842,1
"3924",8,1984801,0
"3925",8,1984994,1
"3926",8,1985287,1
"3927",8,1985330,0
"3928",8,1986120,1
"3929",8,1988387,1
"3930",8,1988895,1
"3931",8,1989590,1
"3932",8,1991881,0
"3933",8,1992087,1
"3934",8,1992424,0
"3935",8,1992724,1
"3936",8,1992793,0
"3937",8,1992941,0
"3938",8,1993301,1
"3939",8,1993605,1
"3940",8,1994138,0
"3941",8,1994271,0
"3942",8,1995742,1
"3943",8,1996124,1
"3944",8,1997301,1
"3945",8,1997324,0
"3946",8,1998788,0
"3947",8,1998793,0
"3948",8,1999563,1
"3949",8,1999665,1
"3950",8,1999755,1
"3951",8,1999787,0
"3952",8,2000279,0
"3953",8,2000640,1
"3954",8,2000711,1
"3955",8,2000792,0
"3956",8,2000904,1
"3957",8,2001181,1
"3958",8,2001345,1
"3959",8,2001595,1
"3960",8,2002223,0
"3961",8,2002800,0
"3962",8,2003492,0
"3963",8,2003699,1
"3964",8,2004141,0
"3965",8,2007021,1
"3966",8,2007298,1
"3967",8,2007444,1
"3968",8,2007586,1
"3969",8,2007865,1
"3970",8,2008016,1
"3971",8,2009017,0
"3972",8,2009493,0
"3973",8,2009851,0
"3974",8,2009977,0
"3975",8,2010724,1
"3976",8,2011241,0
"3977",8,2011394,1
"3978",8,2012190,1
"3979",8,2012303,1
"3980",8,2014371,1
"3981",8,2014907,0
"3982",8,2015387,1
"3983",8,2015464,0
"3984",8,2015706,0
"3985",8,2015875,0
"3986",8,2015944,0
"3987",8,2016356,0
"3988",8,2016877,1
"3989",8,2017807,1
"3990",8,2018045,1
"3991",8,2019689,0
"3992",8,2020331,0
"3993",8,2020710,0
"3994",8,2021169,0
"3995",8,2021190,1
"3996",8,2021617,0
"3997",8,2022929,0
"3998",8,2023093,0
"3999",8,2023755,0
"4000",8,2024821,1
"4001",8,2025240,0
"4002",8,2025782,1
"4003",8,2026787,0
"4004",8,2027019,0
"4005",8,2029396,0
"4006",8,2030925,1
"4007",8,2030956,1
"4008",8,2031833,1
"4009",8,2032240,0
"4010",8,2032991,0
"4011",8,2033194,1
"4012",8,2033669,1
"4013",8,2033858,1
"4014",8,2034071,1
"4015",8,2034152,1
"4016",8,2034396,0
"4017",8,2034686,1
"4018",8,2034907,0
"4019",8,2035028,1
"4020",8,2036252,1
"4021",8,2036504,1
"4022",8,2036900,1
"4023",8,2038649,1
"4024",8,2038828,0
"4025",8,2039179,1
"4026",8,2040034,1
"4027",8,2040918,0
"4028",8,2041534,0
"4029",8,2042162,1
"4030",8,2042501,0
"4031",8,2043778,0
"4032",8,2043854,1
"4033",8,2044159,1
"4034",8,2044592,0
"4035",8,2044714,1
"4036",8,2044787,1
"4037",8,2045172,0
"4038",8,2045358,1
"4039",8,2046788,0
"4040",8,2047057,1
"4041",8,2047376,0
"4042",8,2048586,1
"4043",8,2048675,1
"4044",8,2050051,0
"4045",8,2050182,1
"4046",8,2050764,0
"4047",8,2050958,1
"4048",8,2052033,1
"4049",8,2052792,0
"4050",8,2053450,1
"4051",8,2055039,1
"4052",8,2055121,0
"4053",8,2055155,1
"4054",8,2055260,0
"4055",8,2055604,1
"4056",8,2056230,0
"4057",8,2056255,1
"4058",8,2057602,1
"4059",8,2058085,1
"4060",8,2059557,0
"4061",8,2059627,1
"4062",8,2060744,0
"4063",8,2060823,1
"4064",8,2061209,0
"4065",8,2061513,1
"4066",8,2061584,0
"4067",8,2062047,0
"4068",8,2062997,1
"4069",8,2063758,1
"4070",8,2063760,1
"4071",8,2063984,0
"4072",8,2064054,1
"4073",8,2064096,1
"4074",8,2064416,0
"4075",8,2064823,1
"4076",8,2065238,1
"4077",8,2065499,0
"4078",8,2065944,1
"4079",8,2066508,1
"4080",8,2066672,1
"4081",8,2066745,1
"4082",8,2067471,1
"4083",8,2068140,1
"4084",8,2069901,1
"4085",8,2070150,0
"4086",8,2070215,0
"4087",8,2070262,0
"4088",8,2070384,1
"4089",8,2070872,0
"4090",8,2071112,0
"4091",8,2071504,1
"4092",8,2071685,1
"4093",8,2071730,0
"4094",8,2071924,1
"4095",8,2072211,0
"4096",8,2072352,1
"4097",8,2072384,1
"4098",8,2072456,0
"4099",8,2072856,0
"4100",8,2075249,0
"4101",8,2076614,1
"4102",8,2076827,0
"4103",8,2077089,0
"4104",8,2077186,0
"4105",8,2077670,1
"4106",8,2078772,1
"4107",8,2080521,1
"4108",8,2080580,0
"4109",8,2080596,1
"4110",8,2081814,1
"4111",8,2081820,1
"4112",8,2082089,0
"4113",8,2082954,0
"4114",8,2083324,0
"4115",8,2083470,0
"4116",8,2083851,0
"4117",8,2084688,0
"4118",8,2085059,0
"4119",8,2085137,1
"4120",8,2085604,1
"4121",8,2086812,1
"4122",8,2086908,0
"4123",8,2087207,1
"4124",8,2088197,0
"4125",8,2088464,1
"4126",8,2088949,0
"4127",8,2089543,0
"4128",8,2090327,1
"4129",8,2090541,1
"4130",8,2090625,1
"4131",8,2090840,1
"4132",8,2090972,1
"4133",8,2091385,0
"4134",8,2091474,1
"4135",8,2091624,1
"4136",8,2092529,1
"4137",8,2092963,1
"4138",8,2092997,0
"4139",8,2093135,0
"4140",8,2093428,0
"4141",8,2093523,1
"4142",8,2093553,1
"4143",8,2093721,1
"4144",8,2094073,0
"4145",8,2094134,1
"4146",8,2095317,0
"4147",8,2095690,1
"4148",8,2095853,1
"4149",8,2096250,1
"4150",8,2096354,0
"4151",8,2096994,0
"4152",8,2097825,1
"4153",8,2097966,1
"4154",8,2098046,0
"4155",8,2098242,1
"4156",8,2098935,0
"4157",8,2099131,0
"4158",8,2099901,1
"4159",8,2100911,0
"4160",8,2101412,0
"4161",8,2101779,1
"4162",8,2103675,1
"4163",8,2105435,0
"4164",8,2105552,1
"4165",8,2106527,1
"4166",8,2106844,0
"4167",8,2106985,1
"4168",8,2109434,1
"4169",8,2110142,1
"4170",8,2110554,1
"4171",8,2112090,0
"4172",8,2113548,1
"4173",8,2113791,1
"4174",8,2114330,0
"4175",8,2114441,1
"4176",8,2114442,1
"4177",8,2114754,0
"4178",8,2114792,1
"4179",8,2115448,0
"4180",8,2115545,0
"4181",8,2116826,0
"4182",8,2117250,1
"4183",8,2117298,1
"4184",8,2117929,1
"4185",8,2119390,0
