"","Chrom","Read","Strand"
"4098",8,2263032,0
"4099",8,2263071,0
"4100",8,2264115,0
"4101",8,2264238,1
"4102",8,2265250,0
"4103",8,2265317,1
"4104",8,2265397,1
"4105",8,2265727,0
"4106",8,2265764,0
"4107",8,2266239,0
"4108",8,2266993,0
"4109",8,2267794,0
"4110",8,2268465,0
"4111",8,2269774,1
"4112",8,2269926,0
"4113",8,2270434,1
"4114",8,2271212,0
"4115",8,2271259,1
"4116",8,2271834,1
"4117",8,2273358,0
"4118",8,2274684,0
"4119",8,2274883,0
"4120",8,2274921,1
"4121",8,2275694,0
"4122",8,2275746,0
"4123",8,2275784,0
"4124",8,2275980,1
"4125",8,2276013,0
"4126",8,2276088,0
"4127",8,2276188,1
"4128",8,2279063,0
"4129",8,2279325,0
"4130",8,2279975,1
"4131",8,2280481,1
"4132",8,2281526,0
"4133",8,2281807,0
"4134",8,2283065,1
"4135",8,2283153,0
"4136",8,2283307,1
"4137",8,2283407,0
"4138",8,2283614,1
"4139",8,2283655,1
"4140",8,2284473,0
"4141",8,2285158,1
"4142",8,2286717,1
"4143",8,2286961,1
"4144",8,2287583,1
"4145",8,2287751,1
"4146",8,2288803,1
"4147",8,2288805,1
"4148",8,2288820,1
"4149",8,2289778,1
"4150",8,2290910,1
"4151",8,2291348,1
"4152",8,2291585,0
"4153",8,2292080,0
"4154",8,2292449,0
"4155",8,2293530,1
"4156",8,2294052,0
"4157",8,2295507,0
"4158",8,2297320,1
"4159",8,2298352,0
"4160",8,2299358,0
"4161",8,2299471,0
"4162",8,2300789,0
"4163",8,2301144,1
"4164",8,2301315,0
"4165",8,2301417,0
"4166",8,2301545,0
"4167",8,2302148,0
"4168",8,2302150,0
"4169",8,2302539,0
"4170",8,2304372,1
"4171",8,2304708,1
"4172",8,2306266,0
"4173",8,2306467,1
"4174",8,2306618,1
"4175",8,2307885,1
"4176",8,2308174,0
"4177",8,2308834,1
"4178",8,2308924,1
"4179",8,2309136,0
"4180",8,2309545,1
"4181",8,2309648,1
"4182",8,2310011,0
"4183",8,2310306,1
"4184",8,2310875,1
"4185",8,2310911,0
"4186",8,2310989,1
"4187",8,2312499,1
"4188",8,2312532,1
"4189",8,2313003,1
"4190",8,2313733,0
"4191",8,2314169,1
"4192",8,2314798,1
"4193",8,2314937,0
"4194",8,2315947,1
"4195",8,2317477,0
"4196",8,2317954,1
"4197",8,2318908,1
"4198",8,2319167,1
"4199",8,2320098,1
"4200",8,2320995,1
"4201",8,2323053,0
"4202",8,2323536,1
"4203",8,2323923,1
"4204",8,2324493,0
"4205",8,2324539,0
"4206",8,2325439,0
"4207",8,2327804,0
"4208",8,2327870,0
"4209",8,2328289,0
"4210",8,2328511,1
"4211",8,2328792,1
"4212",8,2330167,0
"4213",8,2330410,1
"4214",8,2330468,0
"4215",8,2330639,1
"4216",8,2331071,1
"4217",8,2332112,1
"4218",8,2333562,0
"4219",8,2333572,0
"4220",8,2334687,1
"4221",8,2334969,1
"4222",8,2335287,1
"4223",8,2335383,0
"4224",8,2336196,1
"4225",8,2336954,1
"4226",8,2337467,0
"4227",8,2337804,1
"4228",8,2337870,0
"4229",8,2338567,1
"4230",8,2338967,0
"4231",8,2339336,1
"4232",8,2339799,1
"4233",8,2339804,1
"4234",8,2339906,0
"4235",8,2339968,1
"4236",8,2340483,1
"4237",8,2341131,1
"4238",8,2341134,1
"4239",8,2342805,0
"4240",8,2342835,0
"4241",8,2343131,0
"4242",8,2343211,0
"4243",8,2343217,0
"4244",8,2343774,1
"4245",8,2344633,0
"4246",8,2345227,1
"4247",8,2346168,0
"4248",8,2347155,1
"4249",8,2347862,0
"4250",8,2349401,0
"4251",8,2349847,1
"4252",8,2350059,0
"4253",8,2350424,0
"4254",8,2351102,1
"4255",8,2351239,0
"4256",8,2352237,0
"4257",8,2352297,1
"4258",8,2352573,0
"4259",8,2352648,1
"4260",8,2354073,0
"4261",8,2354132,0
"4262",8,2354476,0
"4263",8,2357056,0
"4264",8,2357100,0
"4265",8,2358250,1
"4266",8,2358313,1
"4267",8,2358474,0
"4268",8,2359090,0
"4269",8,2360073,0
"4270",8,2360133,0
"4271",8,2361638,0
"4272",8,2362590,0
"4273",8,2363023,1
"4274",8,2363179,1
"4275",8,2363858,0
"4276",8,2363902,0
"4277",8,2364652,1
"4278",8,2365352,1
"4279",8,2366288,1
"4280",8,2366304,1
"4281",8,2366351,1
"4282",8,2367179,1
"4283",8,2367606,1
"4284",8,2367629,0
"4285",8,2370131,1
"4286",8,2370153,1
"4287",8,2370646,1
"4288",8,2371871,1
"4289",8,2371999,0
"4290",8,2372317,0
"4291",8,2372465,0
"4292",8,2372500,1
"4293",8,2372570,1
"4294",8,2372974,0
"4295",8,2373673,1
"4296",8,2373713,0
"4297",8,2374634,0
"4298",8,2376068,0
"4299",8,2378578,0
"4300",8,2378889,0
"4301",8,2379692,0
"4302",8,2380035,1
"4303",8,2380277,0
"4304",8,2380750,1
"4305",8,2380903,1
"4306",8,2382426,1
"4307",8,2382890,1
"4308",8,2384336,1
"4309",8,2384385,0
"4310",8,2384470,1
"4311",8,2385250,0
"4312",8,2385267,0
"4313",8,2385636,0
"4314",8,2388062,0
"4315",8,2388142,1
"4316",8,2388156,1
"4317",8,2388537,1
"4318",8,2388762,1
"4319",8,2389153,1
"4320",8,2389568,0
"4321",8,2389667,1
"4322",8,2389726,1
"4323",8,2389949,0
"4324",8,2390551,0
"4325",8,2391622,1
"4326",8,2391960,1
"4327",8,2392292,1
"4328",8,2392839,1
"4329",8,2393252,0
"4330",8,2393330,1
"4331",8,2394093,1
"4332",8,2394095,0
"4333",8,2394558,1
"4334",8,2394763,1
"4335",8,2395468,1
"4336",8,2395738,0
"4337",8,2395988,0
"4338",8,2396245,0
"4339",8,2396829,0
"4340",8,2396963,0
"4341",8,2397435,1
"4342",8,2397510,1
"4343",8,2397622,0
"4344",8,2397775,0
"4345",8,2398003,1
"4346",8,2398042,0
"4347",8,2398299,0
"4348",8,2398534,1
"4349",8,2399378,1
"4350",8,2400180,1
"4351",8,2400501,0
"4352",8,2401910,1
"4353",8,2402250,0
"4354",8,2402603,0
"4355",8,2403452,0
"4356",8,2403944,0
"4357",8,2404053,1
"4358",8,2405427,1
"4359",8,2406484,1
"4360",8,2406960,1
"4361",8,2407509,0
"4362",8,2407519,1
"4363",8,2407533,0
"4364",8,2408939,0
"4365",8,2409188,1
"4366",8,2410408,1
"4367",8,2410728,1
"4368",8,2411039,1
"4369",8,2411195,0
"4370",8,2412467,1
"4371",8,2412486,1
"4372",8,2412561,0
"4373",8,2413075,1
"4374",8,2414029,1
"4375",8,2415534,1
"4376",8,2415786,1
"4377",8,2416099,0
"4378",8,2417028,1
"4379",8,2417721,1
"4380",8,2417830,1
"4381",8,2418867,1
"4382",8,2419134,1
"4383",8,2419680,1
"4384",8,2419840,0
"4385",8,2420413,1
"4386",8,2421522,0
"4387",8,2421892,0
"4388",8,2421926,0
"4389",8,2423530,0
"4390",8,2424004,1
"4391",8,2425416,0
"4392",8,2426057,0
"4393",8,2426585,0
"4394",8,2426780,0
"4395",8,2427978,1
"4396",8,2429669,0
"4397",8,2429808,1
"4398",8,2430620,1
"4399",8,2432332,0
"4400",8,2432412,0
"4401",8,2433325,0
"4402",8,2433463,0
"4403",8,2434080,1
"4404",8,2435333,0
"4405",8,2435816,0
"4406",8,2436068,0
"4407",8,2436323,0
"4408",8,2436513,1
"4409",8,2436543,1
"4410",8,2436596,1
"4411",8,2436623,1
"4412",8,2437898,0
"4413",8,2438285,0
"4414",8,2438307,1
"4415",8,2438364,1
"4416",8,2438782,0
"4417",8,2439066,0
"4418",8,2439212,1
"4419",8,2439270,1
"4420",8,2439774,0
"4421",8,2440466,1
"4422",8,2440478,1
"4423",8,2442663,0
"4424",8,2442670,1
"4425",8,2443172,1
"4426",8,2443435,0
"4427",8,2446157,0
"4428",8,2446272,0
"4429",8,2447291,0
"4430",8,2448240,0
"4431",8,2450063,1
"4432",8,2450301,0
"4433",8,2450500,0
"4434",8,2450737,0
"4435",8,2452782,0
"4436",8,2452909,0
"4437",8,2453320,1
"4438",8,2454630,0
"4439",8,2456588,0
"4440",8,2458128,1
"4441",8,2458164,0
"4442",8,2458893,1
"4443",8,2459901,1
"4444",8,2459902,0
"4445",8,2460505,0
"4446",8,2460692,1
"4447",8,2462140,1
"4448",8,2462707,1
"4449",8,2464105,0
"4450",8,2465354,1
"4451",8,2465672,1
"4452",8,2465930,0
"4453",8,2468448,1
"4454",8,2468942,1
"4455",8,2469331,0
"4456",8,2469851,1
"4457",8,2470195,0
"4458",8,2470613,0
"4459",8,2470769,0
"4460",8,2471533,0
"4461",8,2471585,0
"4462",8,2471602,0
"4463",8,2471818,1
"4464",8,2471867,0
"4465",8,2472842,1
"4466",8,2473591,0
"4467",8,2474279,0
"4468",8,2475075,0
"4469",8,2475084,0
"4470",8,2477006,0
"4471",8,2478402,0
"4472",8,2478854,0
"4473",8,2478957,1
"4474",8,2479348,0
"4475",8,2479671,1
"4476",8,2481339,0
"4477",8,2481514,1
"4478",8,2481741,1
"4479",8,2482979,0
"4480",8,2484981,1
"4481",8,2485629,1
"4482",8,2486112,1
"4483",8,2486297,1
"4484",8,2487032,0
"4485",8,2488659,0
"4486",8,2489209,1
"4487",8,2490444,1
"4488",8,2491225,0
"4489",8,2491446,0
"4490",8,2492168,0
"4491",8,2493080,1
"4492",8,2493277,0
"4493",8,2493341,1
"4494",8,2494195,0
"4495",8,2494200,0
"4496",8,2494417,0
"4497",8,2494452,1
"4498",8,2495177,1
"4499",8,2495476,0
"4500",8,2496507,1
"4501",8,2496562,0
"4502",8,2497410,1
"4503",8,2497853,1
"4504",8,2497933,1
"4505",8,2498014,1
"4506",8,2499044,1
"4507",8,2499666,1
"4508",8,2500382,1
"4509",8,2500822,0
"4510",8,2500961,0
"4511",8,2501853,1
"4512",8,2502160,1
"4513",8,2503741,0
"4514",8,2504301,1
"4515",8,2505028,0
"4516",8,2506146,1
"4517",8,2506708,0
"4518",8,2506899,1
"4519",8,2507274,1
"4520",8,2507875,1
"4521",8,2508043,1
"4522",8,2508529,1
"4523",8,2509157,1
"4524",8,2510890,0
"4525",8,2511309,1
"4526",8,2511415,1
"4527",8,2512302,1
"4528",8,2514115,1
"4529",8,2514661,1
"4530",8,2515516,1
"4531",8,2515868,1
"4532",8,2516223,1
"4533",8,2516272,0
"4534",8,2517092,0
"4535",8,2517905,0
"4536",8,2518300,0
"4537",8,2518581,0
"4538",8,2520272,1
"4539",8,2521174,0
"4540",8,2521612,0
"4541",8,2521686,1
"4542",8,2521706,1
"4543",8,2521970,0
"4544",8,2522000,0
"4545",8,2522229,0
"4546",8,2522551,1
"4547",8,2522587,1
"4548",8,2523680,0
"4549",8,2524197,0
"4550",8,2524502,0
"4551",8,2525577,0
"4552",8,2525583,1
"4553",8,2525851,1
"4554",8,2526101,0
"4555",8,2526123,1
"4556",8,2526608,0
"4557",8,2526643,0
"4558",8,2526711,0
"4559",8,2526825,1
"4560",8,2527087,0
"4561",8,2527246,1
"4562",8,2527661,1
"4563",8,2528352,0
"4564",8,2529093,0
"4565",8,2529500,1
"4566",8,2529608,1
"4567",8,2530365,1
"4568",8,2530637,0
"4569",8,2531061,0
"4570",8,2532743,1
"4571",8,2534103,1
"4572",8,2534107,0
"4573",8,2534258,0
"4574",8,2535279,1
"4575",8,2535974,0
"4576",8,2536107,0
"4577",8,2536646,0
"4578",8,2536940,1
"4579",8,2537409,1
"4580",8,2537511,0
"4581",8,2538007,0
"4582",8,2538051,0
"4583",8,2539035,0
"4584",8,2539405,1
"4585",8,2539514,1
"4586",8,2539677,1
"4587",8,2541132,1
"4588",8,2541556,1
"4589",8,2541958,0
"4590",8,2542011,0
"4591",8,2542848,0
"4592",8,2542891,1
"4593",8,2543748,1
"4594",8,2545253,0
"4595",8,2545871,0
"4596",8,2545883,0
"4597",8,2545972,0
"4598",8,2545988,0
"4599",8,2546632,1
"4600",8,2547058,1
"4601",8,2547886,0
"4602",8,2548565,0
"4603",8,2548984,0
"4604",8,2549446,0
"4605",8,2550032,0
"4606",8,2550323,0
"4607",8,2551150,0
"4608",8,2552665,1
"4609",8,2553777,1
"4610",8,2554173,0
"4611",8,2554572,0
"4612",8,2554969,1
"4613",8,2555999,0
"4614",8,2557236,1
"4615",8,2557596,1
"4616",8,2557763,1
"4617",8,2559040,0
"4618",8,2559072,0
"4619",8,2559431,0
"4620",8,2559738,1
"4621",8,2561013,1
"4622",8,2561032,1
"4623",8,2561698,1
"4624",8,2562185,1
"4625",8,2563049,0
"4626",8,2563176,1
"4627",8,2564084,1
"4628",8,2564301,1
"4629",8,2566196,0
"4630",8,2566278,0
"4631",8,2566326,1
"4632",8,2566500,0
"4633",8,2566523,0
"4634",8,2566992,0
"4635",8,2567355,1
"4636",8,2568268,0
"4637",8,2568828,1
"4638",8,2568892,0
"4639",8,2568936,1
"4640",8,2569480,0
"4641",8,2569650,0
"4642",8,2569757,0
"4643",8,2569952,1
"4644",8,2570003,0
"4645",8,2570235,0
"4646",8,2570331,0
"4647",8,2570724,1
"4648",8,2571104,0
"4649",8,2571310,0
"4650",8,2572539,1
"4651",8,2572731,1
"4652",8,2572826,0
"4653",8,2575421,0
"4654",8,2576107,0
"4655",8,2577766,1
"4656",8,2577913,1
"4657",8,2578578,1
"4658",8,2578875,0
"4659",8,2579585,0
"4660",8,2580430,0
"4661",8,2581243,0
"4662",8,2581991,1
"4663",8,2582112,0
"4664",8,2582311,1
"4665",8,2582875,1
"4666",8,2582926,0
"4667",8,2584111,1
"4668",8,2584337,0
"4669",8,2584569,1
"4670",8,2584744,0
"4671",8,2584763,1
"4672",8,2585437,0
"4673",8,2585651,0
"4674",8,2585788,1
"4675",8,2585929,0
"4676",8,2586076,1
"4677",8,2586550,1
"4678",8,2586682,0
"4679",8,2586791,1
"4680",8,2587909,1
"4681",8,2588146,1
"4682",8,2588918,1
"4683",8,2589106,0
"4684",8,2589493,0
"4685",8,2589621,0
"4686",8,2589693,1
"4687",8,2590217,1
"4688",8,2591761,1
"4689",8,2592563,0
"4690",8,2593307,1
"4691",8,2593749,1
"4692",8,2593785,1
"4693",8,2594019,0
"4694",8,2595199,1
"4695",8,2595466,0
"4696",8,2595846,1
"4697",8,2596119,1
"4698",8,2596226,0
"4699",8,2596934,0
"4700",8,2597748,0
"4701",8,2598174,0
"4702",8,2598205,0
"4703",8,2598282,1
"4704",8,2598798,1
"4705",8,2598922,0
"4706",8,2599782,0
"4707",8,2601007,1
"4708",8,2601256,1
"4709",8,2602349,1
"4710",8,2603517,0
"4711",8,2604083,0
"4712",8,2604197,0
"4713",8,2605290,0
"4714",8,2605637,0
"4715",8,2605718,0
"4716",8,2605837,0
"4717",8,2606095,1
"4718",8,2606391,1
"4719",8,2607003,1
"4720",8,2607467,1
"4721",8,2607500,0
"4722",8,2607545,1
"4723",8,2607927,0
"4724",8,2608280,0
"4725",8,2609252,0
"4726",8,2609300,0
"4727",8,2609854,1
"4728",8,2610248,1
"4729",8,2610406,0
"4730",8,2611145,0
"4731",8,2611238,1
"4732",8,2611586,0
"4733",8,2611680,0
"4734",8,2613104,1
"4735",8,2613616,0
"4736",8,2613767,1
"4737",8,2615801,0
"4738",8,2615999,1
"4739",8,2616404,1
"4740",8,2617572,1
"4741",8,2619164,1
"4742",8,2619659,0
"4743",8,2619814,1
"4744",8,2620847,1
"4745",8,2621202,0
"4746",8,2621933,0
"4747",8,2621991,0
"4748",8,2622633,0
"4749",8,2623128,1
"4750",8,2623700,1
"4751",8,2623776,1
"4752",8,2623777,0
"4753",8,2623931,0
"4754",8,2624969,0
"4755",8,2625242,1
"4756",8,2625444,0
"4757",8,2625547,0
"4758",8,2625621,1
"4759",8,2625788,1
"4760",8,2626769,1
"4761",8,2627332,1
"4762",8,2627348,1
"4763",8,2629064,0
"4764",8,2630109,0
"4765",8,2630684,0
"4766",8,2630824,1
"4767",8,2630968,1
"4768",8,2631568,0
"4769",8,2632485,0
"4770",8,2632840,0
"4771",8,2635348,0
"4772",8,2636084,0
"4773",8,2636696,0
"4774",8,2636896,0
"4775",8,2637218,1
"4776",8,2637985,1
"4777",8,2639204,1
"4778",8,2639215,1
"4779",8,2639754,0
"4780",8,2640210,1
"4781",8,2640835,1
"4782",8,2640908,1
"4783",8,2643109,1
"4784",8,2645399,0
"4785",8,2645728,0
"4786",8,2645921,0
"4787",8,2646968,0
"4788",8,2647061,1
"4789",8,2647235,0
"4790",8,2648898,0
"4791",8,2649415,0
"4792",8,2649551,1
"4793",8,2649625,0
"4794",8,2649662,0
"4795",8,2650637,0
"4796",8,2650833,1
"4797",8,2650988,1
"4798",8,2651085,0
"4799",8,2651215,1
"4800",8,2651601,1
"4801",8,2651903,1
"4802",8,2652369,1
"4803",8,2653020,1
"4804",8,2654407,0
"4805",8,2655208,1
"4806",8,2656683,0
"4807",8,2657040,1
"4808",8,2657266,0
"4809",8,2658251,0
"4810",8,2658620,1
"4811",8,2659485,0
"4812",8,2660039,0
"4813",8,2660678,1
"4814",8,2661764,0
"4815",8,2661839,1
"4816",8,2662348,1
"4817",8,2662361,1
"4818",8,2663052,0
"4819",8,2665403,1
"4820",8,2666194,0
"4821",8,2668309,0
"4822",8,2668633,0
"4823",8,2668886,1
"4824",8,2669069,1
"4825",8,2669848,0
"4826",8,2670691,1
"4827",8,2671702,0
"4828",8,2672658,1
"4829",8,2673554,0
"4830",8,2673931,1
"4831",8,2676011,0
"4832",8,2676985,1
"4833",8,2677037,1
"4834",8,2677147,0
"4835",8,2678692,1
"4836",8,2679996,0
"4837",8,2681986,0
"4838",8,2683673,0
"4839",8,2683976,0
"4840",8,2684056,1
"4841",8,2684660,1
"4842",8,2685186,1
"4843",8,2686010,1
"4844",8,2687382,1
"4845",8,2688520,0
"4846",8,2688766,0
"4847",8,2690617,0
"4848",8,2690937,1
"4849",8,2691597,1
"4850",8,2693091,1
"4851",8,2694043,1
"4852",8,2695393,1
"4853",8,2695488,0
"4854",8,2695610,1
"4855",8,2695933,0
"4856",8,2696073,1
"4857",8,2697500,0
"4858",8,2697536,0
"4859",8,2699161,1
"4860",8,2699174,0
"4861",8,2699335,0
"4862",8,2699895,1
"4863",8,2700166,0
"4864",8,2702194,0
"4865",8,2702753,1
"4866",8,2703833,1
"4867",8,2704429,0
"4868",8,2704584,1
"4869",8,2704925,0
"4870",8,2705004,1
"4871",8,2705335,0
"4872",8,2707038,1
"4873",8,2707549,1
"4874",8,2707593,0
"4875",8,2708304,1
"4876",8,2708621,0
"4877",8,2708962,1
"4878",8,2709032,0
"4879",8,2709920,1
"4880",8,2709986,0
"4881",8,2711378,0
"4882",8,2711437,0
"4883",8,2711489,1
"4884",8,2712005,0
"4885",8,2712034,1
"4886",8,2712226,0
"4887",8,2712265,1
"4888",8,2713400,1
"4889",8,2714235,1
"4890",8,2714478,0
"4891",8,2714566,1
"4892",8,2714675,1
"4893",8,2715235,0
"4894",8,2716090,1
"4895",8,2716154,0
"4896",8,2716211,0
"4897",8,2716244,0
"4898",8,2716467,1
"4899",8,2716506,1
"4900",8,2716674,0
"4901",8,2717017,1
"4902",8,2718624,0
"4903",8,2719384,0
"4904",8,2719484,0
"4905",8,2720069,0
"4906",8,2720473,0
"4907",8,2720768,0
"4908",8,2720942,0
"4909",8,2721441,0
"4910",8,2721881,1
"4911",8,2722887,1
"4912",8,2723113,1
"4913",8,2724406,1
"4914",8,2727111,0
"4915",8,2727326,1
"4916",8,2727449,1
"4917",8,2728246,0
"4918",8,2728799,1
"4919",8,2730755,1
"4920",8,2731719,1
"4921",8,2732174,0
"4922",8,2732189,1
"4923",8,2733055,1
"4924",8,2733240,0
"4925",8,2733530,0
"4926",8,2733752,0
"4927",8,2734209,0
"4928",8,2734573,1
"4929",8,2734612,1
"4930",8,2735512,0
"4931",8,2735891,1
"4932",8,2736071,1
"4933",8,2736083,0
"4934",8,2736777,1
"4935",8,2736913,1
"4936",8,2738840,0
"4937",8,2739597,0
"4938",8,2741722,0
"4939",8,2741820,1
"4940",8,2742025,1
"4941",8,2745610,1
"4942",8,2746109,1
"4943",8,2746690,0
"4944",8,2747288,0
"4945",8,2747478,0
"4946",8,2748868,1
"4947",8,2749587,1
"4948",8,2749938,0
"4949",8,2750245,0
"4950",8,2750283,1
"4951",8,2750431,0
"4952",8,2750633,0
"4953",8,2751038,0
"4954",8,2752031,1
"4955",8,2752174,0
"4956",8,2752202,1
"4957",8,2752508,0
"4958",8,2752614,0
"4959",8,2753474,0
"4960",8,2754200,0
"4961",8,2754823,1
"4962",8,2755864,1
"4963",8,2756932,0
"4964",8,2756981,0
"4965",8,2757373,0
"4966",8,2757875,1
"4967",8,2758986,0
"4968",8,2759635,0
"4969",8,2759675,1
"4970",8,2759837,1
"4971",8,2760536,0
"4972",8,2760910,1
"4973",8,2761109,0
"4974",8,2761452,1
"4975",8,2761758,0
"4976",8,2761783,1
"4977",8,2762245,0
"4978",8,2763464,1
"4979",8,2764613,1
"4980",8,2765686,1
"4981",8,2768034,0
"4982",8,2768269,0
"4983",8,2768757,0
"4984",8,2769176,0
"4985",8,2770216,1
"4986",8,2770432,0
"4987",8,2770598,0
"4988",8,2771007,0
"4989",8,2771998,1
"4990",8,2772289,0
"4991",8,2772399,1
"4992",8,2772448,1
"4993",8,2772703,1
"4994",8,2773756,0
"4995",8,2773760,0
"4996",8,2774443,0
"4997",8,2774822,0
"4998",8,2776515,1
"4999",8,2777558,0
"5000",8,2779504,1
"5001",8,2779720,1
"5002",8,2779913,1
"5003",8,2780159,0
"5004",8,2780189,1
"5005",8,2780354,1
"5006",8,2780426,0
"5007",8,2780623,1
"5008",8,2781529,1
"5009",8,2782139,1
"5010",8,2783352,0
"5011",8,2783623,1
"5012",8,2784102,1
"5013",8,2784577,1
"5014",8,2784963,0
"5015",8,2785176,1
"5016",8,2786285,1
"5017",8,2786599,0
"5018",8,2786959,0
"5019",8,2787407,1
"5020",8,2787445,0
"5021",8,2787489,0
"5022",8,2788075,0
"5023",8,2788398,0
"5024",8,2789541,0
"5025",8,2789799,0
"5026",8,2789911,0
"5027",8,2792452,0
"5028",8,2792546,1
"5029",8,2793014,1
"5030",8,2793244,0
"5031",8,2793993,0
"5032",8,2794128,0
"5033",8,2794636,0
"5034",8,2794761,1
"5035",8,2796260,0
"5036",8,2797310,0
"5037",8,2798309,1
"5038",8,2798582,1
"5039",8,2799601,0
"5040",8,2799722,0
"5041",8,2800172,0
"5042",8,2800977,1
"5043",8,2801733,0
"5044",8,2803047,0
"5045",8,2803172,1
"5046",8,2803265,1
"5047",8,2804385,0
"5048",8,2805056,0
"5049",8,2805907,1
"5050",8,2805974,0
"5051",8,2807697,1
"5052",8,2808542,0
"5053",8,2808926,1
"5054",8,2809483,1
"5055",8,2809811,1
"5056",8,2810126,0
"5057",8,2811979,1
"5058",8,2812099,1
"5059",8,2812296,1
"5060",8,2812430,1
"5061",8,2813078,1
"5062",8,2814294,1
"5063",8,2814940,1
"5064",8,2818051,0
"5065",8,2818213,1
"5066",8,2818674,0
"5067",8,2819536,0
"5068",8,2819577,0
"5069",8,2819632,1
"5070",8,2820208,1
"5071",8,2820969,1
"5072",8,2821226,1
"5073",8,2821493,0
"5074",8,2821935,0
"5075",8,2822728,1
"5076",8,2823474,0
"5077",8,2823623,1
"5078",8,2825017,1
"5079",8,2825197,0
"5080",8,2825256,0
"5081",8,2826384,1
"5082",8,2826860,1
"5083",8,2827619,1
"5084",8,2827913,1
"5085",8,2828301,0
"5086",8,2828506,0
"5087",8,2829469,0
"5088",8,2830050,0
"5089",8,2830769,1
"5090",8,2831787,1
"5091",8,2832185,1
"5092",8,2832189,0
"5093",8,2832462,1
"5094",8,2832545,0
"5095",8,2833664,1
"5096",8,2835759,1
"5097",8,2836018,1
"5098",8,2836280,1
"5099",8,2836507,0
"5100",8,2836785,1
"5101",8,2837753,0
"5102",8,2838406,0
"5103",8,2840821,1
"5104",8,2840956,0
"5105",8,2841292,1
"5106",8,2841763,0
"5107",8,2841964,1
"5108",8,2842003,1
"5109",8,2842455,0
"5110",8,2843436,1
"5111",8,2843680,1
"5112",8,2845056,1
"5113",8,2845420,0
"5114",8,2848435,1
"5115",8,2848478,0
"5116",8,2849498,1
"5117",8,2850981,0
"5118",8,2852179,1
"5119",8,2853222,0
"5120",8,2854046,0
"5121",8,2855151,1
"5122",8,2856397,0
"5123",8,2857674,0
"5124",8,2857923,0
"5125",8,2858196,0
"5126",8,2858240,1
"5127",8,2858627,0
"5128",8,2858760,1
"5129",8,2860922,1
"5130",8,2861026,0
"5131",8,2861142,1
"5132",8,2862259,0
"5133",8,2862358,1
"5134",8,2863670,0
"5135",8,2864989,0
"5136",8,2866227,0
"5137",8,2868284,1
"5138",8,2868603,1
"5139",8,2868720,0
"5140",8,2868751,0
"5141",8,2871457,1
"5142",8,2871601,0
"5143",8,2873837,1
"5144",8,2873865,1
"5145",8,2874208,1
"5146",8,2875003,1
"5147",8,2875596,1
"5148",8,2875699,0
"5149",8,2875873,0
"5150",8,2876219,1
"5151",8,2877504,0
"5152",8,2877513,0
"5153",8,2877682,1
"5154",8,2878561,1
"5155",8,2878862,0
"5156",8,2879107,1
"5157",8,2879189,1
"5158",8,2879237,0
"5159",8,2880357,0
"5160",8,2880887,0
"5161",8,2881092,1
"5162",8,2882022,0
"5163",8,2882609,1
"5164",8,2883817,0
"5165",8,2883986,1
"5166",8,2884085,0
"5167",8,2884118,0
"5168",8,2884728,1
"5169",8,2885735,0
"5170",8,2887339,0
"5171",8,2887995,0
"5172",8,2889574,1
"5173",8,2889588,1
"5174",8,2890983,1
"5175",8,2891218,0
"5176",8,2891603,0
"5177",8,2891955,1
"5178",8,2892650,1
"5179",8,2892867,1
"5180",8,2892873,1
"5181",8,2893001,1
"5182",8,2893464,0
"5183",8,2893828,0
"5184",8,2893854,0
"5185",8,2894504,1
"5186",8,2894805,1
"5187",8,2895017,0
"5188",8,2895253,1
"5189",8,2895808,1
"5190",8,2895866,0
"5191",8,2896487,1
"5192",8,2897081,1
"5193",8,2897121,1
"5194",8,2897500,0
"5195",8,2897555,1
"5196",8,2899138,0
"5197",8,2899141,0
"5198",8,2899234,1
"5199",8,2899498,0
"5200",8,2899536,0
"5201",8,2901156,1
"5202",8,2901171,0
"5203",8,2901473,1
"5204",8,2902387,0
"5205",8,2903294,0
"5206",8,2904767,0
"5207",8,2905864,1
"5208",8,2907422,0
"5209",8,2908122,0
"5210",8,2908145,1
"5211",8,2908294,0
"5212",8,2908637,1
"5213",8,2908822,1
"5214",8,2909052,0
"5215",8,2909312,0
"5216",8,2910257,0
"5217",8,2910514,1
"5218",8,2911227,0
"5219",8,2911367,1
"5220",8,2912358,1
"5221",8,2912694,1
"5222",8,2913371,1
"5223",8,2915332,1
"5224",8,2915380,0
"5225",8,2915727,0
"5226",8,2915757,0
"5227",8,2916098,0
"5228",8,2916791,0
"5229",8,2917187,1
"5230",8,2918142,0
"5231",8,2918399,1
"5232",8,2919863,0
"5233",8,2920289,1
"5234",8,2920594,1
"5235",8,2921317,0
"5236",8,2921838,0
"5237",8,2923342,1
"5238",8,2923723,0
"5239",8,2924884,1
"5240",8,2926778,0
"5241",8,2927042,0
"5242",8,2927574,1
"5243",8,2928412,0
"5244",8,2928539,1
"5245",8,2929224,1
"5246",8,2930596,0
"5247",8,2931037,0
"5248",8,2932393,0
"5249",8,2932848,0
"5250",8,2933497,0
"5251",8,2933632,1
"5252",8,2934443,1
"5253",8,2935886,1
"5254",8,2935968,0
"5255",8,2937048,0
"5256",8,2937407,0
"5257",8,2938018,0
"5258",8,2938073,0
"5259",8,2939568,1
"5260",8,2939668,1
"5261",8,2940664,1
"5262",8,2940814,1
