"","x","y","sheep","strip"
"2769",235,85,0,2
"2770",235,95,0,2
"2771",235,105,0,2
"2772",235,115,0,2
"2773",235,125,0,2
"2774",235,135,0,2
"2775",235,145,0,2
"2776",235,155,0,2
"2777",235,165,0,2
"2778",235,175,0,2
"2779",235,185,0,2
"2780",235,195,0,2
"2781",235,205,0,2
"2782",235,215,0,2
"2783",235,225,0,2
"2784",235,235,0,2
"2785",235,245,0,2
"2786",235,255,0,2
"2787",235,265,0,2
"2788",235,275,0,2
"2789",235,285,0,2
"2790",235,295,0,2
"2791",235,305,0,2
"2792",235,315,0,2
"2793",235,325,0,2
"2794",235,335,0,2
"2795",235,345,0,2
"2796",235,355,0,2
"2797",235,365,0,2
"2798",235,375,0,2
"2799",235,385,0,2
"2800",235,395,0,2
"2801",235,405,0,2
"2802",235,415,0,2
"2803",235,425,0,2
"2804",235,435,0,2
"2805",235,445,0,2
"2806",235,455,0,2
"2807",235,465,0,2
"2808",235,475,0,2
"2809",235,485,0,2
"2810",235,495,0,2
"2811",235,505,0,2
"2812",235,515,0,2
"2813",235,525,0,2
"2814",235,535,0,2
"2815",235,545,0,2
"2816",235,555,0,2
"2817",235,565,0,2
"2818",235,575,0,2
"2819",235,585,0,2
"2820",235,595,0,2
"2821",235,605,0,2
"2822",235,615,0,2
"2823",235,625,0,2
"2824",235,635,0,2
"2825",235,645,0,2
"2826",235,655,0,2
"2827",235,665,0,2
"2828",235,675,0,2
"2829",235,685,0,2
"2830",235,695,0,2
"2831",235,705,0,2
"2832",235,715,0,2
"2833",235,725,0,2
"2834",235,735,0,2
"2835",235,745,0,2
"2836",235,755,0,2
"2837",235,765,0,2
"2838",235,775,0,2
"2839",235,785,0,2
"2840",235,795,0,2
"2841",235,805,0,2
"2842",235,815,0,2
"2843",235,825,0,2
"2844",235,835,0,2
"2845",235,845,0,2
"2846",235,855,0,2
"2847",235,865,0,2
"2848",235,875,0,2
"2849",235,885,0,2
"2850",235,895,0,2
"2851",235,905,0,2
"2852",235,915,0,2
"2853",235,925,0,2
"2854",235,935,0,2
"2855",235,945,0,2
"2856",235,955,0,2
"2857",235,965,0,2
"2858",235,975,0,2
"2859",235,985,0,2
"2860",235,995,0,2
"2861",235,1005,0,2
"2862",235,1015,0,2
"2863",235,1025,0,2
"2864",235,1035,0,2
"2865",235,1045,0,2
"2866",235,1055,0,2
"2867",235,1065,0,2
"2868",235,1075,0,2
"2869",235,1085,0,2
"2870",235,1095,0,2
"2871",235,1105,0,2
"2872",235,1115,0,2
"2873",235,1125,0,2
"2874",235,1135,0,2
"2875",235,1145,0,2
"2876",235,1155,0,2
"2877",235,1165,0,2
"2878",235,1175,0,2
"2879",235,1185,0,2
"2880",235,1195,0,2
"2881",245,5,0,2
"2882",245,15,0,2
"2883",245,25,0,2
"2884",245,35,0,2
"2885",245,45,0,2
"2886",245,55,0,2
"2887",245,65,0,2
"2888",245,75,0,2
"2889",245,85,0,2
"2890",245,95,0,2
"2891",245,105,0,2
"2892",245,115,0,2
"2893",245,125,0,2
"2894",245,135,0,2
"2895",245,145,0,2
"2896",245,155,0,2
"2897",245,165,0,2
"2898",245,175,0,2
"2899",245,185,0,2
"2900",245,195,0,2
"2901",245,205,0,2
"2902",245,215,0,2
"2903",245,225,0,2
"2904",245,235,0,2
"2905",245,245,0,2
"2906",245,255,0,2
"2907",245,265,0,2
"2908",245,275,0,2
"2909",245,285,0,2
"2910",245,295,0,2
"2911",245,305,0,2
"2912",245,315,0,2
"2913",245,325,0,2
"2914",245,335,0,2
"2915",245,345,0,2
"2916",245,355,0,2
"2917",245,365,0,2
"2918",245,375,0,2
"2919",245,385,0,2
"2920",245,395,0,2
"2921",245,405,0,2
"2922",245,415,0,2
"2923",245,425,0,2
"2924",245,435,0,2
"2925",245,445,0,2
"2926",245,455,0,2
"2927",245,465,0,2
"2928",245,475,0,2
"2929",245,485,0,2
"2930",245,495,0,2
"2931",245,505,0,2
"2932",245,515,0,2
"2933",245,525,0,2
"2934",245,535,0,2
"2935",245,545,0,2
"2936",245,555,0,2
"2937",245,565,0,2
"2938",245,575,0,2
"2939",245,585,0,2
"2940",245,595,0,2
"2941",245,605,0,2
"2942",245,615,0,2
"2943",245,625,0,2
"2944",245,635,0,2
"2945",245,645,0,2
"2946",245,655,0,2
"2947",245,665,0,2
"2948",245,675,0,2
"2949",245,685,0,2
"2950",245,695,0,2
"2951",245,705,0,2
"2952",245,715,0,2
"2953",245,725,0,2
"2954",245,735,0,2
"2955",245,745,0,2
"2956",245,755,0,2
"2957",245,765,0,2
"2958",245,775,0,2
"2959",245,785,0,2
"2960",245,795,0,2
"2961",245,805,0,2
"2962",245,815,0,2
"2963",245,825,0,2
"2964",245,835,0,2
"2965",245,845,0,2
"2966",245,855,0,2
"2967",245,865,0,2
"2968",245,875,0,2
"2969",245,885,0,2
"2970",245,895,0,2
"2971",245,905,0,2
"2972",245,915,0,2
"2973",245,925,0,2
"2974",245,935,0,2
"2975",245,945,0,2
"2976",245,955,0,2
"2977",245,965,0,2
"2978",245,975,0,2
"2979",245,985,0,2
"2980",245,995,0,2
"2981",245,1005,0,2
"2982",245,1015,0,2
"2983",245,1025,0,2
"2984",245,1035,0,2
"2985",245,1045,0,2
"2986",245,1055,0,2
"2987",245,1065,0,2
"2988",245,1075,0,2
"2989",245,1085,0,2
"2990",245,1095,0,2
"2991",245,1105,0,2
"2992",245,1115,0,2
"2993",245,1125,0,2
"2994",245,1135,0,2
"2995",245,1145,0,2
"2996",245,1155,0,2
"2997",245,1165,0,2
"2998",245,1175,0,2
"2999",245,1185,0,2
"3000",245,1195,0,2
"3001",255,5,0,2
"3002",255,15,0,2
"3003",255,25,0,2
"3004",255,35,0,2
"3005",255,45,0,2
"3006",255,55,0,2
"3007",255,65,0,2
"3008",255,75,0,2
"3009",255,85,0,2
"3010",255,95,0,2
"3011",255,105,0,2
"3012",255,115,0,2
"3013",255,125,0,2
"3014",255,135,0,2
"3015",255,145,0,2
"3016",255,155,0,2
"3017",255,165,0,2
"3018",255,175,0,2
"3019",255,185,0,2
"3020",255,195,0,2
"3021",255,205,0,2
"3022",255,215,0,2
"3023",255,225,0,2
"3024",255,235,0,2
"3025",255,245,0,2
"3026",255,255,0,2
"3027",255,265,0,2
"3028",255,275,0,2
"3029",255,285,0,2
"3030",255,295,0,2
"3031",255,305,0,2
"3032",255,315,0,2
"3033",255,325,0,2
"3034",255,335,0,2
"3035",255,345,0,2
"3036",255,355,0,2
"3037",255,365,0,2
"3038",255,375,0,2
"3039",255,385,0,2
"3040",255,395,0,2
"3041",255,405,0,2
"3042",255,415,0,2
"3043",255,425,0,2
"3044",255,435,0,2
"3045",255,445,0,2
"3046",255,455,0,2
"3047",255,465,0,2
"3048",255,475,0,2
"3049",255,485,0,2
"3050",255,495,0,2
"3051",255,505,0,2
"3052",255,515,0,2
"3053",255,525,0,2
"3054",255,535,0,2
"3055",255,545,0,2
"3056",255,555,0,2
"3057",255,565,0,2
"3058",255,575,0,2
"3059",255,585,0,2
"3060",255,595,0,2
"3061",255,605,0,2
"3062",255,615,0,2
"3063",255,625,0,2
"3064",255,635,0,2
"3065",255,645,0,2
"3066",255,655,0,2
"3067",255,665,0,2
"3068",255,675,0,2
"3069",255,685,0,2
"3070",255,695,0,2
"3071",255,705,0,2
"3072",255,715,0,2
"3073",255,725,0,2
"3074",255,735,0,2
"3075",255,745,0,2
"3076",255,755,0,2
"3077",255,765,0,2
"3078",255,775,0,2
"3079",255,785,0,2
"3080",255,795,0,2
"3081",255,805,0,2
"3082",255,815,0,2
"3083",255,825,0,2
"3084",255,835,0,2
"3085",255,845,0,2
"3086",255,855,0,2
"3087",255,865,0,2
"3088",255,875,0,2
"3089",255,885,0,2
"3090",255,895,0,2
"3091",255,905,0,2
"3092",255,915,0,2
"3093",255,925,0,2
"3094",255,935,0,2
"3095",255,945,0,2
"3096",255,955,0,2
"3097",255,965,0,2
"3098",255,975,0,2
"3099",255,985,0,2
"3100",255,995,0,2
"3101",255,1005,0,2
"3102",255,1015,0,2
"3103",255,1025,0,2
"3104",255,1035,0,2
"3105",255,1045,0,2
"3106",255,1055,0,2
"3107",255,1065,0,2
"3108",255,1075,0,2
"3109",255,1085,0,2
"3110",255,1095,0,2
"3111",255,1105,0,2
"3112",255,1115,0,2
"3113",255,1125,0,2
"3114",255,1135,0,2
"3115",255,1145,0,2
"3116",255,1155,0,2
"3117",255,1165,0,2
"3118",255,1175,0,2
"3119",255,1185,0,2
"3120",255,1195,0,2
"3121",265,5,0,2
"3122",265,15,0,2
"3123",265,25,0,2
"3124",265,35,0,2
"3125",265,45,0,2
"3126",265,55,0,2
"3127",265,65,0,2
"3128",265,75,0,2
"3129",265,85,0,2
"3130",265,95,0,2
"3131",265,105,0,2
"3132",265,115,0,2
"3133",265,125,0,2
"3134",265,135,0,2
"3135",265,145,0,2
"3136",265,155,0,2
"3137",265,165,0,2
"3138",265,175,0,2
"3139",265,185,0,2
"3140",265,195,0,2
"3141",265,205,0,2
"3142",265,215,0,2
"3143",265,225,0,2
"3144",265,235,0,2
"3145",265,245,0,2
"3146",265,255,0,2
"3147",265,265,0,2
"3148",265,275,0,2
"3149",265,285,0,2
"3150",265,295,0,2
"3151",265,305,0,2
"3152",265,315,0,2
"3153",265,325,0,2
"3154",265,335,0,2
"3155",265,345,0,2
"3156",265,355,0,2
"3157",265,365,0,2
"3158",265,375,0,2
"3159",265,385,0,2
"3160",265,395,0,2
"3161",265,405,0,2
"3162",265,415,0,2
"3163",265,425,0,2
"3164",265,435,0,2
"3165",265,445,0,2
"3166",265,455,0,2
"3167",265,465,0,2
"3168",265,475,0,2
"3169",265,485,0,2
"3170",265,495,0,2
"3171",265,505,0,2
"3172",265,515,0,2
"3173",265,525,0,2
"3174",265,535,0,2
"3175",265,545,0,2
"3176",265,555,0,2
"3177",265,565,0,2
"3178",265,575,0,2
"3179",265,585,0,2
"3180",265,595,0,2
"3181",265,605,0,2
"3182",265,615,0,2
"3183",265,625,0,2
"3184",265,635,0,2
"3185",265,645,0,2
"3186",265,655,0,2
"3187",265,665,0,2
"3188",265,675,0,2
"3189",265,685,0,2
"3190",265,695,0,2
"3191",265,705,0,2
"3192",265,715,0,2
"3193",265,725,0,2
"3194",265,735,0,2
"3195",265,745,0,2
"3196",265,755,0,2
"3197",265,765,0,2
"3198",265,775,0,2
"3199",265,785,0,2
"3200",265,795,0,2
"3201",265,805,0,2
"3202",265,815,0,2
"3203",265,825,0,2
"3204",265,835,0,2
"3205",265,845,0,2
"3206",265,855,0,2
"3207",265,865,0,2
"3208",265,875,0,2
"3209",265,885,0,2
"3210",265,895,0,2
"3211",265,905,0,2
"3212",265,915,0,2
"3213",265,925,0,2
"3214",265,935,0,2
"3215",265,945,0,2
"3216",265,955,0,2
"3217",265,965,0,2
"3218",265,975,0,2
"3219",265,985,0,2
"3220",265,995,0,2
"3221",265,1005,0,2
"3222",265,1015,0,2
"3223",265,1025,0,2
"3224",265,1035,0,2
"3225",265,1045,0,2
"3226",265,1055,0,2
"3227",265,1065,0,2
"3228",265,1075,0,2
"3229",265,1085,0,2
"3230",265,1095,0,2
"3231",265,1105,0,2
"3232",265,1115,0,2
"3233",265,1125,0,2
"3234",265,1135,0,2
"3235",265,1145,0,2
"3236",265,1155,0,2
"3237",265,1165,0,2
"3238",265,1175,0,2
"3239",265,1185,0,2
"3240",265,1195,0,2
"3241",275,5,0,2
"3242",275,15,0,2
"3243",275,25,0,2
"3244",275,35,0,2
"3245",275,45,0,2
"3246",275,55,0,2
"3247",275,65,0,2
"3248",275,75,0,2
"3249",275,85,0,2
"3250",275,95,0,2
"3251",275,105,0,2
"3252",275,115,0,2
"3253",275,125,0,2
"3254",275,135,0,2
"3255",275,145,0,2
"3256",275,155,0,2
"3257",275,165,0,2
"3258",275,175,0,2
"3259",275,185,0,2
"3260",275,195,0,2
"3261",275,205,0,2
"3262",275,215,0,2
"3263",275,225,0,2
"3264",275,235,0,2
"3265",275,245,0,2
"3266",275,255,0,2
"3267",275,265,0,2
"3268",275,275,0,2
"3269",275,285,0,2
"3270",275,295,0,2
"3271",275,305,0,2
"3272",275,315,0,2
"3273",275,325,0,2
"3274",275,335,0,2
"3275",275,345,0,2
"3276",275,355,0,2
"3277",275,365,0,2
"3278",275,375,0,2
"3279",275,385,0,2
"3280",275,395,0,2
"3281",275,405,0,2
"3282",275,415,0,2
"3283",275,425,0,2
"3284",275,435,0,2
"3285",275,445,0,2
"3286",275,455,0,2
"3287",275,465,0,2
"3288",275,475,0,2
"3289",275,485,0,2
"3290",275,495,0,2
"3291",275,505,0,2
"3292",275,515,0,2
"3293",275,525,0,2
"3294",275,535,0,2
"3295",275,545,0,2
"3296",275,555,0,2
"3297",275,565,0,2
"3298",275,575,0,2
"3299",275,585,0,2
"3300",275,595,0,2
"3301",275,605,0,2
"3302",275,615,0,2
"3303",275,625,0,2
"3304",275,635,0,2
"3305",275,645,0,2
"3306",275,655,0,2
"3307",275,665,0,2
"3308",275,675,0,2
"3309",275,685,0,2
"3310",275,695,0,2
"3311",275,705,0,2
"3312",275,715,0,2
"3313",275,725,0,2
"3314",275,735,0,2
"3315",275,745,0,2
"3316",275,755,0,2
"3317",275,765,0,2
"3318",275,775,0,2
"3319",275,785,0,2
"3320",275,795,0,2
"3321",275,805,0,2
"3322",275,815,0,2
"3323",275,825,0,2
"3324",275,835,0,2
"3325",275,845,0,2
"3326",275,855,0,2
"3327",275,865,0,2
"3328",275,875,0,2
"3329",275,885,0,2
"3330",275,895,0,2
"3331",275,905,0,2
"3332",275,915,0,2
"3333",275,925,0,2
"3334",275,935,0,2
"3335",275,945,0,2
"3336",275,955,0,2
"3337",275,965,0,2
"3338",275,975,0,2
"3339",275,985,0,2
"3340",275,995,0,2
"3341",275,1005,0,2
"3342",275,1015,0,2
"3343",275,1025,0,2
"3344",275,1035,0,2
"3345",275,1045,0,2
"3346",275,1055,0,2
"3347",275,1065,0,2
"3348",275,1075,0,2
"3349",275,1085,0,2
"3350",275,1095,0,2
"3351",275,1105,0,2
"3352",275,1115,0,2
"3353",275,1125,0,2
"3354",275,1135,0,2
"3355",275,1145,0,2
"3356",275,1155,0,2
"3357",275,1165,0,2
"3358",275,1175,0,2
"3359",275,1185,0,2
"3360",275,1195,0,2
"3361",285,5,0,2
"3362",285,15,0,2
"3363",285,25,0,2
"3364",285,35,0,2
"3365",285,45,0,2
"3366",285,55,0,2
"3367",285,65,0,2
"3368",285,75,0,2
"3369",285,85,0,2
"3370",285,95,0,2
"3371",285,105,0,2
"3372",285,115,0,2
"3373",285,125,0,2
"3374",285,135,0,2
"3375",285,145,0,2
"3376",285,155,0,2
"3377",285,165,0,2
"3378",285,175,0,2
"3379",285,185,0,2
"3380",285,195,0,2
"3381",285,205,0,2
"3382",285,215,0,2
"3383",285,225,0,2
"3384",285,235,0,2
"3385",285,245,0,2
"3386",285,255,0,2
"3387",285,265,0,2
"3388",285,275,0,2
"3389",285,285,0,2
"3390",285,295,0,2
"3391",285,305,0,2
"3392",285,315,0,2
"3393",285,325,0,2
"3394",285,335,0,2
"3395",285,345,0,2
"3396",285,355,0,2
"3397",285,365,0,2
"3398",285,375,0,2
"3399",285,385,0,2
"3400",285,395,0,2
"3401",285,405,0,2
"3402",285,415,0,2
"3403",285,425,0,2
"3404",285,435,0,2
"3405",285,445,0,2
"3406",285,455,0,2
"3407",285,465,0,2
"3408",285,475,0,2
"3409",285,485,0,2
"3410",285,495,0,2
"3411",285,505,0,2
"3412",285,515,0,2
"3413",285,525,0,2
"3414",285,535,0,2
"3415",285,545,0,2
"3416",285,555,0,2
"3417",285,565,0,2
"3418",285,575,0,2
"3419",285,585,0,2
"3420",285,595,0,2
"3421",285,605,0,2
"3422",285,615,0,2
"3423",285,625,0,2
"3424",285,635,0,2
"3425",285,645,0,2
"3426",285,655,0,2
"3427",285,665,0,2
"3428",285,675,0,2
"3429",285,685,0,2
"3430",285,695,0,2
"3431",285,705,0,2
"3432",285,715,0,2
"3433",285,725,0,2
"3434",285,735,0,2
"3435",285,745,0,2
"3436",285,755,0,2
"3437",285,765,0,2
"3438",285,775,0,2
"3439",285,785,0,2
"3440",285,795,0,2
"3441",285,805,0,2
"3442",285,815,0,2
"3443",285,825,0,2
"3444",285,835,0,2
"3445",285,845,0,2
"3446",285,855,0,2
"3447",285,865,0,2
"3448",285,875,0,2
"3449",285,885,0,2
"3450",285,895,0,2
"3451",285,905,0,2
"3452",285,915,0,2
"3453",285,925,0,2
"3454",285,935,0,2
"3455",285,945,0,2
"3456",285,955,0,2
"3457",285,965,0,2
"3458",285,975,0,2
"3459",285,985,0,2
"3460",285,995,0,2
"3461",285,1005,0,2
"3462",285,1015,0,2
"3463",285,1025,0,2
"3464",285,1035,0,2
"3465",285,1045,0,2
"3466",285,1055,0,2
"3467",285,1065,0,2
"3468",285,1075,0,2
"3469",285,1085,0,2
"3470",285,1095,0,2
"3471",285,1105,0,2
"3472",285,1115,0,2
"3473",285,1125,0,2
"3474",285,1135,0,2
"3475",285,1145,0,2
"3476",285,1155,0,2
"3477",285,1165,0,2
"3478",285,1175,0,2
"3479",285,1185,0,2
"3480",285,1195,0,2
"3481",295,5,0,2
"3482",295,15,0,2
"3483",295,25,0,2
"3484",295,35,0,2
"3485",295,45,0,2
"3486",295,55,0,2
"3487",295,65,0,2
"3488",295,75,0,2
"3489",295,85,0,2
"3490",295,95,0,2
"3491",295,105,0,2
"3492",295,115,0,2
"3493",295,125,0,2
"3494",295,135,0,2
"3495",295,145,0,2
"3496",295,155,0,2
"3497",295,165,0,2
"3498",295,175,0,2
"3499",295,185,0,2
"3500",295,195,0,2
"3501",295,205,0,2
"3502",295,215,0,2
"3503",295,225,0,2
"3504",295,235,0,2
"3505",295,245,0,2
"3506",295,255,0,2
"3507",295,265,0,2
"3508",295,275,0,2
"3509",295,285,0,2
"3510",295,295,0,2
"3511",295,305,0,2
"3512",295,315,0,2
"3513",295,325,0,2
"3514",295,335,0,2
"3515",295,345,0,2
"3516",295,355,0,2
"3517",295,365,0,2
"3518",295,375,0,2
"3519",295,385,0,2
"3520",295,395,0,2
"3521",295,405,0,2
"3522",295,415,0,2
"3523",295,425,0,2
"3524",295,435,0,2
"3525",295,445,0,2
"3526",295,455,0,2
"3527",295,465,0,2
"3528",295,475,0,2
"3529",295,485,0,2
"3530",295,495,0,2
"3531",295,505,0,2
"3532",295,515,0,2
"3533",295,525,0,2
"3534",295,535,0,2
"3535",295,545,0,2
"3536",295,555,0,2
"3537",295,565,0,2
"3538",295,575,0,2
"3539",295,585,0,2
"3540",295,595,0,2
"3541",295,605,0,2
"3542",295,615,0,2
"3543",295,625,0,2
"3544",295,635,0,2
"3545",295,645,0,2
"3546",295,655,0,2
"3547",295,665,0,2
"3548",295,675,0,2
"3549",295,685,0,2
"3550",295,695,0,2
"3551",295,705,0,2
"3552",295,715,0,2
"3553",295,725,0,2
"3554",295,735,0,2
"3555",295,745,0,2
"3556",295,755,0,2
"3557",295,765,0,2
"3558",295,775,0,2
"3559",295,785,0,2
"3560",295,795,0,2
"3561",295,805,0,2
"3562",295,815,0,2
"3563",295,825,0,2
"3564",295,835,0,2
"3565",295,845,0,2
"3566",295,855,0,2
"3567",295,865,0,2
"3568",295,875,0,2
"3569",295,885,0,2
"3570",295,895,0,2
"3571",295,905,0,2
"3572",295,915,0,2
"3573",295,925,0,2
"3574",295,935,0,2
"3575",295,945,0,2
"3576",295,955,0,2
"3577",295,965,0,2
"3578",295,975,0,2
"3579",295,985,0,2
"3580",295,995,0,2
"3581",295,1005,0,2
"3582",295,1015,0,2
"3583",295,1025,0,2
"3584",295,1035,0,2
"3585",295,1045,0,2
"3586",295,1055,0,2
"3587",295,1065,0,2
"3588",295,1075,0,2
"3589",295,1085,0,2
"3590",295,1095,0,2
"3591",295,1105,0,2
"3592",295,1115,0,2
"3593",295,1125,0,2
"3594",295,1135,0,2
"3595",295,1145,0,2
"3596",295,1155,0,2
"3597",295,1165,0,2
"3598",295,1175,0,2
"3599",295,1185,0,2
"3600",295,1195,0,2
"3601",305,5,0,3
"3602",305,15,0,3
"3603",305,25,0,3
"3604",305,35,0,3
"3605",305,45,0,3
"3606",305,55,0,3
"3607",305,65,0,3
"3608",305,75,0,3
"3609",305,85,0,3
"3610",305,95,0,3
"3611",305,105,0,3
"3612",305,115,0,3
"3613",305,125,0,3
"3614",305,135,0,3
"3615",305,145,0,3
"3616",305,155,0,3
"3617",305,165,0,3
"3618",305,175,0,3
"3619",305,185,0,3
"3620",305,195,0,3
"3621",305,205,0,3
"3622",305,215,0,3
"3623",305,225,0,3
"3624",305,235,0,3
"3625",305,245,0,3
"3626",305,255,0,3
"3627",305,265,0,3
"3628",305,275,0,3
"3629",305,285,0,3
"3630",305,295,0,3
"3631",305,305,0,3
"3632",305,315,0,3
"3633",305,325,0,3
"3634",305,335,0,3
"3635",305,345,0,3
"3636",305,355,0,3
"3637",305,365,0,3
"3638",305,375,0,3
"3639",305,385,0,3
"3640",305,395,0,3
"3641",305,405,0,3
"3642",305,415,0,3
"3643",305,425,0,3
"3644",305,435,0,3
"3645",305,445,0,3
"3646",305,455,0,3
"3647",305,465,0,3
"3648",305,475,0,3
"3649",305,485,0,3
"3650",305,495,0,3
"3651",305,505,0,3
"3652",305,515,0,3
"3653",305,525,0,3
"3654",305,535,0,3
"3655",305,545,0,3
"3656",305,555,0,3
"3657",305,565,0,3
"3658",305,575,0,3
"3659",305,585,0,3
"3660",305,595,0,3
"3661",305,605,0,3
"3662",305,615,0,3
"3663",305,625,0,3
"3664",305,635,0,3
"3665",305,645,0,3
"3666",305,655,0,3
"3667",305,665,0,3
"3668",305,675,0,3
"3669",305,685,0,3
"3670",305,695,0,3
"3671",305,705,0,3
"3672",305,715,0,3
"3673",305,725,0,3
"3674",305,735,0,3
"3675",305,745,0,3
"3676",305,755,0,3
"3677",305,765,0,3
"3678",305,775,0,3
"3679",305,785,0,3
"3680",305,795,0,3
"3681",305,805,0,3
"3682",305,815,0,3
"3683",305,825,0,3
"3684",305,835,0,3
"3685",305,845,0,3
"3686",305,855,0,3
"3687",305,865,0,3
"3688",305,875,0,3
"3689",305,885,0,3
"3690",305,895,0,3
"3691",305,905,0,3
"3692",305,915,0,3
"3693",305,925,0,3
"3694",305,935,0,3
"3695",305,945,0,3
"3696",305,955,0,3
"3697",305,965,0,3
"3698",305,975,0,3
"3699",305,985,0,3
"3700",305,995,0,3
"3701",305,1005,0,3
"3702",305,1015,0,3
"3703",305,1025,0,3
"3704",305,1035,0,3
"3705",305,1045,0,3
"3706",305,1055,0,3
"3707",305,1065,0,3
"3708",305,1075,0,3
"3709",305,1085,0,3
"3710",305,1095,0,3
"3711",305,1105,0,3
"3712",305,1115,0,3
"3713",305,1125,0,3
"3714",305,1135,0,3
"3715",305,1145,0,3
"3716",305,1155,0,3
"3717",305,1165,0,3
"3718",305,1175,0,3
"3719",305,1185,0,3
"3720",305,1195,0,3
"3721",315,5,0,3
"3722",315,15,0,3
"3723",315,25,0,3
"3724",315,35,0,3
"3725",315,45,0,3
"3726",315,55,0,3
"3727",315,65,0,3
"3728",315,75,0,3
"3729",315,85,0,3
"3730",315,95,0,3
"3731",315,105,0,3
"3732",315,115,0,3
"3733",315,125,0,3
"3734",315,135,0,3
"3735",315,145,0,3
"3736",315,155,0,3
"3737",315,165,0,3
"3738",315,175,0,3
"3739",315,185,0,3
"3740",315,195,0,3
"3741",315,205,0,3
"3742",315,215,0,3
"3743",315,225,0,3
"3744",315,235,0,3
"3745",315,245,0,3
"3746",315,255,0,3
"3747",315,265,0,3
"3748",315,275,0,3
"3749",315,285,0,3
"3750",315,295,0,3
"3751",315,305,0,3
"3752",315,315,0,3
"3753",315,325,0,3
"3754",315,335,0,3
"3755",315,345,0,3
"3756",315,355,0,3
"3757",315,365,0,3
"3758",315,375,0,3
"3759",315,385,0,3
"3760",315,395,0,3
"3761",315,405,0,3
"3762",315,415,0,3
"3763",315,425,0,3
"3764",315,435,0,3
"3765",315,445,0,3
"3766",315,455,0,3
"3767",315,465,0,3
"3768",315,475,0,3
"3769",315,485,0,3
"3770",315,495,0,3
"3771",315,505,0,3
"3772",315,515,0,3
"3773",315,525,0,3
"3774",315,535,0,3
"3775",315,545,0,3
"3776",315,555,0,3
"3777",315,565,0,3
"3778",315,575,0,3
"3779",315,585,0,3
"3780",315,595,0,3
"3781",315,605,0,3
"3782",315,615,0,3
"3783",315,625,0,3
"3784",315,635,0,3
"3785",315,645,0,3
"3786",315,655,0,3
"3787",315,665,0,3
"3788",315,675,0,3
"3789",315,685,0,3
"3790",315,695,0,3
"3791",315,705,0,3
"3792",315,715,0,3
"3793",315,725,0,3
"3794",315,735,0,3
"3795",315,745,0,3
"3796",315,755,0,3
"3797",315,765,0,3
"3798",315,775,0,3
"3799",315,785,0,3
"3800",315,795,0,3
"3801",315,805,0,3
"3802",315,815,0,3
"3803",315,825,0,3
"3804",315,835,0,3
"3805",315,845,0,3
"3806",315,855,0,3
"3807",315,865,0,3
"3808",315,875,0,3
"3809",315,885,0,3
"3810",315,895,0,3
"3811",315,905,0,3
"3812",315,915,0,3
"3813",315,925,0,3
"3814",315,935,0,3
"3815",315,945,0,3
"3816",315,955,0,3
"3817",315,965,0,3
"3818",315,975,0,3
"3819",315,985,0,3
"3820",315,995,0,3
"3821",315,1005,0,3
"3822",315,1015,0,3
"3823",315,1025,0,3
"3824",315,1035,0,3
"3825",315,1045,0,3
"3826",315,1055,0,3
"3827",315,1065,0,3
"3828",315,1075,0,3
"3829",315,1085,0,3
"3830",315,1095,0,3
"3831",315,1105,0,3
"3832",315,1115,0,3
"3833",315,1125,0,3
"3834",315,1135,0,3
"3835",315,1145,0,3
"3836",315,1155,0,3
"3837",315,1165,0,3
"3838",315,1175,0,3
"3839",315,1185,0,3
"3840",315,1195,0,3
"3841",325,5,0,3
"3842",325,15,0,3
"3843",325,25,0,3
"3844",325,35,0,3
"3845",325,45,0,3
"3846",325,55,0,3
"3847",325,65,0,3
"3848",325,75,0,3
"3849",325,85,0,3
"3850",325,95,0,3
"3851",325,105,0,3
"3852",325,115,0,3
"3853",325,125,0,3
"3854",325,135,0,3
"3855",325,145,0,3
"3856",325,155,0,3
"3857",325,165,0,3
"3858",325,175,0,3
"3859",325,185,0,3
"3860",325,195,0,3
"3861",325,205,0,3
"3862",325,215,0,3
"3863",325,225,0,3
"3864",325,235,0,3
"3865",325,245,0,3
"3866",325,255,0,3
"3867",325,265,0,3
"3868",325,275,0,3
"3869",325,285,0,3
"3870",325,295,0,3
"3871",325,305,0,3
"3872",325,315,0,3
"3873",325,325,0,3
"3874",325,335,0,3
"3875",325,345,0,3
"3876",325,355,0,3
"3877",325,365,0,3
"3878",325,375,0,3
"3879",325,385,0,3
"3880",325,395,0,3
"3881",325,405,0,3
"3882",325,415,0,3
"3883",325,425,0,3
"3884",325,435,0,3
"3885",325,445,0,3
"3886",325,455,0,3
"3887",325,465,0,3
"3888",325,475,0,3
"3889",325,485,0,3
"3890",325,495,0,3
"3891",325,505,0,3
"3892",325,515,0,3
"3893",325,525,0,3
"3894",325,535,0,3
"3895",325,545,0,3
"3896",325,555,0,3
"3897",325,565,0,3
"3898",325,575,0,3
"3899",325,585,0,3
"3900",325,595,0,3
"3901",325,605,0,3
"3902",325,615,0,3
"3903",325,625,0,3
"3904",325,635,0,3
"3905",325,645,0,3
"3906",325,655,0,3
"3907",325,665,0,3
"3908",325,675,0,3
"3909",325,685,0,3
"3910",325,695,0,3
"3911",325,705,0,3
"3912",325,715,0,3
"3913",325,725,0,3
"3914",325,735,0,3
"3915",325,745,0,3
"3916",325,755,0,3
"3917",325,765,0,3
"3918",325,775,0,3
