"","freq","gene","rx","comp.conc","flag"
"463",0.9896,"PPPCC","Normoxia",1.22e-16,0
"464",0.9759,"SLC3A2","Normoxia",1.22e-16,0
"465",0.697979081,"BMP2","Normoxia",1.22e-16,0
"466",0.663951457,"HFE","Normoxia",1.22e-16,0
"467",0.976,"PPPCC","Normoxia",1.22e-16,0
"468",0.9656,"SLC3A2","Normoxia",1.22e-16,0
"469",0.99999904,"BMP2","Hypoxia",1.25e-13,0
"470",1,"HFE","Hypoxia",1.25e-13,1
"471",0.0435,"PPPCC","Hypoxia",1.25e-13,0
"472",0.092,"SLC3A2","Hypoxia",1.25e-13,0
"473",0.993150183,"BMP2","Hypoxia",1.25e-13,0
"474",1,"HFE","Hypoxia",1.25e-13,1
"475",0.0871,"PPPCC","Hypoxia",1.25e-13,0
"476",0.0786,"SLC3A2","Hypoxia",1.25e-13,0
"477",1,"BMP2","Hypoxia",1.25e-13,1
"478",0.99381892,"HFE","Hypoxia",1.25e-13,0
"479",0.0333,"PPPCC","Hypoxia",1.25e-13,0
"480",0.0844,"SLC3A2","Hypoxia",1.25e-13,0
"481",0.999628987,"BMP2","Normoxia",1.25e-13,0
"482",1,"HFE","Normoxia",1.25e-13,1
"483",0.0676,"PPPCC","Normoxia",1.25e-13,0
"484",0.0564,"SLC3A2","Normoxia",1.25e-13,0
"485",0.998061741,"BMP2","Normoxia",1.25e-13,0
"486",1,"HFE","Normoxia",1.25e-13,1
"487",0.0677,"PPPCC","Normoxia",1.25e-13,0
"488",0.0534,"SLC3A2","Normoxia",1.25e-13,0
"489",0.972456047,"BMP2","Normoxia",1.25e-13,0
"490",0.997686014,"HFE","Normoxia",1.25e-13,0
"491",0.0523,"PPPCC","Normoxia",1.25e-13,0
"492",0.009,"SLC3A2","Normoxia",1.25e-13,0
"493",0.985602885,"BMP2","Hypoxia",1e-12,0
"494",1,"HFE","Hypoxia",1e-12,1
"495",0.0257,"PPPCC","Hypoxia",1e-12,0
"496",0,"SLC3A2","Hypoxia",1e-12,1
"497",1,"BMP2","Hypoxia",1e-12,1
"498",1,"HFE","Hypoxia",1e-12,1
"499",0.0178,"PPPCC","Hypoxia",1e-12,0
"500",0.0082,"SLC3A2","Hypoxia",1e-12,0
"501",1,"BMP2","Hypoxia",1e-12,1
"502",0.996845935,"HFE","Hypoxia",1e-12,0
"503",0.002,"PPPCC","Hypoxia",1e-12,0
"504",0,"SLC3A2","Hypoxia",1e-12,1
"505",0.993664679,"BMP2","Normoxia",1e-12,0
"506",1,"HFE","Normoxia",1e-12,1
"507",0,"PPPCC","Normoxia",1e-12,1
"508",0,"SLC3A2","Normoxia",1e-12,1
"509",1,"BMP2","Normoxia",1e-12,1
"510",0.997555147,"HFE","Normoxia",1e-12,0
"511",0.0292,"PPPCC","Normoxia",1e-12,0
"512",0,"SLC3A2","Normoxia",1e-12,1
"513",0.999998103,"BMP2","Normoxia",1e-12,0
"514",1,"HFE","Normoxia",1e-12,1
"515",0.024,"PPPCC","Normoxia",1e-12,0
"516",0,"SLC3A2","Normoxia",1e-12,1
"517",0.123736903,"BNIP3","Hypoxia",9.77e-16,0
"518",0.945880089,"CA9","Hypoxia",9.77e-16,0
"519",0.044422799,"EGLN3","Hypoxia",9.77e-16,0
"520",0.632170503,"HIF1A","Hypoxia",9.77e-16,0
"521",0.279554143,"BNIP3","Hypoxia",9.77e-16,0
"522",0.086275653,"EGLN3","Hypoxia",9.77e-16,0
"523",0.512015151,"HIF1A","Hypoxia",9.77e-16,0
"524",0.34902588,"BNIP3","Hypoxia",9.77e-16,0
"525",0.806043614,"CA9","Hypoxia",9.77e-16,0
"526",0.396609558,"HIF1A","Hypoxia",9.77e-16,0
"527",0.363439265,"BNIP3","Normoxia",9.77e-16,0
"528",0.224193913,"CA9","Normoxia",9.77e-16,0
"529",0.169561256,"EGLN3","Normoxia",9.77e-16,0
"530",0.762516959,"HIF1A","Normoxia",9.77e-16,0
"531",0.445602002,"BNIP3","Normoxia",9.77e-16,0
"532",0.238017677,"CA9","Normoxia",9.77e-16,0
"533",0.246813913,"EGLN3","Normoxia",9.77e-16,0
"534",0.736020677,"HIF1A","Normoxia",9.77e-16,0
"535",0.435629054,"BNIP3","Normoxia",9.77e-16,0
"536",0.226933706,"CA9","Normoxia",9.77e-16,0
"537",0.216348662,"EGLN3","Normoxia",9.77e-16,0
"538",0.728263515,"HIF1A","Normoxia",9.77e-16,0
"539",0.448556549,"BNIP3","Hypoxia",7.81e-15,0
"540",0.659812298,"CA9","Hypoxia",7.81e-15,0
"541",0.286547695,"EGLN3","Hypoxia",7.81e-15,0
"542",0.282023387,"HIF1A","Hypoxia",7.81e-15,0
"543",0.497615692,"BNIP3","Hypoxia",7.81e-15,0
"544",0.675473983,"CA9","Hypoxia",7.81e-15,0
"545",0.35088046,"EGLN3","Hypoxia",7.81e-15,0
"546",0.235282173,"HIF1A","Hypoxia",7.81e-15,0
"547",0.429053874,"BNIP3","Hypoxia",7.81e-15,0
"548",0.59362363,"CA9","Hypoxia",7.81e-15,0
"549",0.280473134,"EGLN3","Hypoxia",7.81e-15,0
"550",0.747038363,"BNIP3","Normoxia",7.81e-15,0
"551",0.044231406,"CA9","Normoxia",7.81e-15,0
"552",0.592076062,"EGLN3","Normoxia",7.81e-15,0
"553",0.401984886,"HIF1A","Normoxia",7.81e-15,0
"554",0.731420438,"BNIP3","Normoxia",7.81e-15,0
"555",0.060402923,"CA9","Normoxia",7.81e-15,0
"556",0.558057228,"EGLN3","Normoxia",7.81e-15,0
"557",0.338401434,"HIF1A","Normoxia",7.81e-15,0
"558",0.04384915,"BNIP3","Hypoxia",6.1e-17,0
"559",0.9824344,"CA9","Hypoxia",6.1e-17,0
"560",0.021945826,"EGLN3","Hypoxia",6.1e-17,0
"561",0.989816269,"HIF1A","Hypoxia",6.1e-17,0
"562",0.034674007,"BNIP3","Hypoxia",6.1e-17,0
"563",0.985830664,"CA9","Hypoxia",6.1e-17,0
"564",0.067924784,"EGLN3","Hypoxia",6.1e-17,0
"565",0.947419303,"HIF1A","Hypoxia",6.1e-17,0
"566",0.047203376,"BNIP3","Hypoxia",6.1e-17,0
"567",0.97509744,"CA9","Hypoxia",6.1e-17,0
"568",0.040412621,"EGLN3","Hypoxia",6.1e-17,0
"569",0.963507411,"HIF1A","Hypoxia",6.1e-17,0
"570",0.706319901,"CA9","Normoxia",6.1e-17,0
"571",0.034521668,"EGLN3","Normoxia",6.1e-17,0
"572",0.952653505,"HIF1A","Normoxia",6.1e-17,0
"573",0.12874889,"BNIP3","Normoxia",6.1e-17,0
"574",0.983452264,"CA9","Normoxia",6.1e-17,0
"575",0.038653895,"EGLN3","Normoxia",6.1e-17,0
"576",0.981157838,"HIF1A","Normoxia",6.1e-17,0
"577",0.07155168,"BNIP3","Normoxia",6.1e-17,0
"578",0.763834034,"CA9","Normoxia",6.1e-17,0
"579",0.046156456,"EGLN3","Normoxia",6.1e-17,0
"580",0.968925943,"HIF1A","Normoxia",6.1e-17,0
"581",0.795716953,"BNIP3","Hypoxia",6.25e-14,0
"582",0.305608324,"CA9","Hypoxia",6.25e-14,0
"583",0.655350689,"EGLN3","Hypoxia",6.25e-14,0
"584",0.034377515,"HIF1A","Hypoxia",6.25e-14,0
"585",0.771884827,"BNIP3","Hypoxia",6.25e-14,0
"586",0.315993994,"CA9","Hypoxia",6.25e-14,0
"587",0.604548029,"EGLN3","Hypoxia",6.25e-14,0
"588",0.046772317,"HIF1A","Hypoxia",6.25e-14,0
"589",0.776358261,"BNIP3","Hypoxia",6.25e-14,0
"590",0.287439242,"CA9","Hypoxia",6.25e-14,0
"591",0.587868887,"EGLN3","Hypoxia",6.25e-14,0
"592",0.066965356,"HIF1A","Hypoxia",6.25e-14,0
"593",0.957503347,"BNIP3","Normoxia",6.25e-14,0
"594",0.043514273,"CA9","Normoxia",6.25e-14,0
"595",0.913221309,"EGLN3","Normoxia",6.25e-14,0
"596",0.099130224,"HIF1A","Normoxia",6.25e-14,0
"597",0.944835447,"BNIP3","Normoxia",6.25e-14,0
"598",0,"CA9","Normoxia",6.25e-14,1
"599",0.898847464,"EGLN3","Normoxia",6.25e-14,0
"600",0.083454099,"HIF1A","Normoxia",6.25e-14,0
"601",0.959242402,"BNIP3","Normoxia",6.25e-14,0
"602",0.02350709,"CA9","Normoxia",6.25e-14,0
"603",0.899574216,"EGLN3","Normoxia",6.25e-14,0
"604",0.117873991,"HIF1A","Normoxia",6.25e-14,0
"605",0.103058002,"BNIP3","Hypoxia",4.88e-16,0
"606",0.955587471,"CA9","Hypoxia",4.88e-16,0
"607",0.051374741,"EGLN3","Hypoxia",4.88e-16,0
"608",0.802526996,"HIF1A","Hypoxia",4.88e-16,0
"609",0.068963409,"BNIP3","Hypoxia",4.88e-16,0
"610",0.950717061,"CA9","Hypoxia",4.88e-16,0
"611",0.07659095,"EGLN3","Hypoxia",4.88e-16,0
"612",0.790355243,"HIF1A","Hypoxia",4.88e-16,0
"613",0.080987636,"BNIP3","Hypoxia",4.88e-16,0
"614",0.972218343,"CA9","Hypoxia",4.88e-16,0
"615",0.052917011,"EGLN3","Hypoxia",4.88e-16,0
"616",0.762719597,"HIF1A","Hypoxia",4.88e-16,0
"617",0.299774734,"BNIP3","Normoxia",4.88e-16,0
"618",0.362153941,"CA9","Normoxia",4.88e-16,0
"619",0.376550762,"EGLN3","Normoxia",4.88e-16,0
"620",0.226285271,"BNIP3","Normoxia",4.88e-16,0
"621",0.448609614,"CA9","Normoxia",4.88e-16,0
"622",0.889114644,"HIF1A","Normoxia",4.88e-16,0
"623",0.277660201,"BNIP3","Normoxia",4.88e-16,0
"624",0.557577346,"CA9","Normoxia",4.88e-16,0
"625",0.103703347,"EGLN3","Normoxia",4.88e-16,0
"626",0.35489605,"BNIP3","Hypoxia",3.91e-15,0
"627",0.697865308,"CA9","Hypoxia",3.91e-15,0
"628",0.295118229,"EGLN3","Hypoxia",3.91e-15,0
"629",0.318292151,"HIF1A","Hypoxia",3.91e-15,0
"630",0.334142668,"BNIP3","Hypoxia",3.91e-15,0
"631",0.733151047,"CA9","Hypoxia",3.91e-15,0
"632",0.175579484,"EGLN3","Hypoxia",3.91e-15,0
"633",0.372944425,"HIF1A","Hypoxia",3.91e-15,0
"634",0.399912758,"BNIP3","Hypoxia",3.91e-15,0
"635",0.760587163,"CA9","Hypoxia",3.91e-15,0
"636",0.197681412,"EGLN3","Hypoxia",3.91e-15,0
"637",0.423569066,"HIF1A","Hypoxia",3.91e-15,0
"638",0.71716424,"BNIP3","Normoxia",3.91e-15,0
"639",0.032619979,"CA9","Normoxia",3.91e-15,0
"640",0.530326283,"EGLN3","Normoxia",3.91e-15,0
"641",0.46938357,"HIF1A","Normoxia",3.91e-15,0
"642",0.661907165,"BNIP3","Normoxia",3.91e-15,0
"643",0.141202335,"CA9","Normoxia",3.91e-15,0
"644",0.468158748,"EGLN3","Normoxia",3.91e-15,0
"645",0.518723642,"HIF1A","Normoxia",3.91e-15,0
"646",0.040335976,"CA9","Normoxia",3.91e-15,0
"647",0.958390914,"EGLN3","Normoxia",3.91e-15,0
"648",0.90301686,"BNIP3","Hypoxia",5e-13,0
"649",0.097869316,"CA9","Hypoxia",5e-13,0
"650",0.889659092,"EGLN3","Hypoxia",5e-13,0
"651",0.031478869,"HIF1A","Hypoxia",5e-13,0
"652",0.908790429,"BNIP3","Hypoxia",5e-13,0
"653",0.803187414,"EGLN3","Hypoxia",5e-13,0
"654",0.037325803,"HIF1A","Hypoxia",5e-13,0
"655",0.918044547,"BNIP3","Hypoxia",5e-13,0
"656",0.10861892,"CA9","Hypoxia",5e-13,0
"657",0.949823074,"EGLN3","Hypoxia",5e-13,0
"658",0,"HIF1A","Hypoxia",5e-13,1
"659",0.985379868,"BNIP3","Normoxia",5e-13,0
"660",0.009501792,"CA9","Normoxia",5e-13,0
"661",0.986659932,"EGLN3","Normoxia",5e-13,0
"662",0.025417301,"HIF1A","Normoxia",5e-13,0
"663",0.988134284,"BNIP3","Normoxia",5e-13,0
"664",0.028121239,"CA9","Normoxia",5e-13,0
"665",0.969725826,"EGLN3","Normoxia",5e-13,0
"666",0.027889261,"HIF1A","Normoxia",5e-13,0
"667",0.983893245,"BNIP3","Normoxia",5e-13,0
"668",2.41e-07,"CA9","Normoxia",5e-13,0
"669",0.971678779,"EGLN3","Normoxia",5e-13,0
"670",0.040201701,"HIF1A","Normoxia",5e-13,0
"671",0.695209539,"BNIP3","Hypoxia",3.13e-14,0
"672",0.398425113,"CA9","Hypoxia",3.13e-14,0
"673",0.501297512,"EGLN3","Hypoxia",3.13e-14,0
"674",0.072296368,"HIF1A","Hypoxia",3.13e-14,0
"675",0.705260739,"BNIP3","Hypoxia",3.13e-14,0
"676",0.369815307,"CA9","Hypoxia",3.13e-14,0
"677",0.494297826,"EGLN3","Hypoxia",3.13e-14,0
"678",0.082368019,"HIF1A","Hypoxia",3.13e-14,0
"679",0.680192013,"BNIP3","Hypoxia",3.13e-14,0
"680",0.407499586,"CA9","Hypoxia",3.13e-14,0
"681",0.472696597,"EGLN3","Hypoxia",3.13e-14,0
"682",0.088130486,"HIF1A","Hypoxia",3.13e-14,0
"683",0.963276824,"BNIP3","Normoxia",3.13e-14,0
"684",0.031564437,"CA9","Normoxia",3.13e-14,0
"685",0.887514413,"EGLN3","Normoxia",3.13e-14,0
"686",0.912504602,"BNIP3","Normoxia",3.13e-14,0
"687",0,"CA9","Normoxia",3.13e-14,1
"688",0.874141174,"EGLN3","Normoxia",3.13e-14,0
"689",0.920244383,"BNIP3","Normoxia",3.13e-14,0
"690",0.014864652,"CA9","Normoxia",3.13e-14,0
"691",0.132974748,"BNIP3","Hypoxia",2.44e-16,0
"692",0.935393111,"CA9","Hypoxia",2.44e-16,0
"693",0.05370442,"EGLN3","Hypoxia",2.44e-16,0
"694",0.016306624,"BNIP3","Hypoxia",2.44e-16,0
"695",1,"CA9","Hypoxia",2.44e-16,1
"696",0.053307209,"EGLN3","Hypoxia",2.44e-16,0
"697",0.920297915,"HIF1A","Hypoxia",2.44e-16,0
"698",0.172231742,"BNIP3","Hypoxia",2.44e-16,0
"699",0.959300249,"CA9","Hypoxia",2.44e-16,0
"700",0.068551492,"EGLN3","Hypoxia",2.44e-16,0
"701",0.455776637,"CA9","Normoxia",2.44e-16,0
"702",0.102556778,"EGLN3","Normoxia",2.44e-16,0
"703",0.933745032,"HIF1A","Normoxia",2.44e-16,0
"704",0.303466837,"BNIP3","Normoxia",2.44e-16,0
"705",0.478521888,"CA9","Normoxia",2.44e-16,0
"706",0.084463542,"EGLN3","Normoxia",2.44e-16,0
"707",0.891612995,"HIF1A","Normoxia",2.44e-16,0
"708",0.099473242,"BNIP3","Normoxia",2.44e-16,0
"709",0.497553828,"CA9","Normoxia",2.44e-16,0
"710",0.106016283,"EGLN3","Normoxia",2.44e-16,0
"711",0.923358468,"HIF1A","Normoxia",2.44e-16,0
"712",0.905257539,"BNIP3","Hypoxia",2.5e-13,0
"713",0.101961299,"CA9","Hypoxia",2.5e-13,0
"714",0.878510886,"EGLN3","Hypoxia",2.5e-13,0
"715",0,"HIF1A","Hypoxia",2.5e-13,1
"716",0.917719742,"BNIP3","Hypoxia",2.5e-13,0
"717",0.879160797,"EGLN3","Hypoxia",2.5e-13,0
"718",0.059078849,"HIF1A","Hypoxia",2.5e-13,0
"719",0.919478956,"BNIP3","Hypoxia",2.5e-13,0
"720",0.117434261,"CA9","Hypoxia",2.5e-13,0
"721",0.012326631,"HIF1A","Hypoxia",2.5e-13,0
"722",0.987711294,"BNIP3","Normoxia",2.5e-13,0
"723",0,"CA9","Normoxia",2.5e-13,1
"724",0.984518772,"EGLN3","Normoxia",2.5e-13,0
"725",0.055839657,"HIF1A","Normoxia",2.5e-13,0
"726",0.968326425,"BNIP3","Normoxia",2.5e-13,0
"727",0.043773126,"CA9","Normoxia",2.5e-13,0
"728",0.983087288,"EGLN3","Normoxia",2.5e-13,0
"729",0.054269177,"HIF1A","Normoxia",2.5e-13,0
"730",0.971228409,"BNIP3","Normoxia",2.5e-13,0
"731",0.014572697,"CA9","Normoxia",2.5e-13,0
"732",0.991541714,"EGLN3","Normoxia",2.5e-13,0
"733",0.047461918,"HIF1A","Normoxia",2.5e-13,0
"734",0.234675929,"BNIP3","Hypoxia",1.95e-15,0
"735",0.094954122,"EGLN3","Hypoxia",1.95e-15,0
"736",0.503970061,"HIF1A","Hypoxia",1.95e-15,0
"737",0.228250578,"BNIP3","Hypoxia",1.95e-15,0
"738",0.505503808,"HIF1A","Hypoxia",1.95e-15,0
"739",0.239849094,"BNIP3","Hypoxia",1.95e-15,0
"740",0.833053909,"CA9","Hypoxia",1.95e-15,0
"741",0.221173351,"EGLN3","Hypoxia",1.95e-15,0
"742",0.466271738,"HIF1A","Hypoxia",1.95e-15,0
"743",0.528097666,"BNIP3","Normoxia",1.95e-15,0
"744",0.163574824,"CA9","Normoxia",1.95e-15,0
"745",0.30824281,"EGLN3","Normoxia",1.95e-15,0
"746",0.655005681,"HIF1A","Normoxia",1.95e-15,0
"747",0.583809933,"BNIP3","Normoxia",1.95e-15,0
"748",0.176970499,"CA9","Normoxia",1.95e-15,0
"749",0.265703166,"EGLN3","Normoxia",1.95e-15,0
"750",0.640622938,"HIF1A","Normoxia",1.95e-15,0
"751",0.560275576,"BNIP3","Normoxia",1.95e-15,0
"752",0.335419726,"EGLN3","Normoxia",1.95e-15,0
"753",0.686234263,"HIF1A","Normoxia",1.95e-15,0
"754",0.533649947,"BNIP3","Hypoxia",1.56e-14,0
"755",0.579336622,"CA9","Hypoxia",1.56e-14,0
"756",0.322346158,"EGLN3","Hypoxia",1.56e-14,0
"757",0.58182441,"BNIP3","Hypoxia",1.56e-14,0
"758",0.472527604,"CA9","Hypoxia",1.56e-14,0
"759",0.444281399,"EGLN3","Hypoxia",1.56e-14,0
"760",0.593199145,"BNIP3","Hypoxia",1.56e-14,0
"761",0.488208011,"CA9","Hypoxia",1.56e-14,0
"762",0.406201015,"EGLN3","Hypoxia",1.56e-14,0
"763",0.02836528,"CA9","Normoxia",1.56e-14,0
"764",0.706394745,"EGLN3","Normoxia",1.56e-14,0
"765",0.256749566,"HIF1A","Normoxia",1.56e-14,0
"766",0,"CA9","Normoxia",1.56e-14,1
"767",0.70369148,"EGLN3","Normoxia",1.56e-14,0
"768",0.254321491,"HIF1A","Normoxia",1.56e-14,0
"769",0.053204266,"BNIP3","Hypoxia",1.22e-16,0
"770",0.973487244,"CA9","Hypoxia",1.22e-16,0
"771",0.058201263,"EGLN3","Hypoxia",1.22e-16,0
"772",0.968293726,"HIF1A","Hypoxia",1.22e-16,0
"773",0.025195588,"BNIP3","Hypoxia",1.22e-16,0
"774",0.97682414,"CA9","Hypoxia",1.22e-16,0
"775",0.041891017,"EGLN3","Hypoxia",1.22e-16,0
"776",0.972504751,"HIF1A","Hypoxia",1.22e-16,0
"777",0.024231075,"BNIP3","Hypoxia",1.22e-16,0
"778",0.994316988,"CA9","Hypoxia",1.22e-16,0
"779",0.070349612,"EGLN3","Hypoxia",1.22e-16,0
"780",0.919736216,"HIF1A","Hypoxia",1.22e-16,0
"781",0.146536759,"BNIP3","Normoxia",1.22e-16,0
"782",0.713803322,"CA9","Normoxia",1.22e-16,0
"783",0.08570679,"EGLN3","Normoxia",1.22e-16,0
"784",0.982200384,"HIF1A","Normoxia",1.22e-16,0
"785",0.082235847,"BNIP3","Normoxia",1.22e-16,0
"786",0.648032322,"CA9","Normoxia",1.22e-16,0
"787",0.087772271,"EGLN3","Normoxia",1.22e-16,0
"788",0.969380898,"HIF1A","Normoxia",1.22e-16,0
"789",0.084585978,"BNIP3","Normoxia",1.22e-16,0
"790",0.901346666,"CA9","Normoxia",1.22e-16,0
"791",0.052062638,"EGLN3","Normoxia",1.22e-16,0
"792",0.954787733,"HIF1A","Normoxia",1.22e-16,0
"793",0.864092231,"BNIP3","Hypoxia",1.25e-13,0
"794",0.183781057,"CA9","Hypoxia",1.25e-13,0
"795",0.775727555,"EGLN3","Hypoxia",1.25e-13,0
"796",0.012324349,"HIF1A","Hypoxia",1.25e-13,0
"797",0.826884644,"BNIP3","Hypoxia",1.25e-13,0
"798",0.163268923,"CA9","Hypoxia",1.25e-13,0
"799",0.713334118,"EGLN3","Hypoxia",1.25e-13,0
"800",0.043625746,"HIF1A","Hypoxia",1.25e-13,0
"801",0.164483675,"CA9","Hypoxia",1.25e-13,0
"802",0.707791615,"EGLN3","Hypoxia",1.25e-13,0
"803",0.058229089,"HIF1A","Hypoxia",1.25e-13,0
"804",0.950510755,"BNIP3","Normoxia",1.25e-13,0
"805",0.029667125,"CA9","Normoxia",1.25e-13,0
"806",0.907932919,"EGLN3","Normoxia",1.25e-13,0
"807",0.075739166,"HIF1A","Normoxia",1.25e-13,0
"808",0.968881382,"BNIP3","Normoxia",1.25e-13,0
"809",0,"CA9","Normoxia",1.25e-13,1
"810",0.96428472,"EGLN3","Normoxia",1.25e-13,0
"811",0.079563647,"HIF1A","Normoxia",1.25e-13,0
"812",0.97444713,"BNIP3","Normoxia",1.25e-13,0
"813",0.003781029,"CA9","Normoxia",1.25e-13,0
"814",0.964749206,"EGLN3","Normoxia",1.25e-13,0
"815",0.030833174,"HIF1A","Normoxia",1.25e-13,0
"816",0.965464822,"BNIP3","Hypoxia",1e-12,0
"817",0.04824321,"CA9","Hypoxia",1e-12,0
"818",0.944714361,"EGLN3","Hypoxia",1e-12,0
"819",0.03867268,"HIF1A","Hypoxia",1e-12,0
"820",0.984623302,"BNIP3","Hypoxia",1e-12,0
"821",0.048580691,"CA9","Hypoxia",1e-12,0
"822",0.93323372,"EGLN3","Hypoxia",1e-12,0
"823",0.0214833,"HIF1A","Hypoxia",1e-12,0
"824",0.965374126,"BNIP3","Hypoxia",1e-12,0
"825",0.007370334,"CA9","Hypoxia",1e-12,0
"826",0.937954093,"EGLN3","Hypoxia",1e-12,0
"827",0.009597489,"HIF1A","Hypoxia",1e-12,0
"828",0.964057575,"BNIP3","Normoxia",1e-12,0
"829",0,"CA9","Normoxia",1e-12,1
"830",0.991649311,"EGLN3","Normoxia",1e-12,0
"831",0.015439752,"HIF1A","Normoxia",1e-12,0
"832",0.984394106,"BNIP3","Normoxia",1e-12,0
"833",0.023100755,"CA9","Normoxia",1e-12,0
"834",0.99343745,"EGLN3","Normoxia",1e-12,0
"835",0.014921084,"HIF1A","Normoxia",1e-12,0
"836",0.981352104,"BNIP3","Normoxia",1e-12,0
"837",0.022019196,"CA9","Normoxia",1e-12,0
"838",0.990791824,"EGLN3","Normoxia",1e-12,0
"839",0.014331904,"HIF1A","Normoxia",1e-12,0
"840",0.9435,"NDRG1","Hypoxia",9.77e-16,0
"841",0.9137,"NDRG1","Hypoxia",9.77e-16,0
"842",0.9515,"NDRG1","Hypoxia",9.77e-16,0
"843",0.397,"NDRG1","Normoxia",9.77e-16,0
"844",0.283,"NDRG1","Normoxia",9.77e-16,0
"845",0.4441,"NDRG1","Normoxia",9.77e-16,0
"846",0.7717,"NDRG1","Hypoxia",7.81e-15,0
"847",0.7451,"NDRG1","Hypoxia",7.81e-15,0
"848",0.7902,"NDRG1","Hypoxia",7.81e-15,0
"849",0.143,"NDRG1","Normoxia",7.81e-15,0
"850",0.1107,"NDRG1","Normoxia",7.81e-15,0
"851",0.1817,"NDRG1","Normoxia",7.81e-15,0
"852",0.9595,"NDRG1","Hypoxia",6.1e-17,0
"853",0.9648,"NDRG1","Hypoxia",6.1e-17,0
"854",0.9536,"NDRG1","Hypoxia",6.1e-17,0
"855",0.7293,"NDRG1","Normoxia",6.1e-17,0
"856",0.7876,"NDRG1","Normoxia",6.1e-17,0
"857",0.8816,"NDRG1","Normoxia",6.1e-17,0
"858",0.38,"NDRG1","Hypoxia",6.25e-14,0
"859",0.4088,"NDRG1","Hypoxia",6.25e-14,0
"860",0.3855,"NDRG1","Hypoxia",6.25e-14,0
"861",0.018,"NDRG1","Normoxia",6.25e-14,0
"862",0.0289,"NDRG1","Normoxia",6.25e-14,0
"863",0,"NDRG1","Normoxia",6.25e-14,1
"864",0.9522,"NDRG1","Hypoxia",4.88e-16,0
"865",0.9152,"NDRG1","Hypoxia",4.88e-16,0
"866",0.9799,"NDRG1","Hypoxia",4.88e-16,0
"867",0.2559,"NDRG1","Normoxia",4.88e-16,0
"868",0.6296,"NDRG1","Normoxia",4.88e-16,0
"869",0.6964,"NDRG1","Normoxia",4.88e-16,0
"870",0.8473,"NDRG1","Hypoxia",3.91e-15,0
"871",0.8548,"NDRG1","Hypoxia",3.91e-15,0
"872",0.8814,"NDRG1","Hypoxia",3.91e-15,0
"873",0.2065,"NDRG1","Normoxia",3.91e-15,0
"874",0.1983,"NDRG1","Normoxia",3.91e-15,0
"875",0.1788,"NDRG1","Normoxia",3.91e-15,0
"876",0.109,"NDRG1","Hypoxia",5e-13,0
"877",0.0992,"NDRG1","Hypoxia",5e-13,0
"878",0.1054,"NDRG1","Hypoxia",5e-13,0
"879",0,"NDRG1","Normoxia",5e-13,1
"880",0.0085,"NDRG1","Normoxia",5e-13,0
"881",0,"NDRG1","Normoxia",5e-13,1
"882",0.5851,"NDRG1","Hypoxia",3.13e-14,0
"883",0.5676,"NDRG1","Hypoxia",3.13e-14,0
"884",0.5975,"NDRG1","Hypoxia",3.13e-14,0
"885",0.0293,"NDRG1","Normoxia",3.13e-14,0
"886",0.0465,"NDRG1","Normoxia",3.13e-14,0
"887",0.0616,"NDRG1","Normoxia",3.13e-14,0
"888",0.9792,"NDRG1","Hypoxia",2.44e-16,0
"889",0.9595,"NDRG1","Hypoxia",2.44e-16,0
"890",0.9694,"NDRG1","Hypoxia",2.44e-16,0
"891",0.7264,"NDRG1","Normoxia",2.44e-16,0
"892",0.6447,"NDRG1","Normoxia",2.44e-16,0
"893",0.723,"NDRG1","Normoxia",2.44e-16,0
"894",0.1715,"NDRG1","Hypoxia",2.5e-13,0
"895",0.1451,"NDRG1","Hypoxia",2.5e-13,0
"896",0.1822,"NDRG1","Hypoxia",2.5e-13,0
"897",0.0029,"NDRG1","Normoxia",2.5e-13,0
"898",0.0296,"NDRG1","Normoxia",2.5e-13,0
"899",0,"NDRG1","Normoxia",2.5e-13,1
"900",0.9378,"NDRG1","Hypoxia",1.95e-15,0
"901",0.905,"NDRG1","Hypoxia",1.95e-15,0
"902",0.9391,"NDRG1","Hypoxia",1.95e-15,0
"903",0.2465,"NDRG1","Normoxia",1.95e-15,0
"904",0.2585,"NDRG1","Normoxia",1.95e-15,0
"905",0.3223,"NDRG1","Normoxia",1.95e-15,0
"906",0.6916,"NDRG1","Hypoxia",1.56e-14,0
"907",0.7046,"NDRG1","Hypoxia",1.56e-14,0
"908",0.7141,"NDRG1","Hypoxia",1.56e-14,0
"909",0.0691,"NDRG1","Normoxia",1.56e-14,0
"910",0.0672,"NDRG1","Normoxia",1.56e-14,0
"911",0.0437,"NDRG1","Normoxia",1.56e-14,0
"912",0.9505,"NDRG1","Hypoxia",1.22e-16,0
"913",0.9784,"NDRG1","Hypoxia",1.22e-16,0
"914",0.968,"NDRG1","Hypoxia",1.22e-16,0
"915",0.818,"NDRG1","Normoxia",1.22e-16,0
"916",0.864,"NDRG1","Normoxia",1.22e-16,0
"917",0.8298,"NDRG1","Normoxia",1.22e-16,0
"918",0.2807,"NDRG1","Hypoxia",1.25e-13,0
"919",0.2739,"NDRG1","Hypoxia",1.25e-13,0
"920",0.2362,"NDRG1","Hypoxia",1.25e-13,0
"921",0.0042,"NDRG1","Normoxia",1.25e-13,0
"922",0.0269,"NDRG1","Normoxia",1.25e-13,0
"923",0,"NDRG1","Normoxia",1.25e-13,1
"924",0.0088,"NDRG1","Hypoxia",1e-12,0
