"","class","x","y"
"663","noise",126.678100957535,106.980967911426
"664","noise",43.4834409262985,15.6740308939479
"665","noise",121.781670545693,89.798768336419
"666","noise",29.7373947734013,4.95154646970332
"667","noise",88.8537286221981,46.41052556457
"668","noise",95.9635710376315,75.9372707051225
"669","noise",36.4142363956198,72.2079166704789
"670","noise",104.049545251299,90.7737831766717
"671","noise",78.2880638092756,101.548222025856
"672","noise",19.3717482928187,95.5399962295778
"673","noise",1.53001232258976,75.2736537200399
"674","noise",8.36441314825788,39.987971813418
"675","noise",104.989957221784,78.3746381951496
"676","noise",94.8653366952203,73.6070847571827
"677","noise",72.5157558964565,10.1517761461437
"678","noise",4.19118745159358,127.129932963289
"679","noise",64.1193990074098,68.2231030440889
"680","noise",13.8194172321819,90.0208291281015
"681","noise",103.482108360622,46.9243289562874
"682","noise",68.552552068606,4.94035500846803
"683","noise",95.3526812465861,112.233231673017
"684","noise",81.0337789431214,99.9199723447673
"685","noise",109.842603022698,82.6088433987461
"686","noise",15.1637998516671,15.2155643813312
"687","noise",19.4099178938195,20.3969688774087
"688","noise",1.68209750344977,86.1348360925913
"689","noise",86.9940944155678,74.4607513118535
"690","noise",59.2792187579907,69.4278915231116
"691","noise",123.630312885158,101.643125605304
"692","noise",110.517044452485,125.211335179396
"693","noise",2.67662057932466,78.1607391745783
"694","noise",12.6849481388927,102.038638610858
"695","noise",75.4331215750426,91.5728743257932
"696","noise",122.524824259337,62.8866311656311
"697","noise",106.655334593263,88.2810407811776
"698","noise",111.560373098124,124.199537902139
"699","noise",84.3310937252827,47.3040792937391
"700","noise",102.109653471038,63.5656741997227
"701","noise",117.708856988233,110.088333246298
"702","noise",20.622375220526,126.365714830812
"703","noise",34.0979534904473,66.7214213735424
"704","noise",101.263517142273,115.553807532415
"705","noise",103.695282396395,95.3361045303755
"706","noise",37.4225557683967,41.6311347493902
"707","noise",72.1080092233606,12.8204222437926
"708","noise",121.902185503859,9.80953246168792
"709","noise",35.9843065715395,88.9368841834366
"710","noise",15.2154520172626,39.2785573038273
"711","noise",51.8376889666542,14.1525236479938
"712","noise",103.814251698088,54.6766853793524
"713","noise",11.2677334956825,32.5405941228382
"714","noise",123.40852295002,41.9198366003111
"715","noise",127.437774377409,52.2531707230955
"716","noise",37.492739666719,103.387206673622
"717","noise",6.81470435438678,104.765476226341
"718","noise",34.7558568809181,52.9022091208026
"719","noise",69.9064243067987,63.046359764412
"720","noise",42.6800591256469,76.231106647756
"721","noise",36.8464971235953,6.07593650603667
"722","noise",34.3525776257738,63.9965910534374
"723","noise",67.9873957545497,68.7166417534463
"724","noise",3.58046289486811,23.3025054582395
"725","noise",97.4588766386732,86.2767711905763
"726","noise",62.4036052976735,123.983396035619
"727","noise",24.2632617121562,104.809758314397
"728","noise",53.5601223283447,8.15454711066559
"729","noise",52.8857976980507,66.0044894120656
"730","noise",111.791605577338,57.5131774926558
"731","noise",72.7238936563954,6.40553302317858
"732","noise",54.6860223603435,121.82742046332
"733","noise",107.164497348946,29.7424940913916
"734","noise",55.2679805918597,70.1748213199899
"735","noise",124.398405803833,84.2398529779166
"736","noise",45.6899287602864,56.5535477180965
"737","noise",65.1077454304323,108.755357176531
"738","noise",78.4078756640665,21.5862554912455
"739","noise",96.5076990076341,95.8029639292508
"740","noise",125.611996765714,89.3324133339338
"741","noise",40.7135009863414,80.3855673675425
"742","noise",117.648855994921,73.9446967947297
"743","noise",45.1308589121327,2.26134184701368
"744","noise",39.1442572851665,64.6205633929931
"745","noise",51.1402869448066,13.2147705662064
"746","noise",68.5649572983384,120.598116450943
"747","noise",28.072209012229,112.878771645017
"748","noise",33.9476716346107,51.1764435730875
"749","noise",67.218429885339,91.8079921770841
"750","noise",100.598785860464,38.2612269832753
"751","noise",71.1135876891203,110.118915670551
"752","noise",76.0790661168285,74.613934289664
"753","noise",35.1129498910159,35.1578091755509
"754","noise",116.120014509652,66.4798593837768
"755","noise",13.5540639841929,52.4040022757836
"756","noise",41.7431814190932,104.768332580104
"757","noise",109.034114629962,59.6186244217679
"758","noise",93.7422890546732,7.72439953684807
"759","noise",51.0765671147965,13.236612603534
"760","noise",63.012148394715,70.0446772933938
"761","noise",14.1864324035123,49.1773834764026
"762","noise",121.908454590943,23.7741661737673
"763","noise",4.78785804286599,111.736611349508
"764","noise",25.2047451036051,43.4041859949939
"765","noise",126.705185902305,101.328012934886
"766","noise",94.6049048751593,124.994002785999
"767","noise",15.3364397324622,44.0286775156856
"768","noise",34.9945197594352,35.3371471376158
"769","noise",54.6994744092226,110.816321181599
"770","noise",2.19040014175698,52.0490723922849
"771","noise",111.894863720983,12.8326994967647
"772","noise",23.3087989697233,84.2745115566067
"773","noise",25.5918792979792,57.3749819300137
"774","noise",57.0720932283439,23.296429105103
"775","noise",45.1817719587125,46.8753131474368
"776","noise",22.4316505128518,37.2857769983821
"777","noise",14.4726380570792,109.237176727504
"778","noise",21.7568685016595,121.889450101182
"779","noise",1.74773698486388,56.522361129988
"780","noise",46.2900415952317,111.715400502551
"781","noise",112.941354942042,106.978612819687
"782","noise",25.6411005556583,4.55390582093969
"783","noise",44.9710312555544,7.57479340303689
"784","noise",67.0928650493734,72.1122476551682
"785","noise",10.638431373518,41.2791515248828
"786","noise",42.2772341170348,99.75692504365
"787","noise",48.6721117109992,81.7949310741387
"788","noise",116.278525791597,91.5690008997917
"789","noise",110.81964662578,112.733388862573
"790","noise",41.3852958283387,60.9118499872275
"791","noise",38.0728486813605,102.515524728689
"792","noise",51.6781930797733,15.2515414636582
"793","noise",36.0945939747617,74.753272654023
"794","noise",115.866317023057,114.068008818664
"795","noise",18.3097625398077,30.2595897503197
"796","noise",68.3092950372957,63.520985472016
"797","noise",89.1825960739516,80.653930789791
"798","noise",74.5046009165235,82.8531342386268
"799","noise",17.9729320830666,31.6507472842932
"800","noise",15.9801335036755,19.5690804733895
"801","noise",126.911075789481,38.0083735873923
"802","noise",16.1716891657561,123.859184122179
"803","noise",117.123281520791,76.673401191365
"804","noise",27.2666533808224,73.8330302112736
"805","noise",53.0449570841156,118.860421683174
"806","noise",4.61796404421329,48.1450313217938
"807","noise",101.037904108409,96.8704998758622
"808","noise",44.6064078421332,67.5285230162553
"809","noise",88.6919444706291,97.8165120715275
"810","noise",6.43300177995116,64.1738330116495
"811","noise",41.8987478162162,18.983323212713
"812","noise",47.1756092552096,100.661486489233
"813","noise",126.014799183235,56.388269635383
"814","noise",66.7587052499875,77.177857962437
"815","noise",58.3762653605081,124.092224480119
"816","noise",11.0867360346019,47.9587414539419
"817","noise",11.030157355126,117.789813288953
"818","noise",41.2169179166667,82.2538857790641
"819","noise",121.856348237954,63.196024090983
"820","noise",6.88255273597315,102.145475609228
"821","noise",65.465182333719,110.689131975174
"822","noise",83.1111774351448,51.2069755517878
"823","noise",52.4529483597726,20.1399143072776
"824","noise",9.14988943887874,121.182641136926
"825","noise",14.2694790307432,93.8275850331411
"826","noise",47.5950990971178,76.7609840151854
"827","noise",112.130499984603,125.17565302318
"828","noise",116.074301080778,87.2190133943222
"829","noise",6.03701992053539,91.5316675831564
"830","noise",38.1516989837401,82.4629177204333
"831","noise",92.7370556723326,106.298701033928
"832","noise",120.863186896313,58.1646418306045
"833","noise",57.2873597787693,16.9497063746676
"834","noise",118.792667864822,84.8251066701487
"835","noise",49.2395468866453,28.579223012086
"836","noise",118.095691998489,123.907322899904
"837","noise",114.770722822286,26.6536217532121
"838","noise",24.9045207314193,125.343065195251
"839","noise",99.0548182199709,46.7657066113316
"840","noise",110.383965417277,109.670288761146
"841","noise",95.4751554201357,6.01928892964497
"842","noise",32.0698960125446,65.203772591427
"843","noise",13.6778385057114,35.7088532722555
"844","noise",83.0007620551623,86.0508334245533
"845","noise",70.976653797552,67.4117102175951
"846","noise",55.3281319756061,103.950229667127
"847","noise",7.98697236552835,119.034163796343
"848","noise",11.5236912742257,96.9462734726258
"849","noise",31.4958409373648,4.84192698216066
"850","noise",20.6045780531131,40.4860130101442
"851","noise",125.195035292767,18.9794305665419
"852","noise",47.5962868444622,110.724787459709
"853","noise",76.0195098486729,48.2076824512333
"854","noise",48.1578641263768,126.167104242835
"855","noise",116.537792100571,123.522247215267
"856","noise",49.164441619534,14.5364924282767
"857","noise",47.2859623618424,112.05245101545
"858","noise",84.8650943217799,46.1478112754412
"859","noise",109.333762042224,47.2681934037246
"860","noise",14.3164393459447,84.3052668441087
"861","noise",108.739150019828,71.4462745138444
"862","noise",44.5516802128404,127.624159399886
"863","noise",121.519711816218,45.6720998943783
"864","noise",87.2504081516527,104.231909414288
"865","noise",121.705771219451,8.35333511559293
"866","noise",47.7870189370587,8.59896604483947
"867","noise",123.218231383711,42.4057614612393
"868","noise",35.028488304466,44.3231195737608
"869","noise",47.0870774281211,74.8598910155706
"870","noise",60.103482178878,121.193349728361
"871","noise",100.844733242411,43.3134799231775
"872","noise",96.7090890095569,68.0153932138346
"873","noise",76.6305829114281,86.7887300965376
"874","noise",77.5923850382678,5.61378244124353
"875","noise",122.525424106047,127.022773420904
"876","noise",72.508548037149,50.2046877639368
"877","noise",102.562030679081,17.3148544100113
"878","noise",46.3107305406593,108.278798333835
"879","noise",22.5370711917058,100.800816041883
"880","noise",4.13305152440444,53.5334274643101
"881","noise",102.90699747717,91.1338078244589
"882","noise",69.4524513515644,75.5403895783238
"883","noise",14.7380651105195,116.485099857673
"884","noise",29.6674515116028,89.0818207031116
"885","noise",35.8827816732228,14.0430180621333
"886","noise",34.731176704634,4.53707930166274
"887","noise",7.53098957194015,84.9581071687862
"888","noise",86.9083546581678,97.2152182902209
"889","noise",11.8051552823745,27.0281586935744
"890","noise",82.6652651824988,86.1994924475439
"891","noise",32.9974369155243,60.5265956437215
"892","noise",53.8880088417791,101.283044952899
"893","noise",83.2331874859519,104.573648465797
"894","noise",69.8926760307513,11.9166407231241
"895","noise",90.730076037813,75.9522267766297
"896","noise",37.473621216137,39.5460041309707
"897","noise",127.206024905201,71.5621574111283
"898","noise",29.5352874747477,43.4580983933993
"899","noise",109.344594174996,57.3059031027369
"900","noise",7.85943098645657,68.2174384756945
"901","noise",104.133399835322,66.6786352652125
"902","noise",93.8952968628146,39.7588758482598
"903","noise",35.3785594473593,118.082921526395
"904","noise",17.2742227939889,126.477497267537
"905","noise",112.839559601154,55.2576801185496
"906","noise",79.045637499541,99.708781002555
"907","noise",59.2264918596484,94.7310665417463
"908","noise",100.955732974689,72.0711286156438
"909","noise",102.188577874564,96.4526318614371
"910","noise",116.518857513089,56.9978332938626
"911","noise",107.043303830083,16.081848888658
"912","noise",74.5392014798708,80.9142668046989
"913","noise",114.013009445742,8.88073473703116
"914","noise",127.491633255035,118.666752748657
"915","noise",86.3959181457758,126.398942719214
"916","noise",56.8970647831447,95.7227310757153
"917","noise",12.838676023297,16.8643934824504
"918","noise",6.82025484368205,54.309792152606
"919","noise",11.6829352881759,1.75688146846369
"920","noise",93.9485301091336,49.8533636434004
"921","noise",61.7402934106067,8.57056957483292
"922","noise",3.0686158798635,113.505616542418
"923","noise",59.2521368293092,65.6354609131813
"924","noise",62.359675263986,75.6267747194506
"925","noise",125.813779332209,123.103198195342
"926","noise",68.7922529545613,121.876610732172
"927","noise",99.9209088105708,54.4845138438977
"928","noise",85.5743926232681,123.588585246354
"929","noise",117.452679744922,24.6291982475668
"930","noise",80.5320763336495,41.7412774986587
"931","noise",67.6568913357332,98.8014699490741
"932","noise",27.3116751792841,7.23188682971522
"933","noise",50.9422103818506,23.4233056437224
"934","noise",76.833226186689,124.61030433001
"935","noise",15.9269868368283,86.8783590700477
"936","noise",25.2564962678589,43.3106688698754
"937","noise",1.67126276856288,4.37464976636693
"938","noise",37.518133236561,99.0288609964773
"939","noise",90.936042805668,124.792215310968
"940","noise",47.7542982837185,10.7457489944063
"941","noise",99.053256300278,104.137027657125
"942","noise",68.140343063511,110.052230493631
"943","noise",100.426555457991,18.314868777059
"944","noise",43.2503970200196,92.362476802431
"945","noise",53.6866958979517,93.0928226090036
"946","noise",54.3878641268238,25.0121983313002
"947","noise",113.960692203138,84.2787423594855
"948","noise",39.5376098253764,75.0207860125229
"949","noise",35.5048803752288,112.060684699565
"950","noise",46.3088494478725,22.8323794584721
"951","noise",17.2187820668332,25.1818458978087
"952","noise",61.8866311102174,85.5228972351179
"953","noise",104.712651985232,1.44148765131831
"954","noise",45.4345187270083,97.9520903793164
"955","noise",29.029845034238,59.5889733182266
"956","noise",88.7052125381306,43.1774643417448
"957","noise",103.893636853434,39.9508690205403
"958","noise",111.745491127018,24.9730863505974
"959","noise",85.929819569923,75.1073677907698
"960","noise",78.4481904725544,5.57668124511838
"961","noise",112.353127859998,96.8050690959208
"962","noise",105.104489207268,118.057046151254
"963","noise",71.3971516042948,15.8077968284488
"964","noise",121.96557190828,21.8869231101125
"965","noise",56.9398097898811,109.038950247224
"966","noise",25.2948813713156,68.2489129523747
"967","noise",3.69265640666708,112.438610421959
"968","noise",34.9677668209188,64.5449097892269
"969","noise",103.304944643285,58.4370385315269
"970","noise",77.0335632190108,6.2943387827836
"971","noise",76.6359118069522,3.18391164531931
"972","noise",72.9637144170702,64.8481307337061
"973","noise",27.069402043242,104.442166656256
"974","noise",10.6170217604376,105.339194741566
"975","noise",70.4108165572397,83.2551959403791
"976","noise",113.804824552033,90.7639337563887
"977","noise",10.4987479331903,97.2339339451864
"978","noise",126.106656986754,19.5545709603466
"979","noise",119.876145079266,117.398534102365
"980","noise",76.7645098813809,91.6563959573396
"981","noise",45.7195675037801,66.4553580437787
"982","noise",18.1243240367621,60.5471453759819
"983","noise",42.6095240009017,97.8229060010053
"984","noise",29.6602803184651,45.2962136981077
"985","noise",125.276620832272,42.6653513787314
"986","noise",123.408039133996,37.1719610085711
"987","noise",68.8614741885103,14.1045296425
"988","noise",27.371462917421,83.4722900036722
"989","noise",119.412965662777,38.7001420888118
"990","noise",21.388890074566,80.2935986784287
"991","noise",7.3319276352413,20.8365555652417
"992","noise",123.095251571853,84.1541597037576
"993","noise",91.9538390231319,39.7170923822559
"994","noise",39.4439514172263,78.0376067841426
"995","noise",125.849590588827,66.5610227300785
"996","noise",120.182278559543,64.2731986274011
"997","noise",38.9297745628282,121.127634135075
"998","noise",98.6233407878317,39.0295131681487
"999","noise",69.0458145397715,107.324014171027
"1000","noise",47.6600008197129,47.9433113834821
"1001","noise",53.135236763861,107.881679645739
"1002","noise",13.1910917903297,1.76327427430078
"1003","noise",122.006794145331,102.356216903776
"1004","noise",112.769549039192,64.9196693878621
"1005","noise",45.6753070014529,103.924182848074
"1006","noise",73.082477146294,7.93914406746626
"1007","noise",79.7832818846218,6.09701488167048
"1008","noise",99.7213626438752,98.0695744645782
"1009","noise",8.37439551297575,43.6726056584157
"1010","noise",49.882082361728,76.443702836521
"1011","noise",111.730170286261,93.1044503385201
"1012","noise",66.7709221811965,119.156607631594
"1013","noise",73.2361685419455,50.6026364676654
"1014","noise",7.19268897920847,71.4903122987598
"1015","noise",48.8201435059309,112.664626961108
"1016","noise",121.722701941617,122.596396740992
"1017","noise",8.74303765688092,9.70241680042818
"1018","noise",101.286465256009,101.219539974816
"1019","noise",24.3029101425782,89.5780219086446
"1020","noise",89.7784973853268,69.700624902267
"1021","noise",35.0514960894361,107.694145020563
"1022","noise",63.3658280801028,110.16764246719
"1023","noise",108.212736304384,5.54343117959797
"1024","noise",65.0465113301761,120.8637066097
"1025","noise",107.939211527351,31.7805076171644
"1026","noise",22.5466398792341,98.3705968582071
"1027","noise",71.3004827853292,63.0768968882039
"1028","noise",45.9635312459432,109.8448369978
"1029","noise",121.55102502089,99.5382638564333
"1030","noise",26.9317853921093,28.7095558694564
"1031","noise",57.4600041541271,7.40208687260747
"1032","noise",29.9774075583555,84.0744666708633
"1033","noise",67.4288275232539,94.4669589973055
"1034","noise",126.038113662973,61.3678873069584
"1035","noise",111.336922244634,15.7230224558152
"1036","noise",33.8057390796021,68.9294641488232
"1037","noise",73.1863302281126,58.6585768302903
"1038","noise",95.2115172026679,85.1638641115278
"1039","noise",41.3437671330757,82.9120243061334
"1040","noise",18.0372367384844,63.121576804202
"1041","noise",35.6190293175168,44.7572071640752
"1042","noise",95.2172948447987,9.73322566784918
"1043","noise",86.4800037858076,52.7343222401105
"1044","noise",110.248140677344,6.23485218035057
"1045","noise",20.7888499805704,71.9436869448982
"1046","noise",97.0576570169069,8.71158760460094
"1047","noise",117.952690033242,114.339031898417
"1048","noise",11.8169186767191,1.56829771772027
"1049","noise",96.746365848463,66.358886867296
"1050","noise",43.31506106304,55.2962870523334
"1051","noise",57.5025202929974,82.8703248174861
"1052","noise",15.7641235762276,86.4926003301516
"1053","noise",84.3464450226165,94.9273732523434
"1054","noise",95.762169148773,8.83800593437627
"1055","noise",37.5726670674048,121.208866614848
"1056","noise",41.09941549832,46.7918478162028
"1057","noise",2.59948649024591,84.7110868874006
"1058","noise",15.2845494733192,117.10366559308
"1059","noise",1.68764533149078,123.682369088288
"1060","noise",7.61291894549504,98.2746474058367
"1061","noise",3.10491875885054,59.6726292544045
"1062","noise",47.7585303285159,1.23545878753066
"1063","noise",80.7318512499332,120.188480109908
"1064","noise",125.152078923304,6.4091389044188
"1065","noise",52.5002471865155,99.7344711543992
"1066","noise",109.188043527771,110.078594356775
"1067","noise",68.0708502633497,59.8165294816718
"1068","noise",119.505269433372,32.1577493380755
"1069","noise",69.075300113298,117.338220382109
"1070","noise",118.621186280157,65.8887959369458
"1071","noise",100.215201601852,5.97346745384857
"1072","noise",108.888475657441,77.2622494101524
"1073","noise",86.7296701818705,110.402648013551
"1074","noise",64.0367947989143,62.3662914969027
"1075","noise",61.0305010620505,127.858410865068
"1076","noise",90.6230235961266,6.22499820636585
"1077","noise",17.42554460885,65.0505844093859
"1078","noise",85.0207157772966,3.61318520409986
"1079","noise",13.2097969185561,62.8775717238896
"1080","noise",19.3545926059596,52.6123595004901
"1081","noise",115.24600189738,49.526569426991
"1082","noise",64.5592051600106,122.050075424369
"1083","noise",27.8323980094865,36.2090376657434
"1084","noise",4.89562429208308,76.259744937066
"1085","noise",19.5128526063636,24.7170986477286
"1086","noise",73.7953376844525,84.9604034763761
"1087","noise",45.5114258406684,72.86603414407
"1088","noise",25.1074136914685,79.5820482461713
"1089","noise",74.0648060594685,87.8489320995286
"1090","noise",68.4866553326137,27.5290804910474
"1091","noise",50.8068552054465,78.3541562953033
"1092","noise",64.279663819354,101.83271454135
"1093","noise",112.598978313152,27.5931411981583
"1094","noise",110.959976691753,28.380562806502
"1095","noise",1.45588710671291,99.8360392241739
"1096","noise",16.0629787626676,40.2717357366346
"1097","noise",67.4045077990741,76.7948847278021
"1098","noise",76.2460168865509,16.5960090067238
"1099","noise",118.4616704043,79.1514040231705
"1100","noise",73.4282885082066,7.71595443086699
"1101","noise",80.3291799435392,120.523063166998
"1102","noise",57.9359694188461,104.494181639515
"1103","noise",82.8472833232954,7.3184443609789
"1104","noise",58.5613639326766,98.0283483834937
