"","N_1","N_2","N_3","N_4","N_5","N_6","N_7","N_8","N_9","N_10","N_11","N_12","N_13","N_14","N_15","N_16","N_17","N_18","N_19","N_20","N_21","N_22","N_23","N_24","N_25","N_26","N_27","N_28","N_29","N_30","N_31","N_32","N_33","N_34","N_35","N_36","N_37","N_38","N_39","N_40"
"probe_40",-0.83729017002588,-0.383268998749355,-0.534218423223945,-1.06253127123463,-0.910047705962417,-1.06935842845262,-1.55019160283402,-0.283106769623237,-1.51312944579264,-1.04205975204512,-1.08292780890869,-1.21351199132414,-1.02273053031641,-0.94873506273771,-1.17982440944988,-1.09340240395503,-0.948754382833053,-0.824357256019699,-0.747549913129708,-1.18431082751717,-1.18356819402911,-0.817765440623722,-0.736779207958044,-0.962698712004542,-1.12754825865297,-1.53828012174531,-1.12944217613055,-0.575080871579213,-0.883076166718807,-0.679555583543922,-1.18526126689214,-0.98584400921682,-1.12978040188439,-0.989533858587424,-0.963924913124741,-0.951183882134883,-0.774120705597057,-1.32423083727424,-0.574987922352272,-1.22357796118294
"probe_41",0.194741218465491,-0.0759563569571705,0.103212075115541,0.298683092936634,0.0614805265520403,0.231658200252457,0.0625589552773233,0.183658258182441,0.0972045515006426,-0.241332003265188,-0.246857200032603,-0.128539026633513,0.259510971567,-0.111082279021856,-0.0312242177506991,-0.00310387555392651,0.29824972441388,0.367627760731941,0.202815670263271,0.344133876373507,0.440291724112731,0.654532021931504,-0.354420903143301,-0.187780328593104,0.254036280866648,0.742024695735199,0.287125653563852,0.267777879549006,-0.0351075635448085,-0.260542671953798,0.615806018085684,-0.397904785028301,0.102029150022016,-0.110729806706599,0.0612156376144105,-0.21049790592028,0.0919310090577243,0.628276474833867,0.0282475250696712,-0.401657010336786
"probe_42",-0.945958786477482,-1.69823258398862,-0.921379933898791,-1.41435889723178,-0.994113585139764,-1.76974232380239,-1.36025851331891,-1.31596482872299,-1.32327470905181,-1.22754254357618,-1.24494882231745,-1.78055244396506,-1.50359945242732,-2.06873456456226,-1.68380497526246,-1.69001854731973,-1.5227779266941,-1.36189762217649,-1.14650485539418,-1.49777894081287,-1.48652631114752,-1.62927592510879,-1.25381225247024,-1.3222574549736,-1.34004350418943,-0.888223940655681,-1.80840165325718,-1.2121303045347,-1.21426060441372,-1.24215999761858,-1.86940784163385,-1.4552343145879,-1.46862849020849,-1.00700909652186,-1.90283052594219,-1.27475553428545,-0.869260267293252,-1.40680417367147,-1.51819243711053,-1.35250297758157
"probe_43",1.76712924916508,1.26921438834846,0.734839553842642,1.31706852452136,1.21485447244179,1.4574951708485,1.06059577888323,0.934847236380418,1.04761940337461,1.02538286675973,0.73885454797227,0.920175927170315,1.2674480686229,1.18575316387042,0.74856899792433,1.19037616668752,0.921448106749358,0.634078262313339,1.10382358224813,1.34111539667523,1.05851920841723,0.867330607160891,0.524881743043737,1.40757966272666,1.00950070541264,0.742538622856321,1.29271860984344,1.08234518466281,1.59022462107498,0.880799275450092,0.991402181555354,0.406933914329806,1.42433343165589,0.920356275117749,1.5569376076493,1.25881729861397,1.15583332437642,1.0990605038971,0.9013428790285,0.925227859829753
"probe_44",-0.373039531233549,-0.278895073487224,-0.288899786164304,-0.151044690765419,0.376188931531975,0.461459018185338,0.135603009385243,0.109747187040629,-0.108323667068222,-0.000430737761087083,0.000485883108871928,0.528183547485374,0.264302644382541,0.667396471655365,-0.287832828946835,-0.518231817835825,-0.49309066683477,0.305108952602672,1.01970788992777,0.0579713553536735,0.529263288096821,-0.509159718963153,-0.10525157418639,0.106079983921877,0.2379229878385,-0.234759869805819,-0.137250954636615,-0.322823022309454,0.760604199105428,0.120426037057066,0.291108738917192,0.218697936615245,-0.349867040974856,0.431354955976254,0.290630125998055,1.03003217119477,-0.0856998345214638,-0.308179703416255,0.0490631966322396,0.249300278835346
"probe_45",-0.122318074472652,0.297289337038485,0.426370895389915,0.297906192848377,0.0838658445041254,0.615451034562758,-0.0537305750984653,0.479787231895317,0.151222691297256,-0.166204050726984,0.341841449226819,-0.155608801862036,0.216817787938065,-0.0197923190443489,0.160361996708967,0.252256494267715,0.655413290370797,-0.0168327135575512,-0.0662333823215995,-0.0614106590512168,0.383897728462091,0.253828253338979,0.252530025362867,0.305186396324975,0.0411051235526837,-0.105740868775552,0.0021542847031969,-0.334633997617101,-0.226232974493856,0.664484176704484,0.392538755193265,0.0636428547131913,0.491913560108461,0.169680144107984,0.741567240572258,0.0956758933038899,0.0506515367902453,0.368626894253494,-0.230225256871671,0.252737977337269
"probe_46",-0.231534283039091,-0.0358536189885696,-0.790153089825902,-0.465180224781549,-0.226900760935367,0.049304182546727,-1.09434489659433,-0.0308112241247668,-1.1054276239094,-0.329242115067543,-0.361698073302394,-0.268567618601685,-1.29212996543422,-1.09035470710624,0.201670173343213,-0.138850889090317,0.190522976629839,-0.914715976644243,-0.503827550873976,-0.118237451440562,-0.856327380191453,-0.791721610426458,-0.93706750902849,-0.221989595549812,-0.105786486307695,-0.444312471339037,-0.930545925659838,-0.71342257727793,-0.450473343703926,-0.853275605019738,-0.643057087748077,-1.03507650319238,-0.520257743273059,-0.639407205281106,-0.834590559131865,-0.787147662413395,-0.201049013884909,-0.510187461238707,-0.599485947298513,-0.540104700783056
"probe_47",1.11529426025201,1.80850429425152,1.47548254660783,1.1366809250274,1.53520162619405,0.673132946849543,1.58782482756124,1.76952455043823,1.62199302156683,1.6902220199691,1.36102474932161,0.974564459005289,1.45054352572506,1.42397719998113,1.59417319152059,1.654963777295,1.66005466243325,1.37207020083347,1.83975938202453,1.80616788273486,1.40857098393785,1.68471506080606,1.26248186860366,0.990148538076451,1.38181604765871,1.42394765126694,1.35288724280157,1.61140965613997,1.61986486982183,1.6840600757435,1.53386566486962,2.10008180696971,1.24281615302596,1.41015833605883,1.18098159947473,1.36268034500185,1.46710802735591,1.22164334853683,1.82510339673066,1.0418181981188
"probe_48",0.285002780611558,1.10029081473063,0.655272132910397,0.398881931943326,0.388093632990289,0.333705503460229,0.889362386315766,0.453974640005628,0.958276075111953,0.47019620516733,0.503890753658387,0.235797675167659,1.2505468249208,0.722816844476829,0.862016833409183,0.908522172372064,0.978650438801979,0.504524025541016,0.67308082408217,0.401632035642437,0.845079887722427,0.681970376139262,1.05645706949695,1.31082414749768,0.401169370017305,1.05123024643016,0.685660764454405,0.598789871607626,0.0854736845895234,0.505348558147855,0.544917855876625,0.415330066175409,0.527730874780707,0.95854273605977,0.762177775076351,0.469056988532305,0.92947760950213,0.423372767902047,0.277982501272567,0.196526832052246
"probe_49",-1.38925607077938,-1.37297555517136,-1.62009615087584,-1.23664232773257,-1.66761955294096,-1.57840837446756,-1.63520208913413,-1.76261230077252,-1.85227837616849,-1.84544333054436,-2.07718328513915,-1.67147474745794,-1.42105177269519,-1.23415903798178,-1.39224232121688,-1.15152074549259,-1.6026460873517,-1.04720402999749,-1.64273076985426,-1.73475760550808,-1.54767493491554,-0.865281254234811,-1.36676096925263,-1.46858259283301,-1.70418887109927,-1.23749129289422,-1.44504392300482,-1.45836723227213,-1.610881077927,-1.28901035086471,-1.91846354302037,-1.94318446400707,-1.96529932169619,-1.64322990551876,-1.33466286147596,-0.994581336867249,-1.23818924626143,-1.55560731717207,-1.19308927048269,-1.99890204785209
"probe_50",1.41009977365433,1.47746313380431,1.48572005493562,1.54925321040255,1.37038989687624,1.38298921428163,1.27281733716305,0.966791597908261,1.44624838156015,1.39447883751419,1.31502553450611,1.84209642045363,1.16422196357744,1.61281130671535,1.65820174962136,1.10378219983932,1.32163065831986,1.497288578927,1.44992769636038,1.72950624335037,2.01403590769008,0.95213116856561,1.29673179628321,1.31051694425915,1.79770783744389,1.60274520155309,1.16936471726633,1.72791724551083,1.16314579573181,0.847708376750831,1.10849407982977,1.28300691942457,1.26803633303891,1.28947195722968,1.47584233862252,1.73226806101261,1.51663409860583,1.9131024790547,1.14996758868414,0.960180350041136
"probe_51",-0.648750567376326,-1.06434810855247,-0.867268069006153,-0.584682295937297,-1.01369204214418,-0.709673783781404,-1.18952522330238,-1.04283404873642,-1.18037097602879,-0.830949641736569,-0.618816672587769,-0.770537370509813,-1.00567566025235,-0.700855703402193,-1.32305054259141,-0.658478805040274,-1.03471730659445,-0.991453866104355,-1.08192480797456,-1.19429479960612,-1.0594622509676,-1.02366757112386,-1.04001064085417,-1.48943321161192,-0.482240193452342,-0.512414798543123,-0.751901501731615,-0.725095129381596,-1.1964346252127,-1.63734871539677,-0.763804194908292,-0.399754974927992,-0.923666095613827,-1.4684834870063,-1.10751036014394,-1.09864346062048,-0.937909628609605,-0.897310281912502,-0.518751274546997,-0.723588739665386
"probe_52",0.607152837590272,0.0814127496837365,0.219446192462668,0.330138164851637,0.311959282129182,0.354879372530299,0.24624471511991,0.813776607419872,0.317487476977341,-0.208446215651153,-0.247759914647264,0.307264798524429,0.354502640462137,0.687772358308244,-0.0845323444917851,0.202414358112495,0.432610668494498,-0.488953829938181,0.638244975843112,0.461379506376273,0.61773059653418,0.0728626482712314,0.295235952485702,0.279699500345357,-0.509773189665537,0.102385850457686,0.263969321471797,0.214834673287307,-0.0427219513399745,0.114517051855979,0.190706981678967,0.418559437251243,0.617252461239902,0.0223235767973114,-0.0300482717117467,0.29977376357792,0.0617793951073569,0.227374232336021,0.936665630298018,0.389672805318821
"probe_53",-1.58351033369836,-0.774400736344827,-1.20833778067357,-1.55292968139386,-1.20196782795641,-1.11316899952565,-1.48971314846346,-2.10318694234457,-1.15051637667831,-0.89785394176208,-1.00255986046264,-0.921583322853935,-1.57089194883301,-1.49299790180113,-0.979293865965862,-0.701884779485739,-1.05045787340585,-1.64402162641083,-0.922188845025026,-1.16687251539197,-1.00717108053412,-1.3255584839045,-1.10496829311522,-1.06227285044799,-1.01909159063035,-0.909648908786935,-1.53599123636408,-0.932047184432889,-1.29093835723193,-1.11399215314768,-1.42919167999973,-0.897006897144776,-1.40078712773511,-1.26306100950196,-0.520342226943102,-1.76569092163696,-1.07949854121347,-0.953531530594806,-1.10605682584853,-0.923626739514333
"probe_54",0.964138507722116,0.829996651364412,0.971151795334481,1.31651915423021,0.930090922554042,0.824069838262455,1.08593547892162,1.48469628791461,0.831410458640198,0.866808278996325,1.38144920019867,1.29941691493984,1.13777984633597,1.05134039904418,1.31468831407252,1.35005693240849,0.88535134717883,0.931415330741606,1.31211939715145,1.17989513897336,1.19423922626793,1.03889127140047,1.23131888591828,1.25597919358408,0.732079177498073,1.19249289489687,1.18759242520733,1.20580469357908,0.673698964442446,1.21635212597156,1.20971748418792,1.01902892805703,1.46689010484118,1.02791200032016,1.00914125571944,0.846824278613818,1.26437233350131,1.07965363526154,1.36225311516529,1.32768111769719
"probe_55",1.39211018514548,1.22755353649052,1.89642430468807,1.36945211281896,1.69190222347611,1.32987820021328,1.10494699237515,0.817618541605469,0.439919422618108,0.667667271729228,1.94179738676169,1.39908166733212,1.48950173987683,1.26473125254229,1.02261759204368,1.09761079572696,1.23680638650032,0.790470196852286,1.32498891182581,1.07098410210562,1.10333775838416,1.19794902788251,0.76626855580242,0.815814701365644,0.837107452011644,1.38984253042192,1.49740871964527,1.11149412214466,1.2777037298582,1.63177179734724,1.00279280755422,1.02075866889779,0.814155800355011,1.14601795499027,1.30799197781101,1.18332487630905,1.54401287388673,1.0479708572232,1.14083777527183,0.756014839353621
"probe_56",0.288334606762225,-0.75345205098012,-1.03724214279411,-0.423870818372155,-0.492953749183812,-0.468887967569214,-0.25068978990689,-0.204136288897152,-0.351136679109742,-0.378027210084228,-0.608931003097383,-0.557987908539005,-0.603054644883438,-0.543134977301115,-0.728889821202277,-0.736901876586064,-0.51431090259664,-0.165723503708958,-0.383086847700072,-0.662408876278379,-0.574353878044548,-1.48412208545919,-0.696391857975482,-0.534322477020043,-0.501397054783285,-0.425926639340295,-0.309889385315961,-0.109456225764553,-0.320811296073808,-0.587488289909886,-0.492450828716112,-0.889898277151041,-1.26418877591112,-0.225447768170743,-1.31902740151241,-0.766413104228005,-0.430314073135667,-0.185987626543259,-0.957662159799614,-0.464998122507619
"probe_57",-0.475313830024652,-0.346281501699624,-1.12853662130464,-0.90716186601175,-0.713726488739925,-0.613037599293786,-0.434499424724465,-0.829385389972113,-0.821567819881793,-0.985721619233478,-0.471097103329795,-0.761207607848496,-0.530049007580929,-1.02934319733855,-0.379010974686036,-1.01794601343809,-0.568983292381645,-0.816551979638751,-0.369116915008492,-0.124435790315605,-0.990760864621427,-1.17884089338144,-0.406354444824675,-0.314239928174187,-1.01680671953312,-0.755527176206065,-0.256334619064209,-0.0403502119546987,-0.433025620460183,-0.463103981605922,-0.925659998018573,-0.578190345067104,-0.982252402410222,-0.540957694093119,-0.382458738260048,-0.737398935066266,-0.874054555912719,-0.326977480457231,-0.732147498975751,-0.405906789079865
"probe_58",-0.810241749127846,-1.22719793638069,-1.3809398976727,-0.892365201838493,-1.34909994749262,-0.926023366355762,-0.865398323484251,-0.872306942967738,-1.16203205571349,-1.21946930205622,-0.86061531215662,-1.10522760818635,-1.5732157700949,-0.649435947280106,-0.737741510720269,-0.53519332376724,-1.17861425093288,-0.917076943296785,-1.199596211103,-1.00229026445151,-0.946674678868356,-1.2749942367498,-1.12316305378106,-1.48633656542332,-0.835176224898499,-1.2549347142413,-0.983540338117547,-0.659688796575359,-0.636309600637444,-1.30005122291701,-0.715412327160096,-0.501658388217757,-0.809601624625956,-1.70075332352274,-0.291674624389111,-1.76783255034706,-0.964408379749083,-1.20866943778719,-0.531069093299319,-1.04073339049273
"probe_59",1.0760832290892,1.6328773124724,1.5776545641577,1.47608499818354,1.30999326707148,1.27734937595183,1.74877617378668,1.30847352508337,1.57454742340768,0.935228735149606,1.25313108034965,1.54135723326649,0.88478923750911,1.33345472920918,1.41544517844719,2.28318780220478,1.46690469361256,1.48073749834411,1.43118119027774,0.838990650779005,0.873420343638979,1.39454765533266,2.02991946785441,1.8886223334319,1.00766995383336,1.48457270707539,1.25178667163615,1.08635620184864,1.42009032255841,1.81847426088838,1.6234280352042,1.29719552466425,1.76961732798003,1.19390966649927,0.987562508017636,1.43146665779587,1.4563444428629,1.35089618402687,2.03064862133036,1.91859319127377
"probe_60",1.31524231155933,0.837795068828737,0.793741887089556,1.14880570429091,1.26084238328657,1.15722725680134,0.543726459562626,0.906861431287879,0.48542465271234,0.951536794747122,0.253011585968957,0.843277778570075,1.17212751279768,0.762225512906421,0.658436139018112,0.794921712774679,1.15131771588533,0.880201216463814,0.744893342886943,0.756789388576466,0.318650406976962,1.06542839447723,0.453469592679306,1.32409122398745,0.905567678514538,0.559289189161119,0.503826772550277,0.969562916660114,0.986755995719576,0.594553187566079,0.512941315190599,0.738309443887887,0.504491514343107,0.487831031688911,0.405839503548309,0.726420054225755,0.18418600157428,1.26124817874481,0.623831086257143,0.767166960141498
"probe_61",-1.24668623258731,-0.992289650918481,-1.61897227041175,-1.84725423446357,-1.42703312718924,-1.53451539851803,-1.52528852753966,-1.22816247939061,-1.23893175649968,-1.61220953511818,-1.93293339322639,-1.75618576346829,-1.3568045472928,-1.05518844126592,-0.813136894871806,-1.38049694981424,-1.03596377146697,-1.51401700362965,-1.41996301579375,-1.08511847724734,-1.43594363211332,-1.18559735434938,-1.39746698839111,-1.83128359898443,-1.7813940415833,-1.5787104670394,-1.40099293801474,-1.5278770749991,-1.42982861704258,-1.88459429752362,-1.37147302336589,-1.73028971852218,-1.46379116341528,-2.29070653933384,-1.25211102510845,-1.78757404687957,-1.71174241353397,-1.28956995360676,-1.97886662441753,-1.56088061638276
"probe_62",-1.06149051707114,-0.98648388659245,-1.53481242010183,-0.972872237044778,-2.03791612114492,-1.46688410714565,-1.3403539862716,-0.950014923311696,-1.21067520669788,-0.809197489871603,-0.743693657824738,-1.20038082394402,-0.772535669693771,-0.677350613225187,-1.88704232287159,-1.38779754090408,-1.44132164826531,-1.63356748729859,-0.796265339920423,-1.52148618579029,-1.15394580300936,-1.15885627028334,-1.07345114966542,-1.05062452474203,-0.928362950406362,-1.12364387483101,-1.31100257090496,-1.75641988094713,-1.16367489198581,-1.18696168356331,-1.32566716996561,-1.29964930413871,-1.55464669508123,-0.9931247864884,-0.693643676207608,-1.26466444716965,-1.45937436554775,-1.46565330199327,-1.45425443296508,-1.48361397557821
"probe_63",1.61479706287171,1.17273360828035,1.40740358073772,1.55213108347316,1.71612732569209,0.636508899113914,1.62402443045076,1.53757820548592,1.02769519066353,1.70929257770048,1.48752351552323,1.23719363492204,1.27338000607973,1.64252116522495,1.15494700739928,1.55932076947839,1.71684399733223,1.7717825923932,1.73502519105447,1.60187883326037,1.5254693448125,1.34897362502064,1.26321673824262,1.77773697852019,1.40558416233007,1.68793475108521,2.05259609692215,1.45133822213101,0.616262344433638,1.53985818128781,1.62182804767209,1.57349569601045,1.01248989849185,1.8389313066281,1.68924336587114,1.15380336628245,2.24265239333479,1.75393055005001,1.76426107009622,1.8843147622712
"probe_64",1.25030665728024,1.08440532576334,1.42041606642168,1.76198262113185,1.21497828134562,0.710947729398704,0.807230029224568,1.56192703218371,1.84005624273217,1.2633832202361,1.18566587215118,1.27818518561881,0.662498097637153,0.788579766084838,1.19609068197571,0.985587102166102,1.44085166458818,1.697108275524,1.26789986829096,1.43255331347913,1.56268262680651,0.629222529692707,1.5396901880388,1.2582189663185,0.852290241533325,1.55954818657016,1.58248867139149,1.22233011686679,1.56461599492084,1.23481910120888,1.29381324138713,1.14108956163792,1.5145537140398,1.02249464134057,2.03651748589799,1.31043520810033,1.06060964468139,0.806969906172882,1.5319205164005,1.72915082651492
"probe_65",-0.197840502131478,-0.618702368726977,-0.128037217337614,-0.180018311557869,-0.704552326688656,-0.107169144687706,-0.185384202378132,-0.855934402603579,-0.440020000204279,-0.358440762656215,-0.402390450158618,-0.0602936222833609,-0.347583836312653,0.0700736809330689,-0.498232569197671,-0.779758246375456,-0.863557806894234,0.103143851078808,-0.918635579150246,-0.415653888345003,0.191064442846373,-0.642155713325362,-0.268947172022666,-0.467923067372419,-0.380486661524206,-0.642910404543288,-0.858382746611971,-0.495854431170249,-0.933555803317771,-0.487797939404586,-0.85059311324732,-0.183372585539611,0.35811735798694,-0.188693949971533,-0.385766216261703,-0.207005106692033,-0.532304213435494,-0.327072373956165,-0.450593384655247,-0.775935319743628
"probe_66",-0.130323790692631,-0.0342911286513552,-0.196494831355949,0.152980228527073,-0.0214676004825633,-0.0755554335856661,0.427750892709872,-0.370365995366377,-0.252907024194425,-0.407794683138062,-0.479352996016869,-0.291291448648315,0.06725845099838,-0.078001648336233,-0.691947124959075,-0.043392058962102,-0.204835384298262,-0.429872039066674,0.0114398186105079,0.255148076672786,-0.522214322889388,-0.24678583381297,-0.0168366809843609,0.0181770529465627,0.140144931581807,0.0382862047555638,0.255228905901403,-0.198464996209977,-0.290210342295183,-0.0439244507279622,-0.488035052721243,0.158966505132067,0.325778888931522,-0.0921933440024413,-0.0115497547284749,-0.0918789089112291,-0.300301412818871,-0.0905070980788924,-0.305065099018244,-0.645466162512596
"probe_67",-2.3183152606243,-1.57325518963909,-1.63966743714177,-1.51338856478852,-1.57676993442631,-1.05561335007001,-1.54162255869465,-1.19733109368404,-1.0218129763604,-1.79286052073882,-1.75749987130684,-1.59373345524784,-0.885092317909977,-1.45113668520078,-1.43078221225682,-1.53158215246545,-1.34909455987509,-1.88246874828095,-1.29380030244574,-1.98920399106076,-1.17267109096363,-1.49056700729126,-1.19890687145436,-1.79804772839998,-1.61012611684867,-0.955916210470469,-1.09104427742077,-1.29267125706275,-1.24942308178741,-1.03670557196379,-1.57535749334762,-0.792745135429284,-1.26305427591,-1.83696204241903,-1.35877986859593,-1.65205846350104,-1.37584268551881,-1.71158995185696,-1.06169005460796,-1.5712493456213
"probe_68",-1.15797762846831,-1.35567990418051,-1.35044616986779,-1.45953647828581,-1.00806957560516,-1.77836468987333,-1.55056637507798,-1.35316181359032,-1.15796285323493,-1.13255101190896,-1.11269367102876,-1.22983582942359,-1.54226639294674,-0.935073897825565,-1.49184666842829,-1.02851032889531,-1.2620627459899,-0.871368815544055,-1.26903490583612,-1.50583355137934,-1.37535253394932,-1.21875628596625,-1.30260448169228,-1.32234644412112,-1.52662691000105,-1.80434255841283,-1.64746780513473,-1.96537135935924,-1.12183697868419,-1.4082674912193,-1.60032806477264,-1.55876654949412,-1.33467238974199,-0.866815882504693,-1.1315186202477,-1.79778497316712,-1.54562928624019,-0.717668470201264,-1.22758063785874,-1.04739020008995
"probe_69",-1.88938946763357,-1.67735108938068,-0.707246529689364,-1.47157655840788,-2.009068027758,-1.09324441133792,-1.19036646408143,-1.85690038565136,-1.34027633481621,-1.26751865968731,-1.64037427756446,-1.44815638482391,-1.26169341782855,-1.16364355389766,-1.42249874105546,-1.79042644334519,-1.39005933028353,-1.64100428215231,-1.59127581571307,-1.87783225621929,-1.82558880379518,-1.75981435474624,-1.34998629386594,-2.06796683645619,-1.28360901573382,-1.6051667987428,-1.39727625143486,-1.10393147476518,-2.32316530359243,-2.13945748175915,-1.43020496846405,-1.7731695348052,-1.97242371553116,-1.0938999626301,-1.43458325241317,-1.34801502213004,-1.92858968924129,-1.18696202522922,-1.80754206618683,-1.64698017385217
"probe_70",0.420648026388214,-0.682223190283414,-0.400120960140298,-0.531876742052397,-0.362704018980052,0.0134291740848024,0.0495680494795966,-0.0153237094876992,0.249578376680555,-0.414135318483745,-0.475427967057748,0.113691930020796,-0.79783674001513,-0.293366813968829,-0.227445797594234,-0.647431430930648,-0.14416207874782,-0.075811117605372,-0.0865195058460429,-0.085428161733378,-0.44613002908284,0.181865732964123,0.281616206947688,0.0347280368710717,-0.0978889638622059,-0.431020630768841,-0.257456289813359,-0.237054718980473,-0.596227751193808,0.245419185556844,-0.354154423661273,0.3569125013723,-0.232957455196225,-0.426742404599209,-0.658117891344029,-0.0631699158937523,-0.490158717265812,0.0984022253644722,0.554223277557383,-0.649525280703697
"probe_71",0.913516366094833,0.354716917162423,0.677607269324864,0.534228871670009,0.923257874093149,1.18276252934454,0.558613407627167,0.791923425058072,1.17111903654759,0.588103869250773,0.592021051072742,1.16807547285921,0.697269022135108,0.370466987299025,0.632824282119034,1.07270802640093,0.794610502469309,0.879624612908789,0.781812410487585,1.03061468931508,0.501578022640126,0.664594847577061,1.405806216611,0.791677353662882,0.596994089963092,0.861822036611581,1.13951111139522,0.765029915927105,0.93460283708596,0.373919243785019,0.745800527340853,0.651417223095489,1.22796068349107,0.662130795164074,1.64503763972339,0.862854087587848,0.447139074016993,0.993905136685027,0.610886426007409,0.799392484424009
"probe_72",-0.406566562131596,0.304009548239199,-0.450896689799727,-0.11091972717496,-0.690166921727967,-1.77403580740388,-1.33099216142731,-0.543286598334044,-0.831192453559608,-1.67866038946228,-1.94585249027325,-0.0611442833310936,-1.83152416842422,-1.86565993762315,-0.513429141135901,0.199503157248942,-0.409010150973915,-0.447954659377691,-2.34228394685116,-0.833909072654663,-0.649812038457508,-1.07686704513663,-1.70169297639014,-1.04091641471667,-1.56070155198275,-1.38923295313984,-1.23064228591367,-0.41989823837322,-0.46245396346039,-1.72680448913202,-2.10672941110535,-1.79379558534869,-1.03201921607515,-0.43218498205951,-0.310223808311921,-1.02601207489121,-0.818076700492722,-1.80004155191648,-0.948124015593357,0.268881650989331
"probe_73",1.37055282113617,1.04695604205008,0.368760196989401,0.902762780870192,1.12127912403592,0.998065569099975,0.824765192554814,0.631486842368549,0.854505460121908,0.765358494551455,0.763053231987128,1.18506846956109,0.642988772206035,1.04583083922842,1.49836015474818,1.11504149460627,0.557146107624083,1.0210593537306,0.262284283913979,0.638572625775654,0.752061642144815,0.377047139299959,1.16301061346695,0.891856818824105,1.08944937323302,1.13015836484465,1.25756697452302,0.783613579061487,0.586652532283925,0.89079125503703,1.27904685828454,0.517202603036442,0.652000347730305,1.16492711573519,0.67458549920698,1.32906572802806,1.0853499693168,0.527576599074857,0.559708819218813,0.97740706866379
"probe_74",-0.85749436518764,-0.629915269830287,-0.627687860808423,-1.24103766671467,-0.819670711513245,-0.555483575496963,-0.600417003697334,-1.12480966464025,-1.04193295411267,-0.720210000977813,-0.186146693201042,-0.258758096706532,-0.466934251289978,-0.740458897084232,-0.217208723531288,-0.684988694346564,-1.056610720407,-0.4354470329535,-0.984333499803066,-1.1459235496257,-0.307579933514101,-0.241339850952297,-0.658971330383802,-0.471967337909209,-0.390408821539821,-1.19008234055593,-0.277220815981686,-0.440299352157623,-0.0997112202679237,-0.873225984824503,-0.556963289836776,-0.402370097757421,-1.04219056058785,-0.131457490229311,-0.372097423751959,-0.633144525655321,-1.12064925644941,-0.924221379544031,-0.543525126188412,0.104299072695769
"probe_75",-0.647043010483382,-0.76202328255686,-0.412469233148773,0.251528838531812,-0.796363845542692,-0.664430850726868,-0.359210949418181,-0.752981972822465,-0.469829557654772,-0.375517398946053,-0.0497903606766402,-0.345058385069184,-0.0750138249079193,-0.708353782417955,-0.446830335500785,-0.578586013687498,-0.366762201261895,-0.559584883949839,-0.06460912173798,-0.654963032240966,-0.161307246040422,-0.738996821091803,-0.688011843652572,-0.0289628850760694,-0.319819491530401,-0.500518153079381,-0.256511368885481,-0.665202356126919,0.0442445237216174,-0.957392871210288,-0.6739510330178,-0.196488840592909,-0.361139233876597,-0.689161403568496,-1.14136204556204,-0.73497726529138,-0.442057718108833,-0.549579301653742,-0.673350986849738,0.0834864306230334
"probe_76",1.19982356692477,0.562711004689175,0.544596797382455,0.906418132462394,0.709674948014741,0.537236415020942,0.738882694414668,1.10778660680339,1.55606060421754,1.13989162146111,0.815114479503234,0.957127068673589,1.19550065892084,0.386455379545911,0.997474335501243,1.11864374130746,1.30730756728343,0.920548290222721,1.33449398518828,1.49648759517583,0.585064173897993,1.53894973439164,1.23679868536368,0.706306240373799,1.24193625564097,1.52854938852024,0.900586843203756,1.3318622809009,0.822275860408752,0.844192333551683,1.13383361119307,1.33855426565563,0.733556165824225,0.176756612548993,0.741486829424697,0.665091666531062,0.774301562690752,1.4594612177728,1.37981824416524,0.859258444741097
"probe_77",-1.33266778043328,-0.414475713068273,-1.05592386659024,-1.00969623441241,-0.750188763322521,-0.595084927515551,-0.751424441735227,-1.04449009733818,-0.906481067587012,-0.577876812163567,-0.689298297475818,-1.54400033798247,-0.600984372650857,-0.581479893689823,-0.910630326954438,-0.442413265704169,-1.14553314543724,-0.755950346299279,-1.19396685116429,-0.983019566896458,-1.22530551456138,-0.877961660663078,-0.775909724054604,-1.50528575801669,-1.27961744686673,-1.10861539881373,-0.691062437473702,-1.0057433977324,-0.770445520867957,-0.427553261860958,-0.794774051691934,-0.673844662167572,-1.32518974650589,-0.691723931445622,-1.08261659639869,-0.685081967405536,-0.652137039621984,-0.796908981585716,-1.18594602550355,-0.848875357181847
"probe_78",0.700838628490376,0.175373794179657,1.46333196510199,1.26608998430683,1.11215854064042,0.728754264542828,1.1205345755198,1.52570396175262,0.944669228077581,0.802942949611904,0.887133329632885,0.765086540959403,0.900956323506485,1.11192094911597,0.921961636852109,1.08643251337273,0.610408457158518,1.48078680365488,0.797671498942887,1.06666272005126,1.14678215687778,1.12370555996747,1.22249779335717,1.42624247228796,1.07113526832412,1.19712433513176,1.27885768741791,1.63579007766719,0.56950629978443,1.06066624917088,1.01856437859801,0.83279469816679,1.65567002765858,0.977168616882055,0.966779068682262,0.703596635669328,0.976992040410807,1.00252489276627,0.726410296170763,1.20222410588084
