"","V1","V2"
"1197",0.056841399,0
"1198",-0.3490572,0
"1199",-0.099291838,0
"1200",-0.078615792,0
"1201",0.0059275699,1
"1202",0.050508866,0
"1203",-0.20518625,1
"1204",0.15858116,0
"1205",-0.068618084,1
"1206",0.12205169,0
"1207",-0.18328275,0
"1208",0.050308042,0
"1209",-0.26201762,0
"1210",1.3597612,1
"1211",0.18838517,0
"1212",0.37803319,0
"1213",0.14630489,0
"1214",-0.050827069,0
"1215",0.34139758,1
"1216",0.17853064,0
"1217",0.26585249,0
"1218",0.011895612,0
"1219",-0.81296124,0
"1220",-0.23254114,1
"1221",-0.27384145,0
"1222",-0.41270155,0
"1223",0.0088856205,0
"1224",0.61369688,0
"1225",0.31016233,1
"1226",0.048556086,0
"1227",-0.33215196,0
"1228",-0.098850241,0
"1229",0.11932809,0
"1230",0.020695697,1
"1231",-0.089812356,0
"1232",0.73608398,0
"1233",-0.16380298,1
"1234",0.3823609,0
"1235",-0.035503197,0
"1236",0.011826573,0
"1237",0.055497548,1
"1238",0.061274994,0
"1239",0.40112838,0
"1240",0.49086337,0
"1241",-0.12590845,0
"1242",0.33942952,1
"1243",0.14275459,0
"1244",0.21769807,0
"1245",-0.030182753,0
"1246",-0.53608544,0
"1247",0.22039577,1
"1248",-0.58471574,0
"1249",0.39257114,0
"1250",0.33166301,0
"1251",0.063176172,0
"1252",0.12853374,1
"1253",0.16375801,0
"1254",-0.38779721,0
"1255",0.086654227,0
"1256",0.22331191,0
"1257",-0.46695253,1
"1258",-0.37919323,0
"1259",0.198846,0
"1260",0.097478187,0
"1261",-0.023672794,0
"1262",0.3813858,1
"1263",0.0043006647,0
"1264",-0.42368744,0
"1265",0.11163117,0
"1266",-0.12392167,0
"1267",-0.26221555,1
"1268",0.056810503,0
"1269",-1.3068128,0
"1270",-0.34938889,0
"1271",0.28343309,0
"1272",-0.96817739,1
"1273",0.12471879,0
"1274",-0.00052013921,0
"1275",-0.60136231,0
"1276",0.36478866,0
"1277",0.40384735,1
"1278",0.24570777,0
"1279",-0.19107098,0
"1280",0.13385287,0
"1281",0.17175698,0
"1282",0.15050242,1
"1283",-0.23701207,0
"1284",0.50479709,0
"1285",0.076601247,0
"1286",-0.16184668,0
"1287",0.090708659,1
"1288",0.023977067,0
"1289",0.28237713,0
"1290",-0.17235811,0
"1291",-0.42882711,1
"1292",-0.40818246,0
"1293",-0.14529502,0
"1294",0.31318745,0
"1295",-0.71234141,1
"1296",0.34133465,0
"1297",-0.014568528,0
"1298",-0.095853909,0
"1299",0.033446299,0
"1300",-0.013741116,1
"1301",0.52647584,0
"1302",-0.33820797,0
"1303",-0.31565963,0
"1304",0.19290163,0
"1305",-0.31960183,1
"1306",0.31828097,0
"1307",0.022531434,0
"1308",-0.097262766,0
"1309",-0.11083211,0
"1310",-0.15139781,1
"1311",0.068207191,0
"1312",-0.05596889,0
"1313",-0.03802781,0
"1314",0.067513735,0
"1315",0.071079203,1
"1316",0.20816573,0
"1317",-0.10467097,1
"1318",0.006726156,1
"1319",0.094189752,0
"1320",-0.039556703,0
"1321",0.14449457,0
"1322",0.026493527,0
"1323",-0.069201671,1
"1324",-0.14013154,0
"1325",0.46967647,0
"1326",-0.3237727,0
"1327",-0.35409824,1
"1328",-0.16611013,0
"1329",-0.36726253,0
"1330",-0.19330059,1
"1331",-0.08952314,1
"1332",-0.76308865,0
"1333",0.015436704,0
"1334",-0.10358408,0
"1335",-0.46517575,1
"1336",0.16628866,0
"1337",-0.3521617,0
"1338",0.15733922,0
"1339",0.072336272,0
"1340",-0.0022480648,1
"1341",-1.1813299,0
"1342",0.12568188,0
"1343",-0.15495902,0
"1344",-0.18340137,0
"1345",-0.23112887,1
"1346",0.38961767,0
"1347",-0.58164377,0
"1348",-0.058915819,0
"1349",-0.40757867,0
"1350",-0.21232604,1
"1351",0.37176887,0
"1352",0.96326549,0
"1353",-0.76418521,0
"1354",-0.733301,0
"1355",0.20060828,1
"1356",0.6750629,0
"1357",-0.002766271,0
"1358",0.31139526,0
"1359",-0.041509402,0
"1360",-0.64836166,1
"1361",0.34485946,0
"1362",0.066318384,0
"1363",-0.22620541,0
"1364",0.53134886,0
"1365",0.29180585,1
"1366",0.37096181,0
"1367",-0.17777345,0
"1368",0.29228493,0
"1369",0.12958675,0
"1370",-0.069124381,1
"1371",-0.35282433,0
"1372",0.45665057,0
"1373",0.34025106,0
"1374",0.23313525,0
"1375",-0.16095304,1
"1376",-0.26693667,0
"1377",-0.74821635,0
"1378",-0.39483822,0
"1379",0.15821487,0
"1380",0.063180922,1
"1381",0.37165147,0
"1382",-0.21498286,0
"1383",0.20703327,0
"1384",-0.11806604,0
"1385",0.029853657,1
"1386",-0.40584035,0
"1387",-0.037725023,0
"1388",0.15562062,0
"1389",0.013269925,0
"1390",0.36989274,1
"1391",0.23785087,0
"1392",-0.78259281,0
"1393",0.28188121,0
"1394",0.092096068,0
"1395",-0.030432578,1
"1396",0.0343792,0
"1397",0.092854805,0
"1398",0.2368272,0
"1399",-0.31644373,1
"1400",-0.26309221,0
"1401",-0.10419409,0
"1402",0.18335429,0
"1403",-0.023642071,0
"1404",0.17763543,1
"1405",-0.00097496934,0
"1406",-0.0073276634,0
"1407",-0.059901925,0
"1408",0.0025363313,0
"1409",-0.14576128,1
"1410",-0.097493854,0
"1411",0.070412377,0
"1412",0.13580779,0
"1413",0.021028984,0
"1414",-0.14434669,1
"1415",-0.16610255,0
"1416",-0.82716293,0
"1417",-0.062518033,0
"1418",0.034957727,0
"1419",-0.21261127,1
"1420",0.086698698,0
"1421",-0.56315935,0
"1422",-0.15433565,0
"1423",1.2426243,0
"1424",-2.1416121,1
"1425",-0.90824557,0
"1426",0.61872055,0
"1427",-0.12559515,0
"1428",-0.25418312,0
"1429",-1.2885513,1
"1430",0.51667223,0
"1431",-0.26338733,0
"1432",0.72591745,0
"1433",-0.31107456,0
"1434",0.17904721,1
"1435",-0.31471636,0
"1436",0.65831814,0
"1437",-0.022210781,0
"1438",-1.5541223,0
"1439",-0.98631871,1
"1440",0.41186979,0
"1441",0.22831276,0
"1442",-0.34468491,0
"1443",-0.12992219,0
"1444",0.81240998,1
"1445",0.17748837,0
"1446",0.13193233,0
"1447",0.15380984,0
"1448",0.25279515,0
"1449",-0.11398962,1
"1450",0.17655796,0
"1451",-0.68721837,0
"1452",-0.4321348,0
"1453",-0.25553502,0
"1454",-0.86129805,1
"1455",-0.52903307,0
"1456",-0.62794513,1
"1457",-0.953288,0
"1458",-0.85465624,1
"1459",0.75499206,0
"1460",-0.89898273,0
"1461",0.75571567,0
"1462",-0.51427515,0
"1463",-0.22509881,1
"1464",0.3126807,0
"1465",0.15434125,0
"1466",-0.50198882,0
"1467",0.35109661,0
"1468",0.24267431,1
"1469",0.26850472,0
"1470",-1.275015,0
"1471",0.22173647,0
"1472",0.04278896,0
"1473",-0.70742979,1
"1474",0.63279315,0
"1475",0.48687452,0
"1476",-0.1711076,0
"1477",-0.53116682,0
"1478",-0.69640273,1
"1479",-0.98012189,0
"1480",0.0049231151,0
"1481",0.36176415,1
"1482",1.0102527,0
"1483",-0.024881731,0
"1484",-0.24031995,0
"1485",0.28229698,1
"1486",0.43794799,0
"1487",0.27951245,0
"1488",0.16194121,0
"1489",0.27415989,0
"1490",0.64613565,1
"1491",0.35309029,0
"1492",-0.96821172,0
"1493",-0.01452475,0
"1494",0.72947086,0
"1495",0.077021415,1
"1496",-0.51896012,0
"1497",-0.24284626,0
"1498",-0.074462373,0
"1499",0.58988246,0
"1500",-0.19222924,1
"1501",0.57859955,0
"1502",0.29739552,0
"1503",-0.11285208,0
"1504",-0.011915358,0
"1505",0.41450327,1
"1506",-0.6950469,0
"1507",-0.11576382,0
"1508",-0.032260529,0
"1509",0.22172859,0
"1510",0.58320925,1
"1511",0.015613405,0
"1512",-0.097491545,0
"1513",0.21946868,0
"1514",0.44652488,0
"1515",-0.13652487,1
"1516",0.16761756,0
"1517",0.066909723,0
"1518",0.25035716,0
"1519",0.045641824,0
"1520",-0.057684845,1
"1521",-0.49571329,0
"1522",-0.01822648,0
"1523",0.27580416,0
"1524",-0.028900536,0
"1525",-2.1442953,1
"1526",0.20960978,0
"1527",-0.25179384,0
"1528",0.32208323,0
"1529",-1.4559132,0
"1530",-0.57911723,1
"1531",-0.15058461,0
"1532",0.20323364,0
"1533",0.069866994,0
"1534",0.17431404,0
"1535",-1.3456223,1
"1536",0.44183801,0
"1537",-0.50826175,0
"1538",0.5606267,0
"1539",0.15926672,0
"1540",0.91662561,1
"1541",0.21556915,0
"1542",0.61978289,0
"1543",-0.36922801,0
"1544",0.30017694,0
"1545",-0.48313865,1
"1546",0.27880414,0
"1547",0.3368694,0
"1548",0.30770182,0
"1549",-0.58478099,0
"1550",-0.24460223,1
"1551",-0.2970088,0
"1552",-0.49658703,0
"1553",0.097624595,0
"1554",-0.6082483,1
"1555",0.3635835,0
"1556",0.24223013,0
"1557",0.34775721,0
"1558",0.48263421,1
"1559",-0.13961266,0
"1560",-0.52045318,0
"1561",-0.60117154,0
"1562",0.13623495,0
"1563",0.1317618,1
"1564",0.54477301,1
"1565",-0.012555017,0
"1566",0.19819097,0
"1567",-0.035139996,1
"1568",-0.32846229,0
"1569",-0.43704831,0
"1570",-0.074470731,0
"1571",0.62263343,1
"1572",0.31772759,0
"1573",-0.26725805,0
"1574",0.37736601,0
"1575",0.68231551,0
"1576",0.54250255,1
"1577",0.55072135,0
"1578",-0.0012899723,0
"1579",0.63856185,1
"1580",-0.41861611,1
"1581",0.88346333,0
"1582",-0.37564749,0
"1583",0.010537189,0
"1584",0.040710063,1
"1585",-0.050674979,0
"1586",0.45560861,0
"1587",-0.065250624,0
"1588",-0.21915581,1
"1589",0.96936855,0
"1590",0.45292478,0
"1591",-0.159464,1
"1592",-0.19600524,1
"1593",-0.36219955,0
"1594",0.62079323,0
"1595",0.28967244,0
"1596",0.085002308,0
"1597",0.2278612,1
"1598",0.23831588,0
"1599",-0.36911349,0
"1600",-0.25462634,0
"1601",0.61928002,0
"1602",-0.15014319,1
"1603",0.9865759,0
"1604",0.21986031,0
"1605",0.18769468,0
"1606",0.11639493,0
"1607",0.96175829,1
"1608",0.20032054,0
"1609",-0.43909919,0
"1610",-0.47813701,0
"1611",0.46505483,0
"1612",0.23510285,1
"1613",0.25819313,0
"1614",0.29756295,0
"1615",-0.51914621,0
"1616",-0.01984977,0
"1617",-0.10023663,1
"1618",-0.46414908,0
"1619",-0.866221,0
"1620",-0.0041442045,0
"1621",0.66422582,0
"1622",0.53583275,1
"1623",-0.53703705,0
"1624",-0.092708097,0
"1625",0.26540778,0
"1626",-0.089553415,0
"1627",-0.26542614,1
"1628",0.3796512,0
"1629",0.6979495,0
"1630",-0.026780305,0
"1631",0.074567498,0
"1632",-0.40054062,1
"1633",-0.035933634,0
"1634",-0.15012181,0
"1635",-0.044638998,0
"1636",0.1615088,0
"1637",0.5928898,1
"1638",0.32036546,0
"1639",-0.20822671,0
"1640",0.90866813,0
"1641",0.16839645,0
"1642",-0.20041,1
"1643",0.26199403,0
"1644",-0.53334936,0
"1645",-1.3768541,0
"1646",-0.11167187,1
"1647",-0.1149108,0
"1648",0.31947025,0
"1649",-0.23922645,0
"1650",-0.25963126,0
"1651",-0.488785,1
"1652",-0.11849919,0
"1653",0.38383045,0
"1654",0.37015208,0
"1655",-0.069127205,0
"1656",0.1386934,1
"1657",0.27390344,0
"1658",0.048896966,0
"1659",-0.92912351,0
"1660",-1.2726453,0
"1661",0.96512511,1
"1662",0.46230123,0
"1663",-0.8550656,0
"1664",0.30873159,0
"1665",-0.12173307,0
"1666",0.21137185,1
"1667",-0.14528951,0
"1668",-0.67839476,1
"1669",0.88593526,0
"1670",3.1725953,1
"1671",-0.67376624,0
"1672",-0.22371274,0
"1673",0.29923029,0
"1674",-0.34471153,0
"1675",-1.0137448,1
"1676",-0.47542343,0
"1677",0.33653394,0
"1678",-0.24095461,0
"1679",-0.60413939,0
"1680",0.15781654,1
"1681",0.22060943,0
"1682",-0.1143423,0
"1683",0.040178226,0
"1684",0.40598402,0
"1685",-0.3519038,1
"1686",0.29496243,0
"1687",-0.30714508,0
"1688",-0.37776107,0
"1689",-0.45395821,0
"1690",0.12539634,1
"1691",0.051015168,0
"1692",-0.24358929,0
"1693",-0.0079971714,0
"1694",-0.0070254365,0
"1695",-0.70294567,1
"1696",-0.033805484,0
"1697",-0.21339066,0
"1698",-0.26801123,0
"1699",0.087264482,0
"1700",0.16861436,1
"1701",0.34077049,0
"1702",0.14721673,1
"1703",0.25786487,0
"1704",0.40122522,1
"1705",-0.030759002,0
"1706",-0.31972631,0
"1707",0.071275401,0
"1708",-0.35167297,0
"1709",-0.3892901,1
"1710",-0.15925463,0
"1711",-0.11812441,0
"1712",-0.17386782,0
"1713",-0.27914742,0
"1714",-0.4379639,1
"1715",-0.14367945,0
"1716",0.20271178,0
"1717",0.21971322,0
"1718",-0.086711585,0
"1719",-0.054726709,1
"1720",-0.10657795,0
"1721",-0.37305719,0
"1722",0.12809395,0
"1723",0.4224956,0
"1724",0.39311775,1
"1725",-0.35330155,0
"1726",0.099991607,1
"1727",0.34896085,1
"1728",0.50993154,0
"1729",0.10520281,0
"1730",0.31726268,1
"1731",0.1464229,0
"1732",0.034761816,0
"1733",-0.18296476,0
"1734",0.16837352,0
"1735",0.50866035,1
"1736",0.044694222,0
"1737",0.078159836,0
"1738",-0.58792675,0
"1739",-0.1019284,0
"1740",-0.049069937,1
"1741",-0.33740887,0
"1742",0.074227856,0
"1743",-0.13526004,0
"1744",0.23256717,0
"1745",0.20029232,1
"1746",0.26892333,0
"1747",-0.10785662,0
"1748",-0.081547967,0
"1749",-0.43747728,0
"1750",-0.4162129,1
"1751",0.12439148,0
"1752",-0.065886368,0
"1753",-0.0049661123,0
"1754",-0.086293865,0
"1755",-0.036974152,1
"1756",0.011343409,0
"1757",0.1744482,0
"1758",0.079020896,0
"1759",0.26490385,0
"1760",-0.024021897,1
"1761",-0.064117773,0
"1762",0.094499078,0
"1763",0.26922083,0
"1764",-0.022916393,0
"1765",0.28133618,1
"1766",0.054227033,0
"1767",-0.32429002,0
"1768",-0.080311015,0
"1769",0.044975006,0
"1770",-0.0019844098,1
"1771",-0.15202083,0
"1772",0.014670564,0
"1773",0.094978633,0
"1774",0.33204208,0
"1775",-0.039803897,1
"1776",-0.17010059,0
"1777",0.061894413,0
"1778",0.065357387,0
"1779",0.15238561,0
"1780",-0.16570928,1
"1781",-0.084640729,0
"1782",0.32728162,0
"1783",0.085820038,0
"1784",0.14874899,0
"1785",0.33912315,1
"1786",0.13086182,0
"1787",0.28650537,0
"1788",0.6785305,0
"1789",-0.25681462,1
"1790",-0.0069824305,0
"1791",-0.053496418,0
"1792",0.22035141,0
"1793",0.15743799,1
"1794",0.048310248,0
"1795",0.022047325,0
"1796",0.16950848,0
"1797",0.2095328,0
"1798",0.032868811,1
"1799",-0.38704911,0
"1800",-0.16080244,0
"1801",0.08927198,0
"1802",0.4728778,0
"1803",-0.10236386,1
"1804",-0.25069357,0
"1805",-0.58292613,0
"1806",-0.32233674,0
"1807",-0.070837508,0
"1808",0.39383066,1
"1809",-0.26181641,0
"1810",1.4811668,0
"1811",-1.6860155,0
"1812",0.051612444,0
"1813",0.098816366,1
"1814",0.6559613,0
"1815",-0.32725214,1
"1816",0.043973657,1
"1817",0.033495983,0
"1818",-0.54133922,0
"1819",0.155903,0
"1820",0.21162695,0
"1821",0.21333692,1
"1822",0.010689535,0
"1823",-0.025886972,0
"1824",-0.14495915,0
"1825",-0.3063503,1
"1826",-0.056093926,0
"1827",-0.23203763,1
"1828",0.35961149,1
"1829",0.28409471,0
"1830",-0.32570301,0
"1831",-0.079954316,0
"1832",-0.12672931,0
"1833",0.0012489989,1
"1834",-0.35690063,0
"1835",-0.020451271,0
"1836",0.065083868,0
"1837",-0.37839538,0
"1838",-0.35136326,1
"1839",-0.051599101,0
"1840",-0.021993262,0
"1841",0.25536446,0
"1842",0.19214565,0
"1843",-0.070598314,1
"1844",-0.16864407,0
"1845",-0.13111109,0
"1846",0.14186612,0
"1847",0.37835063,0
"1848",0.047411431,1
"1849",0.033893545,0
"1850",-0.068636296,0
"1851",0.16646505,0
"1852",0.15898367,0
"1853",0.059550677,1
"1854",-0.14438079,0
"1855",-0.075639352,0
"1856",0.0033672675,0
"1857",0.12174854,0
"1858",0.11891677,1
"1859",0.26900473,0
"1860",-0.11093005,0
"1861",-0.039372351,0
"1862",0.058102957,0
"1863",0.15229478,1
"1864",-0.10900206,0
"1865",-0.38713536,0
"1866",-0.15295871,0
"1867",-0.08269571,0
"1868",-0.029625191,1
"1869",0.09007441,0
"1870",0.010452678,0
"1871",0.069739789,0
"1872",-0.09325128,0
"1873",-0.017732264,1
"1874",-0.23655044,0
"1875",-0.034983749,0
"1876",-0.17002438,0
"1877",0.016426966,0
"1878",0.052958898,1
"1879",-0.029514737,0
"1880",0.18763845,0
"1881",0.015139569,0
"1882",-0.29293439,0
"1883",1.2707298,1
"1884",-0.2329724,0
"1885",-0.37499739,0
"1886",-0.40794682,0
"1887",-0.074731194,0
"1888",0.26258901,1
"1889",0.24105923,0
"1890",-0.32266761,0
"1891",0.033558306,0
"1892",0.10982233,1
"1893",0.081008863,0
"1894",0.034121968,0
"1895",0.11507481,0
"1896",-0.092049253,0
"1897",0.013566148,1
"1898",-0.25673186,0
"1899",-0.23790422,0
"1900",-0.21121516,0
"1901",0.063940406,0
"1902",-0.24206435,1
"1903",-0.24860957,0
"1904",0.21162251,0
"1905",-0.086003994,0
"1906",0.3324683,0
"1907",-0.2665732,1
"1908",-0.14846622,0
"1909",0.12203775,0
"1910",0.0049115893,0
"1911",0.0066865963,0
"1912",-0.062601147,1
"1913",0.051684277,0
"1914",-0.09979879,0
"1915",0.06145884,1
"1916",0.094901071,1
"1917",-0.1570594,0
"1918",-0.39280021,0
"1919",-0.11847507,0
"1920",0.32025702,0
"1921",0.1970351,1
"1922",0.22243539,0
"1923",-0.33984553,0
"1924",0.023004346,0
"1925",0.037814246,0
"1926",-0.34310428,1
"1927",0.10457415,0
"1928",0.20726179,0
"1929",-0.029802878,0
"1930",0.12185579,0
"1931",-0.12165353,1
"1932",0.068515102,0
"1933",0.14274555,0
"1934",-0.081306083,0
"1935",-0.30404799,0
"1936",0.11505681,1
"1937",-0.026650895,0
"1938",-0.057851002,0
"1939",0.01584257,0
"1940",-0.00086317491,0
"1941",-0.040089442,1
"1942",-0.14245996,0
"1943",0.00061551866,0
"1944",-0.043456488,0
"1945",-0.2486249,0
"1946",-0.16866043,1
"1947",-0.31331052,0
"1948",-0.01838765,1
"1949",-0.86490434,0
"1950",0.30524653,1
"1951",-0.2072779,0
"1952",-0.0051021501,0
"1953",0.069847199,0
"1954",0.49236143,0
"1955",-0.46739352,1
"1956",-0.0022668899,0
"1957",-0.1718843,0
"1958",-0.065279491,0
"1959",0.050274314,0
"1960",-0.3073689,1
"1961",0.089090533,0
"1962",0.46275788,0
"1963",-0.2443318,0
"1964",0.40894484,0
"1965",0.50469084,1
"1966",-0.31917489,0
"1967",-0.052601438,0
"1968",0.11973006,0
"1969",-0.4782361,0
"1970",-0.40853965,1
"1971",-0.030467691,1
"1972",-0.11754582,1
"1973",-0.23127105,0
"1974",0.52804687,1
