"","varb","resp","id","root","STG1N","LOGLVS","LOGSLA","BLK"
"1868.fecund","fecund",1,1868,1,3,2.23552844690755,-0.723599961984242,"4"
"1869.fecund","fecund",1,1869,1,3,2.48713837547719,-0.795690677559909,"4"
"1870.fecund","fecund",0,1870,1,1,2.49554433754645,-0.623791093135427,"4"
"1871.fecund","fecund",1,1871,1,1,2.69019608002851,-0.707858201629818,"4"
"1872.fecund","fecund",0,1872,1,1,2.58883172559421,-0.609228701249661,"4"
"1873.fecund","fecund",0,1873,1,1,2.25527250510331,-0.653915212075981,"4"
"1874.fecund","fecund",1,1874,1,3,1.85125834871908,-0.612619544715542,"4"
"1875.fecund","fecund",0,1875,1,3,2.63848925695464,-0.753865788891311,"4"
"1876.fecund","fecund",1,1876,1,3,2.47129171105894,-0.739211223114266,"4"
"1877.fecund","fecund",0,1877,1,1,2.43616264704076,-0.69857138615117,"4"
"1878.fecund","fecund",0,1878,1,1,2.03342375548695,-0.621975796907847,"4"
"1879.fecund","fecund",0,1879,1,1,2.4814426285023,-0.719500182803036,"4"
"1880.fecund","fecund",1,1880,1,3,2.25042000230889,-0.718357249028276,"4"
"1881.fecund","fecund",1,1881,1,1,2.82607480270083,-0.664433300693468,"4"
"1882.fecund","fecund",0,1882,1,1,2.74350976472843,-0.62431934118023,"4"
"1883.fecund","fecund",0,1883,1,1,2.58658730467176,-0.761814368184066,"4"
"1884.fecund","fecund",0,1884,1,2,2.64345267648619,-0.852238312409649,"4"
"1885.fecund","fecund",0,1885,1,1,2.33243845991561,-0.67138648270393,"4"
"1886.fecund","fecund",0,1886,1,1,2.54157924394658,-0.685681374799223,"4"
"1887.fecund","fecund",1,1887,1,2,2.80482067872116,-0.753281550971613,"4"
"1888.fecund","fecund",0,1888,1,3,2.38381536598043,-0.70855293489389,"4"
"1889.fecund","fecund",1,1889,1,1,2.40993312333129,-0.659929745250146,"4"
"1890.fecund","fecund",1,1890,1,3,2.88761730033574,-0.784345028790184,"4"
"1891.fecund","fecund",1,1891,1,3,2.20411998265592,-0.761750341836369,"4"
"1892.fecund","fecund",0,1892,1,1,2.5910646070265,-0.882910808394084,"4"
"1893.fecund","fecund",1,1893,1,3,2.55022835305509,-0.757842283879146,"4"
"1894.fecund","fecund",1,1894,1,3,2.13033376849501,-0.693314434686651,"4"
"1895.fecund","fecund",0,1895,1,1,2.28555730900777,-0.707628631509816,"4"
"1896.fecund","fecund",1,1896,1,3,2.37291200297011,-0.696457858532012,"4"
"1897.fecund","fecund",0,1897,1,1,2.64738297011462,-0.861964960407794,"4"
"1898.fecund","fecund",1,1898,1,3,2.0899051114394,-0.622739405417813,"4"
"1899.fecund","fecund",1,1899,1,3,2.19865708695442,-0.811495482442214,"4"
"1900.fecund","fecund",0,1900,1,3,2.17897694729317,-0.662634399967825,"4"
"1901.fecund","fecund",0,1901,1,1,2.46982201597816,-0.661271368797785,"4"
"1902.fecund","fecund",1,1902,1,3,2.29885307640971,-0.745771456636296,"4"
"1903.fecund","fecund",1,1903,1,1,2.08278537031645,-0.630953163923076,"4"
"1904.fecund","fecund",1,1904,1,3,1.85125834871908,-0.754063967171632,"4"
"1905.fecund","fecund",1,1905,1,3,1.81954393554187,-0.772701730141632,"4"
"1906.fecund","fecund",1,1906,1,1,2.02530586526477,-0.729560457167493,"4"
"1907.fecund","fecund",0,1907,1,1,2.29666519026153,-0.733702589178479,"4"
"1908.fecund","fecund",1,1908,1,1,2.27415784926368,-0.753930375195733,"4"
"1909.fecund","fecund",0,1909,1,1,2.67024585307412,-0.69560883908139,"4"
"1910.fecund","fecund",1,1910,1,3,2.39619934709574,-0.815878879041179,"4"
"1911.fecund","fecund",1,1911,1,3,2.59879050676312,-0.754946969179163,"4"
"1912.fecund","fecund",0,1912,1,1,2.7481880270062,-0.70114762031885,"4"
"1913.fecund","fecund",1,1913,1,3,2.9329808219232,-0.702789681393595,"4"
"1914.fecund","fecund",1,1914,1,3,2.84509804001426,-0.675002848579125,"4"
"1915.fecund","fecund",1,1915,1,3,2.7041505168398,-0.726203004281299,"4"
"1916.fecund","fecund",1,1916,1,3,2.81624129999178,-0.7694640950486,"4"
"1917.fecund","fecund",1,1917,1,3,2.40823996531185,-0.692400625279547,"4"
"1918.fecund","fecund",1,1918,1,3,2.42488163663107,-0.837630619421912,"4"
"1919.fecund","fecund",0,1919,1,1,2.46389298898591,-0.753123689826829,"4"
"1920.fecund","fecund",1,1920,1,3,2.73559889969818,-0.675758637289793,"4"
"1921.fecund","fecund",0,1921,1,1,2.41830129131975,-0.904618159705464,"4"
"1922.fecund","fecund",1,1922,1,3,2.3654879848909,-0.708992629494482,"4"
"1923.fecund","fecund",1,1923,1,1,2.6159500516564,-0.67163417641321,"4"
"1924.fecund","fecund",0,1924,1,1,2.76789761601809,-0.768095312957404,"4"
"1925.fecund","fecund",1,1925,1,3,2.3654879848909,-0.721796406562862,"4"
"1926.fecund","fecund",1,1926,1,3,2.17897694729317,-0.700422495595961,"4"
"1927.fecund","fecund",1,1927,1,3,2.44247976906445,-0.648559684553,"4"
"1928.fecund","fecund",0,1928,1,1,2.72916478969277,-0.796230315383845,"4"
"1929.fecund","fecund",1,1929,1,3,2.26007138798507,-0.686187452307412,"4"
"1930.fecund","fecund",1,1930,1,3,1.81291335664286,-0.543025820471391,"4"
"1931.fecund","fecund",1,1931,1,3,2.59659709562646,-0.692996856645912,"4"
"1932.fecund","fecund",0,1932,1,3,3.05728564441821,-0.784674522857341,"4"
"1933.fecund","fecund",1,1933,1,3,2.4456042032736,-0.72153583223476,"4"
"1934.fecund","fecund",1,1934,1,3,2.47129171105894,-0.653545945255755,"4"
"1935.fecund","fecund",1,1935,1,3,2.59879050676312,-0.594599324110932,"4"
"1936.fecund","fecund",0,1936,1,1,2.58994960132571,-0.720888597417644,"4"
"1937.fecund","fecund",1,1937,1,3,2.51982799377572,-0.67292132958168,"4"
"1938.fecund","fecund",0,1938,1,2,2.65417654187796,-0.77472988364969,"4"
"1939.fecund","fecund",0,1939,1,3,2.98497712641549,-0.682025287521354,"4"
"1940.fecund","fecund",1,1940,1,3,2.48572142648158,-0.688800261889577,"4"
"1941.fecund","fecund",1,1941,1,1,2.36921585741014,-0.541346144740257,"4"
"1942.fecund","fecund",1,1942,1,3,2.60205999132796,-0.675688050999678,"4"
"1943.fecund","fecund",0,1943,1,1,2.84509804001426,-0.801098537414035,"4"
"1944.fecund","fecund",0,1944,1,1,2.95568775031351,-0.747257142948718,"4"
"1945.fecund","fecund",0,1945,1,1,2.71850168886727,-0.739214592581962,"4"
"1946.fecund","fecund",0,1946,1,1,2.8488047010518,-0.665762247507039,"4"
"1947.fecund","fecund",0,1947,1,1,2.62634036737504,-0.707686624545317,"4"
"1948.fecund","fecund",0,1948,1,3,2.5705429398819,-0.700160260598422,"4"
"1949.fecund","fecund",0,1949,1,1,2.42651126136458,-0.680594484490754,"4"
"1950.fecund","fecund",0,1950,1,1,2.8668778143375,-0.790930122607769,"4"
"1951.fecund","fecund",1,1951,1,3,2.39269695325967,-0.810256827946778,"4"
"1952.fecund","fecund",0,1952,1,2,2.5854607295085,-0.80115187878522,"4"
"1953.fecund","fecund",1,1953,1,3,2.21218760440396,-0.774848614833558,"4"
"1954.fecund","fecund",1,1954,1,3,2.47129171105894,-0.807777981908586,"4"
"1955.fecund","fecund",0,1955,1,3,2.73559889969818,-0.704454940019044,"4"
"1956.fecund","fecund",1,1956,1,3,2.7160033436348,-0.672735810437934,"4"
"1957.fecund","fecund",1,1957,1,3,2.31386722036915,-0.664053293447551,"4"
"1958.fecund","fecund",1,1958,1,3,2.22788670461367,-0.727681657735155,"4"
"1959.fecund","fecund",0,1959,1,1,2.71264970162721,-0.766197036301957,"4"
"1960.fecund","fecund",0,1960,1,1,2.83378437465648,-0.760395433846304,"4"
"1961.fecund","fecund",1,1961,1,3,2.41329976408125,-0.63354554699399,"4"
"1962.fecund","fecund",0,1962,1,2,2.99299509843134,-0.794648691973113,"4"
"1963.fecund","fecund",1,1963,1,3,2.60097289568675,-0.814901844608197,"4"
"1964.fecund","fecund",1,1964,1,3,2.47129171105894,-0.731009685473155,"4"
"1965.fecund","fecund",1,1965,1,3,2.44247976906445,-0.745109124518705,"4"
"1966.fecund","fecund",0,1966,1,1,2.51321760006794,-0.786599331623291,"4"
"1967.fecund","fecund",1,1967,1,3,2.2718416065365,-0.60348106161503,"4"
"1968.fecund","fecund",1,1968,1,3,2.74115159885178,-0.764898518044327,"4"
"1969.fecund","fecund",0,1969,1,3,2.77742682238931,-0.734311134897829,"4"
"1970.fecund","fecund",0,1970,1,2,2.73798732633343,-0.87584415596518,"4"
"1971.fecund","fecund",0,1971,1,1,2.7419390777292,-0.656544104221227,"4"
"1972.fecund","fecund",0,1972,1,2,2.40823996531185,-0.864878960619908,"4"
"1973.fecund","fecund",0,1973,1,1,2.7979596437372,-0.761977544832736,"4"
"1974.fecund","fecund",1,1974,1,3,2.5327543789925,-0.757628325200275,"4"
"1975.fecund","fecund",0,1975,1,1,2.26245108973043,-0.680647090239708,"4"
"1976.fecund","fecund",0,1976,1,3,2.89652621748956,-0.752179615718635,"4"
"1977.fecund","fecund",0,1977,1,1,2.89209460269048,-0.834441763133398,"4"
"1978.fecund","fecund",0,1978,1,1,1.97772360528885,-0.644658024763294,"4"
"1979.fecund","fecund",1,1979,1,1,2.49276038902684,-0.689104926907277,"4"
"1980.fecund","fecund",0,1980,1,3,2.5327543789925,-0.785350234479143,"4"
"1981.fecund","fecund",0,1981,1,3,2.91487181754005,-0.679925174190029,"4"
"1982.fecund","fecund",1,1982,1,1,2.48287358360875,-0.668985312584074,"4"
"1983.fecund","fecund",0,1983,1,1,2.92427928606188,-0.73711267337621,"4"
"1984.fecund","fecund",0,1984,1,3,2.79169064902012,-0.718469074099675,"4"
"1985.fecund","fecund",1,1985,1,3,2.41664050733828,-0.764421802879681,"4"
"1986.fecund","fecund",0,1986,1,3,2.66838591669,-0.688070883912131,"4"
"1987.fecund","fecund",0,1987,1,1,1.54406804435028,-0.571238367543549,"4"
"1988.fecund","fecund",0,1988,1,3,2.94596070357757,-0.587304458153192,"4"
"1989.fecund","fecund",1,1989,1,3,2.53655844257153,-0.71750053789986,"4"
"1990.fecund","fecund",0,1990,1,3,2.6414741105041,-0.697467253764314,"4"
"1991.fecund","fecund",0,1991,1,3,3.02201573981772,-0.691077300111522,"4"
"1992.fecund","fecund",1,1992,1,3,2.24303804868629,-0.742642043197203,"4"
"1993.fecund","fecund",1,1993,1,3,2.55870857053317,-0.583848842135543,"4"
"1994.fecund","fecund",1,1994,1,3,2.65224634100332,-0.674332773105544,"4"
"1995.fecund","fecund",1,1995,1,3,2.35602585719312,-0.616453733156748,"4"
"1996.fecund","fecund",0,1996,1,3,2.77451696572855,-0.76658579715192,"4"
"1997.fecund","fecund",1,1997,1,3,2.65030752313194,-0.734585132194102,"4"
"1998.fecund","fecund",0,1998,1,1,2.68574173860226,-0.884395081107765,"4"
"1999.fecund","fecund",1,1999,1,3,2.54282542695918,-0.720574379880163,"4"
"2000.fecund","fecund",1,2000,1,3,2.08278537031645,-0.637958994785912,"4"
"2001.fecund","fecund",1,2001,1,3,2.45178643552429,-0.656287672617312,"4"
"2002.fecund","fecund",1,2002,1,3,2.53907609879278,-0.736808481262702,"4"
"2003.fecund","fecund",1,2003,1,3,2.16435285578444,-0.61039603385449,"4"
"2004.fecund","fecund",1,2004,1,3,2.77451696572855,-0.710014324408592,"4"
"2005.fecund","fecund",0,2005,1,1,2.70500795933334,-0.75285211831446,"4"
"2006.fecund","fecund",0,2006,1,1,2.74973631556906,-0.618113334500727,"4"
"2007.fecund","fecund",0,2007,1,1,2.6232492903979,-0.685052382137045,"4"
"2008.fecund","fecund",0,2008,1,3,2.61909333062674,-0.739745355371956,"4"
"2009.fecund","fecund",0,2009,1,1,2.69810054562339,-0.699851332800257,"4"
"2010.fecund","fecund",0,2010,1,1,2.88536122003151,-0.751511771074103,"4"
"2011.fecund","fecund",1,2011,1,3,2.63447727016073,-0.601605089765576,"4"
"2012.fecund","fecund",0,2012,1,1,2.80821097292422,-0.78439797113234,"4"
"2013.fecund","fecund",0,2013,1,3,2.67851837904011,-0.678599196587388,"4"
"2014.fecund","fecund",1,2014,1,1,2.63948648926859,-0.759111161771385,"4"
"2015.fecund","fecund",0,2015,1,1,2.58883172559421,-0.787391907118556,"4"
"2016.fecund","fecund",1,2016,1,3,2.77742682238931,-0.646534546095455,"4"
"2017.fecund","fecund",0,2017,1,3,2.23552844690755,-0.683513053272194,"4"
"2018.fecund","fecund",1,2018,1,3,2.02118929906994,-0.555538301235416,"4"
"2019.fecund","fecund",0,2019,1,1,2.41497334797082,-0.686469100676658,"4"
"2020.fecund","fecund",0,2020,1,1,2.44870631990508,-0.726095806652639,"4"
"2021.fecund","fecund",1,2021,1,3,2.75966784468963,-0.68337554465164,"4"
"2022.fecund","fecund",0,2022,1,1,2.58433122436753,-0.760362673250216,"4"
"2023.fecund","fecund",0,2023,1,2,1.04139268515823,-0.551021024766155,"4"
"2024.fecund","fecund",0,2024,1,3,2.70156798505593,-0.746675220424518,"4"
"2025.fecund","fecund",1,2025,1,3,2.16435285578444,-0.840008841811518,"4"
"2026.fecund","fecund",1,2026,1,3,2.38916608436453,-0.659131765194869,"4"
"2027.fecund","fecund",0,2027,1,3,2.63748972951251,-0.727234840044391,"4"
"2028.fecund","fecund",1,2028,1,3,2.50379068305718,-0.76260823833146,"4"
"2029.fecund","fecund",1,2029,1,3,2.51454775266029,-0.765959286455478,"4"
"2030.fecund","fecund",1,2030,1,3,2.28330122870355,-0.696986015130026,"4"
"2031.fecund","fecund",0,2031,1,3,2.84509804001426,-0.69632990816981,"4"
"2032.fecund","fecund",1,2032,1,3,2.51982799377572,-0.712724233029815,"4"
"2033.fecund","fecund",0,2033,1,3,2.72015930340596,-0.673319739893815,"4"
"2034.fecund","fecund",1,2034,1,3,2.56229286445647,-0.760954644095947,"4"
"2035.fecund","fecund",1,2035,1,3,2.6414741105041,-0.719640536294419,"4"
"2036.fecund","fecund",0,2036,1,3,2.3654879848909,-0.729846570809089,"4"
"2037.fecund","fecund",1,2037,1,3,2.58092497567562,-0.703614909381782,"4"
"2038.fecund","fecund",1,2038,1,3,2.69722934275972,-0.695062444076038,"4"
"2039.fecund","fecund",0,2039,1,1,2.89376176205794,-0.743052186141293,"4"
"2040.fecund","fecund",1,2040,1,3,2.31806333496276,-0.653549045742515,"4"
"2041.fecund","fecund",1,2041,1,3,2.51321760006794,-0.723810445355697,"4"
"2042.fecund","fecund",1,2042,1,3,2.20682587603185,-0.711505689881601,"4"
"2043.fecund","fecund",1,2043,1,3,2.60638136511061,-0.733776356378154,"4"
"2044.fecund","fecund",0,2044,1,1,2.78031731214015,-0.766689589203567,"4"
"2045.fecund","fecund",0,2045,1,1,2.18184358794477,-0.695330807764236,"4"
"2046.fecund","fecund",1,2046,1,3,2.49692964807321,-0.741108857391965,"4"
"2047.fecund","fecund",1,2047,1,3,2.56348108539441,-0.715740214585912,"4"
"2048.fecund","fecund",0,2048,1,1,2.66275783168157,-0.644607630358013,"4"
"2049.fecund","fecund",0,2049,1,1,2.13987908640124,-0.73984964220256,"4"
"2050.fecund","fecund",0,2050,1,1,2.25767857486918,-0.640427076632628,"4"
"2051.fecund","fecund",0,2051,1,1,2.54777470538782,-0.743493489162752,"4"
"2052.fecund","fecund",1,2052,1,3,2.12057393120585,-0.659279547778425,"4"
"2053.fecund","fecund",1,2053,1,3,2.25767857486918,-0.687912125325354,"4"
"2054.fecund","fecund",0,2054,1,2,2.45178643552429,-0.758962120902102,"4"
"2055.fecund","fecund",1,2055,1,1,2.62531245096167,-0.707773164875599,"4"
"2056.fecund","fecund",1,2056,1,3,2.76267856372744,-0.640452849310403,"4"
"2057.fecund","fecund",1,2057,1,3,2.42488163663107,-0.747760743817945,"4"
"2058.fecund","fecund",0,2058,1,1,2.82020145948564,-0.721611569337179,"4"
"2059.fecund","fecund",1,2059,1,3,2.66086547800387,-0.764802503472335,"4"
"2060.fecund","fecund",0,2060,1,3,2.69460519893357,-0.671485999469874,"4"
"2061.fecund","fecund",1,2061,1,3,2.48000694295715,-0.784795537856762,"4"
"2062.fecund","fecund",0,2062,1,1,2.61172330800734,-0.746758396724279,"4"
"2063.fecund","fecund",0,2063,1,1,2.9434945159061,-0.708742666669676,"4"
"2064.fecund","fecund",1,2064,1,3,2.80617997398389,-0.660597583423342,"4"
"2065.fecund","fecund",1,2065,1,3,2.44090908206522,-0.754394279376399,"4"
"2066.fecund","fecund",0,2066,1,1,2.77742682238931,-0.803278739417106,"4"
"2067.fecund","fecund",1,2067,1,1,2.88817949391832,-0.730208212663122,"4"
"2068.fecund","fecund",1,2068,1,3,2.4456042032736,-0.666943217524038,"4"
"2069.fecund","fecund",1,2069,1,3,2.33445375115093,-0.80149802696636,"4"
"2070.fecund","fecund",1,2070,1,3,2.57863920996807,-0.769708509297669,"4"
"2071.fecund","fecund",0,2071,1,1,2.94596070357757,-0.852626238517886,"4"
"2072.fecund","fecund",1,2072,1,3,2.61278385671974,-0.681327738954196,"4"
"2073.fecund","fecund",1,2073,1,3,2.62736585659273,-0.705715625954795,"4"
"2074.fecund","fecund",1,2074,1,3,2.71432975974523,-0.724331232527998,"4"
"2075.fecund","fecund",0,2075,1,1,2.68304703823885,-0.706468286612602,"4"
"2076.fecund","fecund",1,2076,1,3,2.44090908206522,-0.644903550269556,"4"
"2077.fecund","fecund",0,2077,1,1,2.68214507637383,-0.827552777611522,"4"
"2078.fecund","fecund",1,2078,1,3,2.46389298898591,-0.694930026534279,"4"
"2079.fecund","fecund",1,2079,1,3,2.89762709129044,-0.701281623802371,"4"
"2080.fecund","fecund",0,2080,1,1,2.20411998265592,-0.74924680666144,"4"
"2081.fecund","fecund",1,2081,1,1,2.97220283837906,-0.675437413879314,"4"
"2082.fecund","fecund",1,2082,1,3,2.6414741105041,-0.802834644145903,"4"
"2083.fecund","fecund",0,2083,1,1,2.33243845991561,-0.746323409444262,"4"
"2084.fecund","fecund",0,2084,1,1,2.84073323461181,-0.837732931797932,"4"
"2085.fecund","fecund",0,2085,1,1,2.20951501454263,-0.60798847144592,"4"
"2086.fecund","fecund",1,2086,1,3,2.45788189673399,-0.695510179114209,"4"
"2087.fecund","fecund",1,2087,1,1,3.01072386539177,-0.714699393787891,"4"
"2088.fecund","fecund",0,2088,1,1,2.82865989653532,-0.78578717608036,"4"
"2089.fecund","fecund",1,2089,1,3,2.48287358360875,-0.679374448272638,"4"
"2090.fecund","fecund",1,2090,1,3,2.78887511577542,-0.696903571498903,"4"
"2091.fecund","fecund",0,2091,1,2,2.79865064544527,-0.689114698825972,"4"
"2092.fecund","fecund",1,2092,1,3,2.45331834004704,-0.820797561055267,"4"
"2093.fecund","fecund",1,2093,1,3,2.57749179983723,-0.866163977492142,"4"
"2094.fecund","fecund",1,2094,1,3,2.45484486000851,-0.677050985031299,"4"
"2095.fecund","fecund",1,2095,1,3,2.18184358794477,-0.679838720130153,"4"
"2096.fecund","fecund",0,2096,1,1,2.76042248342321,-0.741246394769024,"4"
"2097.fecund","fecund",0,2097,1,1,2.55144999797288,-0.693281362815621,"4"
"2098.fecund","fecund",1,2098,1,3,2.34242268082221,-0.61663668651987,"4"
"2099.fecund","fecund",1,2099,1,3,2.4996870826184,-0.630698363359242,"4"
"2100.fecund","fecund",1,2100,1,3,2.46538285144842,-0.787152985492687,"4"
"2101.fecund","fecund",0,2101,1,1,1.61278385671974,-0.599876586484901,"4"
"2102.fecund","fecund",1,2102,1,3,2.67851837904011,-0.764795911168633,"4"
"2103.fecund","fecund",1,2103,1,3,2.52762990087134,-0.795700889900041,"4"
"2104.fecund","fecund",0,2104,1,1,2.8109042806687,-0.839348337236542,"4"
"2105.fecund","fecund",1,2105,1,3,2.40993312333129,-0.793988080017972,"4"
"2106.fecund","fecund",1,2106,1,3,2.69722934275972,-0.814022342534668,"4"
"2107.fecund","fecund",1,2107,1,3,2.86153441085904,-0.715382545106169,"4"
"2108.fecund","fecund",1,2108,1,3,2.49276038902684,-0.59211896088237,"4"
"2109.fecund","fecund",0,2109,1,1,2.63346845557959,-0.770676311266647,"4"
"2110.fecund","fecund",1,2110,1,3,2.52633927738984,-0.718269322593023,"4"
"2111.fecund","fecund",0,2111,1,1,2.33041377334919,-0.662076550257166,"4"
"2112.fecund","fecund",0,2112,1,1,2.61804809671209,-0.656378708712009,"4"
"2113.fecund","fecund",0,2113,1,2,2.76492298464989,-0.673541144753928,"4"
"2114.fecund","fecund",1,2114,1,3,2.52244423350632,-0.710118983804665,"4"
"2115.fecund","fecund",1,2115,1,1,2.19033169817029,-0.691075363833913,"4"
"2116.fecund","fecund",1,2116,1,3,2.54282542695918,-0.674358952613898,"4"
"2117.fecund","fecund",1,2117,1,1,2.69019608002851,-0.746098873024508,"4"
"2118.fecund","fecund",1,2118,1,3,2.15228834438306,-0.648064818467497,"4"
"2119.fecund","fecund",1,2119,1,3,2.75358305889291,-0.6558120721117,"4"
"2120.fecund","fecund",1,2120,1,3,2.43775056282039,-0.585501159082343,"4"
"2121.fecund","fecund",1,2121,1,3,2.59988307207369,-0.616122841201945,"4"
"2122.fecund","fecund",0,2122,1,1,2.65321251377534,-0.711175804853716,"4"
"2123.fecund","fecund",0,2123,1,1,2.42651126136458,-0.67870375445926,"4"
"2124.fecund","fecund",0,2124,1,3,2.72015930340596,-0.670003898792764,"4"
"2125.fecund","fecund",1,2125,1,3,2.61278385671974,-0.687070781036311,"4"
"2126.fecund","fecund",0,2126,1,1,2.2405492482826,-0.680989468610625,"4"
"2127.fecund","fecund",0,2127,1,1,3.14550717140966,-0.774753883786852,"4"
"2128.fecund","fecund",1,2128,1,3,2.77670118398841,-0.676326912132841,"4"
"2129.fecund","fecund",0,2129,1,1,2.50379068305718,-0.770342205737398,"4"
"2130.fecund","fecund",1,2130,1,3,2.49276038902684,-0.755198364866691,"4"
"2131.fecund","fecund",0,2131,1,1,2.83122969386706,-0.813951759501242,"4"
"2132.fecund","fecund",1,2132,1,3,2.24797326636181,-0.732545637594023,"4"
"2133.fecund","fecund",0,2133,1,1,2.64542226934909,-0.785797898221678,"4"
"2134.fecund","fecund",1,2134,1,3,2.44090908206522,-0.673805663840344,"4"
"2135.fecund","fecund",0,2135,1,3,2.81023251799508,-0.832156130491149,"4"
"2136.fecund","fecund",0,2136,1,3,1.94939000664491,-0.557738916849606,"4"
"2137.fecund","fecund",1,2137,1,3,2.86153441085904,-0.729237153689625,"4"
"2138.fecund","fecund",1,2138,1,3,2.52633927738984,-0.762172058998383,"4"
"2139.fecund","fecund",1,2139,1,3,2.90633504180509,-0.756301890595692,"4"
"2140.fecund","fecund",1,2140,1,3,2.56229286445647,-0.65840240639083,"4"
"2141.fecund","fecund",1,2141,1,3,2.2380461031288,-0.63975701856634,"4"
"2142.fecund","fecund",1,2142,1,3,2.44870631990508,-0.689197966221423,"4"
"2143.fecund","fecund",1,2143,1,1,2.60638136511061,-0.702214324551543,"4"
"2144.fecund","fecund",1,2144,1,3,2.39093510710338,-0.600071974505191,"4"
"2145.fecund","fecund",1,2145,1,3,2.7481880270062,-0.711624596687802,"4"
"2146.fecund","fecund",1,2146,1,3,2.66086547800387,-0.672294415749393,"4"
"2147.fecund","fecund",1,2147,1,3,2.66651798055488,-0.642459376634817,"4"
"2148.fecund","fecund",1,2148,1,3,2.07554696139253,-0.7573120476502,"4"
"2149.fecund","fecund",1,2149,1,3,2.38201704257487,-0.720646453745205,"4"
"2150.fecund","fecund",1,2150,1,3,2.36361197989214,-0.659997502932133,"4"
"2151.fecund","fecund",0,2151,1,1,2.85430604180108,-0.686285022631892,"4"
"2152.fecund","fecund",0,2152,1,1,2.59659709562646,-0.790307802885585,"4"
"2153.fecund","fecund",1,2153,1,3,2.66838591669,-0.703487223921633,"4"
"2154.fecund","fecund",1,2154,1,3,2.55022835305509,-0.669233981843644,"4"
"2155.fecund","fecund",1,2155,1,3,2.32221929473392,-0.716812017469964,"4"
"2156.fecund","fecund",0,2156,1,3,2.63447727016073,-0.765735008187957,"4"
"2157.fecund","fecund",1,2157,1,3,2.26951294421792,-0.631397236758398,"4"
"2158.fecund","fecund",0,2158,1,1,2.78247262416629,-0.737402639084814,"4"
"2159.fecund","fecund",1,2159,1,3,2.77378644498119,-0.70217514421123,"4"
"2160.fecund","fecund",1,2160,1,3,2.04139268515822,-0.702286734828633,"4"
"2161.fecund","fecund",0,2161,1,1,3.22245633667925,-0.686231163329795,"4"
"2162.fecund","fecund",0,2162,1,1,2.71767050300226,-0.754835873162834,"4"
"2163.fecund","fecund",1,2163,1,3,2.35024801833416,-0.704674611178812,"4"
"2164.fecund","fecund",1,2164,1,3,2.13987908640124,-0.644768037222612,"4"
"2165.fecund","fecund",0,2165,1,3,2.67760695272049,-0.509131431526292,"4"
"2166.fecund","fecund",1,2166,1,3,2.44247976906445,-0.708996302457228,"4"
"2167.fecund","fecund",1,2167,1,3,2.71180722904119,-0.666920234899784,"4"
"2168.fecund","fecund",1,2168,1,3,2.45331834004704,-0.74798654498825,"4"
"2169.fecund","fecund",1,2169,1,3,2.44247976906445,-0.673185962343023,"4"
"2170.fecund","fecund",1,2170,1,3,2.82477646247555,-0.691993236114647,"4"
"2171.fecund","fecund",1,2171,1,3,2.82607480270083,-0.709524402635009,"4"
"2172.fecund","fecund",1,2172,1,3,2.36921585741014,-0.707346024102301,"4"
"2173.fecund","fecund",0,2173,1,1,2.65127801399814,-0.826195568651061,"4"
"2174.fecund","fecund",0,2174,1,1,2.8842287696326,-0.77619307548918,"4"
"2175.fecund","fecund",1,2175,1,3,2.66464197555613,-0.6977785235286,"4"
"2176.fecund","fecund",1,2176,1,3,2.68574173860226,-0.628595904501116,"4"
"2177.fecund","fecund",0,2177,1,1,2.07918124604762,-0.790249372006912,"4"
"2178.fecund","fecund",1,2178,1,3,2.65609820201283,-0.746439946939832,"4"
"2179.fecund","fecund",1,2179,1,3,2.40823996531185,-0.769026766868327,"4"
"2180.fecund","fecund",1,2180,1,3,2.67209785793572,-0.60038147923212,"4"
"2181.fecund","fecund",0,2181,1,3,2.44715803134222,-0.775102538509023,"4"
"2182.fecund","fecund",1,2182,1,3,2.38916608436453,-0.796909996530615,"4"
"2183.fecund","fecund",1,2183,1,3,2.68484536164441,-0.798919160636872,"4"
"2184.fecund","fecund",1,2184,1,3,2.76715586608218,-0.695355618535087,"4"
"2185.fecund","fecund",1,2185,1,3,2.4456042032736,-0.732175849892705,"4"
"2186.fecund","fecund",1,2186,1,3,2.71011736511182,-0.774513519507642,"4"
"2187.fecund","fecund",1,2187,1,3,2.50514997831991,-0.773960119746403,"4"
"2188.fecund","fecund",1,2188,1,3,2.52504480703685,-0.786295388149476,"4"
"2189.fecund","fecund",1,2189,1,3,2.5705429398819,-0.716210364127431,"4"
"2190.fecund","fecund",1,2190,1,1,2.57978359661681,-0.711615529862663,"4"
"2191.fecund","fecund",0,2191,1,1,2.76715586608218,-0.796259928665411,"4"
"2192.fecund","fecund",1,2192,1,3,2.56466606425209,-0.794688536536657,"4"
"2193.fecund","fecund",0,2193,1,1,2.44090908206522,-0.789577944644284,"4"
"2194.fecund","fecund",1,2194,1,3,2.63948648926859,-0.772061616765767,"4"
"2195.fecund","fecund",1,2195,1,3,2.72181061521255,-0.75629214562235,"4"
"2196.fecund","fecund",0,2196,1,1,3.00817418400643,-0.796123706389225,"4"
"2197.fecund","fecund",1,2197,1,3,2.42324587393681,-0.632757271318538,"4"
"2198.fecund","fecund",1,2198,1,3,2.69810054562339,-0.69756462763849,"4"
"2199.fecund","fecund",1,2199,1,3,2.38738982633873,-0.653679461270342,"4"
