"","x","y","elevation","forest","chaparral"
"612",237936.7,3769524.4,1356,0,0.02
"613",238236.7,3769524.4,1765,0,0.23
"614",238536.7,3769524.4,1782,0,0.38
"615",238836.7,3769524.4,1525,0.02,0.52
"616",239136.7,3769524.4,1366,0.05,0.69
"617",239436.7,3769524.4,1267,0.02,0.69
"618",239736.7,3769524.4,1491,0.01,0.65
"619",240036.7,3769524.4,1269,0.21,0.56
"620",240336.7,3769524.4,1561,0.26,0.38
"621",240636.7,3769524.4,1524,0.05,0.43
"622",240936.7,3769524.4,1592,0.21,0.38
"623",241236.7,3769524.4,1471,0.37,0.48
"624",241536.7,3769524.4,1341,0.26,0.35
"625",241836.7,3769524.4,1606,0.28,0
"626",242136.7,3769524.4,1669,0.28,0
"627",242436.7,3769524.4,1638,0.12,0
"628",242736.7,3769524.4,1746,0.19,0.01
"629",243036.7,3769524.4,1701,0.18,0.01
"630",243336.7,3769524.4,1671,0.27,0
"631",243636.7,3769524.4,1726,0.45,0
"632",243936.7,3769524.4,1756,0.32,0.04
"633",244236.7,3769524.4,1674,0.24,0.11
"634",244536.7,3769524.4,1870,0.08,0.11
"635",244836.7,3769524.4,1817,0.12,0.02
"636",245136.7,3769524.4,1450,0.31,0
"637",245436.7,3769524.4,1386,0.3,0.07
"638",245736.7,3769524.4,1256,0.18,0.16
"639",246036.7,3769524.4,1249,0.11,0.22
"640",246336.7,3769524.4,1197,0.08,0.2
"641",246636.7,3769524.4,840,0.12,0.13
"642",246936.7,3769524.4,538,0.13,0.26
"643",247236.7,3769524.4,509,0.15,0.4
"644",247536.7,3769524.4,766,0.17,0.28
"645",247836.7,3769524.4,686,0.1,0.32
"646",248136.7,3769524.4,623,0.15,0.46
"647",248436.7,3769524.4,429,0.22,0.51
"648",248736.7,3769524.4,552,0.28,0.61
"649",249036.7,3769524.4,468,0.43,0.43
"650",249336.7,3769524.4,467,0.7,0.09
"651",249636.7,3769524.4,514,0.96,0
"652",249936.7,3769524.4,233,0.81,0.12
"653",250236.7,3769524.4,73,0.32,0.24
"654",259536.7,3769524.4,297,0,0.31
"655",259836.7,3769524.4,700,0,0.22
"656",260136.7,3769524.4,891,0,0.09
"657",260436.7,3769524.4,876,0,0.11
"658",260736.7,3769524.4,811,0.03,0.15
"659",261036.7,3769524.4,496,0.1,0.15
"660",261336.7,3769524.4,495,0.06,0.29
"661",261636.7,3769524.4,345,0,0.44
"662",261936.7,3769524.4,242,0.01,0.39
"663",262236.7,3769524.4,258,0.02,0.23
"664",262536.7,3769524.4,286,0.03,0.13
"665",262836.7,3769524.4,451,0.01,0.06
"666",263136.7,3769524.4,293,0,0.04
"667",263436.7,3769524.4,481,0,0.01
"668",263736.7,3769524.4,524,0,0
"669",264036.7,3769524.4,547,0,0
"670",264336.7,3769524.4,482,0,0
"671",264636.7,3769524.4,272,0,0
"672",264936.7,3769524.4,201,0,0
"673",265236.7,3769524.4,311,0,0
"674",265536.7,3769524.4,274,0,0
"675",265836.7,3769524.4,256,0,0
"676",266136.7,3769524.4,191,0,0
"677",266436.7,3769524.4,116,0,0
"678",234636.7,3769224.4,70,0,0.02
"679",234936.7,3769224.4,215,0,0.1
"680",235236.7,3769224.4,332,0,0.12
"681",235536.7,3769224.4,371,0,0
"682",235836.7,3769224.4,391,0,0
"683",236136.7,3769224.4,639,0,0
"684",236436.7,3769224.4,753,0,0
"685",236736.7,3769224.4,603,0,0
"686",237036.7,3769224.4,762,0,0
"687",237336.7,3769224.4,772,0,0
"688",237636.7,3769224.4,959,0,0.07
"689",237936.7,3769224.4,949,0,0.1
"690",238236.7,3769224.4,1301,0,0.08
"691",238536.7,3769224.4,1364,0,0.15
"692",238836.7,3769224.4,1688,0,0.34
"693",239136.7,3769224.4,1502,0,0.49
"694",239436.7,3769224.4,1663,0,0.41
"695",239736.7,3769224.4,1762,0.01,0.38
"696",240036.7,3769224.4,1462,0.12,0.28
"697",240336.7,3769224.4,1722,0.21,0.12
"698",240636.7,3769224.4,1615,0.12,0.17
"699",240936.7,3769224.4,1669,0.13,0.2
"700",241236.7,3769224.4,1623,0.2,0.24
"701",241536.7,3769224.4,1717,0.27,0.21
"702",241836.7,3769224.4,1861,0.33,0.05
"703",242136.7,3769224.4,1711,0.38,0
"704",242436.7,3769224.4,1854,0.26,0
"705",242736.7,3769224.4,1946,0.34,0.1
"706",243036.7,3769224.4,1902,0.38,0.1
"707",243336.7,3769224.4,1958,0.26,0.01
"708",243636.7,3769224.4,1986,0.25,0
"709",243936.7,3769224.4,1942,0.16,0.01
"710",244236.7,3769224.4,2039,0.07,0.01
"711",244536.7,3769224.4,2008,0.02,0.07
"712",244836.7,3769224.4,1761,0.03,0.2
"713",245136.7,3769224.4,1887,0.11,0.07
"714",245436.7,3769224.4,1690,0.05,0.05
"715",245736.7,3769224.4,1698,0.03,0.17
"716",246036.7,3769224.4,1331,0.07,0.23
"717",246336.7,3769224.4,1012,0.21,0.2
"718",246636.7,3769224.4,766,0.32,0.19
"719",246936.7,3769224.4,953,0.14,0.25
"720",247236.7,3769224.4,819,0.06,0.26
"721",247536.7,3769224.4,980,0.12,0.22
"722",247836.7,3769224.4,1032,0.1,0.2
"723",248136.7,3769224.4,791,0.17,0.32
"724",248436.7,3769224.4,570,0.22,0.35
"725",248736.7,3769224.4,629,0.04,0.52
"726",249036.7,3769224.4,617,0.23,0.35
"727",249336.7,3769224.4,608,0.62,0.07
"728",249636.7,3769224.4,582,0.91,0
"729",249936.7,3769224.4,454,1,0
"730",250236.7,3769224.4,175,0.66,0.12
"731",259236.7,3769224.4,173,0,0.3
"732",259536.7,3769224.4,500,0,0.59
"733",259836.7,3769224.4,508,0,0.35
"734",260136.7,3769224.4,861,0,0.07
"735",260436.7,3769224.4,987,0,0.08
"736",260736.7,3769224.4,744,0.04,0.16
"737",261036.7,3769224.4,817,0.09,0.13
"738",261336.7,3769224.4,703,0.04,0.24
"739",261636.7,3769224.4,611,0.09,0.33
"740",261936.7,3769224.4,506,0.1,0.45
"741",262236.7,3769224.4,527,0.1,0.28
"742",262536.7,3769224.4,556,0.09,0.18
"743",262836.7,3769224.4,597,0.05,0.11
"744",263136.7,3769224.4,610,0,0.04
"745",263436.7,3769224.4,632,0,0.03
"746",263736.7,3769224.4,619,0,0
"747",264036.7,3769224.4,517,0,0
"748",264336.7,3769224.4,547,0,0
"749",264636.7,3769224.4,519,0,0
"750",264936.7,3769224.4,428,0,0
"751",265236.7,3769224.4,374,0,0
"752",265536.7,3769224.4,358,0,0
"753",265836.7,3769224.4,264,0,0
"754",266136.7,3769224.4,203,0,0
"755",266436.7,3769224.4,199,0,0
"756",266736.7,3769224.4,149,0,0
"757",234636.7,3768924.4,63,0,0.02
"758",234936.7,3768924.4,138,0,0.04
"759",235236.7,3768924.4,204,0,0.02
"760",235536.7,3768924.4,262,0,0.02
"761",235836.7,3768924.4,344,0,0.02
"762",236136.7,3768924.4,466,0,0.02
"763",236436.7,3768924.4,555,0,0.01
"764",236736.7,3768924.4,635,0,0
"765",237036.7,3768924.4,695,0,0
"766",237336.7,3768924.4,718,0,0
"767",237636.7,3768924.4,825,0,0.06
"768",237936.7,3768924.4,850,0,0.19
"769",238236.7,3768924.4,833,0,0.15
"770",238536.7,3768924.4,1005,0,0.07
"771",238836.7,3768924.4,1214,0,0.04
"772",239136.7,3768924.4,1273,0,0.08
"773",239436.7,3768924.4,1266,0,0.06
"774",239736.7,3768924.4,1233,0,0.04
"775",240036.7,3768924.4,1138,0,0.2
"776",240336.7,3768924.4,1157,0,0.24
"777",240636.7,3768924.4,1449,0.07,0.15
"778",240936.7,3768924.4,1647,0.02,0.02
"779",241236.7,3768924.4,1549,0.04,0.03
"780",241536.7,3768924.4,1577,0.02,0.08
"781",241836.7,3768924.4,1713,0.06,0.07
"782",242136.7,3768924.4,1956,0.18,0
"783",242436.7,3768924.4,2104,0.18,0.02
"784",242736.7,3768924.4,2289,0.15,0.08
"785",243036.7,3768924.4,2247,0.2,0.08
"786",243336.7,3768924.4,1865,0.07,0
"787",243636.7,3768924.4,1671,0.03,0
"788",243936.7,3768924.4,1824,0.01,0
"789",244236.7,3768924.4,1715,0,0
"790",244536.7,3768924.4,1740,0.01,0.09
"791",244836.7,3768924.4,1611,0.01,0.33
"792",245136.7,3768924.4,1632,0.02,0.23
"793",245436.7,3768924.4,1967,0.01,0.06
"794",245736.7,3768924.4,1532,0,0.11
"795",246036.7,3768924.4,1438,0.05,0.21
"796",246336.7,3768924.4,1248,0.23,0.28
"797",246636.7,3768924.4,1151,0.37,0.15
"798",246936.7,3768924.4,1261,0.19,0.1
"799",247236.7,3768924.4,1072,0.1,0.21
"800",247536.7,3768924.4,1089,0.04,0.25
"801",247836.7,3768924.4,1099,0.1,0.2
"802",248136.7,3768924.4,697,0.2,0.17
"803",248436.7,3768924.4,938,0.17,0.21
"804",248736.7,3768924.4,791,0.06,0.18
"805",249036.7,3768924.4,587,0.09,0.17
"806",249336.7,3768924.4,612,0.35,0.03
"807",249636.7,3768924.4,726,0.73,0.01
"808",249936.7,3768924.4,455,0.85,0.11
"809",250236.7,3768924.4,367,0.75,0.1
"810",250536.7,3768924.4,77,0.39,0.06
"811",250836.7,3768924.4,4,0.08,0.02
"812",259536.7,3768924.4,322,0,0.39
"813",259836.7,3768924.4,557,0,0.26
"814",260136.7,3768924.4,929,0,0.09
"815",260436.7,3768924.4,1077,0,0.08
"816",260736.7,3768924.4,1043,0.01,0.24
"817",261036.7,3768924.4,911,0.05,0.25
"818",261336.7,3768924.4,794,0.1,0.25
"819",261636.7,3768924.4,902,0.28,0.16
"820",261936.7,3768924.4,943,0.25,0.22
"821",262236.7,3768924.4,1034,0.18,0.14
"822",262536.7,3768924.4,864,0.15,0.12
"823",262836.7,3768924.4,784,0.02,0.16
"824",263136.7,3768924.4,793,0.02,0.07
"825",263436.7,3768924.4,721,0,0.14
"826",263736.7,3768924.4,724,0,0.12
"827",264036.7,3768924.4,716,0,0
"828",264336.7,3768924.4,653,0,0
"829",264636.7,3768924.4,577,0,0
"830",264936.7,3768924.4,552,0,0
"831",265236.7,3768924.4,422,0,0
"832",265536.7,3768924.4,272,0,0
"833",265836.7,3768924.4,277,0,0
"834",266136.7,3768924.4,214,0,0
"835",266436.7,3768924.4,222,0,0
"836",266736.7,3768924.4,204,0,0
"837",267036.7,3768924.4,53,0,0.01
"838",234636.7,3768624.4,47,0,0.07
"839",234936.7,3768624.4,92,0,0.16
"840",235236.7,3768624.4,179,0,0.14
"841",235536.7,3768624.4,282,0,0.1
"842",235836.7,3768624.4,260,0,0.1
"843",236136.7,3768624.4,299,0,0.11
"844",236436.7,3768624.4,377,0,0.16
"845",236736.7,3768624.4,410,0,0.16
"846",237036.7,3768624.4,500,0,0.06
"847",237336.7,3768624.4,539,0,0.02
"848",237636.7,3768624.4,573,0,0.03
"849",237936.7,3768624.4,806,0,0.08
"850",238236.7,3768624.4,722,0,0.04
"851",238536.7,3768624.4,835,0,0.12
"852",238836.7,3768624.4,753,0,0.3
"853",239136.7,3768624.4,895,0,0.19
"854",239436.7,3768624.4,800,0,0.2
"855",239736.7,3768624.4,765,0,0.32
"856",240036.7,3768624.4,1029,0,0.41
"857",240336.7,3768624.4,1268,0,0.31
"858",240636.7,3768624.4,1389,0,0.16
"859",240936.7,3768624.4,1653,0,0.06
"860",241236.7,3768624.4,1378,0.07,0.14
"861",241536.7,3768624.4,1391,0.1,0.17
"862",241836.7,3768624.4,1557,0.01,0.04
"863",242136.7,3768624.4,1949,0.01,0.01
"864",242436.7,3768624.4,1897,0,0.06
"865",242736.7,3768624.4,1764,0,0.04
"866",243036.7,3768624.4,2102,0,0
"867",243336.7,3768624.4,1711,0.02,0.01
"868",243636.7,3768624.4,1394,0.02,0.05
"869",243936.7,3768624.4,1444,0,0.05
"870",244236.7,3768624.4,1407,0,0.04
"871",244536.7,3768624.4,1392,0,0.12
"872",244836.7,3768624.4,1455,0,0.36
"873",245136.7,3768624.4,1361,0.02,0.31
"874",245436.7,3768624.4,1797,0.02,0.15
"875",245736.7,3768624.4,1790,0,0.19
"876",246036.7,3768624.4,1453,0,0.26
"877",246336.7,3768624.4,1432,0.07,0.27
"878",246636.7,3768624.4,1536,0.15,0.15
"879",246936.7,3768624.4,1323,0.1,0.06
"880",247236.7,3768624.4,1426,0.05,0.09
"881",247536.7,3768624.4,1499,0.01,0.19
"882",247836.7,3768624.4,1147,0.14,0.23
"883",248136.7,3768624.4,1022,0.19,0.2
"884",248436.7,3768624.4,1136,0.1,0.12
"885",248736.7,3768624.4,875,0.09,0.26
"886",249036.7,3768624.4,638,0.1,0.2
"887",249336.7,3768624.4,763,0.18,0.08
"888",249636.7,3768624.4,629,0.53,0.03
"889",249936.7,3768624.4,443,0.63,0.1
"890",250236.7,3768624.4,374,0.66,0.15
"891",250536.7,3768624.4,307,0.56,0.04
"892",250836.7,3768624.4,158,0.37,0.07
"893",251136.7,3768624.4,9,0.36,0.05
"894",259836.7,3768624.4,528,0,0.13
"895",260136.7,3768624.4,919,0,0.11
"896",260436.7,3768624.4,1181,0,0.06
"897",260736.7,3768624.4,1172,0.03,0.24
"898",261036.7,3768624.4,1032,0.11,0.31
"899",261336.7,3768624.4,1186,0.17,0.17
"900",261636.7,3768624.4,1360,0.15,0.07
"901",261936.7,3768624.4,1293,0.09,0.04
"902",262236.7,3768624.4,1187,0.06,0.06
"903",262536.7,3768624.4,999,0.07,0.17
"904",262836.7,3768624.4,890,0.04,0.29
"905",263136.7,3768624.4,731,0.07,0.2
"906",263436.7,3768624.4,804,0.11,0.11
"907",263736.7,3768624.4,572,0.01,0.07
"908",264036.7,3768624.4,611,0,0.07
"909",264336.7,3768624.4,703,0,0.08
"910",264636.7,3768624.4,499,0,0.09
"911",264936.7,3768624.4,402,0,0
"912",265236.7,3768624.4,438,0,0
"913",265536.7,3768624.4,379,0,0
"914",265836.7,3768624.4,312,0,0
"915",266136.7,3768624.4,200,0,0
"916",266436.7,3768624.4,224,0,0
"917",266736.7,3768624.4,157,0,0
"918",267036.7,3768624.4,121,0,0.02
"919",234336.7,3768324.4,17,0,0.02
"920",234636.7,3768324.4,79,0,0.24
"921",234936.7,3768324.4,56,0,0.4
"922",235236.7,3768324.4,117,0,0.34
"923",235536.7,3768324.4,203,0.01,0.24
"924",235836.7,3768324.4,286,0.01,0.17
"925",236136.7,3768324.4,284,0,0.14
"926",236436.7,3768324.4,311,0,0.2
"927",236736.7,3768324.4,387,0,0.21
"928",237036.7,3768324.4,378,0,0.13
"929",237336.7,3768324.4,395,0,0.06
"930",237636.7,3768324.4,427,0,0.05
"931",237936.7,3768324.4,496,0,0.09
"932",238236.7,3768324.4,489,0,0.18
"933",238536.7,3768324.4,496,0,0.3
"934",238836.7,3768324.4,846,0,0.28
"935",239136.7,3768324.4,837,0,0.14
"936",239436.7,3768324.4,628,0,0.18
"937",239736.7,3768324.4,1012,0,0.29
"938",240036.7,3768324.4,1159,0,0.24
"939",240336.7,3768324.4,1092,0,0.13
"940",240636.7,3768324.4,1158,0,0.09
"941",240936.7,3768324.4,1411,0,0.05
"942",241236.7,3768324.4,1398,0.01,0.23
"943",241536.7,3768324.4,1344,0.11,0.14
"944",241836.7,3768324.4,1313,0.06,0
"945",242136.7,3768324.4,1577,0,0
"946",242436.7,3768324.4,1690,0,0.07
"947",242736.7,3768324.4,1349,0,0.09
"948",243036.7,3768324.4,1555,0,0.07
"949",243336.7,3768324.4,1675,0.02,0.04
"950",243636.7,3768324.4,1420,0.01,0.09
"951",243936.7,3768324.4,1173,0,0.11
"952",244236.7,3768324.4,1328,0,0.09
"953",244536.7,3768324.4,1476,0,0.32
"954",244836.7,3768324.4,1138,0,0.58
"955",245136.7,3768324.4,1238,0,0.38
"956",245436.7,3768324.4,1407,0,0.26
"957",245736.7,3768324.4,1800,0,0.22
"958",246036.7,3768324.4,1800,0,0.22
"959",246336.7,3768324.4,1880,0,0.2
"960",246636.7,3768324.4,1672,0,0.23
"961",246936.7,3768324.4,1502,0,0.1
"962",247236.7,3768324.4,1590,0,0.03
"963",247536.7,3768324.4,1352,0.02,0.17
"964",247836.7,3768324.4,1140,0.05,0.26
"965",248136.7,3768324.4,1264,0.05,0.25
"966",248436.7,3768324.4,883,0.07,0.25
"967",248736.7,3768324.4,1092,0.12,0.43
"968",249036.7,3768324.4,805,0.11,0.29
"969",249336.7,3768324.4,791,0.15,0.16
"970",249636.7,3768324.4,868,0.37,0.18
"971",249936.7,3768324.4,532,0.52,0.15
"972",250236.7,3768324.4,711,0.75,0.02
"973",250536.7,3768324.4,552,0.66,0.01
"974",250836.7,3768324.4,525,0.53,0.11
"975",251136.7,3768324.4,334,0.67,0.07
"976",251436.7,3768324.4,193,0.35,0.1
"977",259536.7,3768324.4,108,0.01,0
"978",259836.7,3768324.4,525,0,0.05
"979",260136.7,3768324.4,636,0,0.03
"980",260436.7,3768324.4,995,0,0.07
"981",260736.7,3768324.4,1247,0.02,0.17
"982",261036.7,3768324.4,1360,0.08,0.2
"983",261336.7,3768324.4,1434,0.06,0.19
"984",261636.7,3768324.4,1276,0.02,0.36
"985",261936.7,3768324.4,1125,0.02,0.37
"986",262236.7,3768324.4,1203,0.03,0.19
"987",262536.7,3768324.4,987,0.03,0.2
"988",262836.7,3768324.4,923,0.03,0.21
"989",263136.7,3768324.4,717,0.11,0.32
"990",263436.7,3768324.4,793,0.14,0.19
"991",263736.7,3768324.4,678,0.05,0.09
"992",264036.7,3768324.4,650,0,0.12
"993",264336.7,3768324.4,284,0,0.25
"994",264636.7,3768324.4,342,0,0.19
"995",264936.7,3768324.4,360,0,0.05
"996",265236.7,3768324.4,293,0,0
"997",265536.7,3768324.4,243,0,0
"998",265836.7,3768324.4,243,0,0.03
"999",266136.7,3768324.4,180,0,0.03
"1000",266436.7,3768324.4,136,0,0
"1001",266736.7,3768324.4,157,0,0
"1002",234336.7,3768024.4,133,0,0.05
"1003",234636.7,3768024.4,182,0,0.29
"1004",234936.7,3768024.4,296,0,0.38
"1005",235236.7,3768024.4,324,0,0.43
"1006",235536.7,3768024.4,267,0.01,0.46
"1007",235836.7,3768024.4,174,0,0.42
"1008",236136.7,3768024.4,220,0,0.22
"1009",236436.7,3768024.4,248,0,0.22
"1010",236736.7,3768024.4,265,0,0.34
"1011",237036.7,3768024.4,278,0,0.37
"1012",237336.7,3768024.4,327,0,0.33
"1013",237636.7,3768024.4,335,0,0.4
"1014",237936.7,3768024.4,374,0.06,0.47
"1015",238236.7,3768024.4,375,0.11,0.48
"1016",238536.7,3768024.4,406,0.08,0.51
"1017",238836.7,3768024.4,526,0.02,0.38
"1018",239136.7,3768024.4,636,0,0.3
"1019",239436.7,3768024.4,718,0,0.23
"1020",239736.7,3768024.4,758,0.01,0.12
"1021",240036.7,3768024.4,1053,0.02,0.21
"1022",240336.7,3768024.4,935,0,0.27
"1023",240636.7,3768024.4,1194,0,0.1
"1024",240936.7,3768024.4,1368,0,0.05
"1025",241236.7,3768024.4,1373,0,0.14
"1026",241536.7,3768024.4,1246,0.05,0.2
"1027",241836.7,3768024.4,1306,0.04,0.07
"1028",242136.7,3768024.4,1262,0,0
"1029",242436.7,3768024.4,1259,0,0.02
"1030",242736.7,3768024.4,1212,0,0.06
"1031",243036.7,3768024.4,1400,0,0.11
"1032",243336.7,3768024.4,1443,0.02,0.08
"1033",243636.7,3768024.4,1497,0.01,0.02
"1034",243936.7,3768024.4,1242,0,0.16
"1035",244236.7,3768024.4,1220,0,0.28
"1036",244536.7,3768024.4,1443,0,0.37
"1037",244836.7,3768024.4,1217,0,0.58
"1038",245136.7,3768024.4,1234,0,0.55
"1039",245436.7,3768024.4,1404,0,0.46
"1040",245736.7,3768024.4,1501,0,0.28
"1041",246036.7,3768024.4,1692,0,0.16
"1042",246336.7,3768024.4,1465,0,0.23
"1043",246636.7,3768024.4,1583,0,0.15
"1044",246936.7,3768024.4,1754,0,0.1
"1045",247236.7,3768024.4,1778,0,0.02
"1046",247536.7,3768024.4,1593,0,0.07
"1047",247836.7,3768024.4,1672,0.01,0.15
"1048",248136.7,3768024.4,1200,0.03,0.27
"1049",248436.7,3768024.4,1349,0.03,0.26
"1050",248736.7,3768024.4,1185,0.02,0.39
"1051",249036.7,3768024.4,1186,0.06,0.45
"1052",249336.7,3768024.4,883,0.05,0.3
"1053",249636.7,3768024.4,968,0.27,0.27
"1054",249936.7,3768024.4,790,0.55,0.23
"1055",250236.7,3768024.4,900,0.69,0.1
"1056",250536.7,3768024.4,867,0.75,0.08
"1057",250836.7,3768024.4,672,0.63,0.12
"1058",251136.7,3768024.4,504,0.67,0.05
"1059",251436.7,3768024.4,208,0.53,0.22
"1060",251736.7,3768024.4,21,0.17,0.23
"1061",259236.7,3768024.4,4,0,0
"1062",259536.7,3768024.4,407,0,0
"1063",259836.7,3768024.4,210,0,0
"1064",260136.7,3768024.4,696,0,0
"1065",260436.7,3768024.4,541,0.01,0.07
"1066",260736.7,3768024.4,767,0.04,0.07
"1067",261036.7,3768024.4,1047,0.04,0.06
"1068",261336.7,3768024.4,1419,0.03,0.19
"1069",261636.7,3768024.4,1364,0.07,0.41
"1070",261936.7,3768024.4,1217,0.05,0.54
"1071",262236.7,3768024.4,1063,0.01,0.35
"1072",262536.7,3768024.4,867,0.01,0.29
"1073",262836.7,3768024.4,688,0.01,0.41
"1074",263136.7,3768024.4,834,0.05,0.53
"1075",263436.7,3768024.4,562,0.05,0.54
"1076",263736.7,3768024.4,614,0.03,0.47
"1077",264036.7,3768024.4,450,0.01,0.28
"1078",264336.7,3768024.4,373,0,0.29
"1079",264636.7,3768024.4,182,0,0.2
"1080",264936.7,3768024.4,262,0,0
"1081",265236.7,3768024.4,240,0,0.01
"1082",265536.7,3768024.4,289,0,0.09
"1083",265836.7,3768024.4,253,0,0.05
"1084",266136.7,3768024.4,224,0,0.01
"1085",266436.7,3768024.4,203,0,0
"1086",234036.7,3767724.4,22,0,0
"1087",234336.7,3767724.4,256,0,0.06
"1088",234636.7,3767724.4,246,0,0.3
"1089",234936.7,3767724.4,201,0,0.26
"1090",235236.7,3767724.4,380,0,0.25
"1091",235536.7,3767724.4,285,0,0.43
"1092",235836.7,3767724.4,352,0,0.51
"1093",236136.7,3767724.4,247,0,0.55
"1094",236436.7,3767724.4,236,0,0.54
"1095",236736.7,3767724.4,386,0,0.46
"1096",237036.7,3767724.4,513,0,0.56
"1097",237336.7,3767724.4,502,0,0.67
"1098",237636.7,3767724.4,647,0,0.68
"1099",237936.7,3767724.4,674,0.17,0.55
"1100",238236.7,3767724.4,735,0.28,0.49
"1101",238536.7,3767724.4,799,0.16,0.73
"1102",238836.7,3767724.4,690,0.09,0.79
"1103",239136.7,3767724.4,633,0.19,0.61
"1104",239436.7,3767724.4,483,0.26,0.37
"1105",239736.7,3767724.4,565,0.16,0.32
"1106",240036.7,3767724.4,787,0.11,0.4
"1107",240336.7,3767724.4,814,0.11,0.47
"1108",240636.7,3767724.4,928,0.12,0.29
"1109",240936.7,3767724.4,1000,0.09,0.19
"1110",241236.7,3767724.4,1319,0,0.18
"1111",241536.7,3767724.4,1333,0,0.17
"1112",241836.7,3767724.4,1121,0,0.12
"1113",242136.7,3767724.4,1111,0,0.11
"1114",242436.7,3767724.4,1204,0,0.06
"1115",242736.7,3767724.4,1083,0,0.05
"1116",243036.7,3767724.4,1287,0,0.12
"1117",243336.7,3767724.4,1552,0,0.13
"1118",243636.7,3767724.4,1441,0,0.06
"1119",243936.7,3767724.4,1327,0,0.19
"1120",244236.7,3767724.4,1140,0,0.5
"1121",244536.7,3767724.4,1000,0,0.49
"1122",244836.7,3767724.4,1114,0,0.4
"1123",245136.7,3767724.4,1071,0,0.48
"1124",245436.7,3767724.4,1255,0,0.43
"1125",245736.7,3767724.4,1495,0,0.36
"1126",246036.7,3767724.4,1431,0,0.31
"1127",246336.7,3767724.4,1303,0,0.28
"1128",246636.7,3767724.4,1434,0,0.14
"1129",246936.7,3767724.4,1537,0,0.14
"1130",247236.7,3767724.4,1612,0,0.15
"1131",247536.7,3767724.4,1739,0,0.17
"1132",247836.7,3767724.4,1483,0.03,0.29
"1133",248136.7,3767724.4,1535,0.03,0.35
"1134",248436.7,3767724.4,1537,0,0.13
"1135",248736.7,3767724.4,1604,0,0.18
"1136",249036.7,3767724.4,1100,0.02,0.36
"1137",249336.7,3767724.4,1161,0.09,0.28
"1138",249636.7,3767724.4,1319,0.31,0.11
"1139",249936.7,3767724.4,1297,0.51,0.11
"1140",250236.7,3767724.4,1055,0.51,0.25
"1141",250536.7,3767724.4,950,0.56,0.25
"1142",250836.7,3767724.4,760,0.61,0.12
"1143",251136.7,3767724.4,571,0.7,0.05
"1144",251436.7,3767724.4,488,0.63,0.07
"1145",251736.7,3767724.4,147,0.36,0.18
"1146",258936.7,3767724.4,3,0.01,0.01
"1147",259236.7,3767724.4,528,0,0.12
"1148",259536.7,3767724.4,403,0,0.25
"1149",259836.7,3767724.4,626,0.04,0.13
"1150",260136.7,3767724.4,374,0.1,0.04
"1151",260436.7,3767724.4,601,0.04,0.05
"1152",260736.7,3767724.4,894,0.01,0.05
"1153",261036.7,3767724.4,1075,0.02,0.01
"1154",261336.7,3767724.4,1410,0.03,0.09
"1155",261636.7,3767724.4,1596,0.07,0.24
"1156",261936.7,3767724.4,1281,0.06,0.3
"1157",262236.7,3767724.4,1052,0.04,0.17
"1158",262536.7,3767724.4,850,0.02,0.22
"1159",262836.7,3767724.4,683,0,0.41
"1160",263136.7,3767724.4,628,0.01,0.45
"1161",263436.7,3767724.4,423,0.06,0.47
"1162",263736.7,3767724.4,420,0.11,0.45
"1163",264036.7,3767724.4,395,0.07,0.34
"1164",264336.7,3767724.4,351,0.02,0.21
"1165",264636.7,3767724.4,135,0,0.11
"1166",264936.7,3767724.4,214,0.01,0
"1167",265236.7,3767724.4,234,0.03,0.04
"1168",265536.7,3767724.4,122,0,0.11
"1169",234036.7,3767424.4,151,0,0
"1170",234336.7,3767424.4,179,0,0
"1171",234636.7,3767424.4,242,0,0.06
"1172",234936.7,3767424.4,276,0,0.11
"1173",235236.7,3767424.4,335,0,0.14
"1174",235536.7,3767424.4,306,0,0.19
"1175",235836.7,3767424.4,407,0,0.21
"1176",236136.7,3767424.4,537,0,0.52
"1177",236436.7,3767424.4,451,0,0.72
"1178",236736.7,3767424.4,415,0,0.5
"1179",237036.7,3767424.4,308,0.02,0.49
"1180",237336.7,3767424.4,427,0,0.52
"1181",237636.7,3767424.4,518,0,0.48
"1182",237936.7,3767424.4,641,0.08,0.37
"1183",238236.7,3767424.4,838,0.14,0.45
"1184",238536.7,3767424.4,809,0.22,0.66
"1185",238836.7,3767424.4,935,0.2,0.68
"1186",239136.7,3767424.4,952,0.27,0.62
"1187",239436.7,3767424.4,979,0.48,0.46
"1188",239736.7,3767424.4,869,0.52,0.38
"1189",240036.7,3767424.4,685,0.48,0.37
"1190",240336.7,3767424.4,702,0.49,0.35
"1191",240636.7,3767424.4,811,0.48,0.41
"1192",240936.7,3767424.4,921,0.5,0.3
"1193",241236.7,3767424.4,1018,0.49,0.15
"1194",241536.7,3767424.4,1290,0.39,0.12
"1195",241836.7,3767424.4,1243,0.24,0.2
"1196",242136.7,3767424.4,1175,0.05,0.35
"1197",242436.7,3767424.4,1047,0.04,0.35
"1198",242736.7,3767424.4,1061,0.07,0.19
"1199",243036.7,3767424.4,1107,0.01,0.14
"1200",243336.7,3767424.4,1270,0,0.17
"1201",243636.7,3767424.4,1119,0,0.18
"1202",243936.7,3767424.4,1074,0,0.1
"1203",244236.7,3767424.4,1363,0,0.24
"1204",244536.7,3767424.4,1073,0,0.45
"1205",244836.7,3767424.4,840,0,0.42
"1206",245136.7,3767424.4,1025,0,0.26
